Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_TO,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_GCA,GCA_GCA90,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_TO,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Matches
354,Giovani Lo Celso,ar ARG,MF,fr Paris S-G,21,1996,1.7,6,3.51,4,1,0,1,0,0,3,1.75,1,1,0,1,0,0,Matches
355,Rony Lopes,pt POR,"MF,FW",fr Monaco,21,1995,3.3,16,4.78,10,3,1,1,1,0,2,0.60,0,1,0,1,0,0,Matches
356,Lisandro López,ar ARG,DF,pt Benfica,27,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
357,Vágner Love,br BRA,FW,tr Beşiktaş,33,1984,1.5,7,4.85,2,0,2,0,3,0,0,0.00,0,0,0,0,0,0,Matches
358,Dejan Lovren,hr CRO,DF,eng Liverpool,28,1989,11.7,8,0.69,6,0,0,2,0,0,1,0.09,0,0,0,1,0,0,Matches
359,Filipe Luís,br BRA,DF,es Atlético Madrid,31,1985,6.0,26,4.33,20,1,2,1,0,2,0,0.00,0,0,0,0,0,0,Matches
360,Zé Luís,cv CPV,FW,ru Spartak Moscow,26,1991,1.8,3,1.70,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
361,Luisão,br BRA,DF,pt Benfica,36,1981,4.0,1,0.25,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
362,David Luiz,br BRA,"DF,MF",eng Chelsea,30,1987,3.6,3,0.83,2,0,1,0,0,0,1,0.28,1,0,0,0,0,0,Matches
363,Romelu Lukaku,be BEL,FW,eng Manchester Utd,24,1993,7.8,26,3.33,21,0,4,1,0,0,3,0.38,3,0,0,0,0,0,Matches
364,Mikael Lustig,se SWE,DF,sct Celtic,30,1986,5.1,7,1.36,4,1,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
365,Mahir Madatov,az AZE,"MF,FW",az Qarabağ,20,1997,3.6,9,2.52,5,0,2,0,0,2,0,0.00,0,0,0,0,0,0,Matches
366,Christian Maggio,it ITA,DF,it Napoli,35,1982,2.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
367,Abdul Majeed Waris,gh GHA,"MF,FW",pt Porto,25,1991,1.1,4,3.75,2,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
368,Andreas Makris,cy CYP,FW,cy APOEL FC,21,1995,0.3,1,3.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
369,Nikola Maksimović,rs SRB,DF,it Napoli,25,1991,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
370,Tyrell Malacia,nl NED,DF,nl Feyenoord,17,1999,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
371,Mario Mandžukić,hr CRO,FW,it Juventus,31,1986,5.1,8,1.58,7,0,0,1,0,0,1,0.20,1,0,0,0,0,0,Matches
372,Sadio Mané,sn SEN,"FW,MF",eng Liverpool,25,1992,10.4,34,3.27,25,0,3,3,3,0,8,0.77,5,0,1,2,0,0,Matches
373,Eliaquim Mangala,fr FRA,DF,eng Manchester City,26,1991,2.0,1,0.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
374,Kostas Manolas,gr GRE,DF,it Roma,26,1991,10.2,8,0.79,8,0,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches
375,Iván Marcano,es ESP,DF,pt Porto,30,1987,7.0,8,1.14,8,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
376,Marcelo,br BRA,DF,es Real Madrid,29,1988,10.6,38,3.57,35,0,2,1,0,0,9,0.85,8,0,1,0,0,0,Matches
377,Claudio Marchisio,it ITA,FW,it Juventus,31,1986,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
378,Moussa Marega,ml MLI,FW,pt Porto,26,1991,4.9,5,1.03,4,0,0,0,0,1,2,0.41,2,0,0,0,0,0,Matches
379,José María Giménez,uy URU,DF,es Atlético Madrid,22,1995,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
380,Marko Marin,de GER,"FW,MF",gr Olympiacos,28,1989,1.5,6,3.91,5,1,0,0,0,0,1,0.65,0,1,0,0,0,0,Matches
381,Marlos,ua UKR,FW,ua Shakhtar,29,1988,7.4,33,4.49,20,6,4,2,1,0,7,0.95,4,0,2,0,1,0,Matches
382,Marquinhos,br BRA,DF,fr Paris S-G,23,1994,8.0,1,0.12,1,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
383,Anthony Martial,fr FRA,"FW,MF",eng Manchester Utd,21,1995,3.8,27,7.08,13,0,9,3,2,0,3,0.79,2,0,0,1,0,0,Matches
384,Javi Martínez,es ESP,"MF,DF",de Bayern Munich,28,1988,8.2,6,0.73,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
385,Gelson Martins,pt POR,FW,pt Sporting CP,22,1995,5.1,14,2.73,11,0,1,2,0,0,2,0.39,1,0,0,1,0,0,Matches
386,Javier Mascherano,ar ARG,DF,es Barcelona,33,1984,1.5,1,0.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
387,Juan Mata,es ESP,"FW,MF",eng Manchester Utd,29,1988,4.6,18,3.97,17,1,0,0,0,0,2,0.44,2,0,0,0,0,0,Matches
388,Jérémy Mathieu,fr FRA,DF,pt Sporting CP,33,1983,4.9,2,0.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
389,Nemanja Matić,rs SRB,MF,eng Manchester Utd,28,1988,6.3,7,1.12,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
390,Joël Matip,cm CMR,DF,eng Liverpool,25,1991,5.2,5,0.97,5,0,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
391,Blaise Matuidi,fr FRA,MF,it Juventus,30,1987,5.5,12,2.17,12,0,0,0,0,0,2,0.36,2,0,0,0,0,0,Matches
392,Borja Mayoral,es ESP,FW,es Real Madrid,20,1997,1.6,5,3.12,5,0,0,0,0,0,1,0.62,1,0,0,0,0,0,Matches
393,Kylian Mbappé,fr FRA,FW,fr Paris S-G,18,1998,7.3,31,4.27,24,0,3,3,1,0,7,0.96,5,0,1,1,0,0,Matches
394,Kara Mbodji,sn SEN,DF,be Anderlecht,27,1989,4.3,1,0.23,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
395,Callum McGregor,sct SCO,MF,sct Celtic,24,1993,3.3,8,2.43,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
396,Scott McTominay,sct SCO,MF,eng Manchester Utd,20,1996,2.3,3,1.32,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
397,Gary Medel,cl CHI,"DF,MF",tr Beşiktaş,29,1987,4.8,3,0.62,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
398,Maksim Medvedev,az AZE,DF,az Qarabağ,27,1989,5.8,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
399,Soualiho Meïté,fr FRA,MF,fr Monaco,23,1994,0.7,3,4.15,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
400,Lorenzo Melgarejo,py PAR,"FW,MF",ru Spartak Moscow,26,1990,2.3,7,2.97,6,0,0,1,0,0,1,0.42,0,0,0,1,0,0,Matches
401,Benjamin Mendy,fr FRA,DF,eng Manchester City,23,1994,1.0,2,2.00,1,0,0,1,0,0,1,1.00,0,0,0,1,0,0,Matches
402,Gabriel Mercado,ar ARG,DF,es Sevilla,30,1987,7.7,7,0.91,4,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
403,Giorgos Merkis,cy CYP,DF,cy APOEL FC,33,1984,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
404,Dries Mertens,be BEL,FW,it Napoli,30,1987,5.3,17,3.18,13,0,0,1,2,1,5,0.94,4,0,0,0,1,0,Matches
405,Jasmin Mešanović,ba BIH,"FW,MF",si NK Maribor,25,1992,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
406,Lionel Messi,ar ARG,FW,es Barcelona,30,1987,8.7,46,5.27,29,1,9,2,5,0,9,1.03,4,0,4,0,1,0,Matches
407,Thomas Meunier,be BEL,DF,fr Paris S-G,25,1991,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
408,Míchel,es ESP,MF,az Qarabağ,31,1985,5.9,9,1.53,6,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
409,Georgi Milanov,bg BUL,MF,ru CSKA Moscow,25,1992,1.0,4,4.04,1,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
410,Martin Milec,si SVN,DF,si NK Maribor,25,1991,6.0,12,2.00,7,3,1,1,0,0,2,0.33,1,0,1,0,0,0,Matches
411,Arkadiusz Milik,pl POL,FW,it Napoli,23,1994,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
412,James Milner,eng ENG,MF,eng Liverpool,31,1986,9.7,37,3.80,25,8,1,2,0,1,10,1.03,7,2,0,1,0,0,Matches
413,Matej Mitrović,hr CRO,DF,tr Beşiktaş,23,1993,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
414,Henrikh Mkhitaryan,am ARM,MF,eng Manchester Utd,28,1989,3.2,13,4.13,7,3,0,1,2,0,4,1.27,2,0,0,0,2,0,Matches
415,Luka Modrić,hr CRO,MF,es Real Madrid,31,1985,10.6,35,3.30,31,1,1,1,1,0,3,0.28,3,0,0,0,0,0,Matches
416,Nuno Morais,pt POR,"MF,DF",cy APOEL FC,33,1984,5.7,4,0.71,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
417,Álvaro Morata,es ESP,FW,eng Chelsea,24,1992,4.3,9,2.11,7,0,1,1,0,0,1,0.23,0,0,0,1,0,0,Matches
418,Alberto Moreno,es ESP,DF,eng Liverpool,25,1992,6.3,21,3.36,17,2,0,0,1,1,2,0.32,2,0,0,0,0,0,Matches
419,Victor Moses,ng NGA,DF,eng Chelsea,26,1990,3.7,7,1.87,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
420,Thiago Motta,it ITA,MF,fr Paris S-G,34,1982,3.4,4,1.19,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
421,Lucas Moura,br BRA,FW,eng Tottenham,24,1992,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
422,João Moutinho,pt POR,MF,fr Monaco,30,1986,5.2,14,2.70,8,4,0,0,0,2,2,0.39,1,0,0,0,0,1,Matches
423,Thomas Müller,de GER,"MF,FW",de Bayern Munich,27,1989,8.2,31,3.80,28,0,0,3,0,0,3,0.37,3,0,0,0,0,0,Matches
424,Luis Muriel,co COL,FW,es Sevilla,26,1991,2.8,6,2.11,5,0,1,0,0,0,1,0.35,1,0,0,0,0,0,Matches
425,Kévin N'Doram,fr FRA,MF,fr Monaco,21,1996,1.0,3,3.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
426,Georges-Kévin N'Koudou,cm CMR,"MF,FW",eng Tottenham,22,1995,1.2,3,2.55,0,0,1,2,0,0,1,0.85,0,0,1,0,0,0,Matches
427,Kirill Nababkin,ru RUS,MF,ru CSKA Moscow,30,1986,1.4,2,1.38,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
428,Ben Nabouhane,km COM,FW,gr Olympiacos,28,1989,0.4,1,2.31,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
429,Nacho,es ESP,DF,es Real Madrid,27,1990,6.6,11,1.66,9,0,1,1,0,0,1,0.15,1,0,0,0,0,0,Matches
430,Radja Nainggolan,be BEL,MF,it Roma,29,1988,10.7,35,3.29,28,2,2,3,0,0,4,0.38,3,0,0,1,0,0,Matches
431,Andy Najar,hn HON,DF,be Anderlecht,24,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
432,Bibras Natkho,il ISR,MF,ru CSKA Moscow,29,1988,2.6,9,3.40,3,4,0,1,1,0,1,0.38,1,0,0,0,0,0,Matches
433,Jesús Navas,es ESP,"DF,FW",es Sevilla,31,1985,4.7,15,3.15,14,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
434,Keylor Navas,cr CRC,GK,es Real Madrid,30,1986,11.0,3,0.27,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
435,Dino Ndlovu,za RSA,FW,az Qarabağ,27,1990,4.7,9,1.91,4,0,3,1,1,0,1,0.21,1,0,0,0,0,0,Matches
436,Álvaro Negredo,es ESP,FW,tr Beşiktaş,31,1985,1.2,3,2.43,3,0,0,0,0,0,1,0.81,1,0,0,0,0,0,Matches
437,Miquel Nelom,nl NED,DF,nl Feyenoord,26,1990,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
438,Manuel Neuer,de GER,GK,de Bayern Munich,31,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
439,Neymar,br BRA,FW,fr Paris S-G,25,1992,7.0,55,7.86,31,7,7,3,7,0,11,1.57,6,1,1,2,1,0,Matches
440,Bart Nieuwkoop,nl NED,DF,nl Feyenoord,21,1996,2.7,3,1.11,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
441,Saúl Ñíguez,es ESP,MF,es Atlético Madrid,22,1994,6.0,16,2.67,12,0,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
442,Dimitris Nikolaou,gr GRE,DF,gr Olympiacos,18,1998,3.0,1,0.33,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
443,Nolito,es ESP,FW,es Sevilla,30,1986,3.5,14,4.03,11,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
444,Olivier Ntcham,cm CMR,MF,sct Celtic,21,1996,4.3,14,3.29,10,3,0,0,1,0,3,0.70,2,1,0,0,0,0,Matches
445,Steven Nzonzi,fr FRA,MF,es Sevilla,28,1988,7.5,19,2.53,19,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
446,Dimitri Oberlin,ch SUI,FW,ch Basel,19,1997,5.9,20,3.41,8,0,4,1,3,4,5,0.85,0,0,2,1,1,1,Matches
447,Jan Oblak,si SVN,GK,es Atlético Madrid,24,1993,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
448,Ivan Obradović,rs SRB,DF,be Anderlecht,29,1988,2.0,3,1.48,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
449,Vadis Odjidja-Ofoe,be BEL,"MF,FW",gr Olympiacos,28,1989,4.6,9,1.97,5,0,4,0,0,0,0,0.00,0,0,0,0,0,0,Matches
450,Mattheus Oliveira,br BRA,FW,pt Sporting CP,23,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
451,Sérgio Oliveira,pt POR,MF,pt Porto,25,1992,3.9,9,2.31,5,2,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
452,Henry Onyekuru,ng NGA,"FW,MF",be Anderlecht,20,1997,4.5,11,2.44,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
453,Willi Orban,hu HUN,DF,de RB Leipzig,24,1992,5.3,3,0.57,2,0,0,0,1,0,1,0.19,0,0,0,0,1,0,Matches
454,Ivan Ordets,ua UKR,DF,ua Shakhtar,25,1992,7.4,4,0.54,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
455,Nicolás Otamendi,ar ARG,DF,eng Manchester City,29,1988,8.0,3,0.37,1,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
456,Otávio,pt POR,MF,pt Porto,22,1995,1.0,7,7.00,4,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
457,Adam Ounas,dz ALG,"FW,MF",it Napoli,20,1996,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
458,Alex Oxlade-Chamberlain,eng ENG,"FW,MF",eng Liverpool,23,1993,3.6,10,2.80,8,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
459,Oğuzhan Özyakup,tr TUR,MF,tr Beşiktaş,24,1992,4.9,16,3.24,14,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
460,Gonçalo Paciência,pt POR,FW,pt Porto,22,1994,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
461,João Palhinha,pt POR,MF,pt Sporting CP,22,1995,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
462,Sokratis Papastathopoulos,gr GRE,DF,de Dortmund,29,1988,5.0,3,0.60,1,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
463,Felipe Pardo,co COL,"MF,FW",gr Olympiacos,26,1990,3.3,11,3.28,8,0,0,0,2,1,3,0.89,2,0,0,0,0,1,Matches
464,Nicolás Pareja,ar ARG,DF,es Sevilla,33,1984,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
465,Thomas Partey,gh GHA,"MF,DF",es Atlético Madrid,24,1993,4.8,13,2.70,12,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
466,Mario Pašalić,hr CRO,MF,ru Spartak Moscow,22,1995,3.9,7,1.78,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
467,Javier Pastore,ar ARG,"MF,FW",fr Paris S-G,28,1989,0.8,6,7.61,4,1,0,1,0,0,1,1.27,0,0,0,1,0,0,Matches
468,Rui Patrício,pt POR,GK,pt Sporting CP,29,1988,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
469,Alan Patrick,br BRA,MF,ua Shakhtar,26,1991,0.6,3,4.74,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
470,Paulinho,br BRA,MF,es Barcelona,29,1988,4.5,8,1.78,7,0,0,1,0,0,1,0.22,1,0,0,0,0,0,Matches
471,Pedro,es ESP,"MF,FW",eng Chelsea,30,1987,4.3,16,3.70,13,0,1,1,1,0,2,0.46,2,0,0,0,0,0,Matches
472,Mustafa Pektemek,tr TUR,"FW,MF",tr Beşiktaş,28,1988,1.8,1,0.57,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
473,Lorenzo Pellegrini,it ITA,"MF,FW",it Roma,21,1996,3.3,11,3.34,6,2,0,1,1,1,1,0.30,1,0,0,0,0,0,Matches
474,Pepe,pt POR,DF,tr Beşiktaş,34,1983,6.0,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
475,Danilo Pereira,pt POR,MF,pt Porto,25,1991,5.9,13,2.20,8,0,0,5,0,0,5,0.85,4,0,0,1,0,0,Matches
476,Maxi Pereira,uy URU,"DF,MF",pt Porto,33,1984,2.2,2,0.90,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
477,Ricardo Pereira,pt POR,"DF,FW",pt Porto,23,1993,6.1,19,3.10,14,2,0,1,2,0,3,0.49,1,1,0,0,1,0,Matches
478,Bruno Peres,br BRA,DF,it Roma,27,1990,5.1,9,1.76,6,2,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
479,Nauzet Pérez,es ESP,GK,cy APOEL FC,32,1985,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
480,Diego Perotti,ar ARG,FW,it Roma,29,1988,8.1,39,4.83,22,4,9,0,4,0,5,0.62,2,0,2,0,1,0,Matches
481,Marko Petković,rs SRB,DF,ru Spartak Moscow,24,1992,0.9,1,1.08,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
482,Raoul Petretta,it ITA,MF,ch Basel,20,1997,4.6,9,1.97,7,1,1,0,0,0,1,0.22,1,0,0,0,0,0,Matches
483,Radosav Petrović,rs SRB,"MF,DF",pt Sporting CP,28,1989,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
484,Ivan Petryak,ua UKR,FW,ua Shakhtar,23,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
485,Maximilian Philipp,de GER,"FW,MF",de Dortmund,23,1994,1.9,11,5.76,9,0,0,1,1,0,1,0.52,1,0,0,0,0,0,Matches
486,Cristiano Piccini,it ITA,DF,pt Sporting CP,24,1992,4.9,6,1.22,4,1,0,0,1,0,2,0.41,1,1,0,0,0,0,Matches
487,Aleks Pihler,si SVN,MF,si NK Maribor,23,1994,4.4,10,2.29,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
488,Gerard Piqué,es ESP,DF,es Barcelona,30,1987,8.2,3,0.37,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
489,Łukasz Piszczek,pl POL,DF,de Dortmund,32,1985,2.0,4,2.00,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
490,Guido Pizarro,ar ARG,MF,es Sevilla,27,1990,5.6,8,1.43,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
491,Pizzi,pt POR,MF,pt Benfica,27,1989,5.3,26,4.90,19,5,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
492,Miralem Pjanić,ba BIH,MF,it Juventus,27,1990,7.0,29,4.12,15,9,2,0,3,0,4,0.57,1,1,0,0,2,0,Matches
493,Paul Pogba,fr FRA,MF,eng Manchester Utd,24,1993,3.1,14,4.53,11,0,0,0,3,0,2,0.65,2,0,0,0,0,0,Matches
494,Ivelin Popov,bg BUL,MF,ru Spartak Moscow,29,1987,2.7,5,1.86,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
495,Mickaël Poté,bj BEN,FW,cy APOEL FC,32,1984,3.5,4,1.15,1,0,1,1,1,0,1,0.29,0,0,1,0,0,0,Matches
496,Yussuf Poulsen,dk DEN,FW,de RB Leipzig,23,1994,2.2,3,1.35,2,0,0,1,0,0,1,0.45,1,0,0,0,0,0,Matches
497,Quincy Promes,nl NED,"FW,MF",ru Spartak Moscow,25,1992,4.8,25,5.26,15,3,5,1,1,0,3,0.63,2,0,1,0,0,0,Matches
498,Silvio Proto,be BEL,GK,gr Olympiacos,34,1983,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
499,Christian Pulisic,us USA,"FW,MF",de Dortmund,18,1998,4.2,22,5.28,11,0,5,1,3,2,0,0.00,0,0,0,0,0,0,Matches
500,Andriy Pyatov,ua UKR,GK,ua Shakhtar,33,1984,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
501,Ricardo Quaresma,pt POR,FW,tr Beşiktaş,33,1983,6.8,26,3.83,12,6,3,1,4,0,4,0.59,3,0,0,0,1,0,Matches
502,Dani Quintana,es ESP,"FW,MF",az Qarabağ,30,1987,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
503,Adrien Rabiot,fr FRA,MF,fr Paris S-G,22,1995,7.5,13,1.73,12,0,1,0,0,0,4,0.53,3,0,1,0,0,0,Matches
504,Rafinha,br BRA,DF,de Bayern Munich,31,1985,5.6,18,3.19,16,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
505,Andrea Raggi,it ITA,DF,fr Monaco,33,1984,2.0,4,2.00,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
506,Aleksander Rajčević,si SVN,DF,si NK Maribor,30,1986,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
507,Ivan Rakitić,hr CRO,MF,es Barcelona,29,1988,8.4,17,2.02,10,5,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
508,Yaroslav Rakitskiy,ua UKR,DF,ua Shakhtar,27,1989,6.8,1,0.15,1,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
509,Anthony Ralston,sct SCO,DF,sct Celtic,18,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
510,Aghabala Ramazanov,az AZE,MF,az Qarabağ,24,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
511,Sandro Ramírez,es ESP,FW,es Sevilla,22,1995,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
512,Sergio Ramos,es ESP,DF,es Real Madrid,31,1986,11.0,9,0.82,8,0,0,1,0,0,2,0.18,2,0,0,0,0,0,Matches
513,Marcus Rashford,eng ENG,"FW,MF",eng Manchester Utd,19,1997,3.8,20,5.19,8,2,5,0,5,0,4,1.04,1,1,1,0,1,0,Matches
514,Artyom Rebrov,ru RUS,GK,ru Spartak Moscow,33,1984,1.8,2,1.15,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
515,Pepe Reina,es ESP,GK,it Napoli,34,1982,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
516,Diego Reyes,mx MEX,DF,pt Porto,24,1992,2.6,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
517,Franck Ribéry,fr FRA,"MF,FW",de Bayern Munich,34,1983,6.4,38,5.99,27,1,4,2,3,1,5,0.79,5,0,0,0,0,0,Matches
518,Sergio Rico,es ESP,GK,es Sevilla,23,1993,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
519,Stefan Ristovski,mk MKD,DF,pt Sporting CP,25,1992,1.6,2,1.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
520,Blas Riveros,py PAR,"DF,MF",ch Basel,19,1998,3.2,7,2.19,3,0,1,2,1,0,1,0.31,0,0,0,1,0,0,Matches
521,Arjen Robben,nl NED,"FW,MF",de Bayern Munich,33,1984,5.5,32,5.83,24,5,1,2,0,0,4,0.73,2,1,0,1,0,0,Matches
522,Sergi Roberto,es ESP,"MF,DF",es Barcelona,25,1992,6.6,18,2.74,16,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
523,Patrick Roberts,eng ENG,FW,sct Celtic,20,1997,2.6,4,1.56,1,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
524,Andrew Robertson,sct SCO,DF,eng Liverpool,23,1994,6.0,11,1.83,9,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
525,Pedro Rocha Neves,br BRA,MF,ru Spartak Moscow,22,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
526,James Rodríguez,co COL,"MF,FW",de Bayern Munich,26,1991,8.7,54,6.25,35,13,1,3,1,1,7,0.81,6,0,0,1,0,0,Matches
527,Marko Rog,hr CRO,"MF,FW",it Napoli,22,1995,0.8,1,1.14,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
528,Tom Rogić,au AUS,"MF,FW",sct Celtic,24,1992,3.3,6,1.82,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
529,Marcos Rojo,ar ARG,DF,eng Manchester Utd,27,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
530,Alaixys Romao,tg TOG,"MF,DF",gr Olympiacos,33,1984,6.0,5,0.83,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
531,Sergio Romero,ar ARG,GK,eng Manchester Utd,30,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
