Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
293,Brad Jones,au AUS,GK,nl Feyenoord,35,1982,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
294,Jorge,br BRA,DF,fr Monaco,21,1996,4.0,0,1,0,0.0,0.25,0.00,0.00,,26.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
295,Jorginho,it ITA,MF,it Napoli,25,1991,1.8,1,1,0,0.0,0.56,0.00,0.00,,31.4,0,1,1,0.8,0.1,0.06,+0.2,-0.1,Matches
296,Stevan Jovetić,me MNE,FW,fr Monaco,27,1989,0.7,0,2,0,0.0,2.81,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
297,Juanfran,es ESP,DF,es Atlético Madrid,32,1985,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
298,Nicolai Jørgensen,dk DEN,FW,nl Feyenoord,26,1991,2.9,2,8,4,50.0,2.79,1.40,0.25,0.50,15.5,0,0,0,0.9,0.9,0.11,+1.1,+1.1,Matches
299,Marwan Kabha,il ISR,MF,si NK Maribor,26,1991,5.8,0,7,1,14.3,1.20,0.17,0.00,0.00,30.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
300,Shinji Kagawa,jp JPN,"MF,FW",de Dortmund,28,1989,4.5,0,11,1,9.1,2.46,0.22,0.00,0.00,18.0,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
301,Dominik Kaiser,de GER,MF,de RB Leipzig,28,1988,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
302,Kevin Kampl,si SVN,MF,de RB Leipzig,26,1990,4.6,0,1,1,100.0,0.22,0.22,0.00,0.00,8.1,0,0,0,0.5,0.5,0.47,-0.5,-0.5,Matches
303,Harry Kane,eng ENG,FW,eng Tottenham,24,1993,6.6,7,32,16,50.0,4.82,2.41,0.22,0.44,18.3,1,0,0,4.3,4.3,0.13,+2.7,+2.7,Matches
304,N'Golo Kanté,fr FRA,MF,eng Chelsea,26,1991,5.5,0,3,0,0.0,0.54,0.00,0.00,,20.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
305,Stefanos Kapino,gr GRE,GK,gr Olympiacos,23,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
306,Loris Karius,de GER,GK,eng Liverpool,24,1993,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
307,Naby Keïta,gn GUI,MF,de RB Leipzig,22,1995,4.7,2,13,4,30.8,2.79,0.86,0.15,0.50,23.7,0,0,0,1.3,1.3,0.10,+0.7,+0.7,Matches
308,Sami Khedira,de GER,MF,it Juventus,30,1987,7.0,0,5,1,20.0,0.71,0.14,0.00,0.00,18.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
309,Davit Khocholava,ge GEO,DF,ua Shakhtar,24,1993,1.2,0,1,0,0.0,0.87,0.00,0.00,,8.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
310,Khetag Khosonov,ru RUS,MF,ru CSKA Moscow,19,1998,0.0,0,1,0,0.0,90.00,0.00,0.00,,20.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
311,Joshua Kimmich,de GER,DF,de Bayern Munich,22,1995,10.0,4,7,4,57.1,0.70,0.40,0.57,1.00,14.9,0,0,0,1.4,1.4,0.21,+2.6,+2.6,Matches
312,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,21,1995,2.2,0,1,0,0.0,0.45,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.15,-0.1,-0.1,Matches
313,Simon Kjær,dk DEN,DF,es Sevilla,28,1989,6.0,1,4,1,25.0,0.67,0.17,0.25,1.00,10.0,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
314,Ragnar Klavan,ee EST,DF,eng Liverpool,31,1985,3.3,0,1,1,100.0,0.30,0.30,0.00,0.00,15.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
315,Lukas Klostermann,de GER,DF,de RB Leipzig,21,1996,5.1,0,3,0,0.0,0.58,0.00,0.00,,23.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
316,Koke,es ESP,MF,es Atlético Madrid,25,1992,3.7,0,6,4,66.7,1.62,1.08,0.00,0.00,19.3,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
317,Aleksandar Kolarov,rs SRB,DF,it Roma,31,1985,12.0,1,16,4,25.0,1.33,0.33,0.06,0.25,25.5,5,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
318,Dmitri Kombarov,ru RUS,DF,ru Spartak Moscow,30,1987,4.0,0,3,0,0.0,0.75,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
319,Vincent Kompany,be BEL,DF,eng Manchester City,31,1986,2.0,0,1,0,0.0,0.50,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
320,Terence Kongolo,nl NED,DF,fr Monaco,23,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
321,Eboue Kouassi,ci CIV,MF,sct Celtic,19,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
322,Kalidou Koulibaly,sn SEN,DF,it Napoli,26,1991,5.0,0,1,0,0.0,0.20,0.00,0.00,,10.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
323,Leonardo Koutris,gr GRE,DF,gr Olympiacos,22,1995,5.0,0,2,1,50.0,0.40,0.20,0.00,0.00,33.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
324,Mateo Kovačić,hr CRO,MF,es Real Madrid,23,1994,2.9,0,1,0,0.0,0.35,0.00,0.00,,16.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
325,Viktor Kovalenko,ua UKR,"MF,FW",ua Shakhtar,21,1996,0.5,0,1,0,0.0,2.20,0.00,0.00,,5.2,0,0,0,0.5,0.5,0.53,-0.5,-0.5,Matches
326,Martin Kramarič,si SVN,FW,si NK Maribor,19,1997,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
327,Michiel Kramer,nl NED,FW,nl Feyenoord,28,1988,0.9,0,2,1,50.0,2.12,1.06,0.00,0.00,11.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
328,Michael Krohn-Dehli,dk DEN,MF,es Sevilla,34,1983,1.6,0,4,3,75.0,2.57,1.93,0.00,0.00,17.9,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
329,Toni Kroos,de GER,MF,es Real Madrid,27,1990,10.6,0,8,1,12.5,0.76,0.09,0.00,0.00,25.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
330,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,26,1991,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
331,Konstantin Kuchayev,ru RUS,"MF,FW",ru CSKA Moscow,19,1998,2.5,1,3,1,33.3,1.22,0.41,0.33,1.00,8.7,0,0,0,0.5,0.5,0.17,+0.5,+0.5,Matches
332,Sven Kums,be BEL,MF,be Anderlecht,29,1988,3.8,0,2,1,50.0,0.53,0.27,0.00,0.00,18.4,0,0,0,0.4,0.4,0.22,-0.4,-0.4,Matches
333,Layvin Kurzawa,fr FRA,DF,fr Paris S-G,24,1992,6.0,3,4,3,75.0,0.67,0.50,0.75,1.00,14.2,0,0,0,1.0,1.0,0.26,+2.0,+2.0,Matches
334,Ilya Kutepov,ru RUS,DF,ru Spartak Moscow,24,1993,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
335,Léo Lacroix,ch SUI,DF,ch Basel,25,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
336,Roberto Lago,es ESP,DF,cy APOEL FC,31,1985,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,28.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
337,Konrad Laimer,at AUT,MF,de RB Leipzig,20,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
338,Adam Lallana,eng ENG,FW,eng Liverpool,29,1988,1.7,0,1,0,0.0,0.60,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
339,Érik Lamela,ar ARG,"FW,MF",eng Tottenham,25,1992,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
340,Michael Lang,ch SUI,"MF,DF",ch Basel,26,1991,8.0,3,8,3,37.5,1.00,0.37,0.38,1.00,13.3,0,0,0,1.2,1.2,0.16,+1.8,+1.8,Matches
341,Aymeric Laporte,es ESP,DF,eng Manchester City,23,1994,3.0,0,2,0,0.0,0.67,0.00,0.00,,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
342,Sam Larsson,se SWE,FW,nl Feyenoord,24,1993,1.7,0,3,0,0.0,1.72,0.00,0.00,,24.2,2,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
343,Miguel Layún,mx MEX,"DF,MF",pt Porto,29,1988,1.2,1,1,1,100.0,0.83,0.83,1.00,1.00,10.2,0,0,0,0.4,0.4,0.39,+0.6,+0.6,Matches
344,Thomas Lemar,fr FRA,"MF,FW",fr Monaco,21,1995,2.0,0,2,1,50.0,1.01,0.50,0.00,0.00,20.0,1,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
345,Clément Lenglet,fr FRA,DF,es Sevilla,22,1995,9.0,1,9,2,22.2,1.00,0.22,0.11,0.50,10.1,0,0,0,1.0,1.0,0.11,0.0,0.0,Matches
346,Jeremain Lens,nl NED,FW,tr Beşiktaş,29,1987,1.7,0,5,4,80.0,3.00,2.40,0.00,0.00,21.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
347,Robert Lewandowski,pl POL,FW,de Bayern Munich,28,1988,10.6,5,45,18,40.0,4.24,1.70,0.09,0.22,13.6,6,1,1,8.6,7.8,0.17,-3.6,-3.8,Matches
348,Stephan Lichtsteiner,ch SUI,DF,it Juventus,33,1984,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
349,Victor Lindelöf,se SWE,DF,eng Manchester Utd,23,1994,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
350,Jesse Lingard,eng ENG,"MF,FW",eng Manchester Utd,24,1992,2.7,0,4,2,50.0,1.48,0.74,0.00,0.00,15.3,0,0,0,0.8,0.8,0.20,-0.8,-0.8,Matches
351,Fernando Llorente,es ESP,FW,eng Tottenham,32,1985,2.5,1,5,2,40.0,2.00,0.80,0.20,0.50,12.1,0,0,0,0.8,0.8,0.15,+0.2,+0.2,Matches
352,Marcos Llorente,es ESP,MF,es Real Madrid,22,1995,0.2,0,1,0,0.0,4.29,0.00,0.00,,19.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
353,Hugo Lloris,fr FRA,GK,eng Tottenham,30,1986,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
354,Giovani Lo Celso,ar ARG,MF,fr Paris S-G,21,1996,1.7,0,5,1,20.0,3.00,0.60,0.00,0.00,18.7,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
355,Rony Lopes,pt POR,"MF,FW",fr Monaco,21,1995,3.3,1,8,4,50.0,2.39,1.20,0.13,0.25,23.1,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
356,Lisandro López,ar ARG,DF,pt Benfica,27,1989,2.0,0,4,0,0.0,2.01,0.00,0.00,,10.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
357,Vágner Love,br BRA,FW,tr Beşiktaş,33,1984,1.5,1,3,1,33.3,2.05,0.68,0.33,1.00,16.4,0,0,0,0.2,0.2,0.07,+0.8,+0.8,Matches
358,Dejan Lovren,hr CRO,DF,eng Liverpool,28,1989,11.7,0,6,0,0.0,0.51,0.00,0.00,,9.9,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
359,Filipe Luís,br BRA,DF,es Atlético Madrid,31,1985,6.0,0,6,1,16.7,1.00,0.17,0.00,0.00,23.3,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
360,Zé Luís,cv CPV,FW,ru Spartak Moscow,26,1991,1.8,2,7,2,28.6,3.96,1.13,0.29,1.00,11.0,0,0,0,1.3,1.3,0.19,+0.7,+0.7,Matches
361,Luisão,br BRA,DF,pt Benfica,36,1981,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
362,David Luiz,br BRA,"DF,MF",eng Chelsea,30,1987,3.6,1,4,1,25.0,1.10,0.28,0.25,1.00,18.6,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
363,Romelu Lukaku,be BEL,FW,eng Manchester Utd,24,1993,7.8,5,26,13,50.0,3.32,1.66,0.19,0.38,14.1,2,0,0,6.0,6.0,0.23,-1.0,-1.0,Matches
364,Mikael Lustig,se SWE,DF,sct Celtic,30,1986,5.1,0,2,1,50.0,0.39,0.19,0.00,0.00,15.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
365,Mahir Madatov,az AZE,"MF,FW",az Qarabağ,20,1997,3.6,0,3,0,0.0,0.84,0.00,0.00,,23.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
366,Christian Maggio,it ITA,DF,it Napoli,35,1982,2.6,0,1,1,100.0,0.39,0.39,0.00,0.00,30.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
367,Abdul Majeed Waris,gh GHA,"MF,FW",pt Porto,25,1991,1.1,0,2,2,100.0,1.87,1.87,0.00,0.00,30.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
368,Andreas Makris,cy CYP,FW,cy APOEL FC,21,1995,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
369,Nikola Maksimović,rs SRB,DF,it Napoli,25,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
370,Tyrell Malacia,nl NED,DF,nl Feyenoord,17,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
371,Mario Mandžukić,hr CRO,FW,it Juventus,31,1986,5.1,4,15,10,66.7,2.95,1.97,0.27,0.40,8.3,0,0,0,3.2,3.2,0.21,+0.8,+0.8,Matches
372,Sadio Mané,sn SEN,"FW,MF",eng Liverpool,25,1992,10.4,10,31,15,48.4,2.97,1.44,0.32,0.67,13.4,0,0,0,7.1,7.1,0.23,+2.9,+2.9,Matches
373,Eliaquim Mangala,fr FRA,DF,eng Manchester City,26,1991,2.0,0,1,0,0.0,0.50,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
374,Kostas Manolas,gr GRE,DF,it Roma,26,1991,10.2,2,7,5,71.4,0.69,0.49,0.29,0.40,8.4,0,0,0,1.7,1.7,0.25,+0.3,+0.3,Matches
375,Iván Marcano,es ESP,DF,pt Porto,30,1987,7.0,1,5,2,40.0,0.71,0.29,0.20,0.50,9.8,0,0,0,1.0,1.0,0.20,0.0,0.0,Matches
376,Marcelo,br BRA,DF,es Real Madrid,29,1988,10.6,3,10,4,40.0,0.94,0.38,0.30,0.75,18.1,0,0,0,1.3,1.3,0.13,+1.7,+1.7,Matches
377,Claudio Marchisio,it ITA,FW,it Juventus,31,1986,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
378,Moussa Marega,ml MLI,FW,pt Porto,26,1991,4.9,0,10,4,40.0,2.05,0.82,0.00,0.00,15.5,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
379,José María Giménez,uy URU,DF,es Atlético Madrid,22,1995,3.0,0,4,1,25.0,1.32,0.33,0.00,0.00,12.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
380,Marko Marin,de GER,"FW,MF",gr Olympiacos,28,1989,1.5,0,1,1,100.0,0.66,0.66,0.00,0.00,8.1,0,0,0,0.5,0.5,0.52,-0.5,-0.5,Matches
381,Marlos,ua UKR,FW,ua Shakhtar,29,1988,7.4,2,13,8,61.5,1.75,1.08,0.15,0.25,18.3,0,0,0,0.8,0.8,0.06,+1.2,+1.2,Matches
382,Marquinhos,br BRA,DF,fr Paris S-G,23,1994,8.0,0,2,0,0.0,0.25,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
383,Anthony Martial,fr FRA,"FW,MF",eng Manchester Utd,21,1995,3.8,1,9,4,44.4,2.36,1.05,0.00,0.00,17.6,1,1,2,3.4,1.8,0.20,-2.4,-1.8,Matches
384,Javi Martínez,es ESP,"MF,DF",de Bayern Munich,28,1988,8.2,1,13,6,46.2,1.58,0.73,0.08,0.17,13.9,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches
385,Gelson Martins,pt POR,FW,pt Sporting CP,22,1995,5.1,1,7,3,42.9,1.36,0.58,0.14,0.33,15.3,0,0,0,1.5,1.5,0.24,-0.5,-0.5,Matches
386,Javier Mascherano,ar ARG,DF,es Barcelona,33,1984,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
387,Juan Mata,es ESP,"FW,MF",eng Manchester Utd,29,1988,4.6,0,3,0,0.0,0.66,0.00,0.00,,16.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
388,Jérémy Mathieu,fr FRA,DF,pt Sporting CP,33,1983,4.9,0,1,0,0.0,0.21,0.00,0.00,,26.2,1,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
389,Nemanja Matić,rs SRB,MF,eng Manchester Utd,28,1988,6.3,0,3,1,33.3,0.48,0.16,0.00,0.00,27.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
390,Joël Matip,cm CMR,DF,eng Liverpool,25,1991,5.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
391,Blaise Matuidi,fr FRA,MF,it Juventus,30,1987,5.5,1,4,1,25.0,0.73,0.18,0.25,1.00,12.7,0,0,0,1.1,1.1,0.28,-0.1,-0.1,Matches
392,Borja Mayoral,es ESP,FW,es Real Madrid,20,1997,1.6,1,4,1,25.0,2.55,0.64,0.25,1.00,13.0,0,0,0,1.4,1.4,0.35,-0.4,-0.4,Matches
393,Kylian Mbappé,fr FRA,FW,fr Paris S-G,18,1998,7.3,4,24,13,54.2,3.28,1.78,0.17,0.31,13.5,0,0,0,4.1,4.1,0.17,-0.1,-0.1,Matches
394,Kara Mbodji,sn SEN,DF,be Anderlecht,27,1989,4.3,0,2,0,0.0,0.46,0.00,0.00,,16.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
395,Callum McGregor,sct SCO,MF,sct Celtic,24,1993,3.3,1,2,1,50.0,0.61,0.31,0.50,1.00,12.3,0,0,0,0.6,0.6,0.28,+0.4,+0.4,Matches
396,Scott McTominay,sct SCO,MF,eng Manchester Utd,20,1996,2.3,0,3,2,66.7,1.33,0.89,0.00,0.00,24.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
397,Gary Medel,cl CHI,"DF,MF",tr Beşiktaş,29,1987,4.8,0,2,0,0.0,0.42,0.00,0.00,,32.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
398,Maksim Medvedev,az AZE,DF,az Qarabağ,27,1989,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
399,Soualiho Meïté,fr FRA,MF,fr Monaco,23,1994,0.7,0,2,0,0.0,2.73,0.00,0.00,,32.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
400,Lorenzo Melgarejo,py PAR,"FW,MF",ru Spartak Moscow,26,1990,2.3,1,7,2,28.6,3.01,0.86,0.14,0.50,18.7,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
401,Benjamin Mendy,fr FRA,DF,eng Manchester City,23,1994,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,24.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
402,Gabriel Mercado,ar ARG,DF,es Sevilla,30,1987,7.7,0,2,0,0.0,0.26,0.00,0.00,,15.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
403,Giorgos Merkis,cy CYP,DF,cy APOEL FC,33,1984,2.0,0,1,1,100.0,0.50,0.50,0.00,0.00,16.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
404,Dries Mertens,be BEL,FW,it Napoli,30,1987,5.3,2,16,7,43.8,3.00,1.31,0.13,0.29,19.5,2,0,1,2.8,2.0,0.13,-0.8,0.0,Matches
405,Jasmin Mešanović,ba BIH,"FW,MF",si NK Maribor,25,1992,1.1,1,2,1,50.0,1.84,0.92,0.50,1.00,13.2,0,0,0,0.7,0.7,0.35,+0.3,+0.3,Matches
406,Lionel Messi,ar ARG,FW,es Barcelona,30,1987,8.7,6,44,24,54.5,5.06,2.76,0.14,0.25,20.2,12,0,0,3.9,3.9,0.09,+2.1,+2.1,Matches
407,Thomas Meunier,be BEL,DF,fr Paris S-G,25,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
408,Míchel,es ESP,MF,az Qarabağ,31,1985,5.9,1,5,2,40.0,0.84,0.34,0.20,0.50,15.9,0,0,0,0.5,0.5,0.10,+0.5,+0.5,Matches
409,Georgi Milanov,bg BUL,MF,ru CSKA Moscow,25,1992,1.0,0,1,0,0.0,1.02,0.00,0.00,,22.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
410,Martin Milec,si SVN,DF,si NK Maribor,25,1991,6.0,0,5,2,40.0,0.83,0.33,0.00,0.00,28.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
411,Arkadiusz Milik,pl POL,FW,it Napoli,23,1994,1.0,1,4,0,0.0,4.00,0.00,0.00,,16.7,0,1,1,1.3,0.5,0.13,-0.3,-0.5,Matches
412,James Milner,eng ENG,MF,eng Liverpool,31,1986,9.7,0,7,2,28.6,0.72,0.21,0.00,0.00,21.8,0,0,1,1.3,0.5,0.07,-1.3,-0.5,Matches
413,Matej Mitrović,hr CRO,DF,tr Beşiktaş,23,1993,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
414,Henrikh Mkhitaryan,am ARM,MF,eng Manchester Utd,28,1989,3.2,1,8,3,37.5,2.54,0.95,0.13,0.33,13.5,0,0,0,2.2,2.2,0.32,-1.2,-1.2,Matches
415,Luka Modrić,hr CRO,MF,es Real Madrid,31,1985,10.6,1,9,2,22.2,0.85,0.19,0.11,0.50,21.7,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
416,Nuno Morais,pt POR,"MF,DF",cy APOEL FC,33,1984,5.7,0,2,1,50.0,0.35,0.18,0.00,0.00,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
417,Álvaro Morata,es ESP,FW,eng Chelsea,24,1992,4.3,1,21,9,42.9,4.93,2.11,0.05,0.11,13.4,0,0,0,4.1,4.1,0.20,-3.1,-3.1,Matches
418,Alberto Moreno,es ESP,DF,eng Liverpool,25,1992,6.3,0,7,2,28.6,1.12,0.32,0.00,0.00,17.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
419,Victor Moses,ng NGA,DF,eng Chelsea,26,1990,3.7,0,3,0,0.0,0.80,0.00,0.00,,23.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
420,Thiago Motta,it ITA,MF,fr Paris S-G,34,1982,3.4,0,1,0,0.0,0.29,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
421,Lucas Moura,br BRA,FW,eng Tottenham,24,1992,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
422,João Moutinho,pt POR,MF,fr Monaco,30,1986,5.2,0,3,0,0.0,0.58,0.00,0.00,,25.1,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
423,Thomas Müller,de GER,"MF,FW",de Bayern Munich,27,1989,8.2,3,23,7,30.4,2.82,0.86,0.13,0.43,10.4,0,0,0,4.5,4.5,0.20,-1.5,-1.5,Matches
424,Luis Muriel,co COL,FW,es Sevilla,26,1991,2.8,0,10,4,40.0,3.57,1.43,0.00,0.00,18.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
425,Kévin N'Doram,fr FRA,MF,fr Monaco,21,1996,1.0,0,1,0,0.0,1.00,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
426,Georges-Kévin N'Koudou,cm CMR,"MF,FW",eng Tottenham,22,1995,1.2,1,7,2,28.6,6.00,1.71,0.14,0.50,11.0,0,0,0,1.2,1.2,0.23,-0.2,-0.2,Matches
427,Kirill Nababkin,ru RUS,MF,ru CSKA Moscow,30,1986,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
428,Ben Nabouhane,km COM,FW,gr Olympiacos,28,1989,0.4,0,2,0,0.0,4.86,0.00,0.00,,21.2,1,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
429,Nacho,es ESP,DF,es Real Madrid,27,1990,6.6,1,5,2,40.0,0.76,0.30,0.20,0.50,8.6,0,0,0,1.1,1.1,0.21,-0.1,-0.1,Matches
430,Radja Nainggolan,be BEL,MF,it Roma,29,1988,10.7,2,23,10,43.5,2.16,0.94,0.04,0.10,24.5,0,1,1,1.8,1.0,0.05,+0.2,0.0,Matches
431,Andy Najar,hn HON,DF,be Anderlecht,24,1993,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
432,Bibras Natkho,il ISR,MF,ru CSKA Moscow,29,1988,2.6,0,5,0,0.0,1.90,0.00,0.00,,27.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
433,Jesús Navas,es ESP,"DF,FW",es Sevilla,31,1985,4.7,0,4,1,25.0,0.85,0.21,0.00,0.00,17.8,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
434,Keylor Navas,cr CRC,GK,es Real Madrid,30,1986,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
435,Dino Ndlovu,za RSA,FW,az Qarabağ,27,1990,4.7,0,9,2,22.2,1.91,0.42,0.00,0.00,19.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
436,Álvaro Negredo,es ESP,FW,tr Beşiktaş,31,1985,1.2,1,0,0,,0.00,0.00,,,,0,1,1,0.8,0.0,,+0.2,0.0,Matches
437,Miquel Nelom,nl NED,DF,nl Feyenoord,26,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
438,Manuel Neuer,de GER,GK,de Bayern Munich,31,1986,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
