Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
384,Marcos López,pe PER,DF,nl Feyenoord,23,1999,0.5,25,21,4,0,0,0,0,4,0,0,0,0,19,0,1,Matches
385,Hirving Lozano,mx MEX,FW,nl PSV Eindhoven,28,1995,4.2,125,122,3,2,0,2,19,0,0,0,0,0,90,0,7,Matches
386,Vladimir Lučić,rs SRB,"DF,FW",rs Red Star,21,2002,2.3,118,105,12,0,1,0,5,11,1,0,0,0,90,1,3,Matches
387,Florentino Luís,pt POR,MF,pt Benfica,23,1999,1.2,61,61,0,0,0,1,0,0,0,0,0,0,50,0,2,Matches
388,Castello Lukeba,fr FRA,DF,de RB Leipzig,20,2002,6.9,402,390,11,10,0,1,0,0,0,0,0,0,362,1,5,Matches
389,Dodi Lukebakio,be BEL,FW,es Sevilla,25,1997,2.7,72,66,5,1,0,0,7,1,2,0,2,0,55,1,2,Matches
390,Valdemar Lund,dk DEN,DF,dk FC Copenhagen,20,2003,0.3,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
391,Andriy Lunin,ua UKR,GK,es Real Madrid,24,1999,8.3,258,191,67,13,0,1,0,0,0,0,0,0,199,0,1,Matches
392,Fabian Lustenberger,ch SUI,DF,ch Young Boys,35,1988,1.0,58,54,4,2,0,3,0,0,0,0,0,0,50,0,2,Matches
393,Ian Maatsen,nl NED,DF,de Dortmund,21,2002,7.0,385,329,56,9,1,2,17,47,0,0,0,0,316,0,13,Matches
394,Deiver Machado,co COL,DF,fr Lens,29,1993,4.1,154,114,40,0,0,0,8,40,0,0,0,0,111,0,4,Matches
395,Daizen Maeda,jp JPN,FW,sct Celtic,25,1997,3.1,78,73,4,1,0,0,4,2,0,0,0,0,60,1,3,Matches
396,Gabriel Magalhães,br BRA,DF,eng Arsenal,25,1997,10.3,706,674,31,11,0,2,0,1,0,0,0,0,641,1,6,Matches
397,Harry Maguire,eng ENG,DF,eng Manchester Utd,30,1993,3.4,221,209,12,8,0,2,0,0,0,0,0,0,189,0,3,Matches
398,Jon Magunazelaia,es ESP,MF,es Real Sociedad,22,2001,0.2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,Matches
399,Mike Maignan,fr FRA,GK,it Milan,28,1995,5.9,183,133,49,12,0,1,0,0,0,0,0,0,146,1,0,Matches
400,Kobbie Mainoo,eng ENG,MF,eng Manchester Utd,18,2005,0.5,21,20,1,1,0,1,1,0,0,0,0,0,19,0,0,Matches
401,Donyell Malen,nl NED,FW,de Dortmund,24,1999,5.1,140,134,5,0,2,0,5,2,0,0,0,0,105,1,8,Matches
402,Darian Males,ch SUI,MF,ch Young Boys,22,2001,1.9,47,42,5,2,0,0,5,0,3,3,0,0,33,0,0,Matches
403,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,29,1994,0.3,16,15,1,0,0,0,1,1,0,0,0,0,12,0,1,Matches
404,José María Giménez,uy URU,DF,es Atlético Madrid,28,1995,5.3,255,244,10,7,0,8,0,0,0,0,0,0,224,1,2,Matches
405,Mariano,do DOM,"MF,FW",es Sevilla,29,1993,0.7,14,14,0,0,0,0,0,0,0,0,0,0,7,0,1,Matches
406,Adrián Marín,es ESP,DF,pt Braga,26,1997,0.3,12,11,1,0,0,0,1,1,0,0,0,0,8,0,1,Matches
407,João Mário,pt POR,"FW,MF",pt Benfica,30,1993,3.6,160,153,7,3,0,1,5,1,2,2,0,0,139,0,5,Matches
408,João Mário Lopes,pt POR,DF,pt Porto,23,2000,6.6,273,220,53,6,0,5,16,47,0,0,0,0,217,0,5,Matches
409,Marquinhos,br BRA,DF,fr Paris S-G,29,1994,10.0,807,773,32,23,1,3,1,8,0,0,0,0,732,2,1,Matches
410,Anthony Martial,fr FRA,"FW,DF",eng Manchester Utd,27,1995,0.6,15,14,1,0,0,0,0,0,0,0,0,0,13,0,0,Matches
411,Gabriel Martinelli,br BRA,FW,eng Arsenal,22,2001,5.3,169,155,14,2,0,1,19,5,7,6,0,0,129,0,4,Matches
412,Iñigo Martínez,es ESP,DF,es Barcelona,32,1991,3.5,209,191,18,12,1,6,2,1,0,0,0,0,180,0,0,Matches
413,Lautaro Martínez,ar ARG,FW,it Inter,25,1997,5.9,109,102,7,0,1,1,2,0,0,0,0,0,81,0,4,Matches
414,Lisandro Martínez,ar ARG,DF,eng Manchester Utd,25,1998,1.0,47,43,4,4,0,0,0,0,0,0,0,0,46,0,0,Matches
415,Toni Martínez,es ESP,FW,pt Porto,26,1997,0.1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
416,Adam Marušić,me MNE,DF,it Lazio,30,1992,5.7,319,271,48,3,0,0,6,45,0,0,0,0,268,0,11,Matches
417,Matheus,br BRA,GK,pt Braga,31,1992,6.0,213,150,63,23,0,1,0,0,0,0,0,0,161,0,1,Matches
418,Magnus Mattsson,dk DEN,MF,dk FC Copenhagen,24,1999,1.3,27,19,8,1,0,0,7,0,5,3,2,0,16,0,2,Matches
419,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,27,1996,5.0,270,239,29,13,0,4,2,12,0,0,0,0,228,2,4,Matches
420,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",de Bayern Munich,34,1989,0.5,17,15,2,0,0,0,0,0,0,0,0,0,14,0,1,Matches
421,Noussair Mazraoui,ma MAR,DF,de Bayern Munich,25,1997,7.2,426,380,46,5,2,0,8,41,0,0,0,0,371,0,5,Matches
422,Kylian Mbappé,fr FRA,FW,fr Paris S-G,24,1998,12.0,395,369,24,3,4,4,22,6,8,0,0,0,318,2,15,Matches
423,Callum McGregor,sct SCO,MF,sct Celtic,30,1993,5.8,335,316,18,16,2,1,2,2,0,0,0,0,297,1,4,Matches
424,Scott McKenna,sct SCO,DF,dk FC Copenhagen,26,1996,2.0,78,77,1,1,0,1,1,0,0,0,0,0,69,0,0,Matches
425,Scott McTominay,sct SCO,MF,eng Manchester Utd,26,1996,4.2,131,129,1,1,0,1,1,0,0,0,0,0,116,1,1,Matches
426,Facundo Medina,ar ARG,DF,fr Lens,24,1999,5.5,276,251,21,16,0,1,4,4,0,0,0,0,231,4,7,Matches
427,Hannibal Mejbri,tn TUN,"MF,FW",eng Manchester Utd,20,2003,0.7,26,26,0,0,0,0,2,0,0,0,0,0,19,0,2,Matches
428,Birger Meling,no NOR,DF,dk FC Copenhagen,28,1994,2.1,113,84,29,4,0,1,5,25,0,0,0,0,89,0,2,Matches
429,Memphis,nl NED,FW,es Atlético Madrid,29,1994,1.2,50,48,1,0,1,0,0,0,0,0,0,0,42,1,1,Matches
430,Joe Mendes,se SWE,DF,pt Braga,20,2002,2.3,144,131,13,2,0,0,22,11,0,0,0,0,109,0,2,Matches
431,Nuno Mendes,pt POR,DF,fr Paris S-G,21,2002,4.7,339,292,46,5,1,1,11,41,0,0,0,0,284,1,7,Matches
432,Brais Méndez,es ESP,MF,es Real Sociedad,26,1997,5.8,262,243,19,16,2,3,10,0,3,0,2,0,208,0,7,Matches
433,Ferland Mendy,fr FRA,DF,es Real Madrid,28,1995,9.7,460,408,52,5,0,1,5,47,0,0,0,0,419,0,3,Matches
434,Nampalys Mendy,sn SEN,MF,fr Lens,31,1992,4.1,157,151,4,3,0,0,5,1,0,0,0,0,126,2,3,Matches
435,Alex Meret,it ITA,GK,it Napoli,26,1997,8.0,265,188,76,11,0,1,0,0,0,0,0,0,235,1,0,Matches
436,Mikel Merino,es ESP,MF,es Real Sociedad,27,1996,7.0,328,322,4,4,0,1,5,0,0,0,0,0,256,2,4,Matches
437,Dries Mertens,be BEL,MF,tr Galatasaray,36,1987,2.2,85,75,9,2,2,1,18,2,5,0,4,0,55,1,7,Matches
438,Alexander Meyer,de GER,GK,de Dortmund,32,1991,1.0,50,40,10,2,0,0,0,0,0,0,0,0,43,0,0,Matches
439,Srđan Mijailović,rs SRB,"DF,MF",rs Red Star,29,1993,5.4,209,179,30,4,0,0,13,25,0,0,0,0,149,0,7,Matches
440,Jovan Mijatović,rs SRB,"FW,MF",rs Red Star,18,2005,1.3,19,15,4,0,0,0,0,0,0,0,0,0,18,0,0,Matches
441,Antoni Milambo,nl NED,"DF,MF",nl Feyenoord,18,2005,0.4,26,26,0,0,0,0,1,0,0,0,0,0,24,0,0,Matches
442,Lewis Miley,eng ENG,MF,eng Newcastle Utd,17,2006,1.9,70,69,1,0,0,0,4,0,0,0,0,0,54,0,2,Matches
443,Éder Militão,br BRA,DF,es Real Madrid,25,1998,0.1,5,4,1,0,0,0,0,1,0,0,0,0,4,0,0,Matches
444,Kim Min-jae,kr KOR,DF,de Bayern Munich,26,1996,7.3,609,583,23,5,0,5,0,5,0,0,0,0,563,3,4,Matches
445,Yankuba Minteh,gm GAM,FW,nl Feyenoord,19,2004,2.2,62,54,8,0,0,0,8,6,2,2,0,0,42,0,2,Matches
446,Rafa Mir,es ESP,FW,es Sevilla,26,1997,0.4,6,5,1,0,0,0,0,0,0,0,0,0,1,0,0,Matches
447,Stefan Mitrović,rs SRB,"DF,FW",rs Red Star,20,2002,2.3,53,43,10,0,1,0,1,10,0,0,0,0,37,0,2,Matches
448,Henrikh Mkhitaryan,am ARM,MF,it Inter,34,1989,5.7,257,253,3,3,0,5,2,0,0,0,0,0,217,1,6,Matches
449,Luka Modrić,hr CRO,MF,es Real Madrid,37,1985,4.7,428,385,42,11,1,5,32,4,27,8,14,0,373,1,2,Matches
450,Nahuel Molina,ar ARG,DF,es Atlético Madrid,25,1998,8.7,627,548,78,4,0,6,35,70,4,1,3,0,464,1,21,Matches
451,Joel Monteiro,ch SUI,"FW,MF",ch Young Boys,23,1999,2.9,54,52,0,0,1,1,1,0,0,0,0,0,39,2,3,Matches
452,Álvaro Morata,es ESP,FW,es Atlético Madrid,30,1992,7.4,158,150,7,0,0,2,3,0,0,0,0,0,115,1,6,Matches
453,Morato,br BRA,DF,pt Benfica,22,2001,4.8,296,271,24,1,0,0,4,23,0,0,0,0,236,1,10,Matches
454,Leandro Morgalla,de GER,DF,at RB Salzburg,18,2004,0.5,9,6,3,0,0,0,0,3,0,0,0,0,6,0,0,Matches
455,Youssoufa Moukoko,de GER,FW,de Dortmund,18,2004,0.2,11,11,0,0,0,0,1,0,0,0,0,0,8,0,0,Matches
456,Mason Mount,eng ENG,"MF,FW",eng Manchester Utd,24,1999,1.0,38,35,2,0,1,2,0,0,0,0,0,0,32,1,1,Matches
457,João Moutinho,pt POR,MF,pt Braga,36,1986,3.2,274,265,9,5,1,2,6,0,4,0,3,0,252,0,2,Matches
458,Arbnor Muja,al ALB,FW,be Antwerp,24,1998,4.0,121,117,4,0,0,0,14,2,1,0,0,0,84,0,9,Matches
459,Nordi Mukiele,fr FRA,DF,fr Paris S-G,25,1997,0.6,40,38,2,1,0,1,0,1,0,0,0,0,36,0,0,Matches
460,Thomas Müller,de GER,MF,de Bayern Munich,33,1989,4.7,177,172,5,0,2,2,11,3,0,0,0,0,137,0,7,Matches
461,Aihen Muñoz,es ESP,DF,es Real Sociedad,25,1997,5.3,334,277,57,1,0,2,11,56,0,0,0,0,266,0,7,Matches
462,Jacob Murphy,eng ENG,FW,eng Newcastle Utd,28,1995,1.0,24,24,0,0,1,0,3,0,0,0,0,0,18,0,2,Matches
463,Petar Musa,hr CRO,"FW,MF",pt Benfica,25,1998,2.6,60,59,1,0,1,0,1,0,0,0,0,0,41,0,4,Matches
464,Yunus Musah,us USA,MF,it Milan,20,2002,3.9,111,109,2,0,0,0,5,2,0,0,0,0,89,0,7,Matches
465,Jamal Musiala,de GER,"MF,FW",de Bayern Munich,20,2003,9.7,358,350,8,0,4,1,3,2,0,0,0,0,313,0,12,Matches
466,Fernando Muslera,uy URU,GK,tr Galatasaray,37,1986,6.0,242,189,52,15,0,1,0,0,0,0,0,0,196,1,0,Matches
467,Almoatasem Al Musrati,ly LBY,MF,pt Braga,27,1996,3.4,294,286,7,7,1,6,1,0,0,0,0,0,260,1,3,Matches
468,Nacho,es ESP,DF,es Real Madrid,33,1990,10.9,661,620,40,21,0,2,0,0,0,0,0,0,625,1,2,Matches
469,Natan,br BRA,DF,it Napoli,22,2001,5.0,346,329,17,4,0,1,4,11,0,0,0,0,295,0,1,Matches
470,Fran Navarro,es ESP,FW,pt Porto,25,1998,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
471,Jesús Navas,es ESP,DF,es Sevilla,37,1985,2.4,126,106,20,1,0,3,19,19,0,0,0,0,83,0,7,Matches
472,Yehor Nazaryna,ua UKR,MF,ua Shakhtar,26,1997,2.3,103,102,0,0,0,0,1,0,0,0,0,0,89,1,0,Matches
473,Cherif Ndiaye,sn SEN,FW,rs Red Star,27,1996,4.0,78,65,13,0,2,0,0,2,0,0,0,0,59,0,3,Matches
474,Tanguy Ndombele,fr FRA,MF,tr Galatasaray,26,1996,1.0,41,39,2,2,0,0,0,0,0,0,0,0,38,0,1,Matches
475,Kosta Nedeljković,rs SRB,DF,rs Red Star,17,2005,2.6,114,90,24,2,0,0,6,22,0,0,0,0,86,0,2,Matches
476,Reiss Nelson,eng ENG,FW,eng Arsenal,23,1999,2.0,91,86,5,0,0,0,5,0,5,2,2,0,87,0,2,Matches
477,Victor Nelsson,dk DEN,DF,tr Galatasaray,24,1998,1.1,92,89,3,3,0,0,0,0,0,0,0,0,80,0,1,Matches
478,David Neres,br BRA,FW,pt Benfica,26,1997,2.0,64,59,4,0,0,0,6,0,4,1,0,0,50,1,2,Matches
479,Manuel Neuer,de GER,GK,de Bayern Munich,37,1986,9.0,346,302,44,13,0,1,0,0,0,0,0,0,297,0,0,Matches
480,João Neves,pt POR,MF,pt Benfica,18,2004,6.0,360,334,24,15,1,1,6,4,3,3,0,0,289,2,2,Matches
481,Newerton,br BRA,"MF,FW",ua Shakhtar,18,2005,2.4,48,47,1,0,1,0,3,1,0,0,0,0,35,0,2,Matches
482,Cyril Ngonge,be BEL,FW,it Napoli,23,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
483,Sikou Niakaté,ml MLI,DF,pt Braga,24,1999,4.3,244,235,9,8,0,0,0,1,0,0,0,0,214,0,1,Matches
484,Tanguy Nianzou,fr FRA,DF,es Sevilla,21,2002,0.4,10,8,2,0,0,0,0,2,0,0,0,0,8,0,0,Matches
485,Bart Nieuwkoop,nl NED,DF,nl Feyenoord,27,1996,0.9,45,37,8,0,0,0,2,8,0,0,0,0,38,0,0,Matches
486,Saúl Ñíguez,es ESP,MF,es Atlético Madrid,28,1994,4.8,220,217,2,0,0,0,4,1,0,0,0,0,176,1,6,Matches
487,Eddie Nketiah,eng ENG,FW,eng Arsenal,24,1999,1.6,42,40,2,0,0,0,1,0,0,0,0,0,34,0,2,Matches
488,Felix Nmecha,de GER,MF,de Dortmund,22,2000,3.9,120,118,1,1,0,3,1,0,0,0,0,0,89,1,1,Matches
489,Jean-Pierre Nsame,cm CMR,FW,ch Young Boys,30,1993,1.8,43,41,2,0,0,1,1,0,0,0,0,0,25,0,0,Matches
490,Matheus Nunes,pt POR,"MF,FW",eng Manchester City,24,1998,4.7,323,306,16,4,5,0,10,3,7,0,4,1,294,1,3,Matches
491,Ørjan Nyland,no NOR,GK,es Sevilla,32,1990,2.0,83,56,27,8,0,0,0,0,0,0,0,0,64,0,0,Matches
492,Matt O'Riley,dk DEN,MF,sct Celtic,22,2000,5.4,230,191,38,8,3,1,14,2,13,4,4,1,178,1,7,Matches
493,Armando Obispo,nl NED,DF,nl PSV Eindhoven,24,1999,1.0,69,64,5,2,0,1,0,0,0,0,0,0,60,0,0,Matches
494,Jan Oblak,si SVN,GK,es Atlético Madrid,30,1993,10.3,279,198,80,16,0,0,0,0,0,0,0,0,202,1,0,Matches
495,Lucas Ocampos,ar ARG,FW,es Sevilla,29,1994,3.8,132,122,10,1,1,0,9,9,0,0,0,0,84,0,8,Matches
496,Álvaro Odriozola,es ESP,"DF,FW",es Real Sociedad,27,1995,1.1,60,46,14,1,0,0,2,13,0,0,0,0,53,0,5,Matches
497,Noah Okafor,ch SUI,FW,it Milan,23,2000,0.4,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
498,Olasagasti,es ESP,MF,es Real Sociedad,22,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
499,Peter Olayinka,ng NGA,"DF,FW",rs Red Star,27,1995,1.9,52,46,6,0,0,0,4,6,0,0,0,0,30,0,3,Matches
500,Sérgio Oliveira,pt POR,MF,tr Galatasaray,31,1992,1.4,93,88,5,2,2,2,4,0,3,0,2,0,69,0,3,Matches
501,Mathías Olivera,uy URU,DF,it Napoli,25,1997,3.6,215,177,37,8,1,1,7,29,0,0,0,0,180,1,6,Matches
502,Dani Olmo,es ESP,MF,de RB Leipzig,25,1998,2.0,84,77,6,2,2,0,4,4,0,0,0,0,64,1,1,Matches
503,André Onana,cm CMR,GK,eng Manchester Utd,27,1996,6.0,229,197,32,13,0,0,0,0,0,0,0,0,167,0,0,Matches
504,Loïs Openda,be BEL,FW,de RB Leipzig,23,2000,6.1,101,97,4,0,0,2,6,0,0,0,0,0,69,0,8,Matches
505,Fredrik Oppegard,no NOR,FW,nl PSV Eindhoven,20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
506,Willi Orban,hu HUN,DF,de RB Leipzig,30,1992,2.0,148,143,5,4,1,0,1,0,0,0,0,0,136,0,2,Matches
507,Stefan Ortega,de GER,GK,eng Manchester City,30,1992,3.0,173,155,17,4,0,0,0,0,0,0,0,0,143,1,0,Matches
508,Victor Osimhen,ng NGA,FW,it Napoli,24,1998,5.1,80,73,7,1,0,3,4,1,0,0,0,0,57,0,1,Matches
509,Nicolás Otamendi,ar ARG,DF,pt Benfica,35,1988,6.0,322,302,20,15,0,2,1,2,0,0,0,0,276,0,0,Matches
510,Mikel Oyarzabal,es ESP,"FW,MF",es Real Sociedad,26,1997,6.5,148,133,14,3,0,1,3,0,2,0,1,0,121,1,3,Matches
511,Salih Özcan,tr TUR,MF,de Dortmund,25,1998,4.9,232,223,5,5,0,0,3,0,0,0,0,0,195,4,5,Matches
512,Jon Pacheco,es ESP,DF,es Real Sociedad,22,2001,1.4,71,67,4,4,0,2,0,0,0,0,0,0,64,0,0,Matches
513,Igor Paixão,br BRA,FW,nl Feyenoord,23,2000,4.4,151,131,20,4,2,0,26,1,15,10,2,0,107,0,2,Matches
514,Thomas Partey,gh GHA,MF,eng Arsenal,30,1993,0.1,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
515,Patric,es ESP,DF,it Lazio,30,1993,4.1,308,302,5,4,0,2,1,0,0,0,0,0,265,1,2,Matches
516,Benjamin Pavard,fr FRA,DF,it Inter,27,1996,5.3,371,352,18,7,0,0,5,11,0,0,0,0,321,1,4,Matches
517,Aleksandar Pavlovic,de GER,MF,de Bayern Munich,19,2004,2.3,183,178,4,4,0,3,1,0,0,0,0,0,170,1,0,Matches
518,Strahinja Pavlović,rs SRB,DF,at RB Salzburg,22,2001,5.5,319,303,16,8,1,1,3,1,0,0,0,0,258,0,5,Matches
519,Nicolás Paz,ar ARG,MF,es Real Madrid,18,2004,0.5,26,24,1,0,0,0,1,0,1,1,0,0,22,1,1,Matches
520,Pedri,es ESP,"MF,FW",es Barcelona,20,2002,3.7,177,170,7,2,2,0,5,4,1,0,0,0,147,0,5,Matches
521,Pedro,es ESP,FW,it Lazio,36,1987,2.1,90,86,3,1,2,0,2,0,2,0,0,0,81,1,2,Matches
522,Adrià Pedrosa,es ESP,"DF,FW",es Sevilla,25,1998,3.6,127,105,20,5,0,0,14,15,0,0,0,0,90,2,3,Matches
523,Luca Pellegrini,it ITA,DF,it Lazio,24,1999,1.8,116,98,17,3,0,0,5,14,0,0,0,0,98,1,4,Matches
524,Facundo Pellistri,uy URU,FW,eng Manchester Utd,21,2001,1.2,22,21,1,0,0,0,0,1,0,0,0,0,20,0,0,Matches
525,Iñaki Peña,es ESP,GK,es Barcelona,24,1999,2.0,72,49,23,11,0,0,0,0,0,0,0,0,64,0,0,Matches
526,Pepe,pt POR,DF,pt Porto,40,1983,7.3,465,430,33,31,1,8,0,0,0,0,0,0,400,2,3,Matches
527,Pepê,br BRA,"MF,FW",pt Porto,26,1997,7.1,214,206,7,1,3,0,5,6,0,0,0,0,161,1,5,Matches
528,Ricardo Pepi,us USA,"FW,MF",nl PSV Eindhoven,20,2003,1.5,37,36,1,0,0,0,0,0,0,0,0,0,30,0,1,Matches
529,Danilo Pereira,pt POR,DF,fr Paris S-G,31,1991,1.8,135,134,1,1,1,0,0,0,0,0,0,0,128,0,0,Matches
530,Noah Persson,se SWE,"DF,MF",ch Young Boys,20,2003,0.4,27,24,3,1,0,0,3,2,0,0,0,0,18,0,1,Matches
531,Kalvin Phillips,eng ENG,MF,eng Manchester City,27,1995,1.4,117,111,6,6,0,0,0,0,0,0,0,0,107,0,2,Matches
532,Nathaniel Phillips,eng ENG,DF,sct Celtic,26,1997,1.0,99,95,4,3,0,0,1,1,0,0,0,0,89,0,1,Matches
533,Kamil Piątkowski,pl POL,DF,at RB Salzburg,23,2000,2.0,86,78,7,6,0,1,0,0,0,0,0,0,61,1,1,Matches
534,Pizzi,pt POR,MF,pt Braga,33,1989,0.6,32,29,3,0,0,1,3,0,2,1,1,0,25,0,1,Matches
535,Tommaso Pobega,it ITA,MF,it Milan,24,1999,1.7,40,39,1,0,0,0,0,1,0,0,0,0,26,0,1,Matches
536,Matteo Politano,it ITA,FW,it Napoli,29,1993,6.4,285,258,25,6,2,9,31,4,14,8,2,0,203,2,9,Matches
537,Nick Pope,eng ENG,GK,eng Newcastle Utd,31,1992,5.0,130,70,59,13,0,0,0,1,0,0,0,0,89,1,0,Matches
538,Yussuf Poulsen,dk DEN,"FW,MF",de RB Leipzig,29,1994,3.7,75,73,2,0,3,0,1,0,0,0,0,0,52,0,6,Matches
539,Ivan Provedel,it ITA,GK,it Lazio,29,1994,8.0,245,189,55,16,0,1,0,0,0,0,0,0,207,1,0,Matches
540,Christian Pulisic,us USA,FW,it Milan,24,1998,4.9,164,146,18,2,0,1,20,6,10,0,8,0,128,0,5,Matches
541,Anthony Racioppi,ch SUI,GK,ch Young Boys,24,1998,5.0,211,166,43,12,0,0,0,0,0,0,0,0,147,2,1,Matches
542,Ivan Rakitić,hr CRO,MF,es Sevilla,35,1988,5.1,310,246,63,29,5,6,41,8,24,9,13,0,232,1,5,Matches
543,Yaroslav Rakitskiy,ua UKR,DF,ua Shakhtar,33,1989,3.8,227,211,15,5,1,3,0,1,0,0,0,0,194,1,2,Matches
544,André Ramalho,br BRA,DF,nl PSV Eindhoven,31,1992,4.7,293,276,14,14,1,2,0,0,0,0,0,0,258,3,1,Matches
545,Gonçalo Ramos,pt POR,FW,fr Paris S-G,22,2001,2.4,67,61,6,0,0,0,0,0,0,0,0,0,58,0,0,Matches
546,Sergio Ramos,es ESP,DF,es Sevilla,37,1986,5.0,317,308,9,8,0,8,0,1,0,0,0,0,269,0,4,Matches
547,Aaron Ramsdale,eng ENG,GK,eng Arsenal,25,1998,1.0,38,29,9,1,0,0,0,0,0,0,0,0,32,0,0,Matches
548,Raphinha,br BRA,FW,es Barcelona,26,1996,5.2,185,167,17,6,0,2,21,2,8,4,2,0,134,1,10,Matches
549,Marcus Rashford,eng ENG,FW,eng Manchester Utd,25,1997,3.2,119,116,3,0,0,0,5,3,0,0,0,0,94,0,1,Matches
550,Giacomo Raspadori,it ITA,"FW,MF",it Napoli,23,2000,2.8,96,80,16,2,2,0,11,0,10,1,6,0,70,0,5,Matches
551,Petar Ratkov,rs SRB,FW,at RB Salzburg,19,2003,2.4,38,37,1,0,1,0,1,0,0,0,0,0,20,0,2,Matches
552,David Raum,de GER,DF,de RB Leipzig,25,1998,7.0,422,330,89,9,0,3,67,49,31,10,15,0,318,3,13,Matches
553,David Raya,es ESP,GK,eng Arsenal,27,1995,9.3,298,250,48,15,0,1,0,0,0,0,0,0,230,0,0,Matches
554,Sergio Reguilón,es ESP,DF,eng Manchester Utd,26,1996,1.7,96,77,19,1,0,0,5,18,0,0,0,0,74,0,3,Matches
555,Tijjani Reijnders,nl NED,MF,it Milan,25,1998,5.3,206,192,14,6,2,0,6,0,8,4,0,1,182,0,1,Matches
556,Álex Remiro,es ESP,GK,es Real Sociedad,28,1995,8.0,263,198,61,31,0,0,0,0,0,0,0,0,162,4,1,Matches
557,Marco Reus,de GER,"MF,FW",de Dortmund,34,1989,5.4,176,151,23,3,0,1,12,5,10,7,2,0,135,2,3,Matches
558,Gio Reyna,us USA,"FW,MF",de Dortmund,20,2002,0.2,10,9,1,0,0,0,1,0,1,0,0,0,8,0,0,Matches
559,Declan Rice,eng ENG,MF,eng Arsenal,24,1999,9.3,615,579,30,19,0,9,17,2,7,5,1,1,532,6,7,Matches
560,Rodrigo Riquelme,es ESP,DF,es Atlético Madrid,23,2000,3.5,162,154,8,3,0,2,12,4,1,1,0,0,133,0,6,Matches
561,Dmytro Riznyk,ua UKR,GK,ua Shakhtar,24,1999,6.0,205,166,39,8,0,0,0,0,0,0,0,0,161,0,0,Matches
562,Sergi Roberto,es ESP,MF,es Barcelona,31,1992,2.3,139,134,3,1,0,1,2,1,0,0,0,0,121,2,2,Matches
563,Milan Rodić,rs SRB,DF,rs Red Star,32,1991,4.6,174,132,40,12,0,2,9,28,0,0,0,0,122,2,4,Matches
564,Rodri,es ESP,MF,eng Manchester City,27,1996,7.7,932,920,10,10,2,10,6,0,0,0,0,0,851,2,5,Matches
565,Rodrygo,br BRA,FW,es Real Madrid,22,2001,11.2,372,353,19,2,0,0,10,4,3,1,0,0,338,0,8,Matches
566,Alessio Romagnoli,it ITA,DF,it Lazio,28,1995,6.0,365,341,24,10,0,1,0,1,0,0,0,0,333,0,2,Matches
567,Oriol Romeu,es ESP,MF,es Barcelona,31,1991,3.8,243,238,5,5,1,2,2,0,0,0,0,0,217,0,3,Matches
568,Jérôme Roussillon,fr FRA,DF,de Union Berlin,30,1993,2.9,110,94,16,1,0,0,13,15,0,0,0,0,86,0,3,Matches
569,Nicolò Rovella,it ITA,MF,it Lazio,21,2001,1.5,104,102,2,2,1,0,0,0,0,0,0,0,92,0,2,Matches
570,Amir Rrahmani,xk KVX,DF,it Napoli,29,1994,6.1,440,419,19,9,0,7,0,0,0,0,0,0,389,2,1,Matches
571,Donat Rrudhani,xk KVX,MF,ch Young Boys,24,1999,0.1,2,1,1,1,0,0,1,0,0,0,0,0,2,0,0,Matches
572,Antonio Rüdiger,de GER,DF,es Real Madrid,30,1993,11.6,656,641,13,8,0,8,3,1,0,0,0,0,591,2,1,Matches
573,Mário Rui,pt POR,DF,it Napoli,32,1991,2.4,211,178,33,10,0,0,11,21,2,0,1,0,174,0,5,Matches
574,Abel Ruiz,es ESP,"FW,MF",pt Braga,23,2000,2.4,57,56,1,0,0,0,0,0,0,0,0,0,50,0,1,Matches
575,Fabián Ruiz Peña,es ESP,MF,fr Paris S-G,27,1996,6.9,424,410,13,2,5,2,10,8,2,0,0,0,379,1,8,Matches
576,Julian Ryerson,no NOR,DF,de Dortmund,25,1997,10.0,532,440,91,4,0,2,20,87,0,0,0,0,445,1,15,Matches
577,Frederik Rønnow,dk DEN,GK,de Union Berlin,30,1992,6.0,198,137,61,17,0,0,0,0,0,0,0,0,136,0,0,Matches
578,Serdar Saatçı,tr TUR,DF,pt Braga,20,2003,3.6,186,177,8,8,0,0,0,0,0,0,0,0,166,1,1,Matches
