Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_G-PK,Per_90_Minutes_G+A-PK,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Matches
201,Amankwah Forson,gh GHA,"MF,FW",at RB Salzburg,20,2002,4,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,4,8,3,0.00,0.00,0.00,0.00,0.00,0.21,0.10,0.32,0.21,0.32,Matches
202,Héctor Fort,es ESP,DF,es Barcelona,16,2006,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
203,Mitchel Frame,sct SCO,FW,sct Celtic,17,2006,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
204,André Franco,pt POR,"MF,FW",pt Porto,25,1998,4,3,236,2.6,0,0,0,0,0,0,0,0,0.7,0.7,0.5,1.2,4,13,8,0.00,0.00,0.00,0.00,0.00,0.29,0.17,0.46,0.29,0.46,Matches
205,Przemysław Frankowski,pl POL,DF,fr Lens,28,1995,6,6,527,5.9,1,2,3,0,1,1,0,0,0.8,0.0,1.1,1.1,18,24,41,0.17,0.34,0.51,0.00,0.34,0.13,0.18,0.32,0.00,0.18,Matches
206,Davide Frattesi,it ITA,MF,it Inter,23,1999,7,4,452,5.0,1,2,3,1,0,0,2,0,0.9,0.9,1.6,2.5,11,19,21,0.20,0.40,0.60,0.20,0.60,0.20,0.33,0.53,0.20,0.53,Matches
207,Victor Froholdt,dk DEN,MF,dk FC Copenhagen,17,2006,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
208,Angelo Fulgini,fr FRA,MF,fr Lens,26,1996,6,3,290,3.2,2,0,2,2,0,0,2,0,1.4,1.4,0.7,2.1,8,9,20,0.62,0.00,0.62,0.62,0.62,0.44,0.21,0.65,0.44,0.65,Matches
209,Niclas Füllkrug,de GER,FW,de Dortmund,30,1993,13,12,1036,11.5,3,2,5,3,0,0,0,0,5.4,5.4,1.9,7.3,10,29,43,0.26,0.17,0.43,0.26,0.43,0.47,0.17,0.63,0.47,0.63,Matches
210,Kyogo Furuhashi,jp JPN,FW,sct Celtic,28,1995,6,6,447,5.0,2,0,2,2,0,0,0,0,1.5,1.5,0.1,1.6,5,6,17,0.40,0.00,0.40,0.40,0.40,0.30,0.02,0.32,0.30,0.32,Matches
211,Gianluca Gaetano,it ITA,MF,it Napoli,23,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.17,0.10,0.17,Matches
212,Javi Galán,es ESP,DF,es Atlético Madrid,28,1994,2,1,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,3,0,8,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.19,Matches
213,Javi Galán,es ESP,DF,es Real Sociedad,28,1994,2,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
214,Galeno,br BRA,"MF,FW",pt Porto,25,1997,7,7,649,7.2,5,4,9,5,0,0,0,0,2.9,2.9,1.0,3.9,25,15,53,0.69,0.55,1.25,0.69,1.25,0.42,0.15,0.57,0.42,0.57,Matches
215,Silvère Ganvoula M'Boussy,cg CGO,FW,ch Young Boys,27,1996,6,0,115,1.3,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,3,3,11,0.00,0.00,0.00,0.00,0.00,0.62,0.05,0.67,0.62,0.67,Matches
216,Fran Garcia,es ESP,DF,es Real Madrid,23,1999,4,2,189,2.1,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,16,10,24,0.00,0.48,0.48,0.00,0.48,0.00,0.16,0.16,0.00,0.16,Matches
217,Ulisses Garcia,ch SUI,DF,ch Young Boys,27,1996,6,6,502,5.6,0,0,0,0,0,0,1,0,0.4,0.4,1.0,1.4,19,28,19,0.00,0.00,0.00,0.00,0.00,0.07,0.18,0.25,0.07,0.25,Matches
218,Alejandro Garnacho,ar ARG,"FW,MF",eng Manchester Utd,19,2004,6,3,301,3.3,1,0,1,1,0,0,0,0,1.3,1.3,0.2,1.5,13,2,24,0.30,0.00,0.30,0.30,0.30,0.39,0.05,0.44,0.39,0.44,Matches
219,Gavi,es ESP,MF,es Barcelona,18,2004,3,3,226,2.5,1,0,1,1,0,0,3,1,0.5,0.5,0.1,0.5,6,13,8,0.40,0.00,0.40,0.40,0.40,0.18,0.03,0.21,0.18,0.21,Matches
220,Lutsharel Geertruida,nl NED,DF,nl Feyenoord,23,2000,6,6,540,6.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,8,48,16,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
221,Mario Gila,es ESP,DF,it Lazio,22,2000,4,4,350,3.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,8,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
222,Santiago Giménez,mx MEX,FW,nl Feyenoord,22,2001,4,4,347,3.9,2,1,3,2,0,0,1,0,2.3,2.3,0.4,2.7,5,5,29,0.52,0.26,0.78,0.52,0.78,0.59,0.09,0.69,0.59,0.69,Matches
223,Olivier Giroud,fr FRA,FW,it Milan,36,1986,6,6,510,5.7,1,2,3,1,0,1,1,0,2.6,1.8,0.5,2.3,2,4,16,0.18,0.35,0.53,0.18,0.53,0.46,0.10,0.55,0.32,0.41,Matches
224,Jamie Gittens,eng ENG,FW,de Dortmund,18,2004,7,2,205,2.3,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,13,5,18,0.44,0.00,0.44,0.44,0.44,0.23,0.04,0.27,0.23,0.27,Matches
225,Omri Glazer,il ISR,GK,rs Red Star,27,1996,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
226,Oscar Gloukh,il ISR,"MF,FW",at RB Salzburg,19,2004,6,6,476,5.3,2,1,3,2,0,0,1,0,1.2,1.2,0.7,2.0,16,25,26,0.38,0.19,0.57,0.38,0.57,0.24,0.14,0.37,0.24,0.37,Matches
227,Serge Gnabry,de GER,FW,de Bayern Munich,28,1995,7,3,200,2.2,2,0,2,2,0,0,0,0,0.7,0.7,0.2,0.9,2,2,20,0.90,0.00,0.90,0.90,0.90,0.32,0.08,0.40,0.32,0.40,Matches
228,Giorgi Gocholeishvili,ge GEO,DF,ua Shakhtar,22,2001,4,3,285,3.2,0,1,1,0,0,0,1,0,0.2,0.2,0.1,0.3,5,6,6,0.00,0.32,0.32,0.00,0.32,0.06,0.04,0.11,0.06,0.11,Matches
229,Sergio Gómez,es ESP,"DF,FW",eng Manchester City,22,2000,5,2,194,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.9,1.1,10,8,16,0.00,0.00,0.00,0.00,0.00,0.11,0.42,0.53,0.11,0.53,Matches
230,Victor Gomez,es ESP,DF,pt Braga,23,2000,4,4,312,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,8,17,33,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches
231,Diogo Gonçalves,pt POR,MF,dk FC Copenhagen,26,1997,7,7,530,5.9,2,1,3,1,1,1,1,0,1.9,1.1,0.5,1.7,14,18,11,0.34,0.17,0.51,0.17,0.34,0.33,0.09,0.42,0.19,0.29,Matches
232,Nicolás González,es ESP,MF,pt Porto,21,2002,6,2,222,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,1,7,0,0.00,0.00,0.00,0.00,0.00,0.05,0.12,0.16,0.05,0.16,Matches
233,Anthony Gordon,eng ENG,FW,eng Newcastle Utd,22,2001,6,5,437,4.9,0,0,0,0,0,0,1,0,0.6,0.6,0.4,1.0,11,13,33,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.20,0.12,0.20,Matches
234,Leon Goretzka,de GER,"MF,DF",de Bayern Munich,28,1995,10,9,761,8.5,0,1,1,0,0,0,2,0,0.8,0.8,1.8,2.6,19,42,9,0.00,0.12,0.12,0.00,0.12,0.10,0.21,0.31,0.10,0.31,Matches
235,Robin Gosens,de GER,"DF,MF",de Union Berlin,29,1994,6,5,440,4.9,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,6,16,20,0.20,0.00,0.20,0.20,0.20,0.08,0.02,0.10,0.08,0.10,Matches
236,Lucas Gourna-Douath,fr FRA,MF,at RB Salzburg,19,2003,5,4,399,4.4,0,0,0,0,0,0,3,0,0.0,0.0,0.6,0.6,5,25,0,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.14,0.00,0.14,Matches
237,Tiago Gouveia,pt POR,FW,pt Benfica,22,2001,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
238,Kamil Grabara,pl POL,GK,dk FC Copenhagen,24,1999,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
239,Jonathan Gradit,fr FRA,DF,fr Lens,30,1992,6,6,510,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,24,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
240,Jack Grealish,eng ENG,"FW,MF",eng Manchester City,27,1995,8,8,530,5.9,0,2,2,0,0,0,1,0,1.1,1.1,2.0,3.1,43,24,93,0.00,0.34,0.34,0.00,0.34,0.19,0.34,0.53,0.19,0.53,Matches
241,Antoine Griezmann,fr FRA,"FW,MF",es Atlético Madrid,32,1991,10,10,818,9.1,6,1,7,6,0,1,1,0,4.2,3.3,3.1,6.4,25,67,57,0.66,0.11,0.77,0.66,0.77,0.47,0.34,0.81,0.36,0.71,Matches
242,Marko Grujić,rs SRB,MF,pt Porto,27,1996,3,0,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
243,Nemanja Gudelj,rs SRB,DF,es Sevilla,31,1991,6,6,540,6.0,2,0,2,2,0,0,1,0,0.4,0.4,0.1,0.5,7,16,0,0.33,0.00,0.33,0.33,0.33,0.07,0.01,0.09,0.07,0.09,Matches
244,Gonçalo Guedes,pt POR,FW,pt Benfica,26,1996,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches
245,Mattéo Guendouzi,fr FRA,MF,it Lazio,24,1999,8,4,495,5.5,0,1,1,0,0,0,2,0,0.5,0.5,0.5,1.0,14,30,27,0.00,0.18,0.18,0.00,0.18,0.10,0.09,0.18,0.10,0.18,Matches
246,Raphaël Guerreiro,pt POR,"DF,FW",de Bayern Munich,29,1993,7,4,387,4.3,0,2,2,0,0,0,0,0,0.4,0.4,0.6,1.0,4,34,21,0.00,0.47,0.47,0.00,0.47,0.10,0.15,0.24,0.10,0.24,Matches
247,Morgan Guilavogui,gn GUI,"FW,MF",fr Lens,25,1998,4,0,70,0.8,0,0,0,0,0,0,2,1,0.6,0.6,0.1,0.7,1,4,10,0.00,0.00,0.00,0.00,0.00,0.73,0.15,0.89,0.73,0.89,Matches
248,Bruno Guimarães,br BRA,MF,eng Newcastle Utd,25,1997,6,6,540,6.0,0,1,1,0,0,0,2,0,0.3,0.3,0.4,0.6,5,27,10,0.00,0.17,0.17,0.00,0.17,0.04,0.06,0.10,0.04,0.10,Matches
249,Marc Guiu,es ESP,FW,es Barcelona,17,2006,2,0,35,0.4,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,0,1,2.57,0.00,2.57,2.57,2.57,0.94,0.00,0.94,0.94,0.94,Matches
250,Péter Gulácsi,hu HUN,GK,de RB Leipzig,33,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
251,İlkay Gündoğan,de GER,MF,es Barcelona,32,1990,10,9,836,9.3,0,4,4,0,0,0,1,0,0.9,0.9,3.5,4.4,17,71,29,0.00,0.43,0.43,0.00,0.43,0.10,0.38,0.48,0.10,0.48,Matches
252,Joško Gvardiol,hr CRO,DF,eng Manchester City,21,2002,6,6,569,6.3,1,1,2,1,0,0,1,0,0.1,0.1,0.6,0.7,18,47,16,0.16,0.16,0.32,0.16,0.32,0.02,0.10,0.12,0.02,0.12,Matches
253,Erling Haaland,no NOR,FW,eng Manchester City,23,2000,9,9,776,8.6,6,1,7,4,2,2,0,0,7.0,5.4,1.1,6.5,7,11,43,0.70,0.12,0.81,0.46,0.58,0.81,0.13,0.94,0.63,0.76,Matches
254,Janik Haberer,de GER,MF,de Union Berlin,29,1994,5,4,357,4.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,6,12,13,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches
255,Amadou Haidara,ml MLI,"MF,DF",de RB Leipzig,25,1998,5,3,266,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,1,15,2,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14,Matches
256,Massadio Haïdara,ml MLI,DF,fr Lens,30,1992,4,1,118,1.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,6,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
257,Achraf Hakimi,ma MAR,DF,fr Paris S-G,24,1998,11,11,981,10.9,1,1,2,1,0,0,4,0,1.0,1.0,3.1,4.0,37,84,116,0.09,0.09,0.18,0.09,0.18,0.09,0.28,0.37,0.09,0.37,Matches
258,Lewis Hall,eng ENG,DF,eng Newcastle Utd,18,2004,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
259,Sébastien Haller,ci CIV,"FW,MF",de Dortmund,29,1994,4,0,64,0.7,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,0,5,1.41,0.00,1.41,1.41,1.41,0.44,0.00,0.44,0.44,0.44,Matches
260,Micah Hamilton,eng ENG,FW,eng Manchester City,19,2003,2,1,107,1.2,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,7,2,13,0.84,0.00,0.84,0.84,0.84,0.17,0.04,0.21,0.17,0.21,Matches
261,Dávid Hancko,sk SVK,DF,nl Feyenoord,25,1997,6,6,540,6.0,1,0,1,1,0,0,0,0,1.3,1.2,0.0,1.2,3,27,1,0.17,0.00,0.17,0.17,0.17,0.22,0.00,0.22,0.20,0.21,Matches
262,Joe Hart,eng ENG,GK,sct Celtic,36,1987,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
263,Quilindschy Hartman,nl NED,DF,nl Feyenoord,21,2001,6,6,540,6.0,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,7,32,16,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.17,0.04,0.17,Matches
264,Reo Hatate,jp JPN,MF,sct Celtic,25,1997,3,3,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,3,8,6,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.17,0.08,0.17,Matches
265,Kai Havertz,de GER,"MF,FW",eng Arsenal,24,1999,10,9,830,9.2,1,0,1,1,0,0,2,0,1.0,1.0,1.0,2.0,10,21,41,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.22,0.11,0.22,Matches
266,Benjamin Henrichs,de GER,"DF,MF",de RB Leipzig,26,1997,6,6,491,5.5,0,2,2,0,0,0,2,0,0.2,0.2,1.1,1.3,9,18,19,0.00,0.37,0.37,0.00,0.37,0.04,0.20,0.24,0.04,0.24,Matches
267,Mario Hermoso,es ESP,DF,es Atlético Madrid,28,1995,9,9,817,9.1,1,0,1,1,0,0,3,0,0.1,0.1,0.2,0.3,7,49,15,0.11,0.00,0.11,0.11,0.11,0.01,0.02,0.03,0.01,0.03,Matches
268,Lucas Hernández,fr FRA,DF,fr Paris S-G,27,1996,11,10,841,9.3,1,0,1,1,0,0,2,0,0.7,0.7,0.8,1.4,15,39,8,0.11,0.00,0.11,0.11,0.11,0.07,0.08,0.15,0.07,0.15,Matches
269,Theo Hernández,fr FRA,DF,it Milan,25,1997,6,6,540,6.0,0,1,1,0,0,0,0,0,0.8,0.8,0.9,1.7,19,25,21,0.00,0.17,0.17,0.00,0.17,0.13,0.15,0.28,0.13,0.28,Matches
270,André Horta,pt POR,MF,pt Braga,26,1996,3,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches
271,Ricardo Horta,pt POR,"FW,MF",pt Braga,28,1994,6,6,500,5.6,0,3,3,0,0,0,1,0,1.2,1.2,1.2,2.4,6,28,33,0.00,0.54,0.54,0.00,0.54,0.21,0.22,0.43,0.21,0.43,Matches
272,Mats Hummels,de GER,DF,de Dortmund,34,1988,13,13,1170,13.0,1,1,2,1,0,0,4,0,0.9,0.9,0.2,1.2,13,55,1,0.08,0.08,0.15,0.08,0.15,0.07,0.02,0.09,0.07,0.09,Matches
273,Oh Hyeon-gyu,kr KOR,"FW,MF",sct Celtic,22,2001,5,0,104,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,3,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
274,Elseid Hysaj,al ALB,DF,it Lazio,29,1994,5,5,340,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,19,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
275,Yang Hyunjun,kr KOR,FW,sct Celtic,21,2002,4,2,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,3,15,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
276,Oscar Højlund,dk DEN,MF,dk FC Copenhagen,18,2005,6,0,47,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,0,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45,Matches
277,Rasmus Højlund,dk DEN,FW,eng Manchester Utd,20,2003,6,6,485,5.4,5,0,5,5,0,0,0,0,3.5,3.5,0.5,4.0,5,2,21,0.93,0.00,0.93,0.93,0.93,0.65,0.09,0.75,0.65,0.75,Matches
278,Mauro Icardi,ar ARG,FW,tr Galatasaray,30,1993,6,6,518,5.8,2,0,2,1,1,2,0,0,4.1,2.6,0.8,3.4,1,5,23,0.35,0.00,0.35,0.17,0.17,0.72,0.14,0.86,0.45,0.59,Matches
279,George Ilenikhena,fr FRA,FW,be Antwerp,16,2006,6,1,157,1.7,1,0,1,1,0,0,0,0,0.8,0.8,0.3,1.1,1,2,4,0.57,0.00,0.57,0.57,0.57,0.45,0.17,0.62,0.45,0.62,Matches
280,Ciro Immobile,it ITA,FW,it Lazio,33,1990,8,7,502,5.6,4,0,4,3,1,1,1,0,3.1,2.3,0.3,2.6,5,7,33,0.72,0.00,0.72,0.54,0.54,0.55,0.05,0.60,0.41,0.46,Matches
281,Hwang In-beom,kr KOR,MF,rs Red Star,26,1996,6,6,530,5.9,1,1,2,1,0,0,2,0,0.9,0.9,1.2,2.2,9,26,16,0.17,0.17,0.34,0.17,0.34,0.15,0.21,0.37,0.15,0.37,Matches
282,Alexander Isak,se SWE,FW,eng Newcastle Utd,23,1999,5,4,312,3.5,1,0,1,1,0,0,0,0,1.4,1.4,0.4,1.9,7,9,18,0.29,0.00,0.29,0.29,0.29,0.41,0.13,0.54,0.41,0.54,Matches
283,Gustav Isaksen,dk DEN,FW,it Lazio,22,2001,5,2,245,2.7,0,1,1,0,0,0,0,0,0.7,0.7,0.8,1.5,9,7,30,0.00,0.37,0.37,0.00,0.37,0.27,0.28,0.55,0.27,0.55,Matches
284,Cedric Itten,ch SUI,FW,ch Young Boys,26,1996,4,4,278,3.1,1,0,1,0,1,1,0,0,1.3,0.5,0.0,0.5,2,5,4,0.32,0.00,0.32,0.00,0.00,0.41,0.01,0.42,0.16,0.17,Matches
285,Mirko Ivanić,me MNE,MF,rs Red Star,29,1993,5,5,373,4.1,0,1,1,0,0,0,2,0,0.5,0.5,0.7,1.2,7,19,20,0.00,0.24,0.24,0.00,0.24,0.11,0.17,0.28,0.11,0.28,Matches
286,Luka Ivanušec,hr CRO,"FW,MF",nl Feyenoord,24,1998,5,2,205,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.3,9,10,19,0.00,0.44,0.44,0.00,0.44,0.03,0.11,0.15,0.03,0.15,Matches
287,Tomoki Iwata,jp JPN,"MF,FW",sct Celtic,26,1997,3,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
288,Paul Jaeckel,de GER,DF,de Union Berlin,25,1998,3,2,175,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
289,Alireza Jahanbakhsh,ir IRN,"FW,DF",nl Feyenoord,29,1993,4,0,74,0.8,1,0,1,1,0,0,0,0,0.3,0.3,0.4,0.6,6,5,24,1.22,0.00,1.22,1.22,1.22,0.31,0.45,0.75,0.31,0.75,Matches
290,Ivan Jaime Pajuelo,es ESP,MF,pt Porto,22,2000,4,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,3,6,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11,Matches
291,Saidy Janko,gm GAM,DF,ch Young Boys,27,1995,5,4,324,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,9,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
292,Vincent Janssen,nl NED,FW,be Antwerp,29,1994,6,5,409,4.5,1,0,1,1,0,0,1,0,1.0,1.0,0.3,1.3,1,7,15,0.22,0.00,0.22,0.22,0.22,0.21,0.07,0.28,0.21,0.28,Matches
293,Elias Jelert,dk DEN,DF,dk FC Copenhagen,20,2003,7,7,585,6.5,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,16,19,18,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
294,Gabriel Jesus,br BRA,FW,eng Arsenal,26,1997,8,4,406,4.5,4,3,7,4,0,0,2,0,2.1,2.1,2.2,4.4,10,11,43,0.89,0.67,1.55,0.89,1.55,0.51,0.53,1.04,0.51,1.04,Matches
295,Juan Jesus,br BRA,DF,it Napoli,32,1991,5,5,428,4.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
296,Joelinton,br BRA,"MF,FW",eng Newcastle Utd,26,1996,4,4,334,3.7,1,0,1,1,0,0,2,0,0.5,0.5,1.0,1.6,9,15,21,0.27,0.00,0.27,0.27,0.27,0.15,0.27,0.42,0.15,0.42,Matches
297,Alistair Johnston,ca CAN,DF,sct Celtic,24,1998,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,5,38,25,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
298,Michael Johnston,ie IRL,FW,sct Celtic,24,1999,2,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,6,3,5,0.00,0.00,0.00,0.00,0.00,0.04,0.16,0.20,0.04,0.20,Matches
299,Frenkie de Jong,nl NED,MF,es Barcelona,26,1997,5,5,393,4.4,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,4,28,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
300,Luuk de Jong,nl NED,FW,nl PSV Eindhoven,32,1990,7,7,627,7.0,3,0,3,1,2,2,1,0,3.8,2.2,0.5,2.7,4,8,33,0.43,0.00,0.43,0.14,0.14,0.54,0.07,0.61,0.32,0.38,Matches
301,Joan Jordán,es ESP,MF,es Sevilla,29,1994,2,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
302,Jorginho,it ITA,MF,eng Arsenal,31,1991,9,6,532,5.9,1,0,1,0,1,1,1,0,0.8,0.0,0.2,0.3,3,29,7,0.17,0.00,0.17,0.00,0.00,0.14,0.04,0.18,0.00,0.05,Matches
303,Joselu,es ESP,FW,es Real Madrid,33,1990,11,2,282,3.1,5,0,5,5,0,0,0,0,5.4,5.4,0.4,5.8,2,2,13,1.60,0.00,1.60,1.60,1.60,1.74,0.12,1.86,1.74,1.86,Matches
304,Luka Jović,rs SRB,"FW,MF",it Milan,25,1997,2,0,32,0.4,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.1,2,3,0,0.00,0.00,0.00,0.00,0.00,1.57,1.41,2.98,1.57,2.98,Matches
305,Mauro Júnior,br BRA,"MF,DF",nl PSV Eindhoven,24,1999,3,2,183,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,3,6,8,0.00,0.00,0.00,0.00,0.00,0.01,0.18,0.19,0.01,0.19,Matches
306,Hamed Junior Traorè,ci CIV,MF,it Napoli,23,2000,2,1,100,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,10,4,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18,Matches
307,Vinicius Júnior,br BRA,FW,es Real Madrid,23,2000,10,10,898,10.0,6,4,10,5,1,1,3,0,4.5,3.7,3.3,7.0,70,25,111,0.60,0.40,1.00,0.50,0.90,0.45,0.33,0.78,0.37,0.70,Matches
308,Josip Juranović,hr CRO,DF,de Union Berlin,27,1995,5,5,414,4.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,7,8,6,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.15,0.04,0.15,Matches
