Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
691,Dan-Axel Zagadou,fr FRA,DF,de Dortmund,19,1999,3.8,0,3,1,33.3,0.78,0.26,0.00,0.00,9.8,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches
692,Nicolò Zaniolo,it ITA,"MF,FW",it Roma,19,1999,4.3,2,7,3,42.9,1.64,0.70,0.29,0.67,13.1,0,0,0,0.8,0.8,0.12,+1.2,+1.2,Matches
693,Martin Zeman,cz CZE,FW,cz Viktoria Plzeň,29,1989,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
694,Timur Zhamaletdinov,ru RUS,FW,ru CSKA Moscow,21,1997,0.3,0,1,1,100.0,3.21,3.21,0.00,0.00,10.5,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
695,Rifat Zhemaletdinov,ru RUS,FW,ru Loko Moscow,21,1996,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
696,Piotr Zieliński,pl POL,"MF,FW",it Napoli,24,1994,2.1,0,4,1,25.0,1.95,0.49,0.00,0.00,20.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
697,Oleksandr Zinchenko,ua UKR,DF,eng Manchester City,21,1996,3.7,0,2,0,0.0,0.53,0.00,0.00,,28.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
698,Andrija Živković,rs SRB,"FW,MF",pt Benfica,22,1996,0.8,0,3,2,66.7,3.75,2.50,0.00,0.00,23.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
699,Hakim Ziyech,ma MAR,FW,nl Ajax,25,1993,10.9,3,56,21,37.5,5.13,1.92,0.05,0.14,24.3,3,0,0,4.5,4.5,0.08,-1.5,-1.5,Matches
700,Jeroen Zoet,nl NED,GK,nl PSV Eindhoven,27,1991,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
701,Steven Zuber,ch SUI,"FW,MF",de Hoffenheim,26,1991,1.1,1,5,2,40.0,4.37,1.75,0.20,0.50,21.7,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
