Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
367,Stanislav Magkeev,ru RUS,DF,ru Loko Moscow,20,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
368,Riyad Mahrez,dz ALG,"FW,MF",eng Manchester City,28,1991,6.4,9,7,2,5,2,5,19,26.3,14,5,0,5,5,14,1,0,Matches
369,Thiago Maia,br BRA,FW,fr Lille,22,1997,0.7,0,0,0,0,0,0,3,0.0,3,3,0,3,1,1,0,0,Matches
370,Mike Maignan,fr FRA,GK,fr Lille,24,1995,5.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
371,Lovro Majer,hr CRO,MF,hr Dinamo Zagreb,21,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
372,Róbert Mak,sk SVK,MF,ru Zenit,28,1991,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
373,Nikola Maksimović,rs SRB,DF,it Napoli,27,1991,3.0,6,5,4,2,0,2,3,66.7,1,4,2,2,6,12,11,0,Matches
374,Kévin Malcuit,ma MAR,DF,it Napoli,28,1991,1.6,6,4,4,2,0,4,4,100.0,0,0,0,0,3,9,5,0,Matches
375,Ruslan Malinovskyi,ua UKR,MF,it Atalanta,26,1993,2.9,4,3,3,1,0,2,9,22.2,7,2,0,2,2,6,3,0,Matches
376,Reinildo Mandava,mz MOZ,DF,fr Lille,25,1994,2.0,10,5,5,4,1,5,9,55.6,4,1,0,1,3,13,3,0,Matches
377,Sadio Mané,sn SEN,FW,eng Liverpool,27,1992,7.0,13,6,6,3,4,5,10,50.0,5,3,0,3,4,17,2,0,Matches
378,Eliaquim Mangala,fr FRA,DF,es Valencia,28,1991,1.0,2,1,1,1,0,1,2,50.0,1,0,0,0,2,4,6,0,Matches
379,Kostas Manolas,gr GRE,DF,it Napoli,28,1991,6.0,3,2,3,0,0,1,3,33.3,2,9,5,4,7,10,38,2,Matches
380,Fernando Marçal,br BRA,DF,fr Lyon,30,1989,5.6,9,1,7,2,0,1,4,25.0,3,6,3,3,12,21,35,1,Matches
381,Marcão,br BRA,DF,tr Galatasaray,23,1996,6.0,14,8,10,4,0,7,9,77.8,2,4,1,3,10,24,25,1,Matches
382,Marcelo,br BRA,DF,es Real Madrid,31,1988,3.0,3,2,1,1,1,1,2,50.0,1,3,0,3,5,8,4,0,Matches
383,Marcelo,br BRA,DF,fr Lyon,32,1987,8.1,8,6,6,2,0,5,5,100.0,0,6,5,1,11,19,40,0,Matches
384,José María Giménez,uy URU,DF,es Atlético Madrid,24,1995,3.3,3,2,3,0,0,2,4,50.0,2,5,4,1,1,4,20,0,Matches
385,Mariano,br BRA,DF,tr Galatasaray,33,1986,6.0,10,9,8,2,0,6,12,50.0,6,9,1,8,15,25,6,1,Matches
386,Marko Marin,de GER,"MF,FW",rs Red Star,30,1989,6.0,6,4,2,3,1,2,11,18.2,9,3,1,2,3,9,3,1,Matches
387,Guilherme Marinato,ru RUS,GK,ru Loko Moscow,33,1985,5.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,4,1,Matches
388,João Mário,pt POR,"MF,FW",ru Loko Moscow,26,1993,3.9,3,0,2,1,0,0,6,0.0,6,8,0,8,7,10,3,0,Matches
389,Marlos,ua UKR,"FW,MF",ua Shakhtar,31,1988,4.1,4,2,2,2,0,1,2,50.0,1,6,0,6,1,5,0,0,Matches
390,Marquinhos,br BRA,"MF,DF",fr Paris S-G,25,1994,10.8,22,9,11,11,0,10,14,71.4,4,20,12,8,17,39,28,0,Matches
391,Javi Martínez,es ESP,"DF,MF",de Bayern Munich,30,1988,3.8,7,5,3,3,1,4,6,66.7,2,5,2,3,4,11,4,0,Matches
392,Lautaro Martínez,ar ARG,FW,it Inter,21,1997,5.8,6,2,0,5,1,2,10,20.0,8,4,0,4,2,8,1,0,Matches
393,Lisandro Martínez,ar ARG,"MF,DF",nl Ajax,21,1998,6.0,13,7,5,8,0,7,19,36.8,12,6,2,4,10,23,16,2,Matches
394,Andrea Masiello,it ITA,DF,it Atalanta,33,1986,2.4,4,2,3,1,0,2,5,40.0,3,2,0,2,8,12,10,0,Matches
395,Lukáš Masopust,cz CZE,FW,cz Slavia Prague,26,1993,5.2,5,4,1,4,0,0,12,0.0,12,8,0,8,4,9,0,0,Matches
396,Giorgos Masouras,gr GRE,"FW,MF",gr Olympiacos,25,1994,4.7,15,12,8,5,2,9,18,50.0,9,5,0,5,7,22,5,0,Matches
397,Clinton Mata,ao ANG,DF,be Club Brugge,26,1992,4.0,15,11,8,5,2,5,9,55.6,4,4,0,4,10,25,4,2,Matches
398,Joël Matip,cm CMR,DF,eng Liverpool,27,1991,1.0,2,1,0,2,0,1,3,33.3,2,1,0,1,1,3,4,0,Matches
399,Blaise Matuidi,fr FRA,MF,it Juventus,32,1987,3.8,7,4,2,4,1,1,6,16.7,5,5,0,5,7,14,6,1,Matches
400,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,23,1996,5.9,7,3,6,1,0,5,13,38.5,8,2,1,1,15,22,36,0,Matches
401,Eric Maxim Choupo-Moting,cm CMR,FW,fr Paris S-G,30,1989,1.4,2,1,1,1,0,0,2,0.0,2,0,0,0,1,3,1,0,Matches
402,Noussair Mazraoui,ma MAR,"DF,MF",nl Ajax,21,1997,2.5,8,5,5,2,1,7,7,100.0,0,2,1,1,5,13,6,0,Matches
403,Kylian Mbappé,fr FRA,FW,fr Paris S-G,20,1998,7.3,4,4,1,3,0,1,7,14.3,6,1,0,1,1,5,0,0,Matches
404,Brandon Mechele,be BEL,DF,be Club Brugge,26,1993,5.0,11,6,8,2,1,5,6,83.3,1,8,3,5,9,20,20,0,Matches
405,Arthur Melo,br BRA,MF,es Barcelona,22,1996,3.3,6,3,2,3,1,2,3,66.7,1,3,0,3,2,8,1,0,Matches
406,Memphis,nl NED,"FW,MF",fr Lyon,25,1994,6.6,3,2,1,2,0,2,4,50.0,2,4,0,4,1,4,0,0,Matches
407,Thiago Mendes,br BRA,MF,fr Lyon,27,1992,5.1,9,6,5,3,1,4,8,50.0,4,9,0,9,14,23,5,1,Matches
408,Benjamin Mendy,fr FRA,DF,eng Manchester City,25,1994,4.9,6,4,5,0,1,5,9,55.6,4,2,1,1,7,13,8,0,Matches
409,Ferland Mendy,fr FRA,DF,es Real Madrid,24,1995,4.5,8,4,7,1,0,1,6,16.7,5,1,0,1,5,13,4,0,Matches
410,Alex Meret,it ITA,GK,it Napoli,22,1997,6.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1,Matches
411,Yassine Meriah,tn TUN,DF,gr Olympiacos,26,1993,6.0,6,2,4,2,0,3,5,60.0,2,4,3,1,8,14,38,3,Matches
412,Dries Mertens,be BEL,FW,it Napoli,32,1987,6.5,17,9,6,6,5,5,13,38.5,8,6,0,6,4,21,0,0,Matches
413,Lionel Messi,ar ARG,FW,es Barcelona,32,1987,7.4,2,1,0,1,1,0,5,0.0,5,3,0,3,2,4,0,0,Matches
414,Thomas Meunier,be BEL,DF,fr Paris S-G,27,1991,5.0,10,7,7,3,0,8,15,53.3,7,3,2,1,11,21,11,0,Matches
415,Simon Mignolet,be BEL,GK,be Club Brugge,31,1988,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1,Matches
416,Arkadiusz Milik,pl POL,FW,it Napoli,25,1994,2.4,3,2,1,1,1,1,2,50.0,1,0,0,0,0,3,4,0,Matches
417,Éder Militão,br BRA,DF,es Real Madrid,21,1998,3.0,7,4,6,1,0,2,3,66.7,1,8,7,1,4,11,9,0,Matches
418,James Milner,eng ENG,"MF,DF",eng Liverpool,33,1986,4.6,12,8,5,4,3,8,11,72.7,3,5,1,4,3,15,1,0,Matches
419,Nemanja Milunović,rs SRB,DF,rs Red Star,30,1989,6.0,13,8,9,4,0,6,13,46.2,7,10,10,0,11,24,35,2,Matches
420,Takumi Minamino,jp JPN,MF,at RB Salzburg,24,1995,5.6,7,3,4,2,1,1,18,5.6,17,3,0,3,3,10,2,0,Matches
421,Takumi Minamino,jp JPN,MF,eng Liverpool,24,1995,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
422,Aleksei Miranchuk,ru RUS,"FW,MF",ru Loko Moscow,23,1995,4.0,6,4,1,4,1,2,9,22.2,7,0,0,0,5,11,2,0,Matches
423,Anton Miranchuk,ru RUS,MF,ru Loko Moscow,23,1995,1.0,3,2,0,3,0,2,2,100.0,0,1,0,1,0,3,0,0,Matches
424,Matej Mitrović,hr CRO,DF,be Club Brugge,25,1993,1.0,1,0,0,1,0,0,0,,0,0,0,0,0,1,8,0,Matches
425,Luka Modrić,hr CRO,MF,es Real Madrid,33,1985,4.3,4,3,0,3,1,1,6,16.7,5,1,0,1,8,12,4,1,Matches
426,Monchu,es ESP,MF,es Barcelona,19,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
427,Emre Mor,tr TUR,"FW,MF",tr Galatasaray,22,1997,1.2,1,1,1,0,0,0,4,0.0,4,2,0,2,2,3,0,0,Matches
428,Júnior Moraes,ua UKR,FW,ua Shakhtar,32,1987,5.8,4,1,1,3,0,1,11,9.1,10,0,0,0,2,6,4,0,Matches
429,Álvaro Morata,es ESP,FW,es Atlético Madrid,26,1992,5.4,5,5,1,2,2,2,4,50.0,2,7,1,6,4,9,2,0,Matches
430,Nikola Moro,hr CRO,MF,hr Dinamo Zagreb,21,1998,4.6,11,5,2,9,0,5,13,38.5,8,7,1,6,11,22,6,1,Matches
431,François Moubandje,ch SUI,DF,hr Dinamo Zagreb,29,1990,1.0,3,2,3,0,0,2,3,66.7,1,0,0,0,1,4,2,0,Matches
432,Mason Mount,eng ENG,MF,eng Chelsea,20,1999,5.0,8,5,3,4,1,7,13,53.8,6,3,0,3,2,10,2,0,Matches
433,Lucas Moura,br BRA,"FW,MF",eng Tottenham,26,1992,4.4,6,4,0,4,2,2,5,40.0,3,4,0,4,3,9,4,0,Matches
434,Nordi Mukiele,fr FRA,DF,de RB Leipzig,21,1997,7.8,26,13,16,7,3,13,17,76.5,4,8,1,7,12,38,28,2,Matches
435,Thomas Müller,de GER,"MF,FW",de Bayern Munich,29,1989,7.9,15,9,2,10,3,9,35,25.7,26,6,0,6,5,20,6,0,Matches
436,Simone Muratore,it ITA,MF,it Juventus,21,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
437,Luis Muriel,co COL,FW,it Atalanta,28,1991,2.4,2,1,1,1,0,0,3,0.0,3,1,0,1,0,2,2,0,Matches
438,Fernando Muslera,uy URU,GK,tr Galatasaray,33,1986,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,Matches
439,Yvon Mvogo,ch SUI,GK,de RB Leipzig,25,1994,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
440,Enock Mwepu,zm ZAM,MF,at RB Salzburg,21,1998,4.5,20,11,12,7,1,4,28,14.3,24,11,1,10,4,24,3,0,Matches
441,Joakim Mæhle,dk DEN,DF,be Genk,22,1997,6.0,20,11,11,4,5,11,14,78.6,3,6,4,2,8,28,13,0,Matches
442,Nacho,es ESP,DF,es Real Madrid,29,1990,0.5,2,2,0,2,0,1,1,100.0,0,1,0,1,1,3,0,0,Matches
443,Yuto Nagatomo,jp JPN,DF,tr Galatasaray,32,1986,5.8,4,3,1,3,0,3,8,37.5,5,4,0,4,11,15,14,1,Matches
444,Keylor Navas,cr CRC,GK,fr Paris S-G,32,1986,8.9,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,Matches
445,Tanguy Ndombele,fr FRA,MF,eng Tottenham,22,1996,3.8,10,5,3,5,2,6,15,40.0,9,2,0,2,6,16,4,0,Matches
446,Dieumerci Ndongala,cd COD,"MF,FW",be Genk,28,1991,1.3,2,0,0,2,0,0,1,0.0,1,0,0,0,0,2,1,0,Matches
447,David Neres,br BRA,FW,nl Ajax,22,1997,2.0,3,0,0,1,2,1,2,50.0,1,0,0,0,2,5,0,0,Matches
448,Neto,br BRA,GK,es Barcelona,30,1989,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
449,Manuel Neuer,de GER,GK,de Bayern Munich,33,1986,11.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,Matches
450,Neymar,br BRA,"MF,FW",fr Paris S-G,27,1992,6.5,7,3,1,1,5,2,8,25.0,6,5,0,5,2,9,0,0,Matches
451,Tanguy Nianzou,fr FRA,MF,fr Paris S-G,17,2002,0.8,3,2,0,3,0,0,1,0.0,1,1,0,1,2,5,1,0,Matches
452,Saúl Ñíguez,es ESP,"MF,DF",es Atlético Madrid,24,1994,9.3,18,8,9,4,5,9,19,47.4,10,5,3,2,13,31,20,0,Matches
453,Christopher Nkunku,fr FRA,"FW,MF",de RB Leipzig,21,1997,5.7,11,6,2,7,2,2,8,25.0,6,1,0,1,1,12,2,0,Matches
454,Casper de Norre,be BEL,DF,be Genk,22,1997,2.8,3,2,2,1,0,2,6,33.3,4,2,1,1,4,7,12,0,Matches
455,Steven Nzonzi,fr FRA,"MF,DF",tr Galatasaray,30,1988,4.3,8,5,4,3,1,1,2,50.0,1,9,6,3,3,11,8,0,Matches
456,Jan Oblak,si SVN,GK,es Atlético Madrid,26,1993,9.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,Matches
457,Stephen Odey,ng NGA,FW,be Genk,21,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
458,Álvaro Odriozola,es ESP,DF,de Bayern Munich,23,1995,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
459,Álvaro Odriozola,es ESP,DF,es Real Madrid,23,1995,1.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,3,0,Matches
460,David Okereke,ng NGA,FW,be Club Brugge,21,1997,1.9,2,2,1,0,1,0,2,0.0,2,1,0,1,0,2,0,0,Matches
461,Masaya Okugawa,jp JPN,"MF,FW",at RB Salzburg,23,1996,0.8,4,2,3,1,0,3,10,30.0,7,1,0,1,0,4,2,0,Matches
462,Peter Olayinka,ng NGA,"FW,MF",cz Slavia Prague,23,1995,5.9,17,10,4,6,7,5,10,50.0,5,4,0,4,6,23,1,0,Matches
463,Marco Olivieri,it ITA,FW,it Juventus,20,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
464,Dani Olmo,es ESP,MF,de RB Leipzig,21,1998,1.4,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,0,0,Matches
465,Dani Olmo,es ESP,"MF,FW",hr Dinamo Zagreb,21,1998,6.0,11,5,4,7,0,1,8,12.5,7,5,1,4,6,17,11,0,Matches
466,André Onana,cm CMR,GK,nl Ajax,23,1996,6.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,Matches
467,Jérôme Onguéné,cm CMR,DF,at RB Salzburg,21,1997,4.0,10,7,7,3,0,5,9,55.6,4,4,2,2,4,14,22,1,Matches
468,Paul Onuachu,ng NGA,FW,be Genk,25,1994,2.4,3,3,0,3,0,0,0,,0,2,0,2,0,3,3,0,Matches
469,Loïs Openda,be BEL,FW,be Club Brugge,19,2000,1.5,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0,Matches
470,Willi Orban,hu HUN,DF,de RB Leipzig,26,1992,3.1,8,5,4,4,0,5,9,55.6,4,7,1,6,2,10,14,0,Matches
471,Divock Origi,be BEL,FW,eng Liverpool,24,1995,2.1,3,2,1,1,1,3,4,75.0,1,1,0,1,0,3,0,0,Matches
472,Mislav Oršić,hr CRO,"FW,MF",hr Dinamo Zagreb,26,1992,5.2,6,3,0,5,1,1,13,7.7,12,5,0,5,2,8,1,0,Matches
473,Victor Osimhen,ng NGA,FW,fr Lille,20,1998,5.0,2,0,1,0,1,0,3,0.0,3,4,1,3,3,5,4,0,Matches
474,Yordan Osorio,ve VEN,DF,ru Zenit,25,1994,3.6,4,3,4,0,0,3,5,60.0,2,13,8,5,8,12,17,0,Matches
475,David Ospina,co COL,GK,it Napoli,30,1988,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
476,Nicolás Otamendi,ar ARG,DF,eng Manchester City,31,1988,6.2,18,9,8,10,0,10,15,66.7,5,2,2,0,5,23,14,0,Matches
477,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",eng Liverpool,25,1993,3.1,7,4,1,4,2,4,8,50.0,4,6,0,6,3,10,0,0,Matches
478,Şener Özbayraklı,tr TUR,"MF,DF",tr Galatasaray,29,1990,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
479,Magomed Ozdoyev,ru RUS,MF,ru Zenit,26,1992,5.1,14,10,6,6,2,4,17,23.5,13,7,1,6,15,29,16,0,Matches
480,Joseph Paintsil,gh GHA,"MF,FW",be Genk,21,1998,1.7,1,0,0,0,1,1,2,50.0,1,2,0,2,3,4,2,0,Matches
481,Emerson Palmieri,it ITA,DF,eng Chelsea,24,1994,2.2,2,1,0,1,1,1,4,25.0,3,3,0,3,2,4,3,0,Matches
482,Radovan Pankov,rs SRB,DF,rs Red Star,23,1995,0.2,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,2,0,Matches
483,Leandro Paredes,ar ARG,MF,fr Paris S-G,25,1994,4.1,8,5,3,3,2,5,14,35.7,9,2,0,2,5,13,5,0,Matches
484,Daniel Parejo,es ESP,MF,es Valencia,30,1989,8.0,12,8,6,6,0,3,25,12.0,22,9,3,6,8,20,5,0,Matches
485,Thomas Partey,gh GHA,MF,es Atlético Madrid,26,1993,8.2,29,18,15,12,2,5,18,27.8,13,10,3,7,12,41,8,0,Matches
486,Mario Pašalić,hr CRO,"MF,FW",it Atalanta,24,1995,7.7,8,5,3,4,1,5,12,41.7,7,2,0,2,3,11,8,0,Matches
487,Alan Patrick,br BRA,MF,ua Shakhtar,28,1991,5.5,6,3,3,2,1,3,17,17.6,14,5,0,5,6,12,2,0,Matches
488,Paulinho,br BRA,"FW,MF",de Leverkusen,19,2000,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
489,Gabriel Paulista,br BRA,DF,es Valencia,28,1990,6.0,8,5,5,3,0,5,6,83.3,1,11,8,3,12,20,41,0,Matches
490,Benjamin Pavard,fr FRA,DF,de Bayern Munich,23,1996,7.1,9,8,2,4,3,4,7,57.1,3,3,0,3,9,18,18,0,Matches
491,Milan Pavkov,rs SRB,FW,rs Red Star,25,1994,2.1,1,1,0,0,1,0,0,,0,1,0,1,0,1,4,0,Matches
492,Pedro,es ESP,"MF,DF",eng Chelsea,32,1987,1.1,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0,Matches
493,Carles Pérez,es ESP,FW,es Barcelona,21,1998,0.9,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
494,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,25,1994,5.0,17,13,12,4,1,4,6,66.7,2,7,4,3,11,28,24,1,Matches
495,Ivan Perišić,hr CRO,FW,de Bayern Munich,30,1989,4.7,3,3,1,1,1,2,11,18.2,9,3,0,3,5,8,4,0,Matches
496,Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,24,1994,5.1,6,5,2,3,1,2,3,66.7,1,5,1,4,1,7,0,0,Matches
497,Njegoš Petrović,rs SRB,MF,rs Red Star,20,1999,3.4,8,5,5,3,0,4,11,36.4,7,9,1,8,2,10,2,0,Matches
498,Jérémy Pied,fr FRA,DF,fr Lille,30,1989,1.0,5,3,3,2,0,3,7,42.9,4,3,0,3,2,7,3,0,Matches
499,Gerard Piqué,es ESP,DF,es Barcelona,32,1987,7.0,4,3,2,2,0,3,5,60.0,2,9,5,4,10,14,42,2,Matches
500,Łukasz Piszczek,pl POL,DF,de Dortmund,34,1985,4.0,9,8,4,4,1,4,13,30.8,9,1,0,1,9,18,12,0,Matches
501,Pizzi,pt POR,"MF,FW",pt Benfica,29,1989,4.5,6,1,2,2,2,2,13,15.4,11,5,2,3,2,8,2,0,Matches
502,Miralem Pjanić,ba BIH,MF,it Juventus,29,1990,7.3,11,5,5,6,0,5,18,27.8,13,6,2,4,17,28,8,1,Matches
503,Daniel Podence,pt POR,"FW,MF",gr Olympiacos,23,1995,5.1,5,4,2,2,1,3,5,60.0,2,3,0,3,2,7,3,0,Matches
504,Matteo Politano,it ITA,"FW,MF",it Napoli,25,1993,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
505,Matteo Politano,it ITA,"FW,DF",it Inter,25,1993,0.7,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
506,Marin Pongračić,hr CRO,DF,at RB Salzburg,21,1997,0.5,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0,Matches
507,Yussuf Poulsen,dk DEN,"FW,MF",de RB Leipzig,25,1994,6.4,7,3,0,4,3,1,6,16.7,5,6,3,3,1,8,5,0,Matches
508,Quincy Promes,nl NED,"FW,MF",nl Ajax,27,1992,4.7,7,3,1,4,2,3,12,25.0,9,4,0,4,2,9,0,0,Matches
509,Lukáš Provod,cz CZE,"FW,MF",cz Slavia Prague,22,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
510,Christian Pulisic,us USA,"FW,MF",eng Chelsea,20,1998,3.0,5,3,3,1,1,3,6,50.0,3,1,0,1,0,5,2,0,Matches
511,Andriy Pyatov,ua UKR,GK,ua Shakhtar,35,1984,6.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,1,Matches
512,Adrien Rabiot,fr FRA,MF,it Juventus,24,1995,4.1,12,8,6,3,3,6,13,46.2,7,3,2,1,1,13,3,1,Matches
513,Rafael,br BRA,DF,fr Lyon,29,1990,0.8,2,2,1,0,1,1,2,50.0,1,3,1,2,1,3,1,0,Matches
514,Ivan Rakitić,hr CRO,MF,es Barcelona,31,1988,3.8,6,5,5,1,0,3,7,42.9,4,4,2,2,10,16,2,1,Matches
515,Yaroslav Rakitskiy,ua UKR,DF,ru Zenit,29,1989,5.0,6,4,3,2,1,3,3,100.0,0,6,4,2,8,14,32,0,Matches
516,André Ramalho,br BRA,DF,at RB Salzburg,27,1992,2.0,3,2,1,2,0,2,2,100.0,0,3,2,1,5,8,13,0,Matches
517,Sergio Ramos,es ESP,DF,es Real Madrid,33,1986,4.9,3,2,3,0,0,3,6,50.0,3,6,5,1,10,13,17,1,Matches
518,Aaron Ramsey,wls WAL,MF,it Juventus,28,1990,2.2,2,1,1,0,1,0,2,0.0,2,0,0,0,0,2,1,0,Matches
519,Lazar Ranđelović,rs SRB,FW,gr Olympiacos,21,1997,1.0,2,2,1,1,0,2,5,40.0,3,0,0,0,0,2,1,0,Matches
520,Jeff Reine-Adélaïde,fr FRA,"MF,FW",fr Lyon,21,1998,3.6,5,4,1,3,1,2,3,66.7,1,0,0,0,0,5,4,0,Matches
521,Francisco Reis Ferreira,pt POR,DF,pt Benfica,22,1997,4.2,14,5,12,2,0,8,15,53.3,7,3,2,1,4,18,24,0,Matches
522,Loïc Rémy,fr FRA,FW,fr Lille,32,1987,2.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,Matches
523,Panagiotis Retsos,gr GRE,DF,de Leverkusen,20,1998,1.1,7,6,3,4,0,5,9,55.6,4,4,0,4,2,9,2,1,Matches
524,Marco Reus,de GER,"FW,MF",de Dortmund,30,1989,4.0,9,6,3,3,3,1,9,11.1,8,4,1,3,1,10,11,0,Matches
525,Gio Reyna,us USA,"FW,MF",de Dortmund,16,2002,0.5,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,0,0,Matches
526,Jander Ribeiro Santana,br BRA,DF,rs Red Star,31,1988,1.6,2,2,2,0,0,2,4,50.0,2,1,0,1,4,6,4,0,Matches
527,Federico Ricca,uy URU,"DF,FW",be Club Brugge,24,1994,3.0,9,7,5,3,1,6,7,85.7,1,2,1,1,3,12,2,0,Matches
528,Sergio Rico,es ESP,GK,fr Paris S-G,25,1993,2.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
529,Mats Rits,be BEL,MF,be Club Brugge,26,1993,4.4,6,2,2,3,1,2,7,28.6,5,4,1,3,4,10,5,0,Matches
530,Sergi Roberto,es ESP,"DF,MF",es Barcelona,27,1992,4.6,7,5,2,5,0,2,5,40.0,3,4,1,3,5,12,2,0,Matches
531,Andrew Robertson,sct SCO,DF,eng Liverpool,25,1994,7.2,14,9,7,6,1,8,15,53.3,7,11,1,10,7,21,9,0,Matches
532,Milan Rodić,rs SRB,DF,rs Red Star,28,1991,4.9,7,4,6,1,0,7,14,50.0,7,7,2,5,7,14,13,0,Matches
533,Rodri,es ESP,MF,eng Manchester City,23,1996,6.9,21,11,8,10,3,10,24,41.7,14,3,0,3,9,30,5,0,Matches
534,Rodrigo,es ESP,FW,es Valencia,28,1991,5.8,4,3,0,4,0,0,5,0.0,5,1,0,1,4,8,7,0,Matches
535,James Rodríguez,co COL,MF,es Real Madrid,28,1991,0.9,1,0,1,0,0,0,3,0.0,3,0,0,0,0,1,1,1,Matches
536,Rodrygo,br BRA,FW,es Real Madrid,18,2001,3.7,6,4,2,3,1,2,4,50.0,2,2,0,2,4,10,2,0,Matches
537,Cristiano Ronaldo,pt POR,FW,it Juventus,34,1985,7.9,1,0,1,0,0,0,3,0.0,3,1,0,1,4,5,4,0,Matches
538,Marten de Roon,nl NED,"MF,DF",it Atalanta,28,1991,8.5,24,14,11,12,1,14,30,46.7,16,10,4,6,17,41,19,0,Matches
539,Danny Rose,eng ENG,DF,eng Tottenham,29,1990,4.0,8,7,2,5,1,4,5,80.0,1,4,1,3,8,16,8,0,Matches
540,Antonio Rüdiger,de GER,DF,eng Chelsea,26,1993,2.0,2,1,2,0,0,1,2,50.0,1,1,0,1,2,4,7,0,Matches
541,Daniele Rugani,it ITA,DF,it Juventus,25,1994,2.0,3,2,1,1,1,0,3,0.0,3,2,2,0,1,4,16,0,Matches
542,Mário Rui,pt POR,DF,it Napoli,28,1991,5.9,17,9,10,3,4,9,22,40.9,13,6,1,5,11,28,17,0,Matches
543,Fabián Ruiz Peña,es ESP,MF,it Napoli,23,1996,7.9,10,7,6,2,2,6,22,27.3,16,11,2,9,19,29,7,0,Matches
544,Maciej Rybus,pl POL,DF,ru Loko Moscow,29,1989,5.0,9,3,7,1,1,5,7,71.4,2,7,4,3,13,22,16,0,Matches
545,José Sá,pt POR,GK,gr Olympiacos,26,1993,6.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,Matches
546,Marcel Sabitzer,at AUT,"MF,FW",de RB Leipzig,25,1994,8.9,6,3,1,5,0,3,26,11.5,23,6,1,5,9,15,5,0,Matches
547,Mohamed Salah,eg EGY,FW,eng Liverpool,27,1992,8.1,2,1,0,0,2,0,2,0.0,2,2,0,2,0,2,0,0,Matches
548,Andreas Samaris,gr GRE,MF,pt Benfica,30,1989,0.1,2,2,1,0,1,2,2,100.0,0,0,0,0,0,2,0,0,Matches
549,Mbwana Samatta,tz TAN,FW,be Genk,26,1992,5.7,2,1,1,1,0,0,1,0.0,1,4,1,3,0,2,4,0,Matches
550,Renato Sanches,pt POR,"MF,FW",fr Lille,21,1997,1.4,2,1,1,1,0,0,3,0.0,3,2,0,2,4,6,1,0,Matches
551,Alexis Sánchez,cl CHI,FW,it Inter,30,1988,0.7,2,0,0,2,0,0,1,0.0,1,1,0,1,2,4,0,0,Matches
