Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
439,Yvon Mvogo,ch SUI,GK,de RB Leipzig,25,1994,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
440,Enock Mwepu,zm ZAM,MF,at RB Salzburg,21,1998,4.5,0,5,2,40.0,1.12,0.45,0.00,0.00,28.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
441,Joakim Mæhle,dk DEN,DF,be Genk,22,1997,6.0,0,3,0,0.0,0.50,0.00,0.00,,25.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
442,Nacho,es ESP,DF,es Real Madrid,29,1990,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
443,Yuto Nagatomo,jp JPN,DF,tr Galatasaray,32,1986,5.8,0,2,0,0.0,0.34,0.00,0.00,,29.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
444,Keylor Navas,cr CRC,GK,fr Paris S-G,32,1986,8.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
445,Tanguy Ndombele,fr FRA,MF,eng Tottenham,22,1996,3.8,0,4,3,75.0,1.06,0.80,0.00,0.00,23.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
446,Dieumerci Ndongala,cd COD,"MF,FW",be Genk,28,1991,1.3,0,2,0,0.0,1.51,0.00,0.00,,21.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
447,David Neres,br BRA,FW,nl Ajax,22,1997,2.0,0,2,1,50.0,1.00,0.50,0.00,0.00,13.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
448,Neto,br BRA,GK,es Barcelona,30,1989,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
449,Manuel Neuer,de GER,GK,de Bayern Munich,33,1986,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
450,Neymar,br BRA,"MF,FW",fr Paris S-G,27,1992,6.5,3,24,7,29.2,3.69,1.08,0.13,0.43,17.8,5,0,0,4.3,4.3,0.18,-1.3,-1.3,Matches
451,Tanguy Nianzou,fr FRA,MF,fr Paris S-G,17,2002,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
452,Saúl Ñíguez,es ESP,"MF,DF",es Atlético Madrid,24,1994,9.3,1,16,5,31.3,1.71,0.54,0.06,0.20,22.9,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
453,Christopher Nkunku,fr FRA,"FW,MF",de RB Leipzig,21,1997,5.7,0,9,3,33.3,1.59,0.53,0.00,0.00,17.1,1,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
454,Casper de Norre,be BEL,DF,be Genk,22,1997,2.8,0,1,0,0.0,0.35,0.00,0.00,,13.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
455,Steven Nzonzi,fr FRA,"MF,DF",tr Galatasaray,30,1988,4.3,0,3,0,0.0,0.70,0.00,0.00,,12.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
456,Jan Oblak,si SVN,GK,es Atlético Madrid,26,1993,9.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
457,Stephen Odey,ng NGA,FW,be Genk,21,1998,0.1,1,1,1,100.0,9.00,9.00,1.00,1.00,8.8,0,0,0,0.5,0.5,0.49,+0.5,+0.5,Matches
458,Álvaro Odriozola,es ESP,DF,de Bayern Munich,23,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
459,Álvaro Odriozola,es ESP,DF,es Real Madrid,23,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
460,David Okereke,ng NGA,FW,be Club Brugge,21,1997,1.9,0,11,2,18.2,5.72,1.04,0.00,0.00,13.1,0,0,0,1.4,1.4,0.12,-1.4,-1.4,Matches
461,Masaya Okugawa,jp JPN,"MF,FW",at RB Salzburg,23,1996,0.8,0,1,1,100.0,1.18,1.18,0.00,0.00,22.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
462,Peter Olayinka,ng NGA,"FW,MF",cz Slavia Prague,23,1995,5.9,1,7,5,71.4,1.18,0.84,0.14,0.20,13.1,0,0,0,1.1,1.1,0.15,-0.1,-0.1,Matches
463,Marco Olivieri,it ITA,FW,it Juventus,20,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
464,Dani Olmo,es ESP,MF,de RB Leipzig,21,1998,1.4,1,2,1,50.0,1.42,0.71,0.50,1.00,18.5,0,0,0,0.3,0.3,0.14,+0.7,+0.7,Matches
465,Dani Olmo,es ESP,"MF,FW",hr Dinamo Zagreb,21,1998,6.0,2,13,3,23.1,2.17,0.50,0.15,0.67,17.2,0,0,0,1.3,1.3,0.10,+0.7,+0.7,Matches
466,André Onana,cm CMR,GK,nl Ajax,23,1996,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
467,Jérôme Onguéné,cm CMR,DF,at RB Salzburg,21,1997,4.0,0,3,1,33.3,0.75,0.25,0.00,0.00,13.6,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
468,Paul Onuachu,ng NGA,FW,be Genk,25,1994,2.4,0,8,3,37.5,3.36,1.26,0.00,0.00,11.7,0,0,0,2.3,2.3,0.28,-2.3,-2.3,Matches
469,Loïs Openda,be BEL,FW,be Club Brugge,19,2000,1.5,0,2,1,50.0,1.30,0.65,0.00,0.00,11.0,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
470,Willi Orban,hu HUN,DF,de RB Leipzig,26,1992,3.1,0,1,0,0.0,0.32,0.00,0.00,,9.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
471,Divock Origi,be BEL,FW,eng Liverpool,24,1995,2.1,0,5,1,20.0,2.37,0.47,0.00,0.00,20.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
472,Mislav Oršić,hr CRO,"FW,MF",hr Dinamo Zagreb,26,1992,5.2,4,16,5,31.3,3.06,0.96,0.19,0.60,19.6,3,1,1,3.0,2.2,0.14,+1.0,+0.8,Matches
473,Victor Osimhen,ng NGA,FW,fr Lille,20,1998,5.0,2,15,3,20.0,3.00,0.60,0.13,0.67,12.9,0,0,0,2.6,2.6,0.17,-0.6,-0.6,Matches
474,Yordan Osorio,ve VEN,DF,ru Zenit,25,1994,3.6,0,3,1,33.3,0.83,0.28,0.00,0.00,12.6,0,0,0,0.6,0.6,0.18,-0.6,-0.6,Matches
475,David Ospina,co COL,GK,it Napoli,30,1988,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
476,Nicolás Otamendi,ar ARG,DF,eng Manchester City,31,1988,6.2,0,5,1,20.0,0.81,0.16,0.00,0.00,16.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
477,Alex Oxlade-Chamberlain,eng ENG,"MF,FW",eng Liverpool,25,1993,3.1,3,13,6,46.2,4.16,1.92,0.23,0.50,21.4,0,0,0,0.6,0.6,0.05,+2.4,+2.4,Matches
478,Şener Özbayraklı,tr TUR,"MF,DF",tr Galatasaray,29,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
479,Magomed Ozdoyev,ru RUS,MF,ru Zenit,26,1992,5.1,1,4,3,75.0,0.78,0.58,0.25,0.33,16.4,0,0,0,0.4,0.4,0.10,+0.6,+0.6,Matches
480,Joseph Paintsil,gh GHA,"MF,FW",be Genk,21,1998,1.7,0,4,1,25.0,2.31,0.58,0.00,0.00,21.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
481,Emerson Palmieri,it ITA,DF,eng Chelsea,24,1994,2.2,0,3,3,100.0,1.36,1.36,0.00,0.00,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
482,Radovan Pankov,rs SRB,DF,rs Red Star,23,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
483,Leandro Paredes,ar ARG,MF,fr Paris S-G,25,1994,4.1,0,2,2,100.0,0.49,0.49,0.00,0.00,32.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
484,Daniel Parejo,es ESP,MF,es Valencia,30,1989,8.0,1,7,3,42.9,0.87,0.37,0.00,0.00,28.8,3,1,3,2.7,0.4,0.05,-1.7,-0.4,Matches
485,Thomas Partey,gh GHA,MF,es Atlético Madrid,26,1993,8.2,1,15,2,13.3,1.84,0.24,0.07,0.50,30.0,1,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
486,Mario Pašalić,hr CRO,"MF,FW",it Atalanta,24,1995,7.7,3,16,5,31.3,2.09,0.65,0.19,0.60,10.6,0,0,0,3.4,3.4,0.21,-0.4,-0.4,Matches
487,Alan Patrick,br BRA,MF,ua Shakhtar,28,1991,5.5,1,7,3,42.9,1.28,0.55,0.14,0.33,22.1,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Matches
488,Paulinho,br BRA,"FW,MF",de Leverkusen,19,2000,0.4,0,2,0,0.0,4.74,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
489,Gabriel Paulista,br BRA,DF,es Valencia,28,1990,6.0,0,4,0,0.0,0.67,0.00,0.00,,13.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
490,Benjamin Pavard,fr FRA,DF,de Bayern Munich,23,1996,7.1,0,7,1,14.3,0.99,0.14,0.00,0.00,18.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
491,Milan Pavkov,rs SRB,FW,rs Red Star,25,1994,2.1,0,4,2,50.0,1.91,0.96,0.00,0.00,20.9,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
492,Pedro,es ESP,"MF,DF",eng Chelsea,32,1987,1.1,0,3,0,0.0,2.73,0.00,0.00,,23.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
493,Carles Pérez,es ESP,FW,es Barcelona,21,1998,0.9,1,4,2,50.0,4.29,2.14,0.25,0.50,15.9,0,0,0,0.6,0.6,0.16,+0.4,+0.4,Matches
494,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,25,1994,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
495,Ivan Perišić,hr CRO,FW,de Bayern Munich,30,1989,4.7,3,17,7,41.2,3.62,1.49,0.18,0.43,15.0,0,0,0,2.4,2.4,0.14,+0.6,+0.6,Matches
496,Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,24,1994,5.1,1,4,3,75.0,0.78,0.58,0.25,0.33,12.4,0,0,0,1.0,1.0,0.26,0.0,0.0,Matches
497,Njegoš Petrović,rs SRB,MF,rs Red Star,20,1999,3.4,0,1,0,0.0,0.30,0.00,0.00,,34.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
498,Jérémy Pied,fr FRA,DF,fr Lille,30,1989,1.0,0,1,0,0.0,1.00,0.00,0.00,,34.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
499,Gerard Piqué,es ESP,DF,es Barcelona,32,1987,7.0,0,3,2,66.7,0.43,0.29,0.00,0.00,7.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
500,Łukasz Piszczek,pl POL,DF,de Dortmund,34,1985,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
501,Pizzi,pt POR,"MF,FW",pt Benfica,29,1989,4.5,3,9,5,55.6,2.01,1.12,0.22,0.40,24.9,1,1,1,1.2,0.4,0.05,+1.8,+1.6,Matches
502,Miralem Pjanić,ba BIH,MF,it Juventus,29,1990,7.3,0,9,1,11.1,1.23,0.14,0.00,0.00,26.7,2,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
503,Daniel Podence,pt POR,"FW,MF",gr Olympiacos,23,1995,5.1,1,11,7,63.6,2.17,1.38,0.09,0.14,14.5,0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
504,Matteo Politano,it ITA,"FW,MF",it Napoli,25,1993,0.4,0,2,0,0.0,4.74,0.00,0.00,,17.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
505,Matteo Politano,it ITA,"FW,DF",it Inter,25,1993,0.7,0,3,0,0.0,4.15,0.00,0.00,,19.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
506,Marin Pongračić,hr CRO,DF,at RB Salzburg,21,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
507,Yussuf Poulsen,dk DEN,"FW,MF",de RB Leipzig,25,1994,6.4,0,10,0,0.0,1.56,0.00,0.00,,16.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
508,Quincy Promes,nl NED,"FW,MF",nl Ajax,27,1992,4.7,4,14,6,42.9,2.98,1.28,0.29,0.67,14.9,2,0,0,2.7,2.7,0.19,+1.3,+1.3,Matches
509,Lukáš Provod,cz CZE,"FW,MF",cz Slavia Prague,22,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
510,Christian Pulisic,us USA,"FW,MF",eng Chelsea,20,1998,3.0,1,7,2,28.6,2.37,0.68,0.14,0.50,16.4,0,0,0,1.0,1.0,0.14,0.0,0.0,Matches
511,Andriy Pyatov,ua UKR,GK,ua Shakhtar,35,1984,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
512,Adrien Rabiot,fr FRA,MF,it Juventus,24,1995,4.1,0,2,1,50.0,0.49,0.25,0.00,0.00,17.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
513,Rafael,br BRA,DF,fr Lyon,29,1990,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
514,Ivan Rakitić,hr CRO,MF,es Barcelona,31,1988,3.8,0,9,0,0.0,2.35,0.00,0.00,,24.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
515,Yaroslav Rakitskiy,ua UKR,DF,ru Zenit,29,1989,5.0,1,2,1,50.0,0.40,0.20,0.50,1.00,26.2,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
516,André Ramalho,br BRA,DF,at RB Salzburg,27,1992,2.0,0,2,1,50.0,1.00,0.50,0.00,0.00,14.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
517,Sergio Ramos,es ESP,DF,es Real Madrid,33,1986,4.9,2,6,2,33.3,1.21,0.40,0.17,0.50,12.2,0,1,1,1.6,0.8,0.14,+0.4,+0.2,Matches
518,Aaron Ramsey,wls WAL,MF,it Juventus,28,1990,2.2,1,3,1,33.3,1.34,0.45,0.33,1.00,11.9,0,0,0,1.1,1.1,0.36,-0.1,-0.1,Matches
519,Lazar Ranđelović,rs SRB,FW,gr Olympiacos,21,1997,1.0,0,1,0,0.0,1.02,0.00,0.00,,13.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
520,Jeff Reine-Adélaïde,fr FRA,"MF,FW",fr Lyon,21,1998,3.6,0,5,0,0.0,1.37,0.00,0.00,,21.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
521,Francisco Reis Ferreira,pt POR,DF,pt Benfica,22,1997,4.2,0,1,0,0.0,0.24,0.00,0.00,,11.7,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
522,Loïc Rémy,fr FRA,FW,fr Lille,32,1987,2.3,1,9,3,33.3,3.88,1.29,0.11,0.33,19.3,1,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
523,Panagiotis Retsos,gr GRE,DF,de Leverkusen,20,1998,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
524,Marco Reus,de GER,"FW,MF",de Dortmund,30,1989,4.0,0,9,5,55.6,2.25,1.25,0.00,0.00,14.3,0,0,1,3.4,2.6,0.33,-3.4,-2.6,Matches
525,Gio Reyna,us USA,"FW,MF",de Dortmund,16,2002,0.5,0,1,0,0.0,2.09,0.00,0.00,,23.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
526,Jander Ribeiro Santana,br BRA,DF,rs Red Star,31,1988,1.6,0,2,0,0.0,1.25,0.00,0.00,,23.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
527,Federico Ricca,uy URU,"DF,FW",be Club Brugge,24,1994,3.0,0,1,0,0.0,0.33,0.00,0.00,,16.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
528,Sergio Rico,es ESP,GK,fr Paris S-G,25,1993,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
529,Mats Rits,be BEL,MF,be Club Brugge,26,1993,4.4,0,3,0,0.0,0.68,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
530,Sergi Roberto,es ESP,"DF,MF",es Barcelona,27,1992,4.6,0,1,1,100.0,0.22,0.22,0.00,0.00,10.1,0,0,0,0.5,0.5,0.49,-0.5,-0.5,Matches
531,Andrew Robertson,sct SCO,DF,eng Liverpool,25,1994,7.2,1,9,2,22.2,1.25,0.28,0.11,0.50,17.2,0,0,0,1.6,1.6,0.18,-0.6,-0.6,Matches
532,Milan Rodić,rs SRB,DF,rs Red Star,28,1991,4.9,0,2,0,0.0,0.41,0.00,0.00,,13.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
533,Rodri,es ESP,MF,eng Manchester City,23,1996,6.9,0,8,3,37.5,1.16,0.44,0.00,0.00,18.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
534,Rodrigo,es ESP,FW,es Valencia,28,1991,5.8,2,22,6,27.3,3.76,1.03,0.09,0.33,20.2,0,0,0,3.8,3.8,0.18,-1.8,-1.8,Matches
535,James Rodríguez,co COL,MF,es Real Madrid,28,1991,0.9,0,1,0,0.0,1.11,0.00,0.00,,21.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
536,Rodrygo,br BRA,FW,es Real Madrid,18,2001,3.7,4,8,5,62.5,2.18,1.36,0.50,0.80,12.7,0,0,0,1.4,1.4,0.18,+2.6,+2.6,Matches
537,Cristiano Ronaldo,pt POR,FW,it Juventus,34,1985,7.9,4,39,14,35.9,4.94,1.77,0.08,0.21,20.4,9,1,1,4.4,3.6,0.09,-0.4,-0.6,Matches
538,Marten de Roon,nl NED,"MF,DF",it Atalanta,28,1991,8.5,0,6,0,0.0,0.71,0.00,0.00,,24.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
539,Danny Rose,eng ENG,DF,eng Tottenham,29,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
540,Antonio Rüdiger,de GER,DF,eng Chelsea,26,1993,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
541,Daniele Rugani,it ITA,DF,it Juventus,25,1994,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
542,Mário Rui,pt POR,DF,it Napoli,28,1991,5.9,0,2,0,0.0,0.34,0.00,0.00,,58.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
543,Fabián Ruiz Peña,es ESP,MF,it Napoli,23,1996,7.9,0,10,3,30.0,1.27,0.38,0.00,0.00,23.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
544,Maciej Rybus,pl POL,DF,ru Loko Moscow,29,1989,5.0,0,2,1,50.0,0.40,0.20,0.00,0.00,32.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
545,José Sá,pt POR,GK,gr Olympiacos,26,1993,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
546,Marcel Sabitzer,at AUT,"MF,FW",de RB Leipzig,25,1994,8.9,4,22,9,40.9,2.46,1.01,0.18,0.44,22.0,2,0,0,1.5,1.5,0.07,+2.5,+2.5,Matches
547,Mohamed Salah,eg EGY,FW,eng Liverpool,27,1992,8.1,4,36,11,30.6,4.44,1.36,0.11,0.36,16.1,2,0,0,5.2,5.2,0.14,-1.2,-1.2,Matches
548,Andreas Samaris,gr GRE,MF,pt Benfica,30,1989,0.1,0,1,0,0.0,9.00,0.00,0.00,,22.6,1,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
549,Mbwana Samatta,tz TAN,FW,be Genk,26,1992,5.7,3,11,5,45.5,1.93,0.88,0.27,0.60,16.4,0,0,0,1.8,1.8,0.16,+1.2,+1.2,Matches
550,Renato Sanches,pt POR,"MF,FW",fr Lille,21,1997,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
551,Alexis Sánchez,cl CHI,FW,it Inter,30,1988,0.7,0,1,0,0.0,1.38,0.00,0.00,,9.2,0,0,0,0.3,0.3,0.33,-0.3,-0.3,Matches
552,Davinson Sánchez,co COL,DF,eng Tottenham,23,1996,5.0,0,1,0,0.0,0.20,0.00,0.00,,9.0,0,0,0,0.3,0.3,0.33,-0.3,-0.3,Matches
553,Jadon Sancho,eng ENG,"FW,MF",de Dortmund,19,2000,7.2,2,18,9,50.0,2.52,1.26,0.11,0.22,17.4,1,0,0,1.6,1.6,0.09,+0.4,+0.4,Matches
554,Alex Sandro,br BRA,DF,it Juventus,28,1991,6.0,0,6,1,16.7,1.00,0.17,0.00,0.00,21.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
555,Douglas Santos,br BRA,"DF,MF",ru Zenit,25,1994,5.6,0,3,2,66.7,0.53,0.36,0.00,0.00,22.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
556,Pablo Sarabia,es ESP,"FW,MF",fr Paris S-G,27,1992,4.5,2,9,6,66.7,2.00,1.33,0.22,0.33,18.2,0,0,0,0.8,0.8,0.09,+1.2,+1.2,Matches
557,Marcelo Saracchi,uy URU,DF,de RB Leipzig,21,1998,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
558,Stefan Savić,me MNE,DF,es Atlético Madrid,28,1991,4.3,1,4,2,50.0,0.92,0.46,0.25,0.50,10.3,0,0,0,1.0,1.0,0.26,0.0,0.0,Matches
559,Patrik Schick,cz CZE,FW,de RB Leipzig,23,1996,2.7,0,11,2,18.2,4.12,0.75,0.00,0.00,14.1,0,0,0,1.7,1.7,0.15,-1.7,-1.7,Matches
560,Marcel Schmelzer,de GER,FW,de Dortmund,31,1988,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
561,Siebe Schrijvers,be BEL,"MF,FW",be Club Brugge,23,1996,0.9,0,2,0,0.0,2.25,0.00,0.00,,15.4,0,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
562,Nico Schulz,de GER,"MF,DF",de Dortmund,26,1993,2.5,0,4,1,25.0,1.60,0.40,0.00,0.00,9.0,0,0,0,1.2,1.2,0.32,-1.2,-1.2,Matches
563,Perr Schuurs,nl NED,DF,nl Ajax,19,1999,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
564,Haris Seferović,ch SUI,"FW,MF",pt Benfica,27,1992,2.3,2,8,4,50.0,3.46,1.73,0.25,0.50,16.0,0,0,0,1.1,1.1,0.14,+0.9,+0.9,Matches
565,Nélson Semedo,pt POR,DF,es Barcelona,25,1993,7.0,0,4,1,25.0,0.57,0.14,0.00,0.00,18.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
566,Rúben Semedo,pt POR,DF,gr Olympiacos,25,1994,6.0,2,5,2,40.0,0.83,0.33,0.40,1.00,7.8,0,0,0,1.1,1.1,0.21,+0.9,+0.9,Matches
567,Stefano Sensi,it ITA,MF,it Inter,23,1995,2.1,0,5,1,20.0,2.36,0.47,0.00,0.00,22.0,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
568,Jean Seri,ci CIV,MF,tr Galatasaray,28,1991,5.3,0,2,1,50.0,0.38,0.19,0.00,0.00,22.6,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
569,Ryan Sessegnon,eng ENG,"FW,DF",eng Tottenham,19,2000,2.2,1,3,2,66.7,1.38,0.92,0.33,0.50,20.5,0,0,0,0.3,0.3,0.10,+0.7,+0.7,Matches
570,Petr Ševčík,cz CZE,MF,cz Slavia Prague,25,1994,5.0,0,6,1,16.7,1.20,0.20,0.00,0.00,26.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
571,Xherdan Shaqiri,ch SUI,MF,eng Liverpool,27,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
572,Oleg Shatov,ru RUS,MF,ru Zenit,29,1990,2.6,0,1,0,0.0,0.39,0.00,0.00,,17.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
573,Danylo Sikan,ua UKR,FW,ua Shakhtar,18,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
574,Bernardo Silva,pt POR,"FW,MF",eng Manchester City,24,1994,4.8,0,5,1,20.0,1.03,0.21,0.00,0.00,14.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
575,David Silva,es ESP,MF,eng Manchester City,33,1986,1.4,0,4,0,0.0,2.83,0.00,0.00,,15.9,1,0,0,0.7,0.7,0.18,-0.7,-0.7,Matches
576,Rafa Silva,pt POR,"FW,MF",pt Benfica,26,1993,1.4,1,3,1,33.3,2.18,0.73,0.33,1.00,20.9,0,0,0,0.4,0.4,0.13,+0.6,+0.6,Matches
577,Thiago Silva,br BRA,DF,fr Paris S-G,34,1984,9.0,0,3,0,0.0,0.33,0.00,0.00,,13.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
578,Daley Sinkgraven,nl NED,"DF,MF",de Leverkusen,24,1995,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
579,Moussa Sissoko,fr FRA,"MF,FW",eng Tottenham,29,1989,4.7,0,2,0,0.0,0.43,0.00,0.00,,24.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
580,Mario Šitum,hr CRO,MF,hr Dinamo Zagreb,27,1992,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
581,Oliver Skipp,eng ENG,MF,eng Tottenham,18,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
582,Milan Škoda,cz CZE,"FW,MF",cz Slavia Prague,33,1986,0.8,0,1,1,100.0,1.25,1.25,0.00,0.00,11.1,0,0,0,0.3,0.3,0.30,-0.3,-0.3,Matches
583,Milan Škriniar,sk SVK,DF,it Inter,24,1995,6.0,0,1,1,100.0,0.17,0.17,0.00,0.00,28.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
584,Igor Smolnikov,ru RUS,DF,ru Zenit,30,1988,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
