Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_TO,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_GCA,GCA_GCA90,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_TO,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Matches
520,Jeff Reine-Adélaïde,fr FRA,"MF,FW",fr Lyon,21,1998,3.6,18,4.94,14,0,2,0,1,1,2,0.55,2,0,0,0,0,0,Matches
521,Francisco Reis Ferreira,pt POR,DF,pt Benfica,22,1997,4.2,3,0.72,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
522,Loïc Rémy,fr FRA,FW,fr Lille,32,1987,2.3,3,1.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
523,Panagiotis Retsos,gr GRE,DF,de Leverkusen,20,1998,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
524,Marco Reus,de GER,"FW,MF",de Dortmund,30,1989,4.0,11,2.75,7,1,0,1,0,2,1,0.25,1,0,0,0,0,0,Matches
525,Gio Reyna,us USA,"FW,MF",de Dortmund,16,2002,0.5,2,4.19,2,0,0,0,0,0,1,2.09,1,0,0,0,0,0,Matches
526,Jander Ribeiro Santana,br BRA,DF,rs Red Star,31,1988,1.6,1,0.62,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
527,Federico Ricca,uy URU,"DF,FW",be Club Brugge,24,1994,3.0,5,1.67,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
528,Sergio Rico,es ESP,GK,fr Paris S-G,25,1993,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
529,Mats Rits,be BEL,MF,be Club Brugge,26,1993,4.4,8,1.82,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
530,Sergi Roberto,es ESP,"DF,MF",es Barcelona,27,1992,4.6,7,1.53,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
531,Andrew Robertson,sct SCO,DF,eng Liverpool,25,1994,7.2,19,2.76,14,3,0,1,0,1,1,0.15,1,0,0,0,0,0,Matches
532,Milan Rodić,rs SRB,DF,rs Red Star,28,1991,4.9,4,0.82,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
533,Rodri,es ESP,MF,eng Manchester City,23,1996,6.9,18,2.61,18,0,0,0,0,0,3,0.44,3,0,0,0,0,0,Matches
534,Rodrigo,es ESP,FW,es Valencia,28,1991,5.8,20,3.42,12,1,3,3,1,0,2,0.34,2,0,0,0,0,0,Matches
535,James Rodríguez,co COL,MF,es Real Madrid,28,1991,0.9,2,2.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
536,Rodrygo,br BRA,FW,es Real Madrid,18,2001,3.7,20,5.45,13,1,2,1,2,1,6,1.64,3,0,1,1,0,1,Matches
537,Cristiano Ronaldo,pt POR,FW,it Juventus,34,1985,7.9,28,3.54,15,1,7,2,3,0,2,0.25,1,0,0,1,0,0,Matches
538,Marten de Roon,nl NED,"MF,DF",it Atalanta,28,1991,8.5,19,2.24,15,0,1,1,1,1,3,0.35,3,0,0,0,0,0,Matches
539,Danny Rose,eng ENG,DF,eng Tottenham,29,1990,4.0,10,2.50,6,0,0,0,3,1,3,0.75,2,0,0,0,1,0,Matches
540,Antonio Rüdiger,de GER,DF,eng Chelsea,26,1993,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
541,Daniele Rugani,it ITA,DF,it Juventus,25,1994,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
542,Mário Rui,pt POR,DF,it Napoli,28,1991,5.9,13,2.22,9,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
543,Fabián Ruiz Peña,es ESP,MF,it Napoli,23,1996,7.9,18,2.29,15,0,0,2,0,1,1,0.13,1,0,0,0,0,0,Matches
544,Maciej Rybus,pl POL,DF,ru Loko Moscow,29,1989,5.0,8,1.60,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
545,José Sá,pt POR,GK,gr Olympiacos,26,1993,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
546,Marcel Sabitzer,at AUT,"MF,FW",de RB Leipzig,25,1994,8.9,31,3.47,27,1,0,3,0,0,6,0.67,5,0,0,1,0,0,Matches
547,Mohamed Salah,eg EGY,FW,eng Liverpool,27,1992,8.1,32,4.11,20,1,8,2,1,0,6,0.77,3,0,3,0,0,0,Matches
548,Andreas Samaris,gr GRE,MF,pt Benfica,30,1989,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
549,Mbwana Samatta,tz TAN,FW,be Genk,26,1992,5.7,8,1.41,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
550,Renato Sanches,pt POR,"MF,FW",fr Lille,21,1997,1.4,4,2.90,1,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
551,Alexis Sánchez,cl CHI,FW,it Inter,30,1988,0.7,3,4.15,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
552,Davinson Sánchez,co COL,DF,eng Tottenham,23,1996,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
553,Jadon Sancho,eng ENG,"FW,MF",de Dortmund,19,2000,7.2,32,4.47,22,2,3,2,3,0,2,0.28,2,0,0,0,0,0,Matches
554,Alex Sandro,br BRA,DF,it Juventus,28,1991,6.0,21,3.50,15,3,1,1,1,0,2,0.33,1,0,0,1,0,0,Matches
555,Douglas Santos,br BRA,"DF,MF",ru Zenit,25,1994,5.6,14,2.50,11,3,0,0,0,0,1,0.18,0,1,0,0,0,0,Matches
556,Pablo Sarabia,es ESP,"FW,MF",fr Paris S-G,27,1992,4.5,13,2.88,13,0,0,0,0,0,3,0.67,3,0,0,0,0,0,Matches
557,Marcelo Saracchi,uy URU,DF,de RB Leipzig,21,1998,1.8,2,1.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
558,Stefan Savić,me MNE,DF,es Atlético Madrid,28,1991,4.3,1,0.25,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
559,Patrik Schick,cz CZE,FW,de RB Leipzig,23,1996,2.7,12,4.50,6,0,2,2,2,0,1,0.37,0,0,0,0,1,0,Matches
560,Marcel Schmelzer,de GER,FW,de Dortmund,31,1988,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
561,Siebe Schrijvers,be BEL,"MF,FW",be Club Brugge,23,1996,0.9,1,1.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
562,Nico Schulz,de GER,"MF,DF",de Dortmund,26,1993,2.5,3,1.20,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
563,Perr Schuurs,nl NED,DF,nl Ajax,19,1999,1.2,1,0.83,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
564,Haris Seferović,ch SUI,"FW,MF",pt Benfica,27,1992,2.3,6,2.60,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
565,Nélson Semedo,pt POR,DF,es Barcelona,25,1993,7.0,12,1.71,11,0,0,0,1,0,1,0.14,1,0,0,0,0,0,Matches
566,Rúben Semedo,pt POR,DF,gr Olympiacos,25,1994,6.0,3,0.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
567,Stefano Sensi,it ITA,MF,it Inter,23,1995,2.1,12,5.65,8,2,1,1,0,0,1,0.47,0,0,0,1,0,0,Matches
568,Jean Seri,ci CIV,MF,tr Galatasaray,28,1991,5.3,15,2.85,11,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
569,Ryan Sessegnon,eng ENG,"FW,DF",eng Tottenham,19,2000,2.2,5,2.30,5,0,0,0,0,0,1,0.46,1,0,0,0,0,0,Matches
570,Petr Ševčík,cz CZE,MF,cz Slavia Prague,25,1994,5.0,19,3.80,12,3,1,0,3,0,1,0.20,1,0,0,0,0,0,Matches
571,Xherdan Shaqiri,ch SUI,MF,eng Liverpool,27,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
572,Oleg Shatov,ru RUS,MF,ru Zenit,29,1990,2.6,5,1.93,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
573,Danylo Sikan,ua UKR,FW,ua Shakhtar,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
574,Bernardo Silva,pt POR,"FW,MF",eng Manchester City,24,1994,4.8,12,2.48,10,0,1,1,0,0,2,0.41,2,0,0,0,0,0,Matches
575,David Silva,es ESP,MF,eng Manchester City,33,1986,1.4,9,6.38,7,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
576,Rafa Silva,pt POR,"FW,MF",pt Benfica,26,1993,1.4,6,4.35,4,0,1,0,1,0,2,1.45,2,0,0,0,0,0,Matches
577,Thiago Silva,br BRA,DF,fr Paris S-G,34,1984,9.0,4,0.44,4,0,0,0,0,0,1,0.11,1,0,0,0,0,0,Matches
578,Daley Sinkgraven,nl NED,"DF,MF",de Leverkusen,24,1995,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
579,Moussa Sissoko,fr FRA,"MF,FW",eng Tottenham,29,1989,4.7,9,1.93,7,0,1,0,1,0,1,0.21,1,0,0,0,0,0,Matches
580,Mario Šitum,hr CRO,MF,hr Dinamo Zagreb,27,1992,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
581,Oliver Skipp,eng ENG,MF,eng Tottenham,18,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
582,Milan Škoda,cz CZE,"FW,MF",cz Slavia Prague,33,1986,0.8,1,1.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
583,Milan Škriniar,sk SVK,DF,it Inter,24,1995,6.0,4,0.67,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
584,Igor Smolnikov,ru RUS,DF,ru Zenit,30,1988,1.5,1,0.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
585,Fyodor Smolov,ru RUS,FW,ru Loko Moscow,29,1990,2.2,6,2.67,3,0,1,1,0,1,0,0.00,0,0,0,0,0,0,Matches
586,Eduard Sobol,ua UKR,FW,be Club Brugge,24,1995,2.9,4,1.39,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
587,Carlos Soler,es ESP,MF,es Valencia,22,1997,4.4,13,2.98,9,1,0,1,2,0,1,0.23,1,0,0,0,0,0,Matches
588,Manor Solomon,il ISR,"MF,FW",ua Shakhtar,20,1999,1.5,1,0.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
589,Tomáš Souček,cz CZE,MF,cz Slavia Prague,24,1995,6.0,16,2.67,10,0,0,1,3,2,0,0.00,0,0,0,0,0,0,Matches
590,Adama Soumaoro,fr FRA,DF,fr Lille,27,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
591,Boubakary Soumaré,fr FRA,MF,fr Lille,20,1999,5.8,14,2.40,13,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
592,Marco Sportiello,it ITA,GK,it Atalanta,27,1992,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
593,Nicolae Stanciu,ro ROU,MF,cz Slavia Prague,26,1993,5.1,22,4.33,12,6,0,2,2,0,1,0.20,1,0,0,0,0,0,Matches
594,Cican Stankovic,at AUT,GK,at RB Salzburg,26,1992,3.4,1,0.30,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
595,Taras Stepanenko,ua UKR,MF,ua Shakhtar,29,1989,6.0,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
596,Raheem Sterling,eng ENG,"FW,MF",eng Manchester City,24,1994,6.7,36,5.39,23,0,6,1,6,0,7,1.05,4,0,1,0,2,0,Matches
597,Petar Stojanović,si SVN,"DF,MF",hr Dinamo Zagreb,23,1995,5.6,16,2.85,13,0,1,0,0,2,4,0.71,4,0,0,0,0,0,Matches
598,John Stones,eng ENG,DF,eng Manchester City,25,1994,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
599,Luis Suárez,uy URU,FW,es Barcelona,32,1987,6.3,20,3.17,15,0,3,1,1,0,4,0.63,2,0,2,0,0,0,Matches
600,Niklas Süle,de GER,DF,de Bayern Munich,23,1995,3.7,3,0.81,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
601,Aleksei Sutormin,ru RUS,MF,ru Zenit,25,1994,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
602,Wojciech Szczęsny,pl POL,GK,it Juventus,29,1990,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
603,Dominik Szoboszlai,hu HUN,MF,at RB Salzburg,18,2000,4.3,13,3.01,7,3,0,3,0,0,2,0.46,0,1,0,1,0,0,Matches
604,Adel Taarabt,ma MAR,MF,pt Benfica,30,1989,4.0,15,3.75,10,2,2,0,1,0,2,0.50,2,0,0,0,0,0,Matches
605,Dušan Tadić,rs SRB,FW,nl Ajax,30,1988,6.0,25,4.17,18,0,2,2,3,0,4,0.67,4,0,0,0,0,0,Matches
606,Nicolás Tagliafico,ar ARG,DF,nl Ajax,26,1992,6.0,13,2.17,10,0,0,0,0,3,1,0.17,1,0,0,0,0,0,Matches
607,Jonathan Tah,de GER,DF,de Leverkusen,23,1996,5.0,4,0.80,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
608,Taison,br BRA,"MF,FW",ua Shakhtar,31,1988,5.0,21,4.20,19,1,1,0,0,0,1,0.20,1,0,0,0,0,0,Matches
609,Laco Takács,cz CZE,DF,cz Slavia Prague,23,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
610,Adrien Tameze,cm CMR,MF,it Atalanta,25,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
611,Japhet Tanganga,eng ENG,DF,eng Tottenham,20,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
612,Percy Tau,za RSA,FW,be Club Brugge,25,1994,2.6,6,2.28,3,1,0,1,1,0,1,0.38,1,0,0,0,0,0,Matches
613,David Tavares,cv CPV,MF,pt Benfica,20,1999,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
614,Tomás Tavares,pt POR,DF,pt Benfica,18,2001,5.0,8,1.60,8,0,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
615,Stanislav Tecl,cz CZE,FW,cz Slavia Prague,28,1990,1.5,1,0.66,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
616,Marc-André ter Stegen,de GER,GK,es Barcelona,27,1992,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
617,Martin Terrier,fr FRA,"FW,MF",fr Lyon,22,1997,2.7,7,2.62,3,0,1,1,2,0,0,0.00,0,0,0,0,0,0,Matches
618,Tetê,br BRA,MF,ua Shakhtar,19,2000,1.7,9,5.23,5,2,1,1,0,0,1,0.58,1,0,0,0,0,0,Matches
619,Kenny Tete,nl NED,"DF,MF",fr Lyon,23,1995,1.6,3,1.86,2,0,0,0,0,1,1,0.62,0,0,0,0,0,1,Matches
620,Kévin Théophile-Catherine,fr FRA,DF,hr Dinamo Zagreb,29,1989,4.8,6,1.24,6,0,0,0,0,0,2,0.41,2,0,0,0,0,0,Matches
621,Jean-Clair Todibo,fr FRA,DF,es Barcelona,19,1999,1.0,1,1.00,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
622,Karl Toko Ekambi,cm CMR,FW,fr Lyon,26,1992,3.1,8,2.54,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
623,Corentin Tolisso,fr FRA,MF,de Bayern Munich,24,1994,3.8,21,5.46,19,0,0,2,0,0,5,1.30,4,0,0,1,0,0,Matches
624,Rafael Tolói,it ITA,DF,it Atalanta,28,1990,7.0,5,0.71,3,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
625,Tomané,pt POR,FW,rs Red Star,26,1992,2.3,4,1.73,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
626,Raúl de Tomás,es ESP,"FW,MF",pt Benfica,24,1994,1.4,4,2.95,1,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
627,Fikayo Tomori,eng ENG,DF,eng Chelsea,21,1997,4.0,7,1.75,5,0,0,1,1,0,1,0.25,1,0,0,0,0,0,Matches
628,Vasilis Torosidis,gr GRE,DF,gr Olympiacos,34,1985,1.0,2,2.00,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
629,Ferrán Torres,es ESP,MF,es Valencia,19,2000,5.3,24,4.52,19,0,1,2,2,0,3,0.56,3,0,0,0,0,0,Matches
630,Lucas Tousart,fr FRA,MF,fr Lyon,22,1997,6.7,5,0.75,5,0,0,0,0,0,2,0.30,2,0,0,0,0,0,Matches
631,Bertrand Traoré,bf BFA,"FW,MF",fr Lyon,23,1995,2.6,12,4.68,9,0,3,0,0,0,1,0.39,1,0,0,0,0,0,Matches
632,Ibrahim Traoré,ci CIV,"MF,FW",cz Slavia Prague,30,1988,1.9,4,2.16,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
633,Kieran Trippier,eng ENG,DF,es Atlético Madrid,28,1990,6.0,23,3.83,15,7,0,0,1,0,2,0.33,0,2,0,0,0,0,Matches
634,Kostas Tsimikas,gr GRE,DF,gr Olympiacos,23,1996,6.0,20,3.33,13,0,5,0,2,0,3,0.50,2,0,1,0,0,0,Matches
635,Andreas Ulmer,at AUT,DF,at RB Salzburg,33,1985,6.0,14,2.33,10,3,1,0,0,0,2,0.33,2,0,0,0,0,0,Matches
636,Samuel Umtiti,fr FRA,DF,es Barcelona,25,1993,3.0,3,1.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
637,Dayot Upamecano,fr FRA,DF,de RB Leipzig,20,1998,7.3,7,0.96,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
638,Jere Uronen,fi FIN,DF,be Genk,25,1994,3.0,3,1.00,3,0,0,0,0,0,1,0.33,1,0,0,0,0,0,Matches
639,Mathieu Valbuena,fr FRA,MF,gr Olympiacos,34,1984,1.2,7,6.00,5,1,0,0,1,0,2,1.71,1,0,0,0,1,0,Matches
640,Borja Valero,es ESP,MF,it Inter,34,1985,1.7,4,2.37,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
641,Albert Vallci,at AUT,DF,at RB Salzburg,24,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
642,Manu Vallejo,es ESP,"FW,MF",es Valencia,22,1997,0.8,3,3.65,1,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
643,Federico Valverde,uy URU,MF,es Real Madrid,21,1998,3.9,12,3.10,12,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
644,Virgil van Dijk,nl NED,DF,eng Liverpool,28,1991,8.3,8,1.00,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
645,Hans Vanaken,be BEL,MF,be Club Brugge,26,1992,6.0,11,1.83,11,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
646,Maarten Vandevoordt,be BEL,GK,be Genk,17,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
647,Raphaël Varane,fr FRA,DF,es Real Madrid,26,1993,8.0,3,0.37,1,1,1,0,0,0,1,0.12,1,0,0,0,0,0,Matches
648,Lucas Vázquez,es ESP,"FW,MF",es Real Madrid,28,1991,1.1,7,6.18,5,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
649,Matías Vecino,uy URU,MF,it Inter,27,1991,2.6,7,2.67,7,0,0,0,0,0,1,0.38,1,0,0,0,0,0,Matches
650,Joël Veltman,nl NED,DF,nl Ajax,27,1992,4.7,2,0.42,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
651,Marco Verratti,it ITA,MF,fr Paris S-G,26,1992,6.5,26,3.98,19,3,1,1,1,1,1,0.15,1,0,0,0,0,0,Matches
652,Jan Vertonghen,be BEL,DF,eng Tottenham,32,1987,2.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
653,Arturo Vidal,cl CHI,"MF,FW",es Barcelona,32,1987,4.7,11,2.35,11,0,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
654,Carlos Vinícius,br BRA,FW,pt Benfica,24,1995,3.6,7,1.96,5,0,1,0,1,0,2,0.56,2,0,0,0,0,0,Matches
655,Vitolo,es ESP,"FW,MF",es Atlético Madrid,29,1989,1.3,5,3.78,2,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
656,Odisseas Vlachodimos,gr GRE,GK,pt Benfica,25,1994,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
657,Thibault Vlietinck,be BEL,FW,be Club Brugge,21,1997,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
658,Kevin Volland,de GER,FW,de Leverkusen,27,1992,5.1,12,2.35,9,0,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches
659,Ruud Vormer,nl NED,MF,be Club Brugge,31,1988,2.9,12,4.11,4,7,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
660,Stefan de Vrij,nl NED,DF,it Inter,27,1992,6.0,3,0.50,3,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
661,Šime Vrsaljko,hr CRO,DF,es Atlético Madrid,27,1992,1.3,1,1.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
662,Aleksa Vukanović,rs SRB,"MF,FW",rs Red Star,27,1992,1.9,2,1.05,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
663,Miloš Vulić,rs SRB,MF,rs Red Star,22,1996,2.1,6,2.92,6,0,0,0,0,0,1,0.49,1,0,0,0,0,0,Matches
664,Moussa Wagué,sn SEN,FW,es Barcelona,20,1998,1.0,2,1.98,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
665,Kyle Walker,eng ENG,DF,eng Manchester City,29,1990,4.9,6,1.22,3,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
666,Kyle Walker-Peters,eng ENG,DF,eng Tottenham,22,1997,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
667,Victor Wanyama,ke KEN,MF,eng Tottenham,28,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
668,Daniel Wass,dk DEN,"DF,MF",es Valencia,30,1989,8.0,12,1.50,11,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
669,Julian Weigl,de GER,"MF,DF",de Dortmund,23,1995,3.8,1,0.26,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
670,Mitchell Weiser,de GER,DF,de Leverkusen,25,1994,3.0,7,2.33,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
671,Wendell,br BRA,DF,de Leverkusen,26,1993,3.9,4,1.03,3,0,0,0,1,0,1,0.26,0,0,0,0,1,0,Matches
672,Timo Werner,de GER,"FW,MF",de RB Leipzig,23,1996,6.4,32,4.97,22,1,3,5,1,0,5,0.78,4,0,0,1,0,0,Matches
673,Georginio Wijnaldum,nl NED,MF,eng Liverpool,28,1990,6.1,12,1.96,10,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
674,Willian,br BRA,"FW,MF",eng Chelsea,30,1988,5.9,42,7.16,27,8,5,1,1,0,4,0.68,3,0,1,0,0,0,Matches
675,Harry Winks,eng ENG,MF,eng Tottenham,23,1996,4.9,11,2.25,10,1,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
676,Axel Witsel,be BEL,MF,de Dortmund,30,1989,6.8,10,1.48,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
677,Maximilian Wöber,at AUT,DF,at RB Salzburg,21,1998,6.0,8,1.33,3,1,2,0,0,2,1,0.17,0,0,0,0,0,1,Matches
678,Xeka,pt POR,MF,fr Lille,24,1994,1.3,1,0.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
679,Erencan Yardimci,tr TUR,MF,tr Galatasaray,17,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
680,Yusuf Yazıcı,tr TUR,"FW,MF",fr Lille,22,1997,4.1,20,4.85,13,4,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
681,Amin Younes,de GER,FW,it Napoli,25,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
682,Abdulla Yusuf Helal,bh BHR,FW,cz Slavia Prague,26,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
683,Dan-Axel Zagadou,fr FRA,DF,de Dortmund,20,1999,3.2,1,0.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
684,Duván Zapata,co COL,FW,it Atalanta,28,1991,3.6,15,4.18,12,0,1,1,1,0,2,0.56,2,0,0,0,0,0,Matches
685,Jaroslav Zelený,cz CZE,"MF,FW",cz Slavia Prague,26,1992,1.2,4,3.21,3,0,0,1,0,0,1,0.80,0,0,0,1,0,0,Matches
686,Rifat Zhemaletdinov,ru RUS,"MF,FW",ru Loko Moscow,22,1996,4.0,8,2.02,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
687,Yuri Zhirkov,ru RUS,"DF,MF",ru Zenit,35,1983,0.8,3,3.70,3,0,0,0,0,0,1,1.23,1,0,0,0,0,0,Matches
688,Piotr Zieliński,pl POL,MF,it Napoli,25,1994,5.8,12,2.08,10,0,1,0,1,0,2,0.35,1,0,1,0,0,0,Matches
689,Oleksandr Zinchenko,ua UKR,"DF,MF",eng Manchester City,22,1996,1.3,3,2.35,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
690,Joshua Zirkzee,nl NED,FW,de Bayern Munich,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
691,Hakim Ziyech,ma MAR,"FW,MF",nl Ajax,26,1993,5.5,30,5.45,21,4,5,0,0,0,5,0.91,4,1,0,0,0,0,Matches
692,Kurt Zouma,fr FRA,DF,eng Chelsea,24,1994,6.8,8,1.18,5,0,2,1,0,0,1,0.15,0,0,0,1,0,0,Matches
693,Marko Đira,hr CRO,"MF,FW",hr Dinamo Zagreb,20,1999,0.7,2,2.90,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
