Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
190,Patrick Farkas,at AUT,DF,at RB Salzburg,26,1992,0.1,6,5,1,0,0,0,3,1,0,0,0,0,4,0,0,Matches
191,Ansu Fati,es ESP,FW,es Barcelona,16,2002,1.3,55,54,1,0,1,0,2,1,0,0,0,0,43,0,1,Matches
192,Sofiane Feghouli,dz ALG,"FW,MF",tr Galatasaray,29,1989,3.8,145,140,4,3,0,0,11,1,0,0,0,0,115,1,2,Matches
193,Ljubomir Fejsa,rs SRB,MF,pt Benfica,30,1988,1.7,77,74,2,2,0,0,0,0,0,0,0,0,62,1,2,Matches
194,Felipe,br BRA,DF,es Atlético Madrid,30,1989,7.3,289,270,17,17,0,2,0,0,0,0,0,0,219,2,1,Matches
195,João Félix,pt POR,"FW,MF",es Atlético Madrid,19,1999,4.7,145,138,6,0,1,0,5,0,0,0,0,0,118,1,5,Matches
196,Gedson Fernandes,pt POR,MF,eng Tottenham,20,1999,0.8,20,19,1,1,0,0,3,0,0,0,0,0,12,0,1,Matches
197,Gedson Fernandes,pt POR,"MF,FW",pt Benfica,20,1999,1.5,45,45,0,0,0,0,5,0,0,0,0,0,28,0,2,Matches
198,Fernandinho,br BRA,DF,eng Manchester City,34,1985,7.3,450,439,10,7,1,6,1,3,0,0,0,0,404,1,1,Matches
199,Roberto Firmino,br BRA,"FW,MF",eng Liverpool,27,1991,7.0,296,288,8,0,5,0,2,3,0,0,0,0,232,0,8,Matches
200,Junior Firpo,do DOM,"DF,FW",es Barcelona,22,1996,3.0,163,135,27,3,0,0,1,24,0,0,0,0,143,1,2,Matches
201,Alessandro Florenzi,it ITA,MF,es Valencia,28,1991,0.1,12,9,3,0,0,0,0,2,1,0,0,0,12,0,0,Matches
202,Phil Foden,eng ENG,"MF,FW",eng Manchester City,19,2000,2.8,157,152,5,1,2,2,4,0,0,0,0,0,135,0,1,Matches
203,José Fonte,pt POR,DF,fr Lille,35,1983,4.0,184,179,3,3,0,2,2,0,0,0,0,0,161,2,0,Matches
204,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,27,1991,5.8,295,273,19,4,6,0,17,1,14,7,4,0,236,3,3,Matches
205,Juan Foyth,ar ARG,DF,eng Tottenham,21,1998,2.2,132,127,5,1,1,0,3,4,0,0,0,0,119,0,1,Matches
206,Remo Freuler,ch SUI,MF,it Atalanta,27,1992,7.4,381,364,14,9,0,1,2,3,0,0,0,0,316,3,10,Matches
207,Michal Frydrych,cz CZE,DF,cz Slavia Prague,29,1990,1.9,89,88,1,1,0,0,0,0,0,0,0,0,68,0,0,Matches
208,Gabriel,br BRA,MF,pt Benfica,25,1993,4.9,330,316,14,12,1,9,4,1,1,1,0,0,258,0,6,Matches
209,Gianluca Gaetano,it ITA,MF,it Napoli,19,2000,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
210,Roberto Gagliardini,it ITA,MF,it Inter,25,1994,2.4,76,74,1,1,0,3,0,0,0,0,0,0,55,1,3,Matches
211,Kévin Gameiro,fr FRA,FW,es Valencia,32,1987,3.5,92,87,5,0,0,0,5,0,0,0,0,0,67,0,3,Matches
212,Idrissa Gana Gueye,sn SEN,MF,fr Paris S-G,29,1989,6.3,418,406,12,12,0,1,2,0,0,0,0,0,378,0,4,Matches
213,Ezequiel Garay,ar ARG,DF,es Valencia,32,1986,4.0,221,210,11,11,0,1,1,0,0,0,0,0,189,0,0,Matches
214,Eric García,es ESP,DF,eng Manchester City,18,2001,2.0,202,201,1,1,0,1,0,0,0,0,0,0,199,0,0,Matches
215,Mateo García,ar ARG,"FW,MF",rs Red Star,22,1996,5.4,127,125,2,1,0,0,1,1,0,0,0,0,101,0,4,Matches
216,Mario Gavranović,ch SUI,FW,hr Dinamo Zagreb,29,1989,0.9,14,12,2,0,0,0,0,0,0,0,0,0,9,0,0,Matches
217,Paulo Gazzaniga,ar ARG,GK,eng Tottenham,27,1992,4.0,130,76,54,12,0,0,0,0,0,0,0,0,90,0,0,Matches
218,Olivier Giroud,fr FRA,FW,eng Chelsea,32,1986,1.0,23,18,5,0,0,0,0,0,0,0,0,0,15,0,0,Matches
219,Serge Gnabry,de GER,FW,de Bayern Munich,24,1995,8.5,394,386,8,1,2,0,25,6,0,0,0,0,316,0,4,Matches
220,Marko Gobeljić,rs SRB,DF,rs Red Star,26,1992,5.5,230,188,42,2,0,1,10,40,0,0,0,0,167,0,2,Matches
221,Diego Godín,uy URU,DF,it Inter,33,1986,5.0,258,238,17,17,1,0,0,0,0,0,0,0,209,3,3,Matches
222,Amer Gojak,ba BIH,MF,hr Dinamo Zagreb,22,1997,1.9,55,51,3,0,0,0,0,0,0,0,0,0,40,1,1,Matches
223,Pierluigi Gollini,it ITA,GK,it Atalanta,24,1995,7.0,167,120,46,11,0,1,0,0,0,0,0,0,115,1,0,Matches
224,Joe Gomez,eng ENG,DF,eng Liverpool,22,1997,5.7,515,491,23,13,0,7,7,10,0,0,0,0,439,1,2,Matches
225,Maxi Gómez,uy URU,FW,es Valencia,22,1996,4.7,81,70,11,1,1,1,1,0,0,0,0,0,61,0,1,Matches
226,Papu Gómez,ar ARG,"MF,FW",it Atalanta,31,1988,7.9,405,359,44,11,6,8,49,10,21,7,12,0,316,2,9,Matches
227,Leon Goretzka,de GER,MF,de Bayern Munich,24,1995,5.8,293,283,5,4,2,1,2,0,0,0,0,0,253,5,2,Matches
228,Robin Gosens,de GER,DF,it Atalanta,25,1994,7.3,352,287,65,2,0,2,17,63,0,0,0,0,255,0,11,Matches
229,Mario Götze,de GER,"FW,MF",de Dortmund,27,1992,0.8,68,65,3,0,1,0,0,0,0,0,0,0,58,0,0,Matches
230,Amine Gouiri,dz ALG,FW,fr Lyon,19,2000,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
231,Antoine Griezmann,fr FRA,"FW,MF",es Barcelona,28,1991,7.3,298,291,7,1,1,3,7,3,1,1,0,0,248,0,6,Matches
232,Álex Grimaldo,es ESP,DF,pt Benfica,23,1995,6.0,407,337,70,3,0,2,40,54,13,5,7,0,307,0,11,Matches
233,Gonçalo Guedes,pt POR,"FW,MF",es Valencia,22,1996,2.2,84,74,9,3,1,0,4,0,2,0,0,0,59,1,0,Matches
234,Raphaël Guerreiro,pt POR,"DF,MF",de Dortmund,25,1993,6.1,394,343,50,4,3,0,8,42,4,2,0,0,342,1,8,Matches
235,Guilherme,br BRA,MF,gr Olympiacos,28,1991,5.0,246,229,15,13,1,2,1,1,1,0,0,0,213,2,4,Matches
236,Bruno Guimarães,br BRA,MF,fr Lyon,21,1997,3.3,120,115,5,5,0,0,0,0,0,0,0,0,97,0,3,Matches
237,Péter Gulácsi,hu HUN,GK,de RB Leipzig,29,1990,9.7,368,279,87,20,0,0,0,0,0,0,0,0,294,2,0,Matches
238,İlkay Gündoğan,de GER,MF,eng Manchester City,28,1990,9.0,720,695,23,14,4,0,12,1,7,4,0,0,662,2,7,Matches
239,Erling Haaland,no NOR,FW,at RB Salzburg,19,2000,4.1,99,92,7,0,0,0,3,0,0,0,0,0,62,0,5,Matches
240,Erling Haaland,no NOR,FW,de Dortmund,19,2000,2.0,32,27,5,0,0,0,0,0,0,0,0,0,24,0,2,Matches
241,Ianis Hagi,ro ROU,MF,be Genk,20,1998,1.6,81,58,23,4,0,0,25,0,18,5,10,0,49,0,0,Matches
242,Amadou Haidara,ml MLI,"MF,FW",de RB Leipzig,21,1998,3.0,207,205,2,1,1,1,0,1,0,0,0,0,166,0,10,Matches
243,Izet Hajrović,ba BIH,MF,hr Dinamo Zagreb,27,1991,0.1,6,5,1,0,0,0,1,0,1,1,0,0,5,0,0,Matches
244,Achraf Hakimi,ma MAR,"MF,DF",de Dortmund,20,1998,7.9,521,466,54,11,2,2,27,42,1,1,0,0,432,1,17,Matches
245,Marcel Halstenberg,de GER,DF,de RB Leipzig,27,1991,5.7,401,362,39,8,0,2,14,26,5,0,2,0,347,0,9,Matches
246,Samir Handanović,si SVN,GK,it Inter,35,1984,6.0,224,169,55,9,0,0,0,0,0,0,0,0,189,0,0,Matches
247,Taylor Harwood-Bellis,eng ENG,DF,eng Manchester City,17,2002,0.1,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
248,Hans Hateboer,nl NED,DF,it Atalanta,25,1994,6.6,271,216,55,3,0,1,12,52,0,0,0,0,215,0,7,Matches
249,Kai Havertz,de GER,"MF,FW",de Leverkusen,20,1999,4.8,264,258,6,1,0,6,6,3,2,1,0,0,218,0,8,Matches
250,Eden Hazard,be BEL,FW,es Real Madrid,28,1991,5.0,263,259,4,1,0,2,2,2,1,0,0,0,230,0,2,Matches
251,Thorgan Hazard,be BEL,"FW,MF",de Dortmund,26,1993,5.3,243,222,20,2,1,3,22,6,12,1,10,0,180,1,10,Matches
252,Hwang Hee-chan,kr KOR,FW,at RB Salzburg,23,1996,6.0,179,162,15,0,3,0,5,5,1,0,0,0,132,2,3,Matches
253,Jordan Henderson,eng ENG,MF,eng Liverpool,29,1990,5.7,420,407,13,2,1,6,14,7,0,0,0,0,347,0,5,Matches
254,Mario Hermoso,es ESP,DF,es Atlético Madrid,24,1995,3.9,215,208,6,6,0,6,1,0,0,0,0,0,179,1,0,Matches
255,Lucas Hernández,fr FRA,DF,de Bayern Munich,23,1996,1.7,158,150,8,1,1,3,6,7,0,0,0,0,138,0,2,Matches
256,Ander Herrera,es ESP,MF,fr Paris S-G,29,1989,3.6,194,186,6,3,1,0,1,1,0,0,0,0,168,2,1,Matches
257,Héctor Herrera,mx MEX,MF,es Atlético Madrid,29,1990,2.9,185,178,7,5,1,2,5,0,0,0,0,0,158,0,4,Matches
258,Son Heung-min,kr KOR,FW,eng Tottenham,27,1992,4.1,137,128,8,0,0,0,7,2,0,0,0,0,107,1,2,Matches
259,Bryan Heynen,be BEL,"MF,FW",be Genk,22,1997,2.9,87,73,13,5,1,0,4,1,3,2,1,0,60,1,3,Matches
260,Gonzalo Higuaín,ar ARG,FW,it Juventus,31,1987,5.7,145,133,10,0,0,2,4,3,0,0,0,0,114,2,2,Matches
261,David Hovorka,cz CZE,DF,cz Slavia Prague,25,1993,3.0,166,164,2,2,0,1,1,0,0,0,0,0,141,0,3,Matches
262,Benedikt Höwedes,de GER,DF,ru Loko Moscow,31,1988,6.0,153,144,8,8,0,1,0,0,0,0,0,0,123,1,0,Matches
263,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,29,1989,6.0,266,218,47,15,0,4,0,0,0,0,0,0,186,1,0,Matches
264,Patrik Hrošovský,sk SVK,MF,be Genk,27,1992,4.6,203,182,21,8,1,3,12,0,4,2,2,0,166,0,4,Matches
265,Callum Hudson-Odoi,eng ENG,"FW,MF",eng Chelsea,18,2000,2.9,89,80,8,0,0,1,11,0,8,6,1,0,69,1,1,Matches
266,Mats Hummels,de GER,DF,de Dortmund,30,1988,8.0,434,417,16,14,1,8,0,2,0,0,0,0,368,1,8,Matches
267,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,35,1983,0.4,15,15,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
268,Josef Hušbauer,cz CZE,MF,cz Slavia Prague,29,1990,2.3,132,122,10,4,0,0,8,1,5,1,4,0,113,0,2,Matches
269,Roger Ibanez,br BRA,"DF,FW",it Atalanta,20,1998,0.2,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
270,Mauro Icardi,ar ARG,FW,fr Paris S-G,26,1993,5.3,79,69,9,1,0,0,2,0,0,0,0,0,56,1,3,Matches
271,Brian Idowu,ng NGA,DF,ru Loko Moscow,27,1992,2.7,103,82,20,5,0,0,1,15,0,0,0,0,74,1,4,Matches
272,Vladislav Ignatyev,ru RUS,"DF,MF",ru Loko Moscow,32,1987,4.9,194,156,37,5,0,2,4,32,0,0,0,0,138,1,3,Matches
273,Jonathan Ikone,fr FRA,"MF,FW",fr Lille,21,1998,2.7,75,74,1,0,2,0,2,0,0,0,0,0,59,0,3,Matches
274,Josip Iličić,si SVN,"FW,MF",it Atalanta,31,1988,5.7,251,220,29,8,3,3,18,3,7,4,1,0,201,2,6,Matches
275,Selçuk İnan,tr TUR,"MF,FW",tr Galatasaray,34,1985,0.7,31,29,2,0,0,0,1,0,1,0,1,0,24,0,0,Matches
276,Lorenzo Insigne,it ITA,"MF,FW",it Napoli,28,1991,3.9,166,158,8,3,2,5,10,3,2,2,0,0,132,0,4,Matches
277,Isco,es ESP,"MF,FW",es Real Madrid,27,1992,3.0,203,198,5,3,2,0,3,0,2,0,1,0,178,0,4,Matches
278,Ismaily,br BRA,DF,ua Shakhtar,29,1990,6.0,415,358,55,12,0,1,6,43,0,0,0,0,356,2,9,Matches
279,Junya Ito,jp JPN,"MF,FW",be Genk,26,1993,4.9,127,121,4,0,0,0,18,3,1,0,0,0,78,2,5,Matches
280,Mirko Ivanić,me MNE,MF,rs Red Star,25,1993,1.2,22,22,0,0,1,0,0,0,0,0,0,0,10,0,0,Matches
281,Branislav Ivanović,rs SRB,DF,ru Zenit,35,1984,5.8,186,175,11,11,1,3,0,0,0,0,0,0,156,0,0,Matches
282,Luka Ivanušec,hr CRO,"MF,DF",hr Dinamo Zagreb,20,1998,1.1,34,32,2,0,0,0,0,0,0,0,0,0,31,0,1,Matches
283,Reece James,eng ENG,DF,eng Chelsea,19,1999,4.2,253,214,35,7,0,1,30,27,1,0,1,0,199,4,6,Matches
284,Jardel,br BRA,DF,pt Benfica,33,1986,1.8,101,98,3,3,0,0,0,0,0,0,0,0,87,0,0,Matches
285,Léo Jardim,br BRA,GK,fr Lille,24,1995,0.2,5,3,2,0,0,0,0,0,0,0,0,0,2,0,0,Matches
286,Gabriel Jesus,br BRA,"FW,MF",eng Manchester City,22,1997,6.5,193,184,9,0,1,1,0,0,1,0,0,0,167,0,1,Matches
287,Frenkie de Jong,nl NED,MF,es Barcelona,22,1997,8.3,559,547,11,5,3,3,1,6,0,0,0,0,509,1,5,Matches
288,Siem de Jong,nl NED,MF,nl Ajax,30,1989,0.1,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
289,Jorginho,it ITA,MF,eng Chelsea,27,1991,6.8,453,443,9,9,1,4,1,0,0,0,0,0,411,1,2,Matches
290,Jota,pt POR,FW,pt Benfica,20,1999,0.7,24,22,2,0,0,0,2,2,0,0,0,0,18,0,2,Matches
291,Dušan Jovančić,rs SRB,MF,rs Red Star,28,1990,2.0,65,64,1,1,0,2,1,0,0,0,0,0,45,0,3,Matches
292,Luka Jović,rs SRB,FW,es Real Madrid,21,1997,1.3,44,39,4,0,0,1,0,1,0,0,0,0,31,1,1,Matches
293,Vinicius Júnior,br BRA,FW,es Real Madrid,19,2000,2.2,87,86,1,1,1,0,6,0,0,0,0,0,68,0,2,Matches
294,Zlatko Junuzović,at AUT,MF,at RB Salzburg,31,1987,5.6,321,288,30,11,2,5,21,0,19,8,7,0,229,3,4,Matches
295,Damian Kądzior,pl POL,"MF,FW",hr Dinamo Zagreb,27,1992,0.7,13,10,3,0,0,0,4,0,2,1,1,0,8,0,1,Matches
296,Kevin Kampl,si SVN,MF,de RB Leipzig,28,1990,3.2,257,245,12,11,0,1,2,1,0,0,0,0,238,0,2,Matches
297,Harry Kane,eng ENG,FW,eng Tottenham,26,1993,5.0,105,100,5,0,2,3,5,2,0,0,0,0,77,0,5,Matches
298,Lee Kang-in,kr KOR,"MF,FW",es Valencia,18,2001,1.4,78,77,1,1,0,3,1,0,0,0,0,0,63,0,0,Matches
299,N'Golo Kanté,fr FRA,MF,eng Chelsea,28,1991,4.0,201,199,2,2,0,0,6,0,0,0,0,0,177,0,4,Matches
300,Vyacheslav Karavayev,ru RUS,DF,ru Zenit,24,1995,4.6,173,129,42,1,0,1,23,41,0,0,0,0,103,2,5,Matches
301,Thilo Kehrer,de GER,DF,fr Paris S-G,22,1996,4.2,224,185,38,7,1,0,4,31,0,0,0,0,180,1,8,Matches
302,Naby Keïta,gn GUI,"MF,FW",eng Liverpool,24,1995,2.8,233,232,1,0,1,2,0,1,0,0,0,0,213,0,1,Matches
303,Mikhail Kerzhakov,ru RUS,GK,ru Zenit,32,1987,4.0,139,92,47,15,0,0,0,0,0,0,0,0,104,0,1,Matches
304,Sami Khedira,de GER,MF,it Juventus,32,1987,2.9,145,145,0,0,1,0,5,0,0,0,0,0,121,0,3,Matches
305,Joshua Kimmich,de GER,"DF,MF",de Bayern Munich,24,1995,10.0,879,740,137,28,3,11,74,58,51,21,26,0,728,2,3,Matches
306,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,23,1995,10.0,666,639,26,23,0,1,0,3,0,0,0,0,607,1,3,Matches
307,Simon Kjær,dk DEN,DF,it Atalanta,30,1989,1.0,35,32,3,3,0,0,0,0,0,0,0,0,24,0,0,Matches
308,Lukas Klostermann,de GER,DF,de RB Leipzig,23,1996,9.0,622,597,25,4,0,0,11,21,0,0,0,0,541,0,4,Matches
309,Anton Kochenkov,kg KGZ,GK,ru Loko Moscow,32,1987,1.0,31,9,22,6,0,0,0,0,0,0,0,0,13,0,0,Matches
310,Sekou Koita,ml MLI,MF,at RB Salzburg,19,1999,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
311,Koke,es ESP,MF,es Atlético Madrid,27,1992,8.8,528,490,34,18,1,0,17,0,12,3,4,0,448,4,11,Matches
312,Ondřej Kolář,cz CZE,GK,cz Slavia Prague,24,1994,6.0,267,199,67,19,0,8,0,0,0,0,0,0,197,1,1,Matches
313,Aleksandr Kolomeytsev,ru RUS,MF,ru Loko Moscow,30,1989,0.2,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
314,Ibrahima Konaté,fr FRA,DF,de RB Leipzig,20,1999,1.2,71,67,3,3,0,2,0,0,0,0,0,0,65,1,0,Matches
315,Geoffrey Kondogbia,cf CTA,"MF,DF",es Valencia,26,1993,4.5,208,198,10,10,0,4,0,0,0,0,0,0,178,0,3,Matches
316,Youssouf Koné,ml MLI,DF,fr Lyon,24,1995,4.4,298,252,45,5,0,2,18,40,0,0,0,0,244,1,3,Matches
317,Yevhen Konoplyanka,ua UKR,"FW,MF",ua Shakhtar,29,1989,2.0,88,83,5,1,0,0,4,2,2,1,0,0,76,0,2,Matches
318,Odilon Kossounou,ci CIV,DF,be Club Brugge,18,2001,2.0,93,78,14,3,0,1,1,11,0,0,0,0,73,1,2,Matches
319,Kalidou Koulibaly,sn SEN,DF,it Napoli,28,1991,7.0,421,403,16,15,0,3,0,1,0,0,0,0,353,2,1,Matches
320,Mateo Kovačić,hr CRO,MF,eng Chelsea,25,1994,6.8,395,378,15,12,3,3,3,2,1,0,0,0,354,2,5,Matches
321,Viktor Kovalenko,ua UKR,MF,ua Shakhtar,23,1996,3.7,136,129,6,2,2,1,4,3,1,0,0,0,110,1,3,Matches
322,Rasmus Kristensen,dk DEN,DF,at RB Salzburg,22,1997,5.9,249,199,48,4,0,1,4,44,0,0,0,0,181,2,6,Matches
323,Toni Kroos,de GER,MF,es Real Madrid,29,1990,6.0,533,476,55,21,2,14,27,4,30,11,5,0,484,2,6,Matches
324,Grzegorz Krychowiak,pl POL,MF,ru Loko Moscow,29,1990,5.9,171,167,4,4,1,3,1,0,0,0,0,0,132,0,2,Matches
325,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,28,1991,6.0,328,309,17,14,0,7,2,3,0,0,0,0,269,2,2,Matches
326,Ondřej Kúdela,cz CZE,DF,cz Slavia Prague,32,1987,6.0,304,298,5,5,0,1,1,0,0,0,0,0,263,1,2,Matches
327,Daniil Kulikov,ru RUS,MF,ru Loko Moscow,21,1998,0.3,11,11,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
328,Layvin Kurzawa,fr FRA,DF,fr Paris S-G,26,1992,2.3,130,114,15,1,0,1,2,14,0,0,0,0,112,1,1,Matches
329,Daler Kuzyaev,ru RUS,MF,ru Zenit,26,1993,1.5,59,59,0,0,1,0,1,0,0,0,0,0,47,0,0,Matches
330,Saba Kvirkvelia,ge GEO,DF,ru Loko Moscow,27,1992,1.0,40,39,1,1,0,1,0,0,0,0,0,0,34,0,0,Matches
331,Rajiv van La Parra,nl NED,FW,rs Red Star,28,1991,3.9,81,77,3,0,0,0,1,3,0,0,0,0,75,1,0,Matches
332,Zakaria Labyad,ma MAR,FW,nl Ajax,26,1993,0.5,10,10,0,0,0,0,1,0,0,0,0,0,8,0,0,Matches
333,Konrad Laimer,at AUT,"MF,DF",de RB Leipzig,22,1997,7.9,523,497,25,5,1,7,10,20,0,0,0,0,422,1,10,Matches
334,Érik Lamela,ar ARG,"MF,FW",eng Tottenham,27,1992,2.6,98,93,5,1,1,0,7,0,4,1,3,0,85,0,2,Matches
335,Noa Lang,nl NED,FW,nl Ajax,20,1999,1.4,65,65,0,0,0,0,3,0,0,0,0,0,49,0,1,Matches
336,Aymeric Laporte,es ESP,DF,eng Manchester City,25,1994,2.4,177,174,3,1,0,3,1,2,0,0,0,0,156,0,1,Matches
337,Valentino Lazaro,at AUT,"DF,FW",it Inter,23,1996,1.2,70,55,15,0,1,0,6,15,0,0,0,0,51,0,2,Matches
338,Thomas Lemar,fr FRA,MF,es Atlético Madrid,23,1995,2.6,118,108,9,4,2,2,10,1,4,0,2,0,100,1,2,Matches
339,Mario Lemina,ga GAB,MF,tr Galatasaray,25,1993,3.7,137,134,3,3,1,1,1,0,0,0,0,0,118,0,1,Matches
340,Clément Lenglet,fr FRA,DF,es Barcelona,24,1995,8.0,596,572,22,19,1,7,1,3,0,0,0,0,521,2,9,Matches
341,Marin Leovac,hr CRO,"DF,MF",hr Dinamo Zagreb,30,1988,5.0,217,165,52,5,0,1,15,43,4,2,2,0,148,0,7,Matches
342,Robert Lewandowski,pl POL,FW,de Bayern Munich,30,1988,9.8,257,252,3,0,2,0,6,1,0,0,0,0,198,2,9,Matches
343,Matthijs de Ligt,nl NED,DF,it Juventus,19,1999,6.0,393,382,11,11,0,4,0,0,0,0,0,0,359,0,0,Matches
344,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,24,1995,6.0,181,98,83,22,0,0,0,0,0,0,0,0,89,0,0,Matches
345,Fernando Llorente,es ESP,FW,it Napoli,34,1985,1.0,40,40,0,0,0,0,0,0,0,0,0,0,28,0,0,Matches
346,Marcos Llorente,es ESP,"MF,FW",es Atlético Madrid,24,1995,2.3,49,48,1,0,1,0,2,0,0,0,0,0,35,0,1,Matches
347,Hugo Lloris,fr FRA,GK,eng Tottenham,32,1986,4.0,90,57,33,6,0,0,0,0,0,0,0,0,72,0,0,Matches
348,Giovani Lo Celso,ar ARG,"MF,FW",eng Tottenham,23,1996,3.7,237,207,29,15,3,0,18,1,13,8,3,0,186,1,5,Matches
349,Stanislav Lobotka,sk SVK,MF,it Napoli,24,1994,0.5,38,38,0,0,0,0,0,0,0,0,0,0,33,0,0,Matches
350,Renan Lodi,br BRA,DF,es Atlético Madrid,21,1998,8.4,436,330,105,11,0,2,45,89,5,0,4,0,300,1,20,Matches
351,Ademola Lookman,ng NGA,FW,de RB Leipzig,21,1997,0.8,23,22,1,0,1,0,0,1,0,0,0,0,18,0,1,Matches
352,Anthony Lopes,pt POR,GK,fr Lyon,28,1990,10.0,334,212,119,28,0,0,0,0,0,0,0,0,237,3,0,Matches
353,Maximiliano Lovera,ar ARG,"FW,MF",gr Olympiacos,20,1999,1.1,31,27,4,0,0,0,4,1,3,1,1,0,23,0,1,Matches
354,Dejan Lovren,hr CRO,DF,eng Liverpool,30,1989,2.6,218,213,5,4,0,2,0,1,0,0,0,0,201,0,0,Matches
355,Hirving Lozano,mx MEX,"FW,MF",it Napoli,24,1995,4.6,103,96,7,0,0,0,7,3,1,1,0,0,82,0,2,Matches
356,Caio Lucas Fernandes,ae UAE,"MF,FW",pt Benfica,25,1994,0.4,22,22,0,0,0,0,0,0,0,0,0,0,14,0,1,Matches
357,Jean Lucas,br BRA,MF,fr Lyon,21,1998,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
358,Jhon Lucumí,co COL,DF,be Genk,21,1998,6.0,240,230,8,8,0,8,1,0,0,0,0,0,185,2,1,Matches
359,Florentino Luís,pt POR,MF,pt Benfica,19,1999,2.0,108,103,5,5,0,0,0,0,0,0,0,0,93,0,1,Matches
360,José Luis Gayà,es ESP,DF,es Valencia,24,1995,6.0,269,221,47,6,0,0,19,41,0,0,0,0,199,1,10,Matches
361,José Luis Palomino,ar ARG,DF,it Atalanta,29,1990,6.3,288,265,23,21,0,1,2,2,0,0,0,0,221,0,1,Matches
362,Romelu Lukaku,be BEL,FW,it Inter,26,1993,4.5,87,79,8,0,0,2,6,0,0,0,0,0,48,0,5,Matches
363,Andrey Lunyov,ru RUS,GK,ru Zenit,27,1991,2.0,65,48,17,2,0,0,0,0,0,0,0,0,43,0,0,Matches
364,Sebastiano Luperto,it ITA,DF,it Napoli,22,1996,1.5,87,78,9,4,0,0,3,5,0,0,0,0,66,0,3,Matches
365,Christian Luyindama,cd COD,DF,tr Galatasaray,25,1994,4.0,153,148,5,5,0,3,1,0,0,0,0,0,128,0,0,Matches
366,Gabriel Magalhães,br BRA,DF,fr Lille,21,1997,6.0,274,258,12,7,0,5,0,5,0,0,0,0,205,4,2,Matches
367,Stanislav Magkeev,ru RUS,DF,ru Loko Moscow,20,1999,0.2,21,20,1,1,0,0,0,0,0,0,0,0,18,0,0,Matches
368,Riyad Mahrez,dz ALG,"FW,MF",eng Manchester City,28,1991,6.4,340,318,20,6,4,6,16,4,10,4,0,0,288,2,4,Matches
369,Thiago Maia,br BRA,FW,fr Lille,22,1997,0.7,13,13,0,0,0,0,0,0,0,0,0,0,7,0,2,Matches
370,Mike Maignan,fr FRA,GK,fr Lille,24,1995,5.8,175,127,46,10,0,0,0,1,0,0,0,0,101,2,0,Matches
371,Lovro Majer,hr CRO,MF,hr Dinamo Zagreb,21,1998,0.1,6,5,1,1,0,0,0,0,0,0,0,0,5,0,0,Matches
372,Róbert Mak,sk SVK,MF,ru Zenit,28,1991,0.1,4,3,1,1,0,0,0,0,0,0,0,0,2,0,0,Matches
373,Nikola Maksimović,rs SRB,DF,it Napoli,27,1991,3.0,139,119,20,12,0,4,0,8,0,0,0,0,114,0,3,Matches
374,Kévin Malcuit,ma MAR,DF,it Napoli,28,1991,1.6,99,78,21,0,0,0,10,21,0,0,0,0,77,0,0,Matches
375,Ruslan Malinovskyi,ua UKR,MF,it Atalanta,26,1993,2.9,144,133,11,2,1,2,12,0,9,4,5,0,116,0,1,Matches
376,Reinildo Mandava,mz MOZ,DF,fr Lille,25,1994,2.0,101,75,26,2,0,0,8,24,0,0,0,0,66,0,8,Matches
377,Sadio Mané,sn SEN,FW,eng Liverpool,27,1992,7.0,315,305,10,1,4,3,13,6,1,0,0,0,247,0,7,Matches
378,Eliaquim Mangala,fr FRA,DF,es Valencia,28,1991,1.0,23,20,2,1,0,0,0,1,0,0,0,0,18,1,0,Matches
379,Kostas Manolas,gr GRE,DF,it Napoli,28,1991,6.0,274,267,5,4,0,3,0,1,0,0,0,0,246,2,0,Matches
380,Fernando Marçal,br BRA,DF,fr Lyon,30,1989,5.6,268,243,24,6,1,2,11,18,0,0,0,0,212,1,4,Matches
381,Marcão,br BRA,DF,tr Galatasaray,23,1996,6.0,306,282,23,13,0,2,2,10,0,0,0,0,236,1,3,Matches
