Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
415,Noah Mbamba,be BEL,MF,be Club Brugge,16,2005,0.6,36,3,9,17,10,0,36,1,1,100.0,0,0.0,10,78,24,0,0,0,2,0,18,1,Matches
416,Kylian Mbappé,fr FRA,FW,fr Paris S-G,22,1998,7.5,358,5,22,139,203,58,357,40,23,57.5,17,42.5,212,2013,1294,53,33,29,20,10,299,73,Matches
417,Chancel Mbemba,cd COD,DF,pt Porto,26,1994,5.0,264,42,144,113,7,3,264,4,2,50.0,2,50.0,137,648,319,0,1,0,2,0,176,1,Matches
418,Luke Mbete-Tatu,eng ENG,DF,eng Manchester City,17,2003,0.1,4,0,1,3,0,0,4,0,0,,0,,4,91,75,1,0,0,0,0,4,0,Matches
419,James Mcatee,eng ENG,MF,eng Manchester City,18,2002,0.5,31,1,2,9,20,2,31,5,4,80.0,1,20.0,24,79,28,0,0,0,1,0,27,3,Matches
420,Weston McKennie,us USA,MF,it Juventus,22,1998,4.3,240,10,54,103,84,12,240,7,2,28.6,5,71.4,124,589,263,6,8,1,8,6,162,20,Matches
421,Scott McTominay,sct SCO,MF,eng Manchester Utd,24,1996,4.4,254,8,61,148,47,4,254,5,4,80.0,1,20.0,125,764,395,3,4,0,7,2,165,3,Matches
422,Brandon Mechele,be BEL,DF,be Club Brugge,28,1993,1.5,64,19,50,14,0,0,64,0,0,,0,,21,112,82,0,0,0,1,0,28,0,Matches
423,Soualiho Meïté,fr FRA,MF,pt Benfica,27,1994,1.7,58,5,22,31,5,1,58,2,1,50.0,1,50.0,35,127,34,1,1,0,0,4,32,1,Matches
424,Arthur Melo,br BRA,MF,it Juventus,24,1996,3.0,321,5,42,233,50,1,321,3,2,66.7,1,33.3,210,1081,503,7,5,0,3,4,257,2,Matches
425,Memphis,nl NED,FW,es Barcelona,27,1994,5.8,336,0,5,126,207,30,336,22,15,68.2,7,31.8,181,1136,674,27,20,14,24,14,255,66,Matches
426,Nuno Mendes,pt POR,DF,fr Paris S-G,19,2002,6.4,403,34,148,163,97,7,403,20,12,60.0,8,40.0,189,989,555,10,11,3,12,8,240,22,Matches
427,Edouard Mendy,sn SEN,GK,eng Chelsea,29,1992,9.3,229,200,227,3,0,0,229,0,0,,0,,130,590,333,0,0,0,0,0,118,0,Matches
428,Ferland Mendy,fr FRA,DF,es Real Madrid,26,1995,9.6,559,39,198,241,122,11,559,22,11,50.0,11,50.0,305,1468,680,11,5,4,10,8,364,23,Matches
429,Teden Mengi,eng ENG,DF,eng Manchester Utd,19,2002,0.3,28,5,14,12,2,0,28,0,0,,0,,15,43,11,0,0,0,0,0,15,0,Matches
430,Umut Meraş,tr TUR,DF,tr Beşiktaş,25,1995,2.8,143,20,74,51,19,0,143,6,3,50.0,3,50.0,69,312,174,5,4,0,3,0,77,4,Matches
431,Lionel Messi,ar ARG,FW,fr Paris S-G,34,1987,7.0,525,2,32,285,213,28,522,36,23,63.9,13,36.1,341,2545,1490,45,37,10,11,10,453,28,Matches
432,Junior Messias,br BRA,"FW,MF",it Milan,30,1991,1.3,63,0,11,31,22,4,63,5,3,60.0,2,40.0,32,168,67,1,0,1,6,4,36,11,Matches
433,Thomas Meunier,be BEL,DF,de Dortmund,29,1991,5.4,404,16,108,189,113,5,404,15,11,73.3,4,26.7,222,1165,708,25,12,1,4,4,217,35,Matches
434,Simon Mignolet,be BEL,GK,be Club Brugge,33,1988,6.0,256,201,254,2,0,0,256,1,1,100.0,0,0.0,138,801,498,0,0,0,0,0,109,0,Matches
435,Éder Militão,br BRA,DF,es Real Madrid,23,1998,11.9,796,139,476,291,30,10,796,7,4,57.1,3,42.9,444,2306,1147,6,1,0,8,1,522,2,Matches
436,James Milner,eng ENG,"MF,DF",eng Liverpool,35,1986,2.4,201,5,40,105,58,3,201,1,0,0.0,1,100.0,114,332,132,2,3,1,3,5,146,13,Matches
437,Takumi Minamino,jp JPN,"FW,MF",eng Liverpool,26,1995,2.4,101,1,13,66,23,6,101,4,1,25.0,3,75.0,71,338,133,4,0,4,2,3,73,7,Matches
438,Óscar Mingueza,es ESP,DF,es Barcelona,22,1999,2.5,178,3,28,100,50,0,178,0,0,,0,,108,410,198,1,6,0,2,1,116,15,Matches
439,Rafa Mir,es ESP,"FW,DF",es Sevilla,24,1997,3.0,93,2,8,44,42,13,93,8,2,25.0,6,75.0,51,237,81,6,5,2,9,3,67,13,Matches
440,Aleksei Miranchuk,ru RUS,FW,it Atalanta,25,1995,0.4,18,0,4,3,11,3,18,3,2,66.7,1,33.3,11,49,25,1,0,0,2,0,14,3,Matches
441,Fabio Miretti,it ITA,MF,it Juventus,17,2003,0.0,3,0,0,3,0,0,3,0,0,,0,,1,20,20,1,0,0,0,0,1,0,Matches
442,Luka Modrić,hr CRO,MF,es Real Madrid,35,1985,11.9,879,14,192,468,227,11,879,15,14,93.3,1,6.7,513,2899,1407,30,23,4,10,13,696,28,Matches
443,Niklas Moisander,fi FIN,DF,se Malmö,35,1985,2.1,107,9,46,57,5,0,107,1,1,100.0,0,0.0,73,322,161,2,1,0,1,2,67,0,Matches
444,Javi Montero,es ESP,DF,tr Beşiktaş,22,1999,3.4,220,40,128,93,1,1,220,1,0,0.0,1,100.0,124,531,315,2,0,0,1,2,135,0,Matches
445,Gonzalo Montiel,ar ARG,DF,es Sevilla,24,1997,2.1,176,1,45,76,55,1,176,2,0,0.0,2,100.0,90,317,183,3,4,0,3,0,116,27,Matches
446,Wesley Moraes,br BRA,FW,be Club Brugge,24,1996,0.3,11,0,1,6,4,1,11,1,0,0.0,1,100.0,6,27,5,0,0,1,1,1,9,0,Matches
447,Álvaro Morata,es ESP,FW,it Juventus,28,1992,5.7,209,8,35,76,98,31,209,7,2,28.6,5,71.4,100,567,291,8,5,2,15,9,158,30,Matches
448,Morato,br BRA,DF,pt Benfica,20,2001,2.0,158,14,56,96,7,1,158,1,1,100.0,0,0.0,112,542,359,3,3,0,1,2,127,1,Matches
449,Alberto Moreno,es ESP,"MF,DF",es Villarreal,29,1992,3.5,176,6,40,52,86,8,176,7,2,28.6,5,71.4,110,535,237,6,11,1,6,5,135,20,Matches
450,Gerard Moreno,es ESP,FW,es Villarreal,29,1992,5.8,263,6,26,118,123,28,262,12,4,33.3,8,66.7,143,611,218,6,4,3,22,18,198,35,Matches
451,Ilaix Moriba,gn GUI,MF,de RB Leipzig,18,2003,0.7,35,0,2,15,18,3,35,2,2,100.0,0,0.0,20,102,59,1,1,0,2,0,28,2,Matches
452,Tyler Morton,eng ENG,MF,eng Liverpool,18,2002,2.0,102,4,37,59,9,1,102,3,2,66.7,1,33.3,60,166,52,0,3,0,1,0,70,2,Matches
453,Andrei Mostovoy,ru RUS,"MF,FW",ru Zenit,23,1997,1.7,69,1,6,24,40,9,69,5,2,40.0,3,60.0,46,264,105,2,4,0,6,0,50,11,Matches
454,Youssoufa Moukoko,de GER,FW,de Dortmund,16,2004,0.2,11,0,1,3,7,4,11,1,0,0.0,1,100.0,5,24,19,1,0,1,0,1,6,0,Matches
455,Mason Mount,eng ENG,MF,eng Chelsea,22,1999,6.0,330,0,10,105,219,30,330,12,5,41.7,7,58.3,196,942,534,17,26,3,9,9,266,67,Matches
456,Mykhailo Mudryk,ua UKR,"MF,FW",ua Shakhtar,20,2001,2.0,100,2,11,30,62,9,100,6,5,83.3,1,16.7,72,579,334,12,6,5,7,7,78,19,Matches
457,Nordi Mukiele,fr FRA,DF,de RB Leipzig,23,1997,5.4,330,23,115,128,89,13,330,4,2,50.0,2,50.0,114,486,238,9,8,1,5,5,164,25,Matches
458,Thomas Müller,de GER,MF,de Bayern Munich,31,1989,8.6,461,9,36,178,249,43,461,9,7,77.8,2,22.2,273,809,405,10,12,3,15,5,359,88,Matches
459,Luis Muriel,co COL,"FW,MF",it Atalanta,30,1991,1.5,92,0,8,38,49,9,92,10,4,40.0,6,60.0,60,324,142,5,3,6,5,3,67,16,Matches
460,Jamal Musiala,de GER,"MF,FW",de Bayern Munich,18,2003,5.0,245,5,33,109,107,30,245,25,15,60.0,10,40.0,155,756,342,7,8,3,12,4,160,33,Matches
461,Juan Musso,ar ARG,GK,it Atalanta,27,1994,6.0,180,147,180,0,0,0,180,0,0,,0,,108,652,408,0,0,0,0,0,83,0,Matches
462,Vitaliy Mykolenko,ua UKR,DF,ua Dynamo Kyiv,22,1999,5.0,307,17,112,134,64,4,307,3,2,66.7,1,33.3,140,659,285,8,4,2,7,4,181,16,Matches
463,Joakim Mæhle,dk DEN,DF,it Atalanta,24,1997,4.8,328,6,77,131,124,6,328,15,4,26.7,11,73.3,179,984,587,15,13,1,18,6,211,37,Matches
464,Georges-Kévin N'Koudou,cm CMR,FW,tr Beşiktaş,26,1995,1.0,58,0,10,34,16,4,58,4,2,50.0,2,50.0,26,256,144,6,4,3,3,2,40,6,Matches
465,Fabrice N'Sakala,cd COD,DF,tr Beşiktaş,31,1990,3.0,219,6,57,106,57,3,219,4,4,100.0,0,0.0,126,674,405,11,6,0,7,1,147,23,Matches
466,Stanley N'Soki,fr FRA,DF,be Club Brugge,22,1999,5.4,258,43,167,91,3,1,258,1,1,100.0,0,0.0,122,518,286,2,2,0,1,4,131,1,Matches
467,Nacho,es ESP,DF,es Real Madrid,31,1990,6.4,381,56,167,139,75,3,381,4,4,100.0,0,0.0,191,857,444,6,4,0,2,1,252,6,Matches
468,Adi Nalic,ba BIH,"MF,FW",se Malmö,23,1997,1.0,56,1,12,30,16,2,56,2,2,100.0,0,0.0,41,224,93,3,1,0,2,6,41,7,Matches
469,Sebastian Nanasi,se SWE,"FW,MF",se Malmö,19,2002,1.0,38,2,8,23,7,3,38,2,2,100.0,0,0.0,25,142,60,1,1,1,2,1,26,5,Matches
470,Jesús Navas,es ESP,DF,es Sevilla,35,1985,3.7,320,7,87,128,105,6,320,9,1,11.1,8,88.9,216,833,452,8,6,1,1,1,226,40,Matches
471,Keylor Navas,cr CRC,GK,fr Paris S-G,34,1986,3.0,115,109,114,1,0,0,115,0,0,,0,,54,270,180,0,0,0,0,0,56,0,Matches
472,Flávio Nazinho,pt POR,DF,pt Sporting CP,18,2003,0.2,25,0,7,15,4,1,25,0,0,,0,,10,28,8,0,0,0,2,0,12,2,Matches
473,David Neres,br BRA,FW,nl Ajax,24,1997,2.3,138,2,6,48,86,23,138,9,4,44.4,4,44.4,96,372,188,6,4,4,3,7,102,36,Matches
474,Luís Neto,pt POR,DF,pt Sporting CP,33,1988,4.1,272,57,178,91,5,1,272,0,0,,0,,158,589,237,0,0,0,1,0,170,1,Matches
475,Manuel Neuer,de GER,GK,de Bayern Munich,35,1986,9.0,373,283,363,11,0,0,373,0,0,,0,,244,953,562,0,0,0,0,0,248,0,Matches
476,Neymar,br BRA,FW,fr Paris S-G,29,1992,5.2,324,2,52,162,114,17,324,24,14,58.3,10,41.7,219,1433,559,12,10,4,19,11,281,35,Matches
477,Moumi Ngamaleu,cm CMR,"FW,MF",ch Young Boys,27,1994,5.9,324,6,59,143,132,16,324,54,32,59.3,22,40.7,215,1737,716,23,21,5,24,8,209,40,Matches
478,Tanguy Nianzou,fr FRA,DF,de Bayern Munich,19,2002,2.4,227,10,80,141,7,1,227,1,1,100.0,0,0.0,162,695,408,0,1,0,1,1,173,0,Matches
479,Lasse Nielsen,dk DEN,DF,se Malmö,33,1988,5.0,222,61,156,63,4,3,222,1,1,100.0,0,0.0,120,513,161,1,1,0,2,2,114,0,Matches
480,Saúl Ñíguez,es ESP,"MF,DF",eng Chelsea,26,1994,1.8,140,9,31,66,44,8,140,3,2,66.7,1,33.3,53,190,96,2,0,1,2,0,89,8,Matches
481,Boban Nikolov,mk MKD,MF,md Sheriff Tiraspol,27,1994,1.1,40,1,15,11,14,4,40,1,0,0.0,1,100.0,29,145,65,2,1,0,1,1,22,2,Matches
482,Christopher Nkunku,fr FRA,"FW,MF",de RB Leipzig,23,1997,5.9,284,4,28,113,146,39,284,9,4,44.4,5,55.6,118,663,309,14,7,9,14,10,201,49,Matches
483,Felix Nmecha,de GER,MF,de Wolfsburg,20,2000,0.4,18,1,2,10,6,0,18,0,0,,0,,11,39,26,0,0,0,2,0,15,3,Matches
484,Lukas Nmecha,de GER,"FW,MF",de Wolfsburg,22,1998,3.6,131,6,14,66,51,10,131,15,6,40.0,9,60.0,77,371,168,6,3,2,19,3,96,15,Matches
485,Hugo Novoa,es ESP,FW,de RB Leipzig,18,2003,0.3,11,0,3,4,4,2,11,1,0,0.0,1,100.0,4,8,4,0,0,0,2,0,7,3,Matches
486,Matheus Nunes,pt POR,MF,pt Sporting CP,22,1998,5.6,289,12,63,191,44,4,289,26,20,76.9,6,23.1,165,1332,678,18,11,0,17,10,180,14,Matches
487,Darwin Núñez,uy URU,FW,pt Benfica,22,1999,6.8,214,11,32,91,101,37,213,18,13,72.2,5,27.8,124,1103,569,24,14,14,24,12,139,41,Matches
488,Jan Oblak,si SVN,GK,es Atlético Madrid,28,1993,10.0,310,275,307,3,0,0,310,0,0,,0,,134,883,610,0,0,0,0,0,91,0,Matches
489,Lucas Ocampos,ar ARG,FW,es Sevilla,27,1994,5.1,277,4,36,97,146,24,277,30,12,40.0,18,60.0,173,1048,406,13,10,7,18,9,201,43,Matches
490,Noah Okafor,ch SUI,FW,at RB Salzburg,21,2000,3.8,118,1,14,38,68,16,118,12,2,16.7,10,83.3,75,541,258,11,1,7,14,6,87,31,Matches
491,Sérgio Oliveira,pt POR,MF,pt Porto,29,1992,3.3,178,8,35,87,59,2,177,2,1,50.0,1,50.0,76,279,159,1,2,0,4,2,88,2,Matches
492,Dani Olmo,es ESP,MF,de RB Leipzig,23,1998,1.0,54,0,4,21,29,3,54,4,2,50.0,2,50.0,38,186,105,3,2,2,3,1,42,5,Matches
493,Martin Olsson,se SWE,DF,se Malmö,33,1988,3.2,183,17,60,85,39,1,183,1,1,100.0,0,0.0,97,380,161,3,4,0,9,3,93,8,Matches
494,Amadou Onana,be BEL,"MF,DF",fr Lille,19,2001,2.9,128,6,37,67,24,4,128,6,3,50.0,3,50.0,64,353,184,4,4,0,5,2,77,5,Matches
495,André Onana,cm CMR,GK,nl Ajax,25,1996,2.0,60,34,60,0,0,0,60,1,1,100.0,0,0.0,39,189,111,0,0,0,0,0,36,0,Matches
496,Jérôme Onguéné,cm CMR,DF,at RB Salzburg,23,1997,4.8,313,36,152,158,5,0,313,3,3,100.0,0,0.0,174,845,460,2,3,1,2,1,182,1,Matches
497,Willi Orban,hu HUN,DF,de RB Leipzig,28,1992,3.5,232,33,109,110,13,3,232,2,1,50.0,1,50.0,111,593,323,2,3,0,1,0,143,1,Matches
498,Divock Origi,be BEL,FW,eng Liverpool,26,1995,2.1,89,0,3,33,55,20,89,7,3,42.9,4,57.1,57,317,110,6,5,6,12,4,67,16,Matches
499,Nicolás Otamendi,ar ARG,DF,pt Benfica,33,1988,9.0,521,90,277,231,15,6,521,1,0,0.0,1,100.0,286,1424,802,2,8,1,4,2,287,1,Matches
500,Otávio,pt POR,MF,pt Porto,26,1995,5.0,266,5,39,122,109,15,266,10,4,40.0,6,60.0,134,578,296,7,7,2,7,6,181,14,Matches
501,Paulo Otávio,br BRA,"DF,MF",de Wolfsburg,26,1994,1.9,124,3,43,58,24,1,124,10,3,30.0,7,70.0,67,343,192,4,4,1,5,0,60,4,Matches
502,Alex Oxlade-Chamberlain,eng ENG,MF,eng Liverpool,27,1993,3.3,224,4,33,119,81,7,224,22,16,72.7,6,27.3,145,957,460,15,15,2,9,5,150,12,Matches
503,Magomed Ozdoyev,ru RUS,MF,ru Zenit,28,1992,0.1,7,0,3,2,2,0,7,0,0,,0,,4,5,0,0,0,0,0,0,2,0,Matches
504,Oğuzhan Özyakup,tr TUR,MF,tr Beşiktaş,28,1992,0.6,28,0,6,17,5,1,28,1,1,100.0,0,0.0,13,120,14,1,0,1,2,2,16,0,Matches
505,João Palhinha,pt POR,MF,pt Sporting CP,26,1995,5.9,264,10,54,186,26,3,264,8,5,62.5,3,37.5,119,524,192,4,3,0,11,4,134,4,Matches
506,Cole Palmer,eng ENG,"MF,FW",eng Manchester City,19,2002,0.5,32,2,9,11,12,4,32,3,0,0.0,3,100.0,26,140,66,3,0,2,2,2,20,2,Matches
507,Leandro Paredes,ar ARG,MF,fr Paris S-G,27,1994,3.5,341,17,90,213,38,0,341,1,0,0.0,1,100.0,162,703,314,2,4,0,1,0,275,1,Matches
508,Daniel Parejo,es ESP,MF,es Villarreal,32,1989,11.7,755,23,165,413,183,2,755,4,2,50.0,2,50.0,384,1559,767,7,7,0,9,6,487,9,Matches
509,Mario Pašalić,hr CRO,MF,it Atalanta,26,1995,2.4,94,3,13,46,35,6,94,3,1,33.3,2,66.7,47,225,68,4,4,1,3,2,69,10,Matches
510,Felix Passlack,de GER,DF,de Dortmund,23,1998,0.7,34,4,15,12,7,2,34,0,0,,0,,18,37,14,0,0,0,0,0,17,1,Matches
511,Remko Pasveer,nl NED,GK,nl Ajax,37,1983,6.0,251,193,251,0,0,0,251,0,0,,0,,172,511,221,0,0,0,0,0,183,0,Matches
512,Alan Patrick,br BRA,MF,ua Shakhtar,30,1991,3.0,171,4,21,86,68,4,171,12,10,83.3,2,16.7,113,627,332,11,7,2,3,5,139,13,Matches
513,Paulinho,pt POR,"FW,MF",pt Sporting CP,28,1992,6.4,218,6,23,115,83,24,218,6,4,66.7,2,33.3,119,463,175,7,4,3,14,4,156,30,Matches
514,Benjamin Pavard,fr FRA,DF,de Bayern Munich,25,1996,8.5,829,35,252,417,164,8,829,7,2,28.6,5,71.4,532,2177,1380,22,20,0,1,1,598,28,Matches
515,Alfonso Pedraza,es ESP,"DF,MF",es Villarreal,25,1996,4.8,303,13,83,100,127,17,303,18,6,33.3,12,66.7,172,1204,701,23,15,9,8,4,190,35,Matches
516,Pedri,es ESP,MF,es Barcelona,18,2002,1.7,119,2,25,69,26,1,119,3,2,66.7,1,33.3,84,478,216,5,3,0,2,0,92,7,Matches
517,Pedrinho,br BRA,"MF,FW",ua Shakhtar,23,1998,3.8,210,1,11,95,107,7,210,14,10,71.4,4,28.6,141,844,323,10,11,2,13,5,175,24,Matches
518,Jordan Pefok,us USA,FW,ch Young Boys,25,1996,3.8,93,3,3,52,39,16,93,4,2,50.0,2,50.0,54,209,70,2,3,0,4,5,60,15,Matches
519,Luca Pellegrini,it ITA,DF,it Juventus,22,1999,0.0,3,0,2,1,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
520,Carlos de Pena,uy URU,"FW,MF",ua Dynamo Kyiv,29,1992,4.1,182,8,43,76,64,3,182,3,2,66.7,1,33.3,88,370,171,4,5,0,3,3,112,23,Matches
521,Rubén Peña,es ESP,DF,es Villarreal,30,1991,0.2,14,1,4,8,2,0,14,0,0,,0,,6,46,27,1,1,0,0,1,8,3,Matches
522,Sergio Peña,pe PER,MF,se Malmö,25,1995,3.1,214,4,62,117,39,0,214,10,3,30.0,7,70.0,159,614,219,1,2,0,6,19,154,4,Matches
523,Pepê,br BRA,"FW,MF",pt Porto,24,1997,0.4,9,1,1,6,2,0,9,0,0,,0,,7,38,9,0,0,0,0,0,7,0,Matches
524,Pepe,pt POR,DF,pt Porto,38,1983,3.9,234,36,112,111,12,5,234,0,0,,0,,119,544,175,1,0,0,4,0,129,0,Matches
525,Danilo Pereira,pt POR,"MF,DF",fr Paris S-G,29,1991,4.0,237,29,94,125,19,2,237,2,2,100.0,0,0.0,119,475,241,1,4,0,4,1,170,2,Matches
526,Mattia Perin,it ITA,GK,it Juventus,28,1992,1.0,21,19,21,0,0,0,21,0,0,,0,,13,66,33,0,0,0,0,0,11,0,Matches
527,Ivan Perišić,hr CRO,DF,it Inter,32,1989,5.9,351,23,92,87,172,32,351,13,6,46.2,7,53.8,177,1147,757,31,12,8,3,3,208,64,Matches
528,Pavao Pervan,at AUT,GK,de Wolfsburg,33,1987,1.0,45,40,44,0,1,0,45,0,0,,0,,17,103,71,0,0,0,0,0,18,0,Matches
529,Matteo Pessina,it ITA,MF,it Atalanta,24,1997,2.3,129,2,16,58,57,9,129,13,7,53.8,6,46.2,75,408,185,3,6,3,9,3,88,14,Matches
530,Giuseppe Pezzella,it ITA,DF,it Atalanta,23,1997,0.6,36,4,9,13,14,4,36,0,0,,0,,15,110,58,3,1,1,2,2,17,5,Matches
531,Maximilian Philipp,de GER,"MF,FW",de Wolfsburg,27,1994,1.0,23,0,1,12,10,0,23,5,3,60.0,2,40.0,12,44,17,0,0,0,2,0,15,2,Matches
532,Nathaniel Phillips,eng ENG,DF,eng Liverpool,24,1997,1.0,51,5,36,13,2,0,51,1,1,100.0,0,0.0,32,227,150,0,0,0,0,0,32,2,Matches
533,Kamil Piątkowski,pl POL,DF,at RB Salzburg,21,2000,0.9,47,4,16,28,3,0,47,2,2,100.0,0,0.0,36,234,179,5,1,0,2,0,33,0,Matches
534,Yeremi Pino,es ESP,"MF,DF",es Villarreal,18,2002,4.7,172,4,38,65,72,16,172,20,11,55.0,9,45.0,99,686,354,14,6,5,6,8,107,20,Matches
535,Gerard Piqué,es ESP,DF,es Barcelona,34,1987,4.4,331,34,141,185,6,3,331,0,0,,0,,207,1170,659,0,0,0,0,1,223,0,Matches
536,Pizzi,pt POR,"MF,FW",pt Benfica,31,1989,1.8,74,1,11,28,35,6,74,3,3,100.0,0,0.0,47,132,51,2,2,2,7,3,53,9,Matches
537,Miralem Pjanić,ba BIH,MF,tr Beşiktaş,31,1990,2.9,241,6,44,146,53,0,241,6,3,50.0,3,50.0,123,637,294,4,6,0,5,3,164,3,Matches
538,Paul Pogba,fr FRA,"MF,FW",eng Manchester Utd,28,1993,3.8,230,3,39,138,53,3,230,8,3,37.5,5,62.5,104,458,159,3,3,0,10,9,179,8,Matches
539,Marin Pongračić,hr CRO,DF,de Dortmund,23,1997,1.9,106,15,56,45,7,0,106,2,1,50.0,1,50.0,70,432,205,1,2,0,0,0,66,0,Matches
540,Pedro Porro,es ESP,"DF,MF",pt Sporting CP,21,1999,5.8,332,17,111,152,75,16,332,21,6,28.6,15,71.4,194,1153,649,18,10,10,9,2,184,29,Matches
541,Yussuf Poulsen,dk DEN,FW,de RB Leipzig,27,1994,1.7,65,4,5,32,28,5,65,4,2,50.0,2,50.0,24,152,59,1,4,1,1,2,48,14,Matches
542,Riqui Puig,es ESP,MF,es Barcelona,21,1999,0.2,18,1,3,9,6,0,18,0,0,,0,,10,16,12,0,0,0,2,0,13,1,Matches
543,Christian Pulisic,us USA,"FW,MF",eng Chelsea,22,1998,4.1,173,1,7,64,103,16,173,13,7,53.8,6,46.2,118,749,346,12,7,1,11,4,145,30,Matches
544,Andriy Pyatov,ua UKR,GK,ua Shakhtar,37,1984,2.9,90,80,89,1,0,0,90,0,0,,0,,51,207,144,0,0,0,0,0,53,0,Matches
545,Dani Raba,es ESP,FW,es Villarreal,25,1995,0.1,4,0,0,4,0,0,4,0,0,,0,,2,19,1,0,0,0,0,0,2,0,Matches
546,Adrien Rabiot,fr FRA,MF,it Juventus,26,1995,6.0,360,13,74,202,88,8,360,4,3,75.0,1,25.0,213,1233,577,14,9,2,13,5,245,16,Matches
547,Stjepan Radeljić,ba BIH,"DF,MF",md Sheriff Tiraspol,23,1997,0.9,44,4,28,14,2,0,44,0,0,,0,,31,94,38,1,0,0,1,0,33,0,Matches
548,Nemanja Radonjić,rs SRB,MF,pt Benfica,25,1996,0.4,20,0,1,7,13,1,20,4,2,50.0,2,50.0,14,135,66,1,1,1,2,1,17,2,Matches
549,Erdal Rakip,mk MKD,MF,se Malmö,25,1996,3.0,95,2,22,49,24,0,95,2,1,50.0,1,50.0,64,223,82,2,1,0,5,2,61,7,Matches
550,Ivan Rakitić,hr CRO,MF,es Sevilla,33,1988,3.1,196,2,35,95,69,7,194,4,1,25.0,3,75.0,86,320,147,2,3,0,2,0,126,17,Matches
551,Yaroslav Rakitskiy,ua UKR,DF,ru Zenit,31,1989,5.5,408,39,174,197,41,5,407,5,4,80.0,1,20.0,283,1259,814,4,5,0,0,0,285,3,Matches
552,Eric Ramírez,ve VEN,FW,ua Dynamo Kyiv,22,1998,0.2,6,0,0,4,2,1,6,0,0,,0,,4,11,0,0,0,0,1,1,5,2,Matches
553,Gonçalo Ramos,pt POR,"MF,FW",pt Benfica,20,2001,4.1,155,6,40,72,43,12,155,4,2,50.0,2,50.0,73,330,132,3,3,1,10,4,86,13,Matches
554,Aaron Ramsey,wls WAL,"MF,FW",it Juventus,30,1990,0.2,25,1,4,9,12,0,25,1,1,100.0,0,0.0,17,89,29,0,0,0,0,0,20,0,Matches
555,Andrea Ranocchia,it ITA,DF,it Inter,33,1988,1.1,46,11,34,10,2,2,46,0,0,,0,,26,152,48,0,0,0,0,0,31,0,Matches
556,Marcus Rashford,eng ENG,"FW,MF",eng Manchester Utd,23,1997,2.8,167,1,10,70,89,9,167,7,1,14.3,6,85.7,83,433,175,5,2,5,9,5,137,25,Matches
557,Ante Rebić,hr CRO,FW,it Milan,27,1993,1.3,35,4,5,18,13,5,35,2,0,0.0,2,100.0,16,130,79,4,2,2,5,2,22,4,Matches
558,Reinier,br BRA,"MF,FW",de Dortmund,19,2002,1.4,85,2,9,45,33,6,85,5,4,80.0,1,20.0,58,210,84,2,3,1,1,1,66,14,Matches
559,Matheus Reis,br BRA,DF,pt Sporting CP,26,1995,6.7,337,30,141,141,58,4,337,9,8,88.9,1,11.1,170,919,435,11,5,2,4,2,191,11,Matches
560,Karim Rekik,nl NED,DF,es Sevilla,26,1994,1.4,106,7,50,39,17,0,106,1,0,0.0,1,100.0,68,238,117,1,0,0,0,1,79,9,Matches
561,Devyne Rensch,nl NED,DF,nl Ajax,18,2003,0.8,76,3,26,36,14,0,76,1,0,0.0,1,100.0,44,195,91,1,2,0,1,0,55,3,Matches
562,Marco Reus,de GER,"FW,MF",de Dortmund,32,1989,5.5,297,6,23,131,146,25,295,13,8,61.5,5,38.5,190,850,350,11,15,2,15,10,209,35,Matches
563,Rodrigo Ribeiro,pt POR,FW,pt Sporting CP,16,2005,0.0,2,0,0,1,1,0,2,0,0,,0,,2,6,0,0,0,0,0,0,1,0,Matches
564,Federico Ricca,uy URU,DF,be Club Brugge,26,1994,1.8,102,14,44,35,24,3,102,3,1,33.3,2,66.7,42,272,190,2,4,0,2,0,50,9,Matches
565,Omar Richards,eng ENG,"DF,FW",de Bayern Munich,23,1998,0.6,57,2,20,21,17,2,57,1,1,100.0,0,0.0,36,179,108,4,4,2,0,2,33,4,Matches
566,Fabian Rieder,ch SUI,"MF,FW",ch Young Boys,19,2002,3.0,138,5,32,62,46,8,138,6,2,33.3,4,66.7,82,276,115,1,2,0,6,4,75,9,Matches
567,Søren Rieks,dk DEN,"DF,MF",se Malmö,34,1987,2.4,112,6,23,56,34,6,112,3,2,66.7,1,33.3,63,224,107,3,1,1,1,0,59,8,Matches
568,Mats Rits,be BEL,MF,be Club Brugge,28,1993,4.6,162,12,38,78,46,8,162,0,0,,0,,56,204,73,1,1,1,0,0,84,9,Matches
569,Sergi Roberto,es ESP,"DF,FW",es Barcelona,29,1992,1.9,103,6,25,46,33,5,103,2,2,100.0,0,0.0,58,175,72,0,0,0,1,0,73,13,Matches
