Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,A-xAG,KP,1/3,PPA,CrsPA,Matches
686,Ousmane Dembélé,fr FRA,"FW,MF",Rennes,fr Ligue 1,18,1997,21.1,,,,,,,,,,,,,,,5,,,,,,Matches
687,Martín Demichelis,ar ARG,"DF,MF",Manchester City,eng Premier League,34,1980,11.3,,,,,,,,,,,,,,,0,,,,,,Matches
688,Johannes van den Bergh,de GER,"DF,MF",Hertha BSC,de Bundesliga,28,1986,2.6,,,,,,,,,,,,,,,1,,,,,,Matches
689,Germán Denis,ar ARG,FW,Atalanta,it Serie A,33,1981,10.8,,,,,,,,,,,,,,,1,,,,,,Matches
690,Mathieu Deplagne,fr FRA,DF,Montpellier,fr Ligue 1,23,1991,20.0,,,,,,,,,,,,,,,0,,,,,,Matches
691,Rafael van der Vaart,nl NED,MF,Betis,es La Liga,32,1983,2.0,,,,,,,,,,,,,,,0,,,,,,Matches
692,Gregory van der Wiel,nl NED,DF,Paris S-G,fr Ligue 1,27,1988,15.3,,,,,,,,,,,,,,,3,,,,,,Matches
693,Mattia Destro,it ITA,FW,Bologna,it Serie A,24,1991,23.7,,,,,,,,,,,,,,,3,,,,,,Matches
694,Gerard Deulofeu,es ESP,"FW,MF",Everton,eng Premier League,21,1994,15.4,,,,,,,,,,,,,,,8,,,,,,Matches
695,Antoine Devaux,fr FRA,"DF,MF",Reims,fr Ligue 1,30,1985,31.2,,,,,,,,,,,,,,,1,,,,,,Matches
696,Deyverson,br BRA,FW,Levante,es La Liga,24,1991,24.0,,,,,,,,,,,,,,,1,,,,,,Matches
697,Jean Deza,pe PER,"FW,MF",Montpellier,fr Ligue 1,22,1993,2.1,,,,,,,,,,,,,,,0,,,,,,Matches
698,Antonio Di Gaudio,it ITA,"FW,MF",Carpi,it Serie A,25,1989,16.7,,,,,,,,,,,,,,,3,,,,,,Matches
699,Lorenzo Di Livio,it ITA,MF,Roma,it Serie A,18,1997,0.2,,,,,,,,,,,,,,,0,,,,,,Matches
700,Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,27,1988,23.6,,,,,,,,,,,,,,,18,,,,,,Matches
701,Antonio Di Natale,it ITA,FW,Udinese,it Serie A,37,1977,12.8,,,,,,,,,,,,,,,4,,,,,,Matches
702,Franco Di Santo,ar ARG,FW,Schalke 04,de Bundesliga,26,1989,14.5,,,,,,,,,,,,,,,1,,,,,,Matches
703,Issiar Dia,sn SEN,"FW,MF",Gazélec Ajaccio,fr Ligue 1,28,1987,4.0,,,,,,,,,,,,,,,0,,,,,,Matches
704,Cheick Diabaté,ml MLI,FW,Bordeaux,fr Ligue 1,27,1988,16.0,,,,,,,,,,,,,,,4,,,,,,Matches
705,Abou Diaby,fr FRA,MF,Marseille,fr Ligue 1,29,1986,1.5,,,,,,,,,,,,,,,0,,,,,,Matches
706,Fallou Diagne,sn SEN,DF,Rennes,fr Ligue 1,25,1989,20.6,,,,,,,,,,,,,,,0,,,,,,Matches
707,Modibo Diakité,fr FRA,DF,Frosinone,it Serie A,28,1987,18.0,,,,,,,,,,,,,,,0,,,,,,Matches
708,Modibo Diakité,fr FRA,DF,Sampdoria,it Serie A,28,1987,7.2,,,,,,,,,,,,,,,0,,,,,,Matches
709,Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,23,1992,7.0,,,,,,,,,,,,,,,0,,,,,,Matches
710,Mustapha Diallo,sn SEN,"FW,MF",Guingamp,fr Ligue 1,29,1986,21.3,,,,,,,,,,,,,,,2,,,,,,Matches
711,Sadio Diallo,gn GUI,"FW,MF",Bastia,fr Ligue 1,24,1990,7.9,,,,,,,,,,,,,,,2,,,,,,Matches
712,Alessandro Diamanti,it ITA,"FW,MF",Watford,eng Premier League,32,1983,0.7,,,,,,,,,,,,,,,0,,,,,,Matches
713,Alessandro Diamanti,it ITA,"FW,MF",Atalanta,it Serie A,32,1983,9.5,,,,,,,,,,,,,,,1,,,,,,Matches
714,Lassana Diarra,fr FRA,MF,Marseille,fr Ligue 1,30,1985,23.2,,,,,,,,,,,,,,,1,,,,,,Matches
715,Amadou Diawara,gn GUI,MF,Bologna,it Serie A,18,1997,30.3,,,,,,,,,,,,,,,1,,,,,,Matches
716,Júnior Díaz,cr CRC,"DF,MF",Darmstadt 98,de Bundesliga,31,1983,9.6,,,,,,,,,,,,,,,0,,,,,,Matches
717,Marcelo Díaz,cl CHI,MF,Celta Vigo,es La Liga,28,1986,10.9,,,,,,,,,,,,,,,1,,,,,,Matches
718,Marcelo Díaz,cl CHI,MF,Hamburger SV,de Bundesliga,28,1986,5.2,,,,,,,,,,,,,,,0,,,,,,Matches
719,Néstor Díaz,es ESP,GK,Celta Vigo,es La Liga,23,1992,0.1,,,,,,,,,,,,,,,0,,,,,,Matches
720,Daniel Didavi,de GER,"FW,MF",Stuttgart,de Bundesliga,25,1990,26.9,,,,,,,,,,,,,,,3,,,,,,Matches
721,Étienne Didot,fr FRA,MF,Toulouse,fr Ligue 1,32,1983,18.2,,,,,,,,,,,,,,,2,,,,,,Matches
722,Serey Die,ci CIV,MF,Stuttgart,de Bundesliga,30,1984,20.2,,,,,,,,,,,,,,,2,,,,,,Matches
723,Diego,br BRA,"DF,MF",Reims,fr Ligue 1,27,1988,16.1,,,,,,,,,,,,,,,3,,,,,,Matches
724,Dennis Diekmeier,de GER,"DF,MF",Hamburger SV,de Bundesliga,25,1989,16.1,,,,,,,,,,,,,,,0,,,,,,Matches
725,Eric Dier,eng ENG,"DF,MF",Tottenham,eng Premier League,21,1994,36.3,,,,,,,,,,,,,,,2,,,,,,Matches
726,Charles Diers,fr FRA,MF,Angers,fr Ligue 1,34,1981,5.4,,,,,,,,,,,,,,,0,,,,,,Matches
727,Tim Dierßen,de GER,MF,Hannover 96,de Bundesliga,19,1996,0.2,,,,,,,,,,,,,,,0,,,,,,Matches
728,Didier Digard,fr FRA,MF,Betis,es La Liga,29,1986,3.3,,,,,,,,,,,,,,,0,,,,,,Matches
729,Lucas Digne,fr FRA,"DF,MF",Roma,it Serie A,22,1993,31.7,,,,,,,,,,,,,,,3,,,,,,Matches
730,Ismaël Diomandé,ci CIV,MF,Caen,fr Ligue 1,22,1992,4.5,,,,,,,,,,,,,,,0,,,,,,Matches
731,Ismaël Diomandé,ci CIV,MF,Saint-Étienne,fr Ligue 1,22,1992,3.4,,,,,,,,,,,,,,,0,,,,,,Matches
732,Federico Dionisi,it ITA,FW,Frosinone,it Serie A,28,1987,27.1,,,,,,,,,,,,,,,4,,,,,,Matches
733,Issa Diop,fr FRA,DF,Toulouse,fr Ligue 1,18,1997,21.0,,,,,,,,,,,,,,,0,,,,,,Matches
734,Papakouli Diop,sn SEN,MF,Espanyol,es La Liga,29,1986,27.6,,,,,,,,,,,,,,,1,,,,,,Matches
735,Assane Dioussé,sn SEN,MF,Empoli,it Serie A,17,1997,9.6,,,,,,,,,,,,,,,0,,,,,,Matches
736,Nabil Dirar,ma MAR,"DF,MF",Monaco,fr Ligue 1,29,1986,17.2,,,,,,,,,,,,,,,9,,,,,,Matches
737,Sylvain Distin,fr FRA,DF,Bournemouth,eng Premier League,37,1977,9.4,,,,,,,,,,,,,,,0,,,,,,Matches
738,Brice Dja Djédjé,ci CIV,"DF,MF",Marseille,fr Ligue 1,24,1990,16.4,,,,,,,,,,,,,,,0,,,,,,Matches
739,Constant Djakpa,ci CIV,DF,Eint Frankfurt,de Bundesliga,28,1986,8.4,,,,,,,,,,,,,,,0,,,,,,Matches
740,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,22,1992,19.9,,,,,,,,,,,,,,,0,,,,,,Matches
741,Alexander Djiku,gh GHA,"DF,MF",Bastia,fr Ligue 1,20,1994,16.8,,,,,,,,,,,,,,,0,,,,,,Matches
742,Papy Djilobodji,sn SEN,DF,Werder Bremen,de Bundesliga,26,1988,14.0,,,,,,,,,,,,,,,1,,,,,,Matches
743,Berat Djimsiti,al ALB,"DF,MF",Atalanta,it Serie A,22,1993,3.0,,,,,,,,,,,,,,,0,,,,,,Matches
744,Johan Djourou,ch SUI,DF,Hamburger SV,de Bundesliga,28,1987,25.5,,,,,,,,,,,,,,,0,,,,,,Matches
745,Dodô,br BRA,DF,Sampdoria,it Serie A,23,1992,15.8,,,,,,,,,,,,,,,1,,,,,,Matches
746,Joe Dodoo,eng ENG,"FW,MF",Leicester City,eng Premier League,20,1995,0.2,,,,,,,,,,,,,,,0,,,,,,Matches
747,Jaume Doménech,es ESP,GK,Valencia,es La Liga,24,1990,17.0,,,,,,,,,,,,,,,0,,,,,,Matches
748,Álvaro Domínguez,es ESP,DF,Gladbach,de Bundesliga,26,1989,5.3,,,,,,,,,,,,,,,0,,,,,,Matches
749,Juan Domínguez,es ESP,MF,La Coruña,es La Liga,25,1990,2.1,,,,,,,,,,,,,,,0,,,,,,Matches
750,Maurizio Domizzi,it ITA,DF,Udinese,it Serie A,35,1980,3.0,,,,,,,,,,,,,,,0,,,,,,Matches
751,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,25,1990,10.4,,,,,,,,,,,,,,,0,,,,,,Matches
752,Giulio Donati,it ITA,DF,Leverkusen,de Bundesliga,25,1990,10.3,,,,,,,,,,,,,,,0,,,,,,Matches
753,Ji Dong-won,kr KOR,"FW,MF",Augsburg,de Bundesliga,24,1991,8.8,,,,,,,,,,,,,,,0,,,,,,Matches
754,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,16,1999,29.2,,,,,,,,,,,,,,,0,,,,,,Matches
755,Godfred Donsah,gh GHA,MF,Bologna,it Serie A,19,1996,14.9,,,,,,,,,,,,,,,2,,,,,,Matches
756,Férébory Doré,cg CGO,FW,Angers,fr Ligue 1,26,1989,6.9,,,,,,,,,,,,,,,0,,,,,,Matches
757,Dória,br BRA,DF,Granada,es La Liga,20,1994,6.9,,,,,,,,,,,,,,,0,,,,,,Matches
758,Graham Dorrans,sct SCO,"FW,MF",Norwich City,eng Premier League,28,1987,14.3,,,,,,,,,,,,,,,1,,,,,,Matches
759,Jonathan dos Santos,mx MEX,MF,Villarreal,es La Liga,25,1990,19.5,,,,,,,,,,,,,,,1,,,,,,Matches
760,Laurent Dos Santos,fr FRA,"DF,MF",Guingamp,fr Ligue 1,21,1993,6.7,,,,,,,,,,,,,,,0,,,,,,Matches
761,Mauro dos Santos,ar ARG,DF,Eibar,es La Liga,26,1989,29.8,,,,,,,,,,,,,,,1,,,,,,Matches
762,Bas Dost,nl NED,FW,Wolfsburg,de Bundesliga,26,1989,15.2,,,,,,,,,,,,,,,2,,,,,,Matches
763,Nicolas Douchez,fr FRA,GK,Paris S-G,fr Ligue 1,35,1980,1.0,,,,,,,,,,,,,,,0,,,,,,Matches
764,Abdoulaye Doucouré,ml MLI,"FW,MF",Granada,es La Liga,22,1993,12.9,,,,,,,,,,,,,,,2,,,,,,Matches
765,Abdoulaye Doucouré,ml MLI,"FW,MF",Rennes,fr Ligue 1,22,1993,10.5,,,,,,,,,,,,,,,2,,,,,,Matches
766,Douglas,br BRA,DF,Barcelona,es La Liga,24,1990,0.1,,,,,,,,,,,,,,,0,,,,,,Matches
767,Seydou Doumbia,ci CIV,FW,Newcastle Utd,eng Premier League,27,1987,0.4,,,,,,,,,,,,,,,0,,,,,,Matches
768,Tongo Doumbia,ml MLI,MF,Toulouse,fr Ligue 1,25,1989,21.0,,,,,,,,,,,,,,,1,,,,,,Matches
769,Kieran Dowell,eng ENG,"FW,MF",Everton,eng Premier League,17,1997,0.8,,,,,,,,,,,,,,,0,,,,,,Matches
770,Boukary Dramé,sn SEN,"DF,MF",Atalanta,it Serie A,30,1985,22.8,,,,,,,,,,,,,,,0,,,,,,Matches
771,Julian Draxler,de GER,"FW,MF",Wolfsburg,de Bundesliga,21,1993,16.9,,,,,,,,,,,,,,,5,,,,,,Matches
772,Julian Draxler,de GER,"FW,MF",Schalke 04,de Bundesliga,21,1993,2.8,,,,,,,,,,,,,,,0,,,,,,Matches
773,Dejan Dražić,rs SRB,MF,Celta Vigo,es La Liga,19,1995,1.2,,,,,,,,,,,,,,,0,,,,,,Matches
774,Matthieu Dreyer,fr FRA,GK,Troyes,fr Ligue 1,26,1989,15.0,,,,,,,,,,,,,,,0,,,,,,Matches
775,Danny Drinkwater,eng ENG,MF,Leicester City,eng Premier League,25,1990,33.7,,,,,,,,,,,,,,,7,,,,,,Matches
776,Josip Drmić,ch SUI,FW,Hamburger SV,de Bundesliga,22,1992,4.6,,,,,,,,,,,,,,,0,,,,,,Matches
777,Josip Drmić,ch SUI,FW,Gladbach,de Bundesliga,22,1992,5.0,,,,,,,,,,,,,,,0,,,,,,Matches
778,Jaroslav Drobný,cz CZE,GK,Hamburger SV,de Bundesliga,35,1979,9.4,,,,,,,,,,,,,,,0,,,,,,Matches
779,Óscar Duarte,cr CRC,DF,Espanyol,es La Liga,26,1989,13.3,,,,,,,,,,,,,,,0,,,,,,Matches
780,Rubén Duarte,es ESP,DF,Espanyol,es La Liga,19,1995,20.7,,,,,,,,,,,,,,,1,,,,,,Matches
781,Leo Dubois,fr FRA,"DF,MF",Nantes,fr Ligue 1,20,1994,22.0,,,,,,,,,,,,,,,0,,,,,,Matches
782,David Ducourtioux,fr FRA,"DF,MF",Gazélec Ajaccio,fr Ligue 1,37,1978,29.5,,,,,,,,,,,,,,,3,,,,,,Matches
783,Duda,pt POR,"DF,FW",Málaga,es La Liga,35,1980,11.9,,,,,,,,,,,,,,,1,,,,,,Matches
784,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,23,1991,21.0,,,,,,,,,,,,,,,0,,,,,,Matches
785,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,22,1993,27.6,,,,,,,,,,,,,,,5,,,,,,Matches
786,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,22,1993,7.0,,,,,,,,,,,,,,,0,,,,,,Matches
787,Erik Durm,de GER,"DF,FW",Dortmund,de Bundesliga,23,1992,9.6,,,,,,,,,,,,,,,1,,,,,,Matches
788,Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,21,1993,27.1,,,,,,,,,,,,,,,9,,,,,,Matches
789,Nathan Dyer,eng ENG,"FW,MF",Swansea City,eng Premier League,27,1987,0.2,,,,,,,,,,,,,,,1,,,,,,Matches
790,Nathan Dyer,eng ENG,"FW,MF",Leicester City,eng Premier League,27,1987,2.4,,,,,,,,,,,,,,,0,,,,,,Matches
791,Edin Džeko,ba BIH,FW,Roma,it Serie A,29,1986,21.8,,,,,,,,,,,,,,,6,,,,,,Matches
792,Blerim Džemaili,ch SUI,MF,Genoa,it Serie A,29,1986,19.8,,,,,,,,,,,,,,,2,,,,,,Matches
793,Patrick Ebert,de GER,"FW,MF",Rayo Vallecano,es La Liga,28,1987,6.2,,,,,,,,,,,,,,,0,,,,,,Matches
794,Elderson Echiéjilé,ng NGA,DF,Monaco,fr Ligue 1,27,1988,17.4,,,,,,,,,,,,,,,1,,,,,,Matches
795,Edenílson,br BRA,"FW,MF",Udinese,it Serie A,25,1989,24.5,,,,,,,,,,,,,,,0,,,,,,Matches
796,Éder,pt POR,FW,Swansea City,eng Premier League,27,1987,3.1,,,,,,,,,,,,,,,0,,,,,,Matches
797,Éder,it ITA,FW,Sampdoria,it Serie A,28,1986,18.2,,,,,,,,,,,,,,,2,,,,,,Matches
798,Éder,it ITA,FW,Inter,it Serie A,28,1986,8.3,,,,,,,,,,,,,,,0,,,,,,Matches
799,Éder,pt POR,FW,Lille,fr Ligue 1,27,1987,11.9,,,,,,,,,,,,,,,4,,,,,,Matches
800,Simone Edera,it ITA,MF,Torino,it Serie A,18,1997,0.1,,,,,,,,,,,,,,,0,,,,,,Matches
801,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,18,1996,1.9,,,,,,,,,,,,,,,0,,,,,,Matches
802,Albin Ekdal,se SWE,MF,Hamburger SV,de Bundesliga,26,1989,12.6,,,,,,,,,,,,,,,0,,,,,,Matches
803,Borja Ekiza,es ESP,DF,Eibar,es La Liga,27,1988,2.1,,,,,,,,,,,,,,,0,,,,,,Matches
804,Rob Elliot,ie IRL,GK,Newcastle Utd,eng Premier League,29,1986,21.0,,,,,,,,,,,,,,,0,,,,,,Matches
805,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,23,1992,8.8,,,,,,,,,,,,,,,1,,,,,,Matches
806,Tommy Elphick,eng ENG,DF,Bournemouth,eng Premier League,27,1987,11.3,,,,,,,,,,,,,,,0,,,,,,Matches
807,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,21,1994,28.8,,,,,,,,,,,,,,,0,,,,,,Matches
808,Gorka Elustondo,es ESP,"DF,MF",Athletic Club,es La Liga,28,1987,5.2,,,,,,,,,,,,,,,0,,,,,,Matches
809,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,18,1996,17.2,,,,,,,,,,,,,,,2,,,,,,Matches
810,Rodrigo Ely,br BRA,DF,Milan,it Serie A,21,1993,1.9,,,,,,,,,,,,,,,0,,,,,,Matches
811,Tarik Elyounoussi,no NOR,"FW,MF",Hoffenheim,de Bundesliga,27,1988,4.7,,,,,,,,,,,,,,,1,,,,,,Matches
812,Urby Emanuelson,nl NED,"DF,FW",Hellas Verona,it Serie A,29,1986,6.9,,,,,,,,,,,,,,,1,,,,,,Matches
813,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,es La Liga,23,1992,20.4,,,,,,,,,,,,,,,3,,,,,,Matches
814,Emmanuel Emenike,ng NGA,FW,West Ham,eng Premier League,28,1987,5.7,,,,,,,,,,,,,,,0,,,,,,Matches
815,Marvin Emnes,nl NED,"FW,MF",Swansea City,eng Premier League,27,1988,0.7,,,,,,,,,,,,,,,0,,,,,,Matches
816,Konstantin Engel,kz KAZ,DF,Ingolstadt 04,de Bundesliga,27,1988,2.2,,,,,,,,,,,,,,,0,,,,,,Matches
817,Sergi Enrich,es ESP,"FW,MF",Eibar,es La Liga,25,1990,26.9,,,,,,,,,,,,,,,6,,,,,,Matches
818,Vincent Enyeama,ng NGA,GK,Lille,fr Ligue 1,32,1982,34.8,,,,,,,,,,,,,,,0,,,,,,Matches
819,Kermit Erasmus,za RSA,"FW,MF",Rennes,fr Ligue 1,25,1990,0.4,,,,,,,,,,,,,,,0,,,,,,Matches
820,Javier Eraso,es ESP,MF,Athletic Club,es La Liga,25,1990,8.7,,,,,,,,,,,,,,,1,,,,,,Matches
821,Mevlüt Erdinç,tr TUR,FW,Guingamp,fr Ligue 1,28,1987,9.7,,,,,,,,,,,,,,,0,,,,,,Matches
822,Mevlüt Erdinç,tr TUR,FW,Hannover 96,de Bundesliga,28,1987,4.2,,,,,,,,,,,,,,,1,,,,,,Matches
823,Christian Eriksen,dk DEN,"FW,MF",Tottenham,eng Premier League,23,1992,32.6,,,,,,,,,,,,,,,13,,,,,,Matches
824,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,22,1993,31.3,,,,,,,,,,,,,,,1,,,,,,Matches
825,Sergio Escudero,es ESP,"DF,MF",Sevilla,es La Liga,25,1989,13.0,,,,,,,,,,,,,,,1,,,,,,Matches
826,Fábio Espinho,pt POR,MF,Málaga,es La Liga,29,1985,1.0,,,,,,,,,,,,,,,0,,,,,,Matches
827,Bernardo Espinosa,co COL,DF,Sporting Gijón,es La Liga,26,1989,14.8,,,,,,,,,,,,,,,0,,,,,,Matches
828,Alexander Esswein,de GER,"FW,MF",Augsburg,de Bundesliga,25,1990,20.0,,,,,,,,,,,,,,,1,,,,,,Matches
829,Marcelo Estigarribia,py PAR,"DF,MF",Atalanta,it Serie A,27,1987,0.3,,,,,,,,,,,,,,,0,,,,,,Matches
830,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,28,1987,32.2,,,,,,,,,,,,,,,6,,,,,,Matches
831,Xabier Etxeita,es ESP,DF,Athletic Club,es La Liga,27,1987,27.6,,,,,,,,,,,,,,,1,,,,,,Matches
832,Jonny Evans,nir NIR,DF,West Brom,eng Premier League,27,1988,28.8,,,,,,,,,,,,,,,1,,,,,,Matches
833,Patrice Evra,fr FRA,DF,Juventus,it Serie A,34,1981,22.7,,,,,,,,,,,,,,,3,,,,,,Matches
834,Valentin Eysseric,fr FRA,"FW,MF",Nice,fr Ligue 1,23,1992,0.2,,,,,,,,,,,,,,,0,,,,,,Matches
835,Valentin Eysseric,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,23,1992,19.2,,,,,,,,,,,,,,,4,,,,,,Matches
836,Marco Fabián,mx MEX,"FW,MF",Eint Frankfurt,de Bundesliga,26,1989,8.9,,,,,,,,,,,,,,,2,,,,,,Matches
837,Łukasz Fabiański,pl POL,GK,Swansea City,eng Premier League,30,1985,37.0,,,,,,,,,,,,,,,0,,,,,,Matches
838,Fabinho,br BRA,"DF,MF",Monaco,fr Ligue 1,21,1993,34.0,,,,,,,,,,,,,,,4,,,,,,Matches
839,Cesc Fàbregas,es ESP,"FW,MF",Chelsea,eng Premier League,28,1987,32.2,,,,,,,,,,,,,,,7,,,,,,Matches
840,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,26,1988,34.0,,,,,,,,,,,,,,,0,,,,,,Matches
841,Fayçal Fajr,ma MAR,MF,La Coruña,es La Liga,26,1988,31.6,,,,,,,,,,,,,,,3,,,,,,Matches
842,Radamel Falcao,co COL,FW,Chelsea,eng Premier League,29,1986,2.6,,,,,,,,,,,,,,,0,,,,,,Matches
843,Diego Falcinelli,it ITA,"FW,MF",Sassuolo,it Serie A,24,1991,12.4,,,,,,,,,,,,,,,1,,,,,,Matches
844,Filippo Falco,it ITA,"FW,MF",Bologna,it Serie A,23,1992,2.5,,,,,,,,,,,,,,,0,,,,,,Matches
845,Iago Falque,es ESP,"FW,MF",Roma,it Serie A,25,1990,13.0,,,,,,,,,,,,,,,2,,,,,,Matches
846,Mohamed Fares,dz ALG,"DF,FW",Hellas Verona,it Serie A,19,1996,6.1,,,,,,,,,,,,,,,1,,,,,,Matches
847,Luis Fariña,ar ARG,"FW,MF",Rayo Vallecano,es La Liga,24,1991,0.6,,,,,,,,,,,,,,,0,,,,,,Matches
848,Alexander Farnerud,se SWE,MF,Torino,it Serie A,31,1984,1.1,,,,,,,,,,,,,,,0,,,,,,Matches
849,Andrea Favilli,it ITA,FW,Juventus,it Serie A,18,1997,0.0,,,,,,,,,,,,,,,0,,,,,,Matches
850,Federico Fazio,ar ARG,DF,Sevilla,es La Liga,28,1987,3.3,,,,,,,,,,,,,,,0,,,,,,Matches
851,Zouhair Feddal,ma MAR,"DF,MF",Levante,es La Liga,26,1989,28.0,,,,,,,,,,,,,,,1,,,,,,Matches
852,Matteo Fedele,ch SUI,MF,Carpi,it Serie A,23,1992,6.3,,,,,,,,,,,,,,,0,,,,,,Matches
853,Adam Federici,au AUS,GK,Bournemouth,eng Premier League,30,1985,5.5,,,,,,,,,,,,,,,0,,,,,,Matches
854,Sofiane Feghouli,dz ALG,"FW,MF",Valencia,es La Liga,25,1989,14.0,,,,,,,,,,,,,,,1,,,,,,Matches
855,Nabil Fekir,fr FRA,"FW,MF",Lyon,fr Ligue 1,22,1993,5.2,,,,,,,,,,,,,,,1,,,,,,Matches
856,Felipe,br BRA,DF,Hannover 96,de Bundesliga,28,1987,1.5,,,,,,,,,,,,,,,0,,,,,,Matches
857,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,27,1987,11.9,,,,,,,,,,,,,,,0,,,,,,Matches
858,Leroy Fer,nl NED,MF,Swansea City,eng Premier League,25,1990,8.4,,,,,,,,,,,,,,,2,,,,,,Matches
859,Arianit Ferati,xk KVX,MF,Stuttgart,de Bundesliga,17,1997,0.8,,,,,,,,,,,,,,,1,,,,,,Matches
860,Julien Féret,fr FRA,MF,Caen,fr Ligue 1,33,1982,36.3,,,,,,,,,,,,,,,7,,,,,,Matches
861,Bruno Fernandes,pt POR,"FW,MF",Udinese,it Serie A,20,1994,23.4,,,,,,,,,,,,,,,4,,,,,,Matches
862,Gelson Fernandes,ch SUI,MF,Rennes,fr Ligue 1,28,1986,32.2,,,,,,,,,,,,,,,1,,,,,,Matches
863,Andrés Fernández,es ESP,GK,Granada,es La Liga,28,1986,37.0,,,,,,,,,,,,,,,0,,,,,,Matches
864,Augusto Fernández,ar ARG,MF,Atlético Madrid,es La Liga,29,1986,9.5,,,,,,,,,,,,,,,0,,,,,,Matches
865,Augusto Fernández,ar ARG,MF,Celta Vigo,es La Liga,29,1986,14.9,,,,,,,,,,,,,,,1,,,,,,Matches
866,Borja Fernández,es ESP,MF,Celta Vigo,es La Liga,19,1995,1.5,,,,,,,,,,,,,,,0,,,,,,Matches
867,Carlos Fernández,es ESP,FW,Sevilla,es La Liga,19,1996,0.3,,,,,,,,,,,,,,,0,,,,,,Matches
868,Federico Fernández,ar ARG,DF,Swansea City,eng Premier League,26,1989,32.0,,,,,,,,,,,,,,,1,,,,,,Matches
869,Matías Fernández,cl CHI,MF,Fiorentina,it Serie A,29,1986,12.0,,,,,,,,,,,,,,,3,,,,,,Matches
870,Fernandinho,br BRA,"DF,MF",Manchester City,eng Premier League,30,1985,30.3,,,,,,,,,,,,,,,2,,,,,,Matches
871,Fernando,br BRA,"DF,MF",Manchester City,eng Premier League,28,1987,19.1,,,,,,,,,,,,,,,0,,,,,,Matches
872,Fernando,br BRA,MF,Sampdoria,it Serie A,23,1992,33.1,,,,,,,,,,,,,,,2,,,,,,Matches
873,Alex Ferrari,it ITA,DF,Bologna,it Serie A,21,1994,14.0,,,,,,,,,,,,,,,0,,,,,,Matches
874,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,23,1992,27.2,,,,,,,,,,,,,,,5,,,,,,Matches
875,Markus Feulner,de GER,MF,Augsburg,de Bundesliga,33,1982,12.0,,,,,,,,,,,,,,,0,,,,,,Matches
876,Riccardo Fiamozzi,it ITA,"DF,MF",Genoa,it Serie A,22,1993,5.3,,,,,,,,,,,,,,,0,,,,,,Matches
877,Sam Field,eng ENG,MF,West Brom,eng Premier League,17,1998,0.1,,,,,,,,,,,,,,,0,,,,,,Matches
878,Diogo Figueiras,pt POR,"DF,MF",Genoa,it Serie A,24,1991,6.1,,,,,,,,,,,,,,,0,,,,,,Matches
879,Diogo Figueiras,pt POR,"DF,MF",Sevilla,es La Liga,24,1991,3.1,,,,,,,,,,,,,,,0,,,,,,Matches
880,Egor Filipenko,by BLR,DF,Málaga,es La Liga,27,1988,6.2,,,,,,,,,,,,,,,0,,,,,,Matches
881,Rodéric Filippi,fr FRA,DF,Gazélec Ajaccio,fr Ligue 1,26,1989,21.4,,,,,,,,,,,,,,,1,,,,,,Matches
882,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,26,1989,12.5,,,,,,,,,,,,,,,1,,,,,,Matches
883,Roberto Firmino,br BRA,"FW,MF",Liverpool,eng Premier League,23,1991,21.9,,,,,,,,,,,,,,,7,,,,,,Matches
884,Mathieu Flamini,fr FRA,MF,Arsenal,eng Premier League,31,1984,12.1,,,,,,,,,,,,,,,0,,,,,,Matches
885,Jon Flanagan,eng ENG,DF,Liverpool,eng Premier League,22,1993,4.7,,,,,,,,,,,,,,,1,,,,,,Matches
886,Darren Fletcher,sct SCO,MF,West Brom,eng Premier League,31,1984,37.5,,,,,,,,,,,,,,,3,,,,,,Matches
887,Steven Fletcher,sct SCO,FW,Sunderland,eng Premier League,28,1987,11.2,,,,,,,,,,,,,,,0,,,,,,Matches
