Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial_Duels_Won,Aerial_Duels_Lost,Aerial_Duels_Won%,Matches
93,Mohamed Camara,ml MLI,MF,at RB Salzburg,21,2000,7.4,2,0,0,14,24,0,1,12,10,0,0,0,76,4,5,44.4,Matches
94,Eduardo Camavinga,fr FRA,MF,es Real Madrid,18,2002,3.4,1,0,0,5,10,1,0,0,7,0,0,0,18,4,4,50.0,Matches
95,Emre Can,de GER,DF,de Dortmund,27,1994,0.8,0,1,0,1,1,0,1,0,1,0,0,0,6,0,1,0.0,Matches
96,João Cancelo,pt POR,DF,eng Manchester City,27,1994,9.3,3,0,0,11,4,2,24,25,9,0,0,0,49,13,9,59.1,Matches
97,Nicolás Capaldo,ar ARG,MF,at RB Salzburg,23,1997,3.2,3,0,0,15,8,0,7,11,7,0,0,0,29,4,4,50.0,Matches
98,Étienne Capoue,fr FRA,MF,es Villarreal,33,1988,11.6,3,1,1,18,17,0,3,24,10,0,0,0,68,15,10,60.0,Matches
99,Fábio Cardoso,pt POR,DF,pt Porto,27,1994,1.7,0,0,0,0,1,0,0,3,0,0,0,0,1,4,2,66.7,Matches
100,Diego Carlos,br BRA,DF,es Sevilla,28,1993,6.0,2,0,0,2,3,0,0,3,3,0,1,0,48,12,12,50.0,Matches
101,Yannick Carrasco,be BEL,"FW,MF",es Atlético Madrid,27,1993,5.2,0,1,0,1,7,5,13,2,5,0,0,0,30,1,0,100.0,Matches
102,Scott Carson,eng ENG,GK,eng Manchester City,35,1985,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
103,Dani Carvajal,es ESP,DF,es Real Madrid,29,1992,10.6,3,0,0,15,6,1,19,12,12,0,1,0,59,9,5,64.3,Matches
104,Casemiro,br BRA,MF,es Real Madrid,29,1992,10.1,3,0,0,17,18,0,3,16,20,0,0,0,78,16,6,72.7,Matches
105,Frank Castañeda,co COL,"FW,MF",md Sheriff Tiraspol,27,1994,3.9,0,0,0,5,5,4,8,1,0,0,0,0,30,1,8,11.1,Matches
106,Koen Casteels,be BEL,GK,de Wolfsburg,29,1992,5.0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,100.0,Matches
107,Edinson Cavani,uy URU,FW,eng Manchester Utd,34,1987,0.9,1,0,0,2,1,0,0,0,1,0,0,0,5,4,1,80.0,Matches
108,Dani Ceballos,es ESP,"MF,FW",es Real Madrid,24,1996,0.5,0,0,0,0,1,0,0,1,1,0,0,0,3,0,4,0.0,Matches
109,Dumitru Celeadnic,md MDA,GK,md Sheriff Tiraspol,29,1992,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
110,Zeki Çelik,tr TUR,DF,fr Lille,24,1997,6.5,1,0,0,6,3,1,13,3,14,0,0,0,37,5,5,50.0,Matches
111,Trevoh Chalobah,eng ENG,DF,eng Chelsea,22,1999,2.0,1,0,0,3,0,0,1,3,0,0,0,0,6,6,3,66.7,Matches
112,Giorgio Chiellini,it ITA,DF,it Juventus,36,1984,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
113,Federico Chiesa,it ITA,"FW,MF",it Juventus,23,1997,3.7,0,0,0,5,11,2,11,1,2,1,0,0,13,1,2,33.3,Matches
114,Ben Chilwell,eng ENG,DF,eng Chelsea,24,1996,2.1,0,0,0,2,1,0,13,1,5,0,0,0,7,1,2,33.3,Matches
115,Dmitri Chistyakov,ru RUS,DF,ru Zenit,27,1994,4.9,2,1,1,7,1,0,0,4,0,0,0,0,17,8,6,57.1,Matches
116,Andreas Christensen,dk DEN,DF,eng Chelsea,25,1996,6.7,0,0,0,7,4,0,1,7,3,0,0,0,41,10,9,52.6,Matches
117,Anders Christiansen,dk DEN,MF,se Malmö,31,1990,3.6,1,0,0,3,3,0,11,4,0,0,0,0,17,1,0,100.0,Matches
118,Samuel Chukwueze,ng NGA,"MF,FW",es Villarreal,22,1999,3.1,0,0,0,6,2,0,3,1,1,0,0,0,16,1,9,10.0,Matches
119,Claudinho,br BRA,"MF,FW",ru Zenit,24,1997,5.1,1,0,0,6,8,2,22,5,5,0,1,0,28,1,7,12.5,Matches
120,Sebastián Coates,uy URU,DF,pt Sporting CP,30,1990,6.0,1,0,0,1,3,0,0,9,6,0,0,0,26,11,5,68.8,Matches
121,Serafim Cojocari,md MDA,FW,md Sheriff Tiraspol,20,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
122,Maxim Cojocaru,md MDA,"FW,MF",md Sheriff Tiraspol,23,1998,0.2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
123,Antonio Čolak,hr CRO,FW,se Malmö,27,1993,5.5,1,0,0,11,7,2,2,1,1,0,0,0,15,8,19,29.6,Matches
124,Kingsley Coman,fr FRA,FW,de Bayern Munich,25,1996,7.0,1,0,0,6,16,4,37,2,6,0,0,0,37,8,6,57.1,Matches
125,Francisco Conceição,pt POR,MF,pt Porto,18,2002,0.4,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0.0,Matches
126,Francis Coquelin,fr FRA,MF,es Villarreal,30,1991,5.1,2,1,1,9,4,2,3,10,4,1,0,0,23,5,8,38.5,Matches
127,Jesús Corona,mx MEX,"DF,FW",pt Porto,28,1993,2.4,1,0,0,3,4,0,6,3,2,0,0,0,9,4,0,100.0,Matches
128,Ángel Correa,ar ARG,"FW,MF",es Atlético Madrid,26,1995,4.5,2,0,0,10,8,2,6,2,3,0,0,0,17,0,3,0.0,Matches
129,Joaquín Correa,ar ARG,FW,it Inter,26,1994,1.2,0,0,0,1,2,1,0,0,1,0,0,0,2,1,0,100.0,Matches
130,Bruno Xavier Almeida Costa,pt POR,MF,pt Porto,24,1997,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0,Matches
131,Diogo Costa,pt POR,GK,pt Porto,21,1999,6.0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,,Matches
132,Fernando Costanza,br BRA,DF,md Sheriff Tiraspol,22,1998,6.0,2,0,0,6,8,1,13,11,12,0,0,0,25,11,6,64.7,Matches
133,Thibaut Courtois,be BEL,GK,es Real Madrid,29,1992,13.7,0,0,0,0,2,0,0,0,0,0,0,0,12,2,1,66.7,Matches
134,Philippe Coutinho,br BRA,"FW,MF",es Barcelona,29,1992,1.2,0,0,0,1,4,0,2,0,1,0,0,0,3,1,0,100.0,Matches
135,Juan Cuadrado,co COL,"DF,MF",it Juventus,33,1988,5.2,2,0,0,3,9,0,29,5,3,0,0,0,35,6,0,100.0,Matches
136,Matheus Cunha,br BRA,FW,es Atlético Madrid,22,1999,1.6,0,0,0,6,3,0,0,3,1,0,0,0,3,0,8,0.0,Matches
137,Danilo D'Ambrosio,it ITA,DF,it Inter,32,1988,1.6,1,0,0,4,1,0,3,1,1,0,0,0,11,1,1,50.0,Matches
138,Cosimo Marco Da Graca,it ITA,FW,it Juventus,19,2002,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
139,Johan Dahlin,se SWE,GK,se Malmö,34,1986,3.5,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,,Matches
140,Mahmoud Dahoud,de GER,MF,de Dortmund,25,1996,2.4,0,0,0,2,2,1,5,0,4,1,0,0,23,0,2,0.0,Matches
141,Diogo Dalot,pt POR,DF,eng Manchester Utd,22,1999,2.6,1,0,0,5,0,0,5,2,7,0,0,0,13,8,1,88.9,Matches
142,Danilo,br BRA,DF,it Juventus,30,1991,5.0,0,0,0,4,6,0,7,11,2,0,0,0,22,4,2,66.7,Matches
143,Arnaut Danjuma,nl NED,FW,es Villarreal,24,1997,10.0,0,0,0,6,7,8,14,1,0,0,0,0,20,3,11,21.4,Matches
144,Mohamed Daramy,dk DEN,FW,nl Ajax,19,2002,0.6,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,,Matches
145,Matteo Darmian,it ITA,DF,it Inter,31,1989,2.2,1,0,0,1,2,5,3,2,3,0,0,0,5,0,1,0.0,Matches
146,Jonathan David,ca CAN,FW,fr Lille,21,2000,7.5,0,0,0,4,12,1,1,3,2,0,0,0,25,2,15,11.8,Matches
147,Alphonso Davies,ca CAN,DF,de Bayern Munich,20,2000,5.3,0,0,0,7,4,0,18,6,10,0,0,0,37,2,4,33.3,Matches
148,Kevin De Bruyne,be BEL,MF,eng Manchester City,30,1991,8.1,2,0,0,9,9,0,43,5,4,0,0,0,33,2,4,33.3,Matches
149,Charles De Ketelaere,be BEL,FW,be Club Brugge,20,2001,5.5,0,0,0,1,11,10,12,1,4,0,0,0,14,6,10,37.5,Matches
150,Rodrigo De Paul,ar ARG,MF,es Atlético Madrid,27,1994,6.4,2,0,0,12,13,0,15,7,12,0,0,0,44,1,1,50.0,Matches
151,Mattia De Sciglio,it ITA,DF,it Juventus,28,1992,3.2,0,0,0,5,2,0,22,7,8,0,0,0,15,2,2,50.0,Matches
152,Koni De Winter,be BEL,DF,it Juventus,19,2002,0.9,0,0,0,1,1,0,2,0,0,0,0,0,7,0,3,0.0,Matches
153,Thomas Delaney,dk DEN,MF,es Sevilla,29,1991,2.2,2,0,0,4,2,0,0,6,5,0,1,0,9,6,3,66.7,Matches
154,Liam Delap,eng ENG,FW,eng Manchester City,18,2003,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,Matches
155,Ousmane Dembélé,fr FRA,"FW,DF",es Barcelona,24,1997,1.4,0,0,0,1,2,1,10,0,0,0,0,0,7,0,1,0.0,Matches
156,Yusuf Demir,at AUT,"DF,FW",es Barcelona,18,2003,1.1,0,0,0,1,1,1,1,0,1,0,0,0,7,2,2,50.0,Matches
157,Merih Demiral,tr TUR,DF,it Atalanta,23,1998,4.1,1,0,0,4,2,0,0,9,4,0,0,0,22,13,8,61.9,Matches
158,Dentinho,br BRA,FW,ua Shakhtar,32,1989,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
159,Sergiño Dest,us USA,"DF,FW",es Barcelona,20,2000,2.6,1,0,0,3,3,0,7,1,6,0,1,0,15,2,2,50.0,Matches
160,Ersin Destanoğlu,tr TUR,GK,tr Beşiktaş,20,2001,5.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
161,Ángel Di María,ar ARG,FW,fr Paris S-G,33,1988,2.9,0,0,0,4,2,1,7,0,2,0,0,0,12,0,1,0.0,Matches
162,Boulaye Dia,sn SEN,FW,es Villarreal,24,1996,2.9,0,0,0,3,3,4,0,1,0,0,0,0,7,3,11,21.4,Matches
163,Abdou Diallo,sn SEN,DF,fr Paris S-G,25,1996,1.8,0,0,0,4,0,0,0,5,2,0,0,0,12,3,1,75.0,Matches
164,Amad Diallo,ci CIV,MF,eng Manchester Utd,19,2002,0.7,0,0,0,1,1,0,0,1,1,0,0,0,4,0,2,0.0,Matches
165,Rúben Dias,pt POR,DF,eng Manchester City,24,1997,7.4,0,0,0,6,1,0,0,8,2,0,1,0,47,6,7,46.2,Matches
166,Ismael Diawara,ml MLI,GK,se Malmö,26,1994,2.5,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,50.0,Matches
167,Brahim Díaz,ma MAR,MF,it Milan,21,1999,3.9,1,0,0,3,12,0,1,0,0,0,0,0,23,0,4,0.0,Matches
168,Luis Díaz,co COL,"MF,FW",pt Porto,24,1997,5.8,1,0,0,11,5,2,6,3,4,0,0,0,32,1,17,5.6,Matches
169,Luis Díaz,co COL,FW,eng Liverpool,24,1997,4.3,0,0,0,5,5,0,6,0,0,0,0,0,22,5,2,71.4,Matches
170,Federico Dimarco,it ITA,DF,it Inter,23,1997,3.1,1,0,0,3,2,0,37,3,4,0,0,0,20,0,1,0.0,Matches
171,Junior Dina Ebimbe,fr FRA,MF,fr Paris S-G,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
172,Tiago Djaló,pt POR,DF,fr Lille,21,2000,5.9,1,0,0,5,8,0,3,6,5,0,0,0,41,5,3,62.5,Matches
173,Berat Djimsiti,al ALB,DF,it Atalanta,28,1993,2.9,0,0,0,3,1,0,1,7,4,0,0,0,25,8,5,61.5,Matches
174,Dodô,br BRA,DF,ua Shakhtar,22,1998,6.0,0,0,0,5,7,0,10,5,9,0,0,0,51,3,2,60.0,Matches
175,Gianluigi Donnarumma,it ITA,GK,fr Paris S-G,22,1999,5.0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
176,Bas Dost,nl NED,FW,be Club Brugge,32,1989,0.8,0,0,0,2,1,2,0,0,0,0,0,0,1,7,4,63.6,Matches
177,Julian Draxler,de GER,"MF,FW",fr Paris S-G,27,1993,1.6,0,0,0,0,1,0,1,1,0,0,0,0,7,1,1,50.0,Matches
178,Gustavo Dulanto,pe PER,DF,md Sheriff Tiraspol,25,1995,6.0,3,0,0,4,1,1,1,6,10,0,0,0,25,9,6,60.0,Matches
179,Denzel Dumfries,nl NED,DF,it Inter,25,1996,5.2,1,0,0,12,7,0,13,6,2,0,0,0,15,5,8,38.5,Matches
180,Paulo Dybala,ar ARG,"FW,MF",it Juventus,27,1993,2.8,0,0,0,2,6,0,9,0,1,0,0,0,13,1,1,50.0,Matches
181,Edin Džeko,ba BIH,FW,it Inter,35,1986,6.0,0,0,0,3,10,2,8,2,0,0,0,0,22,19,11,63.3,Matches
182,Artem Dzyuba,ru RUS,FW,ru Zenit,32,1988,3.1,0,0,0,1,3,2,0,1,0,1,0,0,8,13,9,59.1,Matches
183,Ederson,br BRA,GK,eng Manchester City,27,1993,11.1,1,0,0,0,1,0,0,1,0,0,0,0,17,1,0,100.0,Matches
184,Marcus Edwards,eng ENG,MF,pt Sporting CP,22,1998,0.4,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,,Matches
185,CJ Egan-Riley,eng ENG,DF,eng Manchester City,18,2003,1.0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0,100.0,Matches
186,Noah Eile,se SWE,DF,se Malmö,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
187,Anthony Elanga,se SWE,"FW,MF",eng Manchester Utd,19,2002,1.9,0,0,0,3,2,1,1,3,3,0,0,0,2,3,6,33.3,Matches
188,Meschak Elia,cd COD,FW,ch Young Boys,23,1997,5.4,1,0,0,6,7,3,13,4,2,0,0,0,17,1,5,16.7,Matches
189,Harvey Elliott,eng ENG,MF,eng Liverpool,18,2003,0.6,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1,0.0,Matches
190,Youssef En-Nesyri,ma MAR,FW,es Sevilla,24,1997,0.9,3,1,1,5,3,0,0,0,0,1,0,0,0,2,4,33.3,Matches
191,Aleksandr Erokhin,ru RUS,MF,ru Zenit,31,1989,1.2,0,0,0,2,2,0,2,0,1,0,0,0,5,3,1,75.0,Matches
192,Ricardo Esgaio,pt POR,DF,pt Sporting CP,28,1993,4.3,1,0,0,7,3,0,3,3,5,0,0,0,24,1,5,16.7,Matches
193,Dario Essugo,pt POR,MF,pt Sporting CP,16,2005,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,Matches
194,Gonçalo Esteves,pt POR,DF,pt Sporting CP,17,2004,0.8,0,0,0,1,2,0,1,1,2,0,0,0,4,1,2,33.3,Matches
195,Pervis Estupiñán,ec ECU,DF,es Villarreal,23,1998,7.2,2,0,0,6,3,0,13,10,9,0,0,1,54,3,6,33.3,Matches
196,Evanilson,br BRA,FW,pt Porto,21,1999,3.4,0,0,0,9,15,2,2,0,0,1,0,0,6,9,9,50.0,Matches
197,Fabinho,br BRA,MF,eng Liverpool,27,1993,9.4,1,0,0,14,11,0,2,18,18,0,0,0,79,11,14,44.0,Matches
198,Guillaume Faivre,ch SUI,GK,ch Young Boys,34,1987,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
199,Christian Fassnacht,ch SUI,"MF,FW",ch Young Boys,27,1993,3.0,1,0,0,2,0,2,6,7,3,0,0,0,12,3,7,30.0,Matches
200,Ansu Fati,es ESP,FW,es Barcelona,18,2002,1.7,0,0,0,5,2,1,0,1,1,0,0,0,4,2,2,50.0,Matches
201,Zouhair Feddal,ma MAR,DF,pt Sporting CP,32,1989,5.0,2,0,0,0,1,0,1,13,3,0,0,0,24,9,8,52.9,Matches
202,Felipe,br BRA,DF,es Atlético Madrid,32,1989,5.2,3,2,1,7,2,1,0,4,2,0,0,0,39,5,7,41.7,Matches
203,João Félix,pt POR,"FW,MF",es Atlético Madrid,21,1999,6.3,2,0,0,4,13,3,3,8,0,0,0,0,14,3,17,15.0,Matches
204,Bruno Fernandes,pt POR,MF,eng Manchester Utd,26,1994,5.8,0,0,0,5,9,2,24,2,7,0,0,0,30,1,3,25.0,Matches
205,Fernandinho,br BRA,"MF,DF",eng Manchester City,36,1985,3.9,1,0,0,1,12,0,4,9,6,0,0,0,31,4,7,36.4,Matches
206,Fernando,br BRA,MF,es Sevilla,34,1987,6.0,1,0,0,5,7,1,1,15,3,0,0,0,53,14,5,73.7,Matches
207,Fernando,br BRA,FW,ua Shakhtar,22,1999,3.8,1,0,0,6,3,3,2,2,8,0,0,0,7,3,5,37.5,Matches
208,Roberto Firmino,br BRA,FW,eng Liverpool,29,1991,3.6,0,0,0,4,2,1,0,2,8,0,0,0,13,3,5,37.5,Matches
209,Alessandro Florenzi,it ITA,"DF,FW",it Milan,30,1991,1.0,0,0,0,1,2,0,4,2,0,0,0,0,5,1,6,14.3,Matches
210,Phil Foden,eng ENG,FW,eng Manchester City,21,2000,7.3,1,0,0,5,10,6,21,2,4,0,0,0,16,1,8,11.1,Matches
211,José Fonte,pt POR,DF,fr Lille,37,1983,8.0,3,0,0,6,5,0,0,8,4,0,0,0,32,14,4,77.8,Matches
212,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,29,1991,4.3,0,0,0,6,4,0,12,2,2,0,0,0,16,1,3,25.0,Matches
213,Juan Foyth,ar ARG,DF,es Villarreal,23,1998,9.9,1,0,0,10,7,0,2,12,25,0,0,0,61,19,7,73.1,Matches
214,Lassina Franck Traoré,bf BFA,FW,ua Shakhtar,20,2001,1.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0.0,Matches
215,Fred,br BRA,MF,eng Manchester Utd,28,1993,4.8,1,0,0,4,10,0,2,7,7,0,0,0,43,3,4,42.9,Matches
216,Remo Freuler,ch SUI,MF,it Atalanta,29,1992,5.8,0,0,0,6,11,0,2,7,1,0,0,0,53,5,2,71.4,Matches
217,Roberto Gagliardini,it ITA,MF,it Inter,27,1994,0.8,1,0,0,1,1,0,3,1,2,0,0,0,3,0,1,0.0,Matches
218,Idrissa Gana Gueye,sn SEN,MF,fr Paris S-G,31,1989,4.4,1,0,0,10,7,0,3,7,8,0,0,0,22,3,4,42.9,Matches
219,Eric García,es ESP,DF,es Barcelona,20,2001,2.7,3,1,1,6,1,0,0,5,2,0,0,0,10,5,4,55.6,Matches
220,Ulisses Garcia,ch SUI,DF,ch Young Boys,25,1996,4.8,1,0,0,10,2,0,21,6,10,0,0,0,28,7,2,77.8,Matches
221,Mario Gaspar,es ESP,DF,es Villarreal,30,1990,1.0,1,0,0,2,2,0,1,0,2,0,0,0,6,1,0,100.0,Matches
222,Gavi,es ESP,"MF,FW",es Barcelona,16,2004,4.4,2,0,0,16,7,3,4,3,6,0,0,0,22,3,6,33.3,Matches
223,David de Gea,es ESP,GK,eng Manchester Utd,30,1990,7.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
224,Yannick Gerhardt,de GER,FW,de Wolfsburg,27,1994,2.1,0,0,0,2,4,0,3,0,5,0,0,0,15,4,4,50.0,Matches
225,Rachid Ghezzal,dz ALG,"FW,MF",tr Beşiktaş,29,1992,3.8,1,0,0,4,6,1,14,5,4,0,0,0,30,0,10,0.0,Matches
226,Gilberto,br BRA,"DF,MF",pt Benfica,28,1993,7.9,1,0,0,16,14,0,12,21,16,0,0,0,61,6,9,40.0,Matches
227,Daniel Ginczek,de GER,FW,de Wolfsburg,30,1991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
228,Olivier Giroud,fr FRA,FW,it Milan,34,1986,2.9,2,0,0,5,2,5,0,2,2,0,0,0,5,15,5,75.0,Matches
229,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,26,1995,4.3,0,0,0,4,1,0,9,4,4,0,0,0,24,2,2,50.0,Matches
230,Angel Gomes,eng ENG,MF,fr Lille,20,2000,1.9,0,0,0,1,4,1,1,1,5,0,0,0,7,1,3,25.0,Matches
231,Joe Gomez,eng ENG,DF,eng Liverpool,24,1997,2.8,0,0,0,1,0,0,1,7,1,0,0,0,12,11,3,78.6,Matches
232,Moi Gómez,es ESP,"MF,FW",es Villarreal,27,1994,2.5,0,0,0,3,0,0,4,0,2,0,0,0,12,1,4,20.0,Matches
233,Papu Gómez,ar ARG,"FW,MF",es Sevilla,33,1988,3.6,0,0,0,1,5,0,14,0,1,0,0,0,19,0,3,0.0,Matches
234,Diogo Gonçalves,pt POR,"MF,FW",pt Benfica,24,1997,1.5,0,0,0,0,1,2,5,2,0,0,0,0,7,0,2,0.0,Matches
235,Pedro Gonçalves,pt POR,MF,pt Sporting CP,23,1998,3.6,0,0,0,3,4,0,10,3,4,1,0,0,17,0,0,,Matches
236,Nicolás González,es ESP,MF,es Barcelona,19,2002,2.8,1,0,0,6,3,1,1,3,1,0,0,0,17,3,1,75.0,Matches
237,Leon Goretzka,de GER,MF,de Bayern Munich,26,1995,5.2,0,0,0,6,5,0,3,7,8,0,0,0,36,7,5,58.3,Matches
238,Robin Gosens,de GER,DF,it Atalanta,27,1994,1.1,0,0,0,2,0,0,0,3,0,0,0,0,6,2,0,100.0,Matches
239,Ryan Gravenberch,nl NED,MF,nl Ajax,19,2002,7.8,1,0,0,17,11,1,10,6,8,0,0,0,43,8,5,61.5,Matches
240,Ivo Grbić,hr CRO,GK,fr Lille,25,1996,6.0,1,0,0,0,4,0,0,0,0,0,0,0,4,1,0,100.0,Matches
241,Jack Grealish,eng ENG,FW,eng Manchester City,25,1995,5.1,0,0,0,9,17,6,4,3,3,0,0,0,22,4,5,44.4,Matches
242,Mason Greenwood,eng ENG,FW,eng Manchester Utd,19,2001,3.4,1,0,0,3,3,3,3,2,2,0,0,0,13,0,1,0.0,Matches
243,Antoine Griezmann,fr FRA,"FW,MF",es Atlético Madrid,30,1991,5.7,0,1,0,6,4,1,5,4,8,0,0,0,25,11,17,39.3,Matches
244,Álex Grimaldo,es ESP,"DF,MF",pt Benfica,25,1995,9.6,2,0,0,5,9,1,31,7,12,0,0,0,47,4,9,30.8,Matches
245,Marko Grujić,rs SRB,MF,pt Porto,25,1996,3.6,1,0,0,8,4,0,1,2,6,0,0,0,17,8,12,40.0,Matches
246,Gabriel Gudmundsson,se SWE,"MF,DF",fr Lille,22,1999,2.7,1,0,0,2,7,0,9,2,4,0,0,0,15,2,1,66.7,Matches
247,Raphaël Guerreiro,pt POR,DF,de Dortmund,27,1993,2.0,0,0,0,0,0,0,5,0,3,0,0,0,10,1,0,100.0,Matches
248,Josuha Guilavogui,fr FRA,"MF,DF",de Wolfsburg,30,1990,4.7,4,1,1,11,1,0,0,15,6,0,1,0,40,13,6,68.4,Matches
249,Daouda Guindo,ml MLI,DF,at RB Salzburg,18,2002,0.1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,Matches
250,Péter Gulácsi,hu HUN,GK,de RB Leipzig,31,1990,5.0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,0,,Matches
251,İlkay Gündoğan,de GER,MF,eng Manchester City,30,1990,7.4,1,0,0,4,7,1,13,7,4,0,0,0,39,5,1,83.3,Matches
252,Mert Günok,tr TUR,GK,tr Beşiktaş,32,1989,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
253,Miguel Gutiérrez,es ESP,DF,es Real Madrid,20,2001,0.7,0,0,0,0,0,0,4,0,0,0,0,0,3,1,2,33.3,Matches
254,Joško Gvardiol,hr CRO,DF,de RB Leipzig,19,2002,3.7,0,0,0,8,3,0,0,8,4,0,1,0,38,6,5,54.5,Matches
255,Erling Haaland,no NOR,FW,de Dortmund,21,2000,2.3,0,0,0,2,2,0,1,0,0,0,0,0,3,4,1,80.0,Matches
256,Munir El Haddadi,ma MAR,"FW,MF",es Sevilla,25,1995,2.3,0,0,0,3,6,5,2,1,0,0,0,0,10,2,3,40.0,Matches
257,Amadou Haidara,ml MLI,MF,de RB Leipzig,23,1998,2.0,0,0,0,3,1,0,0,3,4,0,0,0,18,4,2,66.7,Matches
258,Achraf Hakimi,ma MAR,DF,fr Paris S-G,22,1998,8.0,2,0,0,3,7,0,9,5,6,1,0,0,42,1,5,16.7,Matches
259,Sébastien Haller,ci CIV,FW,nl Ajax,27,1994,7.4,1,0,0,17,11,3,0,1,0,1,0,1,20,26,21,55.3,Matches
260,Samir Handanović,si SVN,GK,it Inter,37,1984,8.0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,,Matches
261,Denys Harmash,ua UKR,FW,ua Dynamo Kyiv,31,1990,3.6,2,0,0,11,15,11,1,3,3,0,0,0,13,5,12,29.4,Matches
262,Hans Hateboer,nl NED,DF,it Atalanta,27,1994,1.0,0,0,0,0,0,1,3,1,1,0,0,0,1,2,1,66.7,Matches
263,Kai Havertz,de GER,"FW,MF",eng Chelsea,22,1999,7.5,1,0,0,12,9,2,2,3,2,0,0,0,17,12,14,46.2,Matches
264,Eden Hazard,be BEL,FW,es Real Madrid,30,1991,0.9,0,0,0,1,3,0,3,0,1,0,0,0,4,1,0,100.0,Matches
265,Thorgan Hazard,be BEL,FW,de Dortmund,28,1993,1.6,0,0,0,0,3,0,5,2,1,0,0,0,8,0,2,0.0,Matches
266,Tom Heaton,eng ENG,GK,eng Manchester Utd,35,1986,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
267,Silvan Hefti,ch SUI,DF,ch Young Boys,23,1997,4.3,1,0,0,10,1,0,19,5,5,0,0,0,30,1,3,25.0,Matches
268,Dean Henderson,eng ENG,GK,eng Manchester Utd,24,1997,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
269,Jordan Henderson,eng ENG,MF,eng Liverpool,31,1990,7.4,0,0,0,10,4,0,17,13,5,0,0,0,52,5,5,50.0,Matches
270,Jack Hendry,sct SCO,DF,be Club Brugge,26,1995,6.0,0,0,0,4,2,1,0,4,5,0,0,0,31,6,1,85.7,Matches
271,Benjamin Henrichs,de GER,DF,de RB Leipzig,24,1997,0.6,0,0,0,1,0,0,0,3,0,0,0,0,6,0,0,,Matches
272,Mario Hermoso,es ESP,DF,es Atlético Madrid,26,1995,4.7,1,0,0,9,1,0,3,10,5,0,2,0,26,12,8,60.0,Matches
273,Lucas Hernández,fr FRA,DF,de Bayern Munich,25,1996,6.3,2,0,0,11,6,0,7,10,10,0,0,0,61,6,4,60.0,Matches
274,Theo Hernández,fr FRA,DF,it Milan,23,1997,5.0,2,0,0,5,9,4,15,3,5,0,0,0,24,5,5,50.0,Matches
275,Ander Herrera,es ESP,MF,fr Paris S-G,31,1989,3.6,1,0,0,6,5,0,3,7,6,0,0,0,11,0,4,0.0,Matches
276,Héctor Herrera,mx MEX,MF,es Atlético Madrid,31,1990,2.5,2,0,0,6,2,0,6,1,4,0,0,0,24,1,4,20.0,Matches
277,Callum Hudson-Odoi,eng ENG,"MF,DF",eng Chelsea,20,2000,3.2,1,0,0,4,3,1,7,1,3,0,0,0,12,0,4,0.0,Matches
