Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
384,Ruslan Malinovskyi,ua UKR,"MF,FW",it Atalanta,28,1993,3.3,161,137,21,3,0,4,31,1,17,7,10,0,115,3,3,Matches
385,Felix Mambimbi,ch SUI,"FW,MF",ch Young Boys,20,2001,0.7,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
386,Reinildo Mandava,mz MOZ,DF,fr Lille,27,1994,5.1,299,235,62,9,0,3,7,53,0,0,0,0,233,2,8,Matches
387,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,27,1994,4.0,179,141,37,6,0,3,3,31,0,0,0,0,137,1,8,Matches
388,Aïssa Mandi,dz ALG,DF,es Villarreal,29,1991,0.3,17,17,0,0,0,0,0,0,0,0,0,0,15,0,1,Matches
389,Sadio Mané,sn SEN,FW,eng Liverpool,29,1992,9.1,293,285,6,1,0,0,9,1,0,0,0,0,223,2,13,Matches
390,Faitout Maouassa,fr FRA,MF,be Club Brugge,23,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
391,Iván Marcano,es ESP,DF,pt Porto,34,1987,1.4,54,53,1,1,0,0,0,0,0,0,0,0,37,0,2,Matches
392,Marcelo,br BRA,DF,es Real Madrid,33,1988,1.1,70,63,7,0,0,2,3,6,1,0,0,0,58,0,2,Matches
393,José María Giménez,uy URU,DF,es Atlético Madrid,26,1995,6.5,215,205,10,8,1,5,0,1,0,0,0,0,174,0,2,Matches
394,Mariano,do DOM,FW,es Real Madrid,27,1993,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
395,João Mário,pt POR,MF,pt Benfica,28,1993,5.4,266,235,30,19,1,4,10,1,8,1,4,0,241,1,3,Matches
396,João Mário Lopes,pt POR,DF,pt Porto,21,2000,3.9,179,131,48,5,0,0,8,43,0,0,0,0,136,0,3,Matches
397,Marlon,br BRA,DF,ua Shakhtar,25,1995,5.0,447,426,21,12,0,0,0,1,0,0,0,0,424,0,2,Matches
398,Marlos,ua UKR,"FW,MF",ua Shakhtar,33,1988,2.3,134,122,11,2,2,0,5,5,3,2,1,0,114,1,2,Matches
399,Marquinhos,br BRA,DF,fr Paris S-G,27,1994,8.0,533,509,20,18,2,5,0,0,0,0,0,0,490,4,2,Matches
400,Anthony Martial,fr FRA,FW,eng Manchester Utd,25,1995,0.7,31,30,1,0,0,0,0,0,0,0,0,0,27,0,1,Matches
401,Josep Martinez,es ESP,GK,de RB Leipzig,23,1998,1.0,31,23,8,4,0,0,0,0,0,0,0,0,15,0,0,Matches
402,Lautaro Martínez,ar ARG,FW,it Inter,23,1997,6.4,115,112,2,0,1,0,0,1,0,0,0,0,91,1,3,Matches
403,Lisandro Martínez,ar ARG,DF,nl Ajax,23,1998,8.0,702,680,21,11,5,7,0,2,0,0,0,0,644,1,3,Matches
404,Toni Martínez,es ESP,FW,pt Porto,24,1997,1.6,24,24,0,0,0,0,3,0,0,0,0,0,15,0,3,Matches
405,Christopher Martins,lu LUX,MF,ch Young Boys,24,1997,4.6,176,168,7,5,1,0,0,2,0,0,0,0,155,1,2,Matches
406,Clinton Mata,ao ANG,DF,be Club Brugge,28,1992,5.9,252,202,47,7,1,4,11,40,0,0,0,0,174,3,4,Matches
407,Juan Mata,es ESP,MF,eng Manchester Utd,33,1988,1.1,56,52,4,2,1,1,2,0,2,1,0,0,48,0,0,Matches
408,Nemanja Matić,rs SRB,"MF,DF",eng Manchester Utd,32,1988,2.2,160,152,7,6,0,1,1,1,0,0,0,0,135,1,1,Matches
409,Joël Matip,cm CMR,DF,eng Liverpool,29,1991,7.0,519,506,12,11,0,0,0,1,0,0,0,0,476,1,1,Matches
410,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,25,1996,4.0,368,351,16,5,3,1,2,5,0,0,0,0,339,1,2,Matches
411,Eric Maxim Choupo-Moting,cm CMR,FW,de Bayern Munich,32,1989,0.6,16,14,2,1,0,0,0,0,0,0,0,0,13,0,0,Matches
412,Maycon,br BRA,MF,ua Shakhtar,24,1997,5.3,415,393,22,11,2,0,11,0,11,4,5,0,385,0,1,Matches
413,Noussair Mazraoui,ma MAR,DF,nl Ajax,23,1997,7.3,467,382,82,7,1,2,10,75,0,0,0,0,397,3,8,Matches
414,Kevin Mbabu,ch SUI,DF,de Wolfsburg,26,1995,3.6,198,151,47,4,1,1,14,43,0,0,0,0,135,0,9,Matches
415,Noah Mbamba,be BEL,MF,be Club Brugge,16,2005,0.6,22,22,0,0,0,0,0,0,0,0,0,0,14,0,2,Matches
416,Kylian Mbappé,fr FRA,FW,fr Paris S-G,22,1998,7.5,274,252,22,0,1,0,10,4,5,1,0,0,219,0,7,Matches
417,Chancel Mbemba,cd COD,DF,pt Porto,26,1994,5.0,224,214,10,10,0,2,2,0,0,0,0,0,196,0,1,Matches
418,Luke Mbete-Tatu,eng ENG,DF,eng Manchester City,17,2003,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
419,James Mcatee,eng ENG,MF,eng Manchester City,18,2002,0.5,27,27,0,0,0,0,1,0,0,0,0,0,21,0,1,Matches
420,Weston McKennie,us USA,MF,it Juventus,22,1998,4.3,183,171,11,1,0,2,2,10,0,0,0,0,152,1,4,Matches
421,Scott McTominay,sct SCO,MF,eng Manchester Utd,24,1996,4.4,217,204,12,12,1,5,0,0,0,0,0,0,187,1,2,Matches
422,Brandon Mechele,be BEL,DF,be Club Brugge,28,1993,1.5,42,40,2,2,0,1,0,0,0,0,0,0,35,0,2,Matches
423,Soualiho Meïté,fr FRA,MF,pt Benfica,27,1994,1.7,42,38,3,1,0,0,0,0,0,0,0,0,34,1,2,Matches
424,Arthur Melo,br BRA,MF,it Juventus,24,1996,3.0,297,287,10,8,2,1,2,1,1,1,0,0,277,0,5,Matches
425,Memphis,nl NED,FW,es Barcelona,27,1994,5.8,275,222,50,9,0,0,41,2,28,9,10,0,207,3,8,Matches
426,Nuno Mendes,pt POR,DF,fr Paris S-G,19,2002,6.4,311,260,49,4,0,1,11,45,0,0,0,0,256,2,5,Matches
427,Edouard Mendy,sn SEN,GK,eng Chelsea,29,1992,9.3,224,169,55,7,0,1,0,0,0,0,0,0,184,0,0,Matches
428,Ferland Mendy,fr FRA,DF,es Real Madrid,26,1995,9.6,467,402,64,5,0,6,13,59,0,0,0,0,416,1,10,Matches
429,Teden Mengi,eng ENG,DF,eng Manchester Utd,19,2002,0.3,23,22,1,0,0,0,0,1,0,0,0,0,17,0,0,Matches
430,Umut Meraş,tr TUR,DF,tr Beşiktaş,25,1995,2.8,106,90,16,1,0,0,3,15,0,0,0,0,85,0,5,Matches
431,Lionel Messi,ar ARG,FW,fr Paris S-G,34,1987,7.0,452,424,25,10,8,3,11,3,8,0,4,0,386,3,5,Matches
432,Junior Messias,br BRA,"FW,MF",it Milan,30,1991,1.3,38,34,3,1,1,0,4,1,1,1,0,0,25,1,2,Matches
433,Thomas Meunier,be BEL,DF,de Dortmund,29,1991,5.4,350,286,61,3,0,0,15,58,0,0,0,0,252,3,5,Matches
434,Simon Mignolet,be BEL,GK,be Club Brugge,33,1988,6.0,224,158,65,18,0,0,0,0,0,0,0,0,170,1,0,Matches
435,Éder Militão,br BRA,DF,es Real Madrid,23,1998,11.9,657,602,53,22,1,4,2,3,0,0,0,0,561,2,9,Matches
436,James Milner,eng ENG,"MF,DF",eng Liverpool,35,1986,2.4,172,148,24,7,0,2,10,13,4,0,3,0,128,0,6,Matches
437,Takumi Minamino,jp JPN,"FW,MF",eng Liverpool,26,1995,2.4,82,79,3,2,1,2,1,1,0,0,0,0,72,0,2,Matches
438,Óscar Mingueza,es ESP,DF,es Barcelona,22,1999,2.5,162,138,24,2,0,2,12,22,0,0,0,0,136,0,1,Matches
439,Rafa Mir,es ESP,"FW,DF",es Sevilla,24,1997,3.0,54,50,4,0,0,0,2,0,0,0,0,0,30,0,1,Matches
440,Aleksei Miranchuk,ru RUS,FW,it Atalanta,25,1995,0.4,11,11,0,0,0,0,0,0,0,0,0,0,9,0,1,Matches
441,Fabio Miretti,it ITA,MF,it Juventus,17,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
442,Luka Modrić,hr CRO,MF,es Real Madrid,35,1985,11.9,805,758,46,25,5,10,12,2,10,1,4,0,712,1,19,Matches
443,Niklas Moisander,fi FIN,DF,se Malmö,35,1985,2.1,91,87,4,3,0,0,0,1,0,0,0,0,80,0,4,Matches
444,Javi Montero,es ESP,DF,tr Beşiktaş,22,1999,3.4,168,160,8,8,0,3,0,0,0,0,0,0,144,0,2,Matches
445,Gonzalo Montiel,ar ARG,DF,es Sevilla,24,1997,2.1,155,133,21,0,0,0,13,21,0,0,0,0,119,1,7,Matches
446,Wesley Moraes,br BRA,FW,be Club Brugge,24,1996,0.3,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
447,Álvaro Morata,es ESP,FW,it Juventus,28,1992,5.7,142,135,6,0,2,0,4,0,0,0,0,0,102,1,4,Matches
448,Morato,br BRA,DF,pt Benfica,20,2001,2.0,140,139,1,1,0,1,0,0,0,0,0,0,123,0,0,Matches
449,Alberto Moreno,es ESP,"MF,DF",es Villarreal,29,1992,3.5,148,137,11,3,1,1,1,8,0,0,0,0,118,0,3,Matches
450,Gerard Moreno,es ESP,FW,es Villarreal,29,1992,5.8,175,169,5,1,2,3,5,1,0,0,0,0,107,1,14,Matches
451,Ilaix Moriba,gn GUI,MF,de RB Leipzig,18,2003,0.7,28,28,0,0,0,0,0,0,0,0,0,0,26,0,0,Matches
452,Tyler Morton,eng ENG,MF,eng Liverpool,18,2002,2.0,86,85,1,1,1,1,0,0,0,0,0,0,72,0,1,Matches
453,Andrei Mostovoy,ru RUS,"MF,FW",ru Zenit,23,1997,1.7,50,50,0,0,0,0,5,0,0,0,0,0,36,0,0,Matches
454,Youssoufa Moukoko,de GER,FW,de Dortmund,16,2004,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
455,Mason Mount,eng ENG,MF,eng Chelsea,22,1999,6.0,282,268,12,0,0,1,28,1,7,0,7,0,221,2,10,Matches
456,Mykhailo Mudryk,ua UKR,"MF,FW",ua Shakhtar,20,2001,2.0,78,70,7,0,1,0,11,1,6,4,1,0,55,1,1,Matches
457,Nordi Mukiele,fr FRA,DF,de RB Leipzig,23,1997,5.4,265,213,50,9,0,3,12,41,0,0,0,0,187,2,9,Matches
458,Thomas Müller,de GER,MF,de Bayern Munich,31,1989,8.6,390,364,25,2,3,0,25,8,10,3,4,0,287,1,11,Matches
459,Luis Muriel,co COL,"FW,MF",it Atalanta,30,1991,1.5,64,59,5,1,0,2,5,1,0,0,0,0,47,0,2,Matches
460,Jamal Musiala,de GER,"MF,FW",de Bayern Munich,18,2003,5.0,169,165,3,1,0,0,1,0,0,0,0,0,135,1,7,Matches
461,Juan Musso,ar ARG,GK,it Atalanta,27,1994,6.0,168,120,47,14,0,2,0,0,0,0,0,0,125,1,0,Matches
462,Vitaliy Mykolenko,ua UKR,DF,ua Dynamo Kyiv,22,1999,5.0,259,193,62,8,0,2,9,54,0,0,0,0,207,4,3,Matches
463,Joakim Mæhle,dk DEN,DF,it Atalanta,24,1997,4.8,260,218,42,0,0,1,8,42,0,0,0,0,223,0,6,Matches
464,Georges-Kévin N'Koudou,cm CMR,FW,tr Beşiktaş,26,1995,1.0,44,44,0,0,0,0,2,0,0,0,0,0,36,0,1,Matches
465,Fabrice N'Sakala,cd COD,DF,tr Beşiktaş,31,1990,3.0,192,172,17,1,0,0,11,16,0,0,0,0,147,3,5,Matches
466,Stanley N'Soki,fr FRA,DF,be Club Brugge,22,1999,5.4,203,194,8,4,0,5,0,4,0,0,0,0,166,1,4,Matches
467,Nacho,es ESP,DF,es Real Madrid,31,1990,6.4,333,298,33,6,0,4,5,22,0,0,0,0,307,2,4,Matches
468,Adi Nalic,ba BIH,"MF,FW",se Malmö,23,1997,1.0,45,43,1,1,0,1,5,0,0,0,0,0,34,1,3,Matches
469,Sebastian Nanasi,se SWE,"FW,MF",se Malmö,19,2002,1.0,30,30,0,0,0,0,0,0,0,0,0,0,24,0,0,Matches
470,Jesús Navas,es ESP,DF,es Sevilla,35,1985,3.7,295,260,35,4,1,1,21,31,0,0,0,0,238,0,7,Matches
471,Keylor Navas,cr CRC,GK,fr Paris S-G,34,1986,3.0,106,80,26,5,0,1,0,0,0,0,0,0,90,0,0,Matches
472,Flávio Nazinho,pt POR,DF,pt Sporting CP,18,2003,0.2,21,15,6,1,0,0,0,5,0,0,0,0,14,0,1,Matches
473,David Neres,br BRA,FW,nl Ajax,24,1997,2.3,108,104,3,2,0,0,5,1,0,0,0,0,89,1,3,Matches
474,Luís Neto,pt POR,DF,pt Sporting CP,33,1988,4.1,223,201,22,22,0,4,0,0,0,0,0,0,199,0,1,Matches
475,Manuel Neuer,de GER,GK,de Bayern Munich,35,1986,9.0,365,311,54,10,0,1,0,0,0,0,0,0,326,0,1,Matches
476,Neymar,br BRA,FW,fr Paris S-G,29,1992,5.2,266,248,15,5,1,2,5,1,7,2,2,0,218,3,8,Matches
477,Moumi Ngamaleu,cm CMR,"FW,MF",ch Young Boys,27,1994,5.9,221,203,16,2,2,2,18,13,1,0,0,0,175,2,6,Matches
478,Tanguy Nianzou,fr FRA,DF,de Bayern Munich,19,2002,2.4,210,207,3,3,0,0,0,0,0,0,0,0,198,0,0,Matches
479,Lasse Nielsen,dk DEN,DF,se Malmö,33,1988,5.0,164,159,5,5,0,1,0,0,0,0,0,0,135,0,4,Matches
480,Saúl Ñíguez,es ESP,"MF,DF",eng Chelsea,26,1994,1.8,103,95,8,0,0,0,9,7,1,0,1,0,80,0,1,Matches
481,Boban Nikolov,mk MKD,MF,md Sheriff Tiraspol,27,1994,1.1,26,26,0,0,0,0,0,0,0,0,0,0,21,0,0,Matches
482,Christopher Nkunku,fr FRA,"FW,MF",de RB Leipzig,23,1997,5.9,211,202,8,5,1,1,12,2,0,0,0,0,175,1,2,Matches
483,Felix Nmecha,de GER,MF,de Wolfsburg,20,2000,0.4,15,15,0,0,0,0,1,0,0,0,0,0,13,0,1,Matches
484,Lukas Nmecha,de GER,"FW,MF",de Wolfsburg,22,1998,3.6,71,67,2,0,1,0,0,0,0,0,0,0,51,2,2,Matches
485,Hugo Novoa,es ESP,FW,de RB Leipzig,18,2003,0.3,6,6,0,0,0,0,1,0,0,0,0,0,4,0,0,Matches
486,Matheus Nunes,pt POR,MF,pt Sporting CP,22,1998,5.6,217,206,11,11,3,5,1,0,0,0,0,0,177,0,7,Matches
487,Darwin Núñez,uy URU,FW,pt Benfica,22,1999,6.8,124,120,4,2,0,3,14,2,0,0,0,0,64,0,10,Matches
488,Jan Oblak,si SVN,GK,es Atlético Madrid,28,1993,10.0,290,162,128,32,0,1,0,0,0,0,0,0,154,0,0,Matches
489,Lucas Ocampos,ar ARG,FW,es Sevilla,27,1994,5.1,195,178,16,0,0,7,15,15,1,0,0,0,141,1,14,Matches
490,Noah Okafor,ch SUI,FW,at RB Salzburg,21,2000,3.8,74,74,0,0,0,1,3,0,0,0,0,0,43,0,5,Matches
491,Sérgio Oliveira,pt POR,MF,pt Porto,29,1992,3.3,151,126,24,12,0,4,16,1,11,0,9,1,109,1,1,Matches
492,Dani Olmo,es ESP,MF,de RB Leipzig,23,1998,1.0,39,36,2,2,0,1,0,0,0,0,0,0,31,1,0,Matches
493,Martin Olsson,se SWE,DF,se Malmö,33,1988,3.2,150,108,42,6,0,0,9,33,3,2,1,0,110,0,2,Matches
494,Amadou Onana,be BEL,"MF,DF",fr Lille,19,2001,2.9,100,99,1,1,0,2,0,0,0,0,0,0,79,0,1,Matches
495,André Onana,cm CMR,GK,nl Ajax,25,1996,2.0,56,41,15,4,0,0,0,0,0,0,0,0,47,0,0,Matches
496,Jérôme Onguéné,cm CMR,DF,at RB Salzburg,23,1997,4.8,260,252,7,7,0,3,0,0,0,0,0,0,212,1,1,Matches
497,Willi Orban,hu HUN,DF,de RB Leipzig,28,1992,3.5,197,188,8,7,1,0,0,1,0,0,0,0,168,1,3,Matches
498,Divock Origi,be BEL,FW,eng Liverpool,26,1995,2.1,51,49,1,0,1,0,3,1,0,0,0,0,37,1,2,Matches
499,Nicolás Otamendi,ar ARG,DF,pt Benfica,33,1988,9.0,387,362,24,22,0,4,0,2,0,0,0,0,325,1,1,Matches
500,Otávio,pt POR,MF,pt Porto,26,1995,5.0,216,195,20,2,1,0,14,9,6,2,2,0,157,1,7,Matches
501,Paulo Otávio,br BRA,"DF,MF",de Wolfsburg,26,1994,1.9,93,79,14,0,0,0,7,14,0,0,0,0,60,0,3,Matches
502,Alex Oxlade-Chamberlain,eng ENG,MF,eng Liverpool,27,1993,3.3,175,159,15,5,1,3,11,0,9,1,5,0,144,1,2,Matches
503,Magomed Ozdoyev,ru RUS,MF,ru Zenit,28,1992,0.1,6,5,1,0,0,0,0,1,0,0,0,0,6,0,0,Matches
504,Oğuzhan Özyakup,tr TUR,MF,tr Beşiktaş,28,1992,0.6,19,16,2,0,0,0,3,0,2,2,0,0,14,1,0,Matches
505,João Palhinha,pt POR,MF,pt Sporting CP,26,1995,5.9,188,178,10,10,0,8,3,0,0,0,0,0,157,0,6,Matches
506,Cole Palmer,eng ENG,"MF,FW",eng Manchester City,19,2002,0.5,22,22,0,0,2,0,0,0,0,0,0,0,16,0,2,Matches
507,Leandro Paredes,ar ARG,MF,fr Paris S-G,27,1994,3.5,318,306,12,10,1,1,0,1,1,0,0,0,298,0,2,Matches
508,Daniel Parejo,es ESP,MF,es Villarreal,32,1989,11.7,668,584,82,43,6,4,40,2,37,13,13,1,546,2,9,Matches
509,Mario Pašalić,hr CRO,MF,it Atalanta,26,1995,2.4,71,71,0,0,0,0,1,0,0,0,0,0,53,0,0,Matches
510,Felix Passlack,de GER,DF,de Dortmund,23,1998,0.7,26,22,4,0,0,0,0,4,0,0,0,0,22,0,1,Matches
511,Remko Pasveer,nl NED,GK,nl Ajax,37,1983,6.0,241,204,37,7,0,0,0,0,0,0,0,0,205,0,0,Matches
512,Alan Patrick,br BRA,MF,ua Shakhtar,30,1991,3.0,149,144,5,2,3,2,5,0,3,1,2,0,123,0,4,Matches
513,Paulinho,pt POR,"FW,MF",pt Sporting CP,28,1992,6.4,155,134,20,0,2,2,3,1,0,0,0,0,106,1,7,Matches
514,Benjamin Pavard,fr FRA,DF,de Bayern Munich,25,1996,8.5,749,690,56,9,1,3,12,47,0,0,0,0,658,3,1,Matches
515,Alfonso Pedraza,es ESP,"DF,MF",es Villarreal,25,1996,4.8,248,207,41,0,1,0,20,41,0,0,0,0,185,0,13,Matches
516,Pedri,es ESP,MF,es Barcelona,18,2002,1.7,101,97,4,0,0,3,1,0,4,0,0,0,87,0,2,Matches
517,Pedrinho,br BRA,"MF,FW",ua Shakhtar,23,1998,3.8,170,164,5,0,2,0,6,1,2,1,1,0,148,1,3,Matches
518,Jordan Pefok,us USA,FW,ch Young Boys,25,1996,3.8,65,54,11,0,1,0,0,0,0,0,0,0,49,0,0,Matches
519,Luca Pellegrini,it ITA,DF,it Juventus,22,1999,0.0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Matches
520,Carlos de Pena,uy URU,"FW,MF",ua Dynamo Kyiv,29,1992,4.1,140,128,6,3,1,0,12,1,2,0,1,0,85,6,3,Matches
521,Rubén Peña,es ESP,DF,es Villarreal,30,1991,0.2,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
522,Sergio Peña,pe PER,MF,se Malmö,25,1995,3.1,164,154,10,6,0,4,4,2,2,0,1,0,127,0,11,Matches
523,Pepê,br BRA,"FW,MF",pt Porto,24,1997,0.4,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
524,Pepe,pt POR,DF,pt Porto,38,1983,3.9,192,179,13,12,0,7,2,0,0,0,0,0,159,0,3,Matches
525,Danilo Pereira,pt POR,"MF,DF",fr Paris S-G,29,1991,4.0,201,197,4,4,0,1,0,0,0,0,0,0,182,0,1,Matches
526,Mattia Perin,it ITA,GK,it Juventus,28,1992,1.0,20,17,3,0,0,0,0,0,0,0,0,0,15,0,0,Matches
527,Ivan Perišić,hr CRO,DF,it Inter,32,1989,5.9,282,242,39,0,1,3,40,38,1,0,0,0,190,1,16,Matches
528,Pavao Pervan,at AUT,GK,de Wolfsburg,33,1987,1.0,42,32,10,1,0,0,0,0,0,0,0,0,26,0,0,Matches
529,Matteo Pessina,it ITA,MF,it Atalanta,24,1997,2.3,100,97,2,1,0,0,3,0,0,0,0,0,73,1,4,Matches
530,Giuseppe Pezzella,it ITA,DF,it Atalanta,23,1997,0.6,25,20,5,0,0,0,1,5,0,0,0,0,17,0,0,Matches
531,Maximilian Philipp,de GER,"MF,FW",de Wolfsburg,27,1994,1.0,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
532,Nathaniel Phillips,eng ENG,DF,eng Liverpool,24,1997,1.0,44,42,2,2,0,1,0,0,0,0,0,0,34,0,0,Matches
533,Kamil Piątkowski,pl POL,DF,at RB Salzburg,21,2000,0.9,38,38,0,0,0,1,0,0,0,0,0,0,34,0,0,Matches
534,Yeremi Pino,es ESP,"MF,DF",es Villarreal,18,2002,4.7,110,107,3,0,0,1,4,1,0,0,0,0,86,0,6,Matches
535,Gerard Piqué,es ESP,DF,es Barcelona,34,1987,4.4,295,287,8,7,0,3,0,1,0,0,0,0,269,0,0,Matches
536,Pizzi,pt POR,"MF,FW",pt Benfica,31,1989,1.8,64,55,9,5,0,1,6,0,4,1,1,0,41,0,3,Matches
537,Miralem Pjanić,ba BIH,MF,tr Beşiktaş,31,1990,2.9,221,192,26,17,3,6,11,0,9,5,2,1,183,3,2,Matches
538,Paul Pogba,fr FRA,"MF,FW",eng Manchester Utd,28,1993,3.8,195,189,5,5,1,3,0,0,0,0,0,0,159,1,4,Matches
539,Marin Pongračić,hr CRO,DF,de Dortmund,23,1997,1.9,91,85,6,4,0,1,0,0,0,0,0,0,78,0,0,Matches
540,Pedro Porro,es ESP,"DF,MF",pt Sporting CP,21,1999,5.8,263,204,56,6,2,2,25,43,7,1,4,0,172,3,9,Matches
541,Yussuf Poulsen,dk DEN,FW,de RB Leipzig,27,1994,1.7,48,44,4,0,2,0,0,0,0,0,0,0,28,0,2,Matches
542,Riqui Puig,es ESP,MF,es Barcelona,21,1999,0.2,15,15,0,0,0,0,0,0,0,0,0,0,13,0,0,Matches
543,Christian Pulisic,us USA,"FW,MF",eng Chelsea,22,1998,4.1,135,133,2,0,0,0,3,2,0,0,0,0,110,0,7,Matches
544,Andriy Pyatov,ua UKR,GK,ua Shakhtar,37,1984,2.9,86,69,17,3,0,0,0,0,0,0,0,0,76,0,0,Matches
545,Dani Raba,es ESP,FW,es Villarreal,25,1995,0.1,4,2,2,0,0,0,0,0,0,0,0,0,3,0,0,Matches
546,Adrien Rabiot,fr FRA,MF,it Juventus,26,1995,6.0,286,278,6,1,1,2,5,5,0,0,0,0,249,2,3,Matches
547,Stjepan Radeljić,ba BIH,"DF,MF",md Sheriff Tiraspol,23,1997,0.9,37,36,0,0,0,1,0,0,0,0,0,0,27,1,0,Matches
548,Nemanja Radonjić,rs SRB,MF,pt Benfica,25,1996,0.4,12,11,1,0,1,0,0,1,0,0,0,0,9,0,0,Matches
549,Erdal Rakip,mk MKD,MF,se Malmö,25,1996,3.0,73,70,3,3,2,1,1,0,0,0,0,0,46,0,2,Matches
550,Ivan Rakitić,hr CRO,MF,es Sevilla,33,1988,3.1,169,148,19,12,0,7,14,0,7,0,4,0,127,2,3,Matches
551,Yaroslav Rakitskiy,ua UKR,DF,ru Zenit,31,1989,5.5,369,341,25,17,0,13,16,2,6,2,3,0,292,3,2,Matches
552,Eric Ramírez,ve VEN,FW,ua Dynamo Kyiv,22,1998,0.2,4,4,0,0,0,0,1,0,0,0,0,0,2,0,1,Matches
553,Gonçalo Ramos,pt POR,"MF,FW",pt Benfica,20,2001,4.1,99,97,2,2,0,0,0,0,0,0,0,0,70,0,3,Matches
554,Aaron Ramsey,wls WAL,"MF,FW",it Juventus,30,1990,0.2,23,22,1,0,0,0,1,0,1,1,0,0,23,0,0,Matches
555,Andrea Ranocchia,it ITA,DF,it Inter,33,1988,1.1,39,37,2,2,0,1,0,0,0,0,0,0,32,0,0,Matches
556,Marcus Rashford,eng ENG,"FW,MF",eng Manchester Utd,23,1997,2.8,125,120,3,0,0,0,3,3,0,0,0,0,97,2,3,Matches
557,Ante Rebić,hr CRO,FW,it Milan,27,1993,1.3,20,18,2,0,1,1,1,0,0,0,0,0,12,0,1,Matches
558,Reinier,br BRA,"MF,FW",de Dortmund,19,2002,1.4,73,73,0,0,0,0,1,0,0,0,0,0,62,0,1,Matches
559,Matheus Reis,br BRA,DF,pt Sporting CP,26,1995,6.7,283,231,51,8,0,1,6,43,0,0,0,0,228,1,3,Matches
560,Karim Rekik,nl NED,DF,es Sevilla,26,1994,1.4,94,85,9,3,0,0,2,6,0,0,0,0,82,0,0,Matches
561,Devyne Rensch,nl NED,DF,nl Ajax,18,2003,0.8,69,61,7,0,0,0,1,7,0,0,0,0,61,1,1,Matches
562,Marco Reus,de GER,"FW,MF",de Dortmund,32,1989,5.5,223,204,18,7,0,2,13,4,5,2,1,0,176,1,8,Matches
563,Rodrigo Ribeiro,pt POR,FW,pt Sporting CP,16,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
564,Federico Ricca,uy URU,DF,be Club Brugge,26,1994,1.8,74,65,9,0,0,0,4,9,0,0,0,0,51,0,4,Matches
565,Omar Richards,eng ENG,"DF,FW",de Bayern Munich,23,1998,0.6,47,44,3,0,0,0,1,3,0,0,0,0,43,0,1,Matches
566,Fabian Rieder,ch SUI,"MF,FW",ch Young Boys,19,2002,3.0,98,87,11,5,1,1,10,0,6,4,2,0,61,0,5,Matches
567,Søren Rieks,dk DEN,"DF,MF",se Malmö,34,1987,2.4,89,69,20,0,0,0,0,20,0,0,0,0,67,0,2,Matches
568,Mats Rits,be BEL,MF,be Club Brugge,28,1993,4.6,137,127,7,4,0,1,3,1,2,2,0,0,101,3,0,Matches
569,Sergi Roberto,es ESP,"DF,FW",es Barcelona,29,1992,1.9,92,79,13,0,0,0,6,13,0,0,0,0,73,0,1,Matches
570,Andrew Robertson,sct SCO,DF,eng Liverpool,27,1994,9.2,726,599,125,22,0,6,58,76,27,6,18,0,582,2,17,Matches
571,Marc Roca,es ESP,MF,de Bayern Munich,24,1996,0.9,68,67,1,0,0,3,0,1,0,0,0,0,64,0,0,Matches
572,Rodri,es ESP,MF,eng Manchester City,25,1996,9.3,810,797,11,11,0,3,1,0,0,0,0,0,753,2,6,Matches
573,Óscar Rodríguez Arnaiz,es ESP,FW,es Sevilla,23,1998,0.3,14,12,2,2,0,1,3,0,0,0,0,0,9,0,0,Matches
574,Rodrygo,br BRA,"FW,MF",es Real Madrid,20,2001,5.6,223,218,4,1,1,0,11,2,1,0,0,0,184,1,9,Matches
575,Alessio Romagnoli,it ITA,DF,it Milan,26,1995,4.4,239,225,13,8,0,1,1,1,0,0,0,0,202,1,2,Matches
576,Iván Romero,es ESP,MF,es Sevilla,20,2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
577,Cristiano Ronaldo,pt POR,FW,eng Manchester Utd,36,1985,6.8,209,201,8,0,1,4,3,2,2,0,0,0,179,0,6,Matches
