Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_TO,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_GCA,GCA_GCA90,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_TO,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Matches
1,Brenden Aaronson,us USA,MF,at RB Salzburg,20,2000,7.9,21,2.65,14,2,3,1,1,0,4,0.50,4,0,0,0,0,0,Matches
2,Malik Abubakari,gh GHA,FW,se Malmö,21,2000,1.3,1,0.76,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
3,Marcos Acuña,ar ARG,DF,es Sevilla,29,1991,4.2,10,2.37,5,5,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
4,Tyler Adams,us USA,MF,de RB Leipzig,22,1999,3.3,3,0.92,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
5,Junior Adamu,at AUT,FW,at RB Salzburg,20,2001,2.6,5,1.91,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
6,Antonio Adán,es ESP,GK,pt Sporting CP,34,1987,7.0,1,0.14,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
7,Edmund Addo,gh GHA,MF,md Sheriff Tiraspol,21,2000,5.4,8,1.47,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
8,Karim Adeyemi,de GER,FW,at RB Salzburg,19,2002,6.7,22,3.28,11,0,3,1,7,0,4,0.60,2,0,0,0,2,0,Matches
9,Michel Aebischer,ch SUI,MF,ch Young Boys,24,1997,5.6,17,3.04,8,6,0,1,0,2,3,0.54,2,1,0,0,0,0,Matches
10,Sergio Agüero,ar ARG,FW,es Barcelona,33,1988,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
11,Anel Ahmedhodžić,ba BIH,DF,se Malmö,22,1999,4.6,2,0.44,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
12,Manuel Akanji,ch SUI,DF,de Dortmund,26,1995,5.0,4,0.80,3,0,1,0,0,0,1,0.20,1,0,0,0,0,0,Matches
13,Nathan Aké,nl NED,DF,eng Manchester City,26,1995,3.6,7,1.94,6,0,0,0,0,1,1,0.28,0,0,0,0,0,1,Matches
14,David Alaba,at AUT,DF,es Real Madrid,29,1992,11.5,9,0.80,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
15,Jordi Alba,es ESP,"DF,FW",es Barcelona,32,1989,4.1,9,2.17,9,0,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
16,Raúl Albiol,es ESP,DF,es Villarreal,35,1985,11.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
17,Paco Alcácer,es ESP,FW,es Villarreal,27,1993,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
18,Thiago Alcántara,es ESP,MF,eng Liverpool,30,1991,6.7,18,2.70,17,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
19,Trent Alexander-Arnold,eng ENG,DF,eng Liverpool,22,1998,8.8,34,3.87,19,11,0,3,1,0,8,0.91,7,0,0,1,0,0,Matches
20,Alisson,br BRA,GK,eng Liverpool,28,1992,13.0,3,0.23,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
21,André Almeida,pt POR,"DF,MF",pt Benfica,30,1990,2.6,2,0.76,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
22,Marcos Alonso,es ESP,"DF,MF",eng Chelsea,30,1990,6.1,16,2.79,6,8,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
23,Éder Álvarez Balanta,co COL,MF,be Club Brugge,28,1993,4.5,6,1.33,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
24,Edson Álvarez,mx MEX,MF,nl Ajax,23,1997,6.2,8,1.29,7,0,0,1,0,0,1,0.16,1,0,0,0,0,0,Matches
25,Mohamed Aly Camara,gn GUI,DF,ch Young Boys,23,1997,3.8,6,1.56,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
26,Benjamin André,fr FRA,MF,fr Lille,30,1990,7.0,9,1.29,7,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
27,Oleksandr Andriyevskyi,ua UKR,MF,ua Dynamo Kyiv,27,1994,1.1,3,2.84,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
28,Angeliño,es ESP,DF,de RB Leipzig,24,1997,4.8,11,2.30,7,2,0,1,1,0,3,0.63,3,0,0,0,0,0,Matches
29,Marcos Antônio,br BRA,MF,ua Shakhtar,21,2000,2.8,6,2.12,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
30,Antony,br BRA,FW,nl Ajax,21,2000,6.4,28,4.39,25,0,1,2,0,0,10,1.57,8,0,1,1,0,0,Matches
31,Ronald Araújo,uy URU,DF,es Barcelona,22,1999,4.1,1,0.25,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
32,Danilo Arboleda,co COL,DF,md Sheriff Tiraspol,26,1995,6.0,1,0.17,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
33,Maximilian Arnold,de GER,MF,de Wolfsburg,27,1994,6.0,12,2.00,6,6,0,0,0,0,2,0.33,1,1,0,0,0,0,Matches
34,Kepa Arrizabalaga,es ESP,GK,eng Chelsea,26,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
35,Marco Asensio,es ESP,"FW,MF",es Real Madrid,25,1996,2.3,5,2.50,3,1,0,1,0,0,2,1.00,1,0,0,1,0,0,Matches
36,Giorgos Athanasiadis,gr GRE,GK,md Sheriff Tiraspol,28,1993,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
37,Ludwig Augustinsson,se SWE,DF,es Sevilla,27,1994,0.9,2,2.28,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
38,Serge Aurier,ci CIV,DF,es Villarreal,28,1992,1.5,1,0.68,1,0,0,0,0,0,1,0.68,1,0,0,0,0,0,Matches
39,Sardar Azmoun,ir IRN,FW,ru Zenit,26,1995,3.4,7,2.07,4,0,1,2,0,0,2,0.59,0,0,1,1,0,0,Matches
40,César Azpilicueta,es ESP,DF,eng Chelsea,31,1989,7.5,11,1.46,11,0,0,0,0,0,2,0.27,2,0,0,0,0,0,Matches
41,Eric Bailly,ci CIV,DF,eng Manchester Utd,27,1994,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
42,Tiemoué Bakayoko,fr FRA,"MF,FW",it Milan,26,1994,0.7,3,4.58,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
43,Ridle Baku,de GER,"FW,DF",de Wolfsburg,23,1998,4.6,6,1.31,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
44,Alejandro Balde,es ESP,"DF,FW",es Barcelona,17,2003,0.2,1,4.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
45,Gareth Bale,wls WAL,FW,es Real Madrid,32,1989,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
46,David von Ballmoos,ch SUI,GK,ch Young Boys,26,1994,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
47,Fodé Ballo-Touré,sn SEN,"DF,MF",it Milan,24,1997,1.0,4,3.96,2,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
48,Jonathan Bamba,ci CIV,"MF,FW",fr Lille,25,1996,5.2,21,4.03,14,2,1,1,3,0,1,0.19,0,0,0,0,1,0,Matches
49,Nicolò Barella,it ITA,MF,it Inter,24,1997,5.5,25,4.56,21,0,1,0,2,1,0,0.00,0,0,0,0,0,0,Matches
50,Ross Barkley,eng ENG,MF,eng Chelsea,27,1993,1.1,7,6.49,4,3,0,0,0,0,2,1.86,1,1,0,0,0,0,Matches
51,Wílmar Barrios,co COL,"MF,DF",ru Zenit,27,1993,6.0,6,1.00,6,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
52,Gil Bastião Dias,pt POR,FW,pt Benfica,24,1996,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
53,Alessandro Bastoni,it ITA,DF,it Inter,22,1999,7.4,10,1.35,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
54,Michy Batshuayi,be BEL,FW,tr Beşiktaş,27,1993,4.3,6,1.41,3,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
55,Donny van de Beek,nl NED,MF,eng Manchester Utd,24,1997,2.3,1,0.44,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
56,Jude Bellingham,eng ENG,"MF,FW",de Dortmund,18,2003,5.6,20,3.60,12,0,7,0,1,0,5,0.90,3,0,1,0,1,0,Matches
57,Hatem Ben Arfa,fr FRA,"FW,MF",fr Lille,34,1987,0.3,2,7.50,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
58,Ismaël Bennacer,dz ALG,MF,it Milan,23,1997,4.2,4,0.96,0,2,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
59,Rodrigo Bentancur,uy URU,"MF,FW",it Juventus,24,1997,4.2,8,1.90,8,0,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
60,Karim Benzema,fr FRA,FW,es Real Madrid,33,1987,12.2,48,4.03,40,0,6,1,1,0,7,0.59,5,0,1,0,1,0,Matches
61,Steven Berghuis,nl NED,MF,nl Ajax,29,1991,6.9,36,5.20,30,5,0,1,0,0,1,0.14,1,0,0,0,0,0,Matches
62,Federico Bernardeschi,it ITA,"FW,MF",it Juventus,27,1994,3.2,18,5.61,12,3,1,2,0,0,3,0.93,3,0,0,0,0,0,Matches
63,Bernardo,br BRA,"DF,MF",at RB Salzburg,26,1995,0.3,1,3.60,0,0,0,1,0,0,1,3.60,0,0,0,1,0,0,Matches
64,Paulo Bernardo,pt POR,MF,pt Benfica,19,2002,0.5,1,2.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
65,Veljko Birmančević,rs SRB,"MF,FW",se Malmö,23,1998,3.9,8,2.04,4,0,2,0,1,1,1,0.25,1,0,0,0,0,0,Matches
66,Antonio Blanco,es ESP,MF,es Real Madrid,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
67,Daley Blind,nl NED,DF,nl Ajax,31,1990,6.3,21,3.32,19,1,1,0,0,0,3,0.47,3,0,0,0,0,0,Matches
68,Valerii Bondar,ua UKR,DF,ua Shakhtar,22,1999,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
69,Artem Bondarenko,ua UKR,MF,ua Shakhtar,20,2000,0.9,3,3.21,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
70,Solomon Bonnah,nl NED,DF,de RB Leipzig,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
71,Leonardo Bonucci,it ITA,DF,it Juventus,34,1987,6.4,8,1.24,8,0,0,0,0,0,2,0.31,2,0,0,0,0,0,Matches
72,Sebastiaan Bornauw,be BEL,DF,de Wolfsburg,22,1999,2.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
73,Sven Botman,nl NED,DF,fr Lille,21,2000,4.6,2,0.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
74,Yassine Bounou,ma MAR,GK,es Sevilla,30,1991,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
75,Denys Boyko,ua UKR,GK,ua Dynamo Kyiv,33,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
76,Can Bozdogan,de GER,MF,tr Beşiktaş,20,2001,2.4,5,2.05,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
77,Domagoj Bradarić,hr CRO,DF,fr Lille,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
78,Conor Bradley,nir NIR,FW,eng Liverpool,18,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
79,Daniel Bragança,pt POR,MF,pt Sporting CP,22,1999,1.5,6,4.09,3,0,1,1,0,1,0,0.00,0,0,0,0,0,0,Matches
80,Julian Brandt,de GER,"MF,FW",de Dortmund,25,1996,4.4,12,2.73,8,2,2,0,0,0,1,0.23,1,0,0,0,0,0,Matches
81,Brian Brobbey,nl NED,FW,nl Ajax,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
82,Brian Brobbey,nl NED,"FW,MF",de RB Leipzig,19,2002,1.2,1,0.84,0,0,0,0,1,0,1,0.84,0,0,0,0,1,0,Matches
83,John Brooks,us USA,DF,de Wolfsburg,28,1993,3.7,1,0.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
84,Franz Brorsson,se SWE,DF,se Malmö,25,1996,5.0,2,0.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
85,Marcelo Brozović,hr CRO,MF,it Inter,28,1992,7.0,22,3.14,16,4,0,2,0,0,3,0.43,2,1,0,0,0,0,Matches
86,Nicolas Bürgy,ch SUI,DF,ch Young Boys,25,1995,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
87,Heorhiy Bushchan,ua UKR,GK,ua Dynamo Kyiv,27,1994,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
88,Sergio Busquets,es ESP,MF,es Barcelona,33,1988,5.4,9,1.67,9,0,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
89,Vitaliy Buyalskyi,ua UKR,"FW,MF",ua Dynamo Kyiv,28,1993,4.8,15,3.11,8,0,3,1,2,1,0,0.00,0,0,0,0,0,0,Matches
90,Jovane Cabral,cv CPV,"FW,MF",pt Sporting CP,23,1998,0.9,2,2.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
91,Davide Calabria,it ITA,DF,it Milan,24,1996,3.5,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
92,Hakan Çalhanoğlu,tr TUR,MF,it Inter,27,1994,4.6,27,5.84,16,11,0,0,0,0,2,0.43,2,0,0,0,0,0,Matches
93,Mohamed Camara,ml MLI,MF,at RB Salzburg,21,2000,7.4,9,1.21,6,0,1,0,1,1,3,0.40,2,0,0,0,1,0,Matches
94,Eduardo Camavinga,fr FRA,MF,es Real Madrid,18,2002,3.4,9,3.29,8,0,0,0,1,0,5,1.83,4,0,0,0,1,0,Matches
95,Emre Can,de GER,DF,de Dortmund,27,1994,0.8,2,2.47,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
96,João Cancelo,pt POR,DF,eng Manchester City,27,1994,9.3,33,3.67,28,1,1,1,0,2,4,0.44,4,0,0,0,0,0,Matches
97,Nicolás Capaldo,ar ARG,MF,at RB Salzburg,23,1997,3.2,6,1.90,4,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
98,Étienne Capoue,fr FRA,MF,es Villarreal,33,1988,11.6,15,1.29,10,0,1,2,1,1,5,0.43,3,0,0,2,0,0,Matches
99,Fábio Cardoso,pt POR,DF,pt Porto,27,1994,1.7,2,1.15,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
100,Diego Carlos,br BRA,DF,es Sevilla,28,1993,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
101,Yannick Carrasco,be BEL,"FW,MF",es Atlético Madrid,27,1993,5.2,11,2.10,8,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
102,Scott Carson,eng ENG,GK,eng Manchester City,35,1985,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
103,Dani Carvajal,es ESP,DF,es Real Madrid,29,1992,10.6,22,2.21,20,1,1,0,0,0,1,0.10,1,0,0,0,0,0,Matches
104,Casemiro,br BRA,MF,es Real Madrid,29,1992,10.1,21,2.08,15,1,1,1,3,0,2,0.20,1,0,0,0,1,0,Matches
105,Frank Castañeda,co COL,"FW,MF",md Sheriff Tiraspol,27,1994,3.9,7,1.77,4,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
106,Koen Casteels,be BEL,GK,de Wolfsburg,29,1992,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
107,Edinson Cavani,uy URU,FW,eng Manchester Utd,34,1987,0.9,3,3.46,3,0,0,0,0,0,1,1.15,1,0,0,0,0,0,Matches
108,Dani Ceballos,es ESP,"MF,FW",es Real Madrid,24,1996,0.5,1,5.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
109,Dumitru Celeadnic,md MDA,GK,md Sheriff Tiraspol,29,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
110,Zeki Çelik,tr TUR,DF,fr Lille,24,1997,6.5,13,1.98,7,3,0,3,0,0,2,0.31,1,0,0,1,0,0,Matches
111,Trevoh Chalobah,eng ENG,DF,eng Chelsea,22,1999,2.0,1,0.51,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
112,Giorgio Chiellini,it ITA,DF,it Juventus,36,1984,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
113,Federico Chiesa,it ITA,"FW,MF",it Juventus,23,1997,3.7,16,4.30,8,2,4,0,2,0,3,0.81,0,0,2,0,1,0,Matches
114,Ben Chilwell,eng ENG,DF,eng Chelsea,24,1996,2.1,5,2.39,1,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
115,Dmitri Chistyakov,ru RUS,DF,ru Zenit,27,1994,4.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
116,Andreas Christensen,dk DEN,DF,eng Chelsea,25,1996,6.7,9,1.35,8,0,0,1,0,0,2,0.30,2,0,0,0,0,0,Matches
117,Anders Christiansen,dk DEN,MF,se Malmö,31,1990,3.6,9,2.48,5,2,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
118,Samuel Chukwueze,ng NGA,"MF,FW",es Villarreal,22,1999,3.1,3,0.97,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
119,Claudinho,br BRA,"MF,FW",ru Zenit,24,1997,5.1,26,5.13,16,6,0,2,1,1,1,0.20,1,0,0,0,0,0,Matches
120,Sebastián Coates,uy URU,DF,pt Sporting CP,30,1990,6.0,3,0.50,2,0,0,1,0,0,2,0.33,1,0,0,1,0,0,Matches
121,Serafim Cojocari,md MDA,FW,md Sheriff Tiraspol,20,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
122,Maxim Cojocaru,md MDA,"FW,MF",md Sheriff Tiraspol,23,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
123,Antonio Čolak,hr CRO,FW,se Malmö,27,1993,5.5,7,1.26,4,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
124,Kingsley Coman,fr FRA,FW,de Bayern Munich,25,1996,7.0,56,8.03,34,0,15,3,3,1,7,1.00,4,0,2,0,0,1,Matches
125,Francisco Conceição,pt POR,MF,pt Porto,18,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
126,Francis Coquelin,fr FRA,MF,es Villarreal,30,1991,5.1,9,1.77,5,0,1,1,1,1,2,0.39,1,0,0,0,1,0,Matches
127,Jesús Corona,mx MEX,"DF,FW",pt Porto,28,1993,2.4,7,2.94,4,2,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
128,Ángel Correa,ar ARG,"FW,MF",es Atlético Madrid,26,1995,4.5,14,3.11,13,0,0,1,0,0,1,0.22,1,0,0,0,0,0,Matches
129,Joaquín Correa,ar ARG,FW,it Inter,26,1994,1.2,3,2.45,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
130,Bruno Xavier Almeida Costa,pt POR,MF,pt Porto,24,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
131,Diogo Costa,pt POR,GK,pt Porto,21,1999,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
132,Fernando Costanza,br BRA,DF,md Sheriff Tiraspol,22,1998,6.0,4,0.67,2,1,0,0,0,1,1,0.17,0,1,0,0,0,0,Matches
133,Thibaut Courtois,be BEL,GK,es Real Madrid,29,1992,13.7,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
134,Philippe Coutinho,br BRA,"FW,MF",es Barcelona,29,1992,1.2,1,0.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
135,Juan Cuadrado,co COL,"DF,MF",it Juventus,33,1988,5.2,20,3.81,13,4,1,0,2,0,1,0.19,1,0,0,0,0,0,Matches
136,Matheus Cunha,br BRA,FW,es Atlético Madrid,22,1999,1.6,7,4.32,0,0,2,3,1,1,0,0.00,0,0,0,0,0,0,Matches
137,Danilo D'Ambrosio,it ITA,DF,it Inter,32,1988,1.6,3,1.84,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
138,Cosimo Marco Da Graca,it ITA,FW,it Juventus,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
139,Johan Dahlin,se SWE,GK,se Malmö,34,1986,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
140,Mahmoud Dahoud,de GER,MF,de Dortmund,25,1996,2.4,14,5.94,8,3,1,1,1,0,4,1.70,2,1,0,0,1,0,Matches
141,Diogo Dalot,pt POR,DF,eng Manchester Utd,22,1999,2.6,6,2.31,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
142,Danilo,br BRA,DF,it Juventus,30,1991,5.0,10,2.00,10,0,0,0,0,0,2,0.40,2,0,0,0,0,0,Matches
143,Arnaut Danjuma,nl NED,FW,es Villarreal,24,1997,10.0,20,1.99,11,1,4,4,0,0,3,0.30,1,0,0,2,0,0,Matches
144,Mohamed Daramy,dk DEN,FW,nl Ajax,19,2002,0.6,1,1.70,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
145,Matteo Darmian,it ITA,DF,it Inter,31,1989,2.2,5,2.28,3,0,0,1,1,0,1,0.46,0,0,0,1,0,0,Matches
146,Jonathan David,ca CAN,FW,fr Lille,21,2000,7.5,19,2.54,13,0,4,1,1,0,3,0.40,3,0,0,0,0,0,Matches
147,Alphonso Davies,ca CAN,DF,de Bayern Munich,20,2000,5.3,14,2.65,11,0,0,2,0,1,2,0.38,2,0,0,0,0,0,Matches
148,Kevin De Bruyne,be BEL,MF,eng Manchester City,30,1991,8.1,45,5.54,35,7,0,2,1,0,6,0.74,5,0,0,1,0,0,Matches
149,Charles De Ketelaere,be BEL,FW,be Club Brugge,20,2001,5.5,19,3.45,13,1,3,1,1,0,2,0.36,1,0,1,0,0,0,Matches
150,Rodrigo De Paul,ar ARG,MF,es Atlético Madrid,27,1994,6.4,17,2.65,11,2,1,1,2,0,1,0.16,1,0,0,0,0,0,Matches
151,Mattia De Sciglio,it ITA,DF,it Juventus,28,1992,3.2,7,2.20,7,0,0,0,0,0,1,0.31,1,0,0,0,0,0,Matches
152,Koni De Winter,be BEL,DF,it Juventus,19,2002,0.9,1,1.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
153,Thomas Delaney,dk DEN,MF,es Sevilla,29,1991,2.2,6,2.70,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
154,Liam Delap,eng ENG,FW,eng Manchester City,18,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
155,Ousmane Dembélé,fr FRA,"FW,DF",es Barcelona,24,1997,1.4,4,2.93,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
156,Yusuf Demir,at AUT,"DF,FW",es Barcelona,18,2003,1.1,3,2.65,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
157,Merih Demiral,tr TUR,DF,it Atalanta,23,1998,4.1,2,0.49,2,0,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
158,Dentinho,br BRA,FW,ua Shakhtar,32,1989,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
159,Sergiño Dest,us USA,"DF,FW",es Barcelona,20,2000,2.6,3,1.17,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
160,Ersin Destanoğlu,tr TUR,GK,tr Beşiktaş,20,2001,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
161,Ángel Di María,ar ARG,FW,fr Paris S-G,33,1988,2.9,9,3.12,6,3,0,0,0,0,2,0.69,1,1,0,0,0,0,Matches
162,Boulaye Dia,sn SEN,FW,es Villarreal,24,1996,2.9,5,1.74,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
163,Abdou Diallo,sn SEN,DF,fr Paris S-G,25,1996,1.8,1,0.55,1,0,0,0,0,0,1,0.55,1,0,0,0,0,0,Matches
164,Amad Diallo,ci CIV,MF,eng Manchester Utd,19,2002,0.7,1,1.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
165,Rúben Dias,pt POR,DF,eng Manchester City,24,1997,7.4,7,0.99,5,0,1,1,0,0,4,0.57,3,0,0,1,0,0,Matches
166,Ismael Diawara,ml MLI,GK,se Malmö,26,1994,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
167,Brahim Díaz,ma MAR,MF,it Milan,21,1999,3.9,7,1.81,7,0,0,0,0,0,2,0.52,2,0,0,0,0,0,Matches
168,Luis Díaz,co COL,"MF,FW",pt Porto,24,1997,5.8,13,2.25,11,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
169,Luis Díaz,co COL,FW,eng Liverpool,24,1997,4.3,21,4.92,13,0,4,3,1,0,3,0.70,1,0,1,0,1,0,Matches
170,Federico Dimarco,it ITA,DF,it Inter,23,1997,3.1,13,4.15,5,7,0,1,0,0,1,0.32,0,1,0,0,0,0,Matches
171,Junior Dina Ebimbe,fr FRA,MF,fr Paris S-G,20,2000,0.1,1,11.25,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
172,Tiago Djaló,pt POR,DF,fr Lille,21,2000,5.9,5,0.85,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
173,Berat Djimsiti,al ALB,DF,it Atalanta,28,1993,2.9,5,1.73,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
174,Dodô,br BRA,DF,ua Shakhtar,22,1998,6.0,7,1.17,7,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
175,Gianluigi Donnarumma,it ITA,GK,fr Paris S-G,22,1999,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
176,Bas Dost,nl NED,FW,be Club Brugge,32,1989,0.8,1,1.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
177,Julian Draxler,de GER,"MF,FW",fr Paris S-G,27,1993,1.6,3,1.89,3,0,0,0,0,0,2,1.26,2,0,0,0,0,0,Matches
178,Gustavo Dulanto,pe PER,DF,md Sheriff Tiraspol,25,1995,6.0,3,0.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
