Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
364,Diogo Leite,pt POR,DF,pt Porto,21,1999,2.0,0,0,0,0,0,0,0,,0,4,2,2,2,2,15,0,Matches
365,Lucas Leiva,br BRA,MF,it Lazio,33,1987,3.9,6,4,5,1,0,3,11,27.3,8,3,0,3,10,16,7,0,Matches
366,Thomas Lemar,fr FRA,"DF,MF",es Atlético Madrid,24,1995,2.1,5,2,2,3,0,4,7,57.1,3,4,0,4,0,5,3,0,Matches
367,Clément Lenglet,fr FRA,DF,es Barcelona,25,1995,6.2,7,3,4,2,1,3,8,37.5,5,1,0,1,11,18,13,1,Matches
368,Robert Lewandowski,pl POL,FW,de Bayern Munich,31,1988,5.7,2,1,1,0,1,1,2,50.0,1,6,1,5,2,4,4,0,Matches
369,Bohdan Liedniev,ua UKR,MF,ua Dynamo Kyiv,22,1998,0.4,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,Matches
370,Matthijs de Ligt,nl NED,DF,it Juventus,20,1999,4.5,9,6,5,3,1,3,3,100.0,0,8,6,2,7,16,10,0,Matches
371,Victor Lindelöf,se SWE,DF,eng Manchester Utd,26,1994,4.4,4,2,2,2,0,3,4,75.0,1,6,4,2,3,7,11,0,Matches
372,Vitaly Lisakovich,by BLR,"MF,FW",ru Loko Moscow,22,1998,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
373,Marcos Llorente,es ESP,"MF,DF",es Atlético Madrid,25,1995,7.3,16,9,8,6,2,12,21,57.1,9,6,0,6,11,27,11,0,Matches
374,Renan Lodi,br BRA,DF,es Atlético Madrid,22,1998,4.2,11,8,6,3,2,3,5,60.0,2,8,0,8,8,19,9,0,Matches
375,Mamadou Loum,sn SEN,MF,pt Porto,23,1996,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Matches
376,Dejan Lovren,hr CRO,DF,ru Zenit,31,1989,4.3,1,0,1,0,0,1,6,16.7,5,7,1,6,11,12,23,0,Matches
377,Gergő Lovrencsics,hu HUN,DF,hu Ferencváros,31,1988,4.1,11,6,8,1,2,7,15,46.7,8,9,0,9,7,18,8,1,Matches
378,José Luis Palomino,ar ARG,DF,it Atalanta,30,1990,2.3,4,3,2,1,1,0,2,0.0,2,3,2,1,6,10,4,0,Matches
379,Zé Luís,cv CPV,FW,ru Loko Moscow,29,1991,4.2,3,0,2,0,1,2,6,33.3,4,5,0,5,1,4,7,0,Matches
380,Romelu Lukaku,be BEL,FW,it Inter,27,1993,4.9,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,5,0,Matches
381,Senad Lulić,ba BIH,DF,it Lazio,34,1986,1.2,3,1,1,2,0,1,6,16.7,5,1,0,1,3,6,0,0,Matches
382,Vitali Lystsov,ru RUS,DF,ru Loko Moscow,25,1995,0.5,3,0,3,0,0,0,2,0.0,2,1,0,1,0,3,4,0,Matches
383,Yann M'Vila,fr FRA,MF,gr Olympiacos,30,1990,5.9,7,3,2,5,0,5,13,38.5,8,7,1,6,12,19,8,0,Matches
384,Awer Mabil,au AUS,"FW,MF",dk Midtjylland,24,1995,5.0,5,3,3,1,1,2,10,20.0,8,3,0,3,4,9,2,0,Matches
385,Nicolas Madsen,dk DEN,"MF,FW",dk Midtjylland,20,2000,1.0,1,1,0,1,0,1,2,50.0,1,2,1,1,4,5,4,0,Matches
386,Stanislav Magkeev,ru RUS,MF,ru Loko Moscow,21,1999,2.2,4,2,3,1,0,2,5,40.0,3,1,0,1,7,11,4,0,Matches
387,Harry Maguire,eng ENG,DF,eng Manchester Utd,27,1993,5.0,4,3,2,1,1,3,6,50.0,3,7,4,3,5,9,15,0,Matches
388,Riyad Mahrez,dz ALG,"FW,MF",eng Manchester City,29,1991,9.0,13,7,0,7,6,5,15,33.3,10,11,2,9,6,19,3,0,Matches
389,Róbert Mak,sk SVK,"MF,FW",hu Ferencváros,29,1991,1.0,1,0,1,0,0,0,0,,0,1,0,1,1,2,0,0,Matches
390,Malcom,br BRA,"FW,MF",ru Zenit,23,1997,2.7,1,1,0,0,1,0,3,0.0,3,2,0,2,1,2,0,0,Matches
391,Ruslan Malinovskyi,ua UKR,MF,it Atalanta,27,1993,1.5,3,3,1,2,0,2,6,33.3,4,3,0,3,3,6,0,0,Matches
392,Wilson Manafá,pt POR,DF,pt Porto,26,1994,8.3,15,10,10,4,1,4,12,33.3,8,9,3,6,7,22,21,0,Matches
393,Steve Mandanda,fr FRA,GK,fr Marseille,35,1985,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
394,Sadio Mané,sn SEN,FW,eng Liverpool,28,1992,7.9,5,4,2,1,2,2,7,28.6,5,6,0,6,3,8,1,0,Matches
395,Faitout Maouassa,fr FRA,DF,fr Rennes,22,1998,0.9,3,1,2,1,0,1,2,50.0,1,2,0,2,0,3,2,0,Matches
396,Marcelo,br BRA,DF,es Real Madrid,32,1988,1.8,5,3,0,3,2,4,4,100.0,0,1,0,1,0,5,0,0,Matches
397,Agustín Marchesín,ar ARG,GK,pt Porto,32,1988,9.3,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,7,0,Matches
398,Moussa Marega,ml MLI,FW,pt Porto,29,1991,8.2,9,4,1,5,3,3,5,60.0,2,7,1,6,5,14,11,0,Matches
399,José María Giménez,uy URU,DF,es Atlético Madrid,25,1995,3.7,5,5,4,1,0,3,5,60.0,2,4,1,3,6,11,14,0,Matches
400,Mariano,do DOM,FW,es Real Madrid,26,1993,1.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
401,Guilherme Marinato,ru RUS,GK,ru Loko Moscow,34,1985,6.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,4,1,Matches
402,João Mário Lopes,pt POR,"FW,MF",pt Porto,20,2000,0.9,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,Matches
403,Yevgeni Markov,ru RUS,FW,ru Krasnodar,26,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
404,Marlos,ua UKR,MF,ua Shakhtar,32,1988,4.7,6,3,3,3,0,5,12,41.7,7,1,1,0,2,8,3,1,Matches
405,Marquinhos,br BRA,"DF,MF",fr Paris S-G,26,1994,9.1,18,6,9,9,0,8,11,72.7,3,16,10,6,10,28,39,0,Matches
406,Anthony Martial,fr FRA,FW,eng Manchester Utd,24,1995,4.7,0,0,0,0,0,0,1,0.0,1,2,0,2,3,3,3,0,Matches
407,Jonas Martin,fr FRA,MF,fr Rennes,30,1990,1.0,2,0,1,1,0,1,2,50.0,1,2,0,2,1,3,0,0,Matches
408,Javi Martínez,es ESP,MF,de Bayern Munich,31,1988,2.1,2,1,1,1,0,0,2,0.0,2,3,1,2,11,13,5,0,Matches
409,Lautaro Martínez,ar ARG,FW,it Inter,22,1997,4.5,1,1,0,0,1,0,3,0.0,3,4,0,4,5,6,1,0,Matches
410,Lisandro Martínez,ar ARG,DF,nl Ajax,22,1998,3.3,7,5,6,1,0,5,10,50.0,5,2,2,0,8,15,20,1,Matches
411,Toni Martínez,es ESP,FW,pt Porto,23,1997,1.1,0,0,0,0,0,0,0,,0,2,0,2,1,1,7,0,Matches
412,Alyaksandr Martynovich,by BLR,DF,ru Krasnodar,32,1987,5.0,3,1,1,0,2,1,3,33.3,2,6,4,2,9,12,26,0,Matches
413,Adam Marušić,me MNE,DF,it Lazio,27,1992,8.0,10,2,6,4,0,7,10,70.0,3,5,0,5,12,22,19,0,Matches
414,Giorgos Masouras,gr GRE,"MF,FW",gr Olympiacos,26,1994,3.2,10,6,2,7,1,5,12,41.7,7,3,0,3,3,13,4,0,Matches
415,Clinton Mata,ao ANG,DF,be Club Brugge,27,1992,5.9,9,6,5,3,1,7,9,77.8,2,3,2,1,9,18,9,0,Matches
416,Juan Mata,es ESP,FW,eng Manchester Utd,32,1988,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
417,Nemanja Matić,rs SRB,"MF,DF",eng Manchester Utd,31,1988,2.5,5,5,0,5,0,2,3,66.7,1,2,2,0,4,9,4,0,Matches
418,Joël Matip,cm CMR,DF,eng Liverpool,28,1991,1.9,4,3,3,1,0,3,4,75.0,1,0,0,0,0,4,7,0,Matches
419,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,24,1996,3.3,10,5,8,2,0,7,13,53.8,6,1,0,1,11,21,14,1,Matches
420,Eric Maxim Choupo-Moting,cm CMR,FW,de Bayern Munich,31,1989,4.3,7,2,3,2,2,2,3,66.7,1,6,1,5,0,7,2,0,Matches
421,Maycon,br BRA,MF,ua Shakhtar,23,1997,4.1,2,2,2,0,0,0,4,0.0,4,2,0,2,4,6,14,0,Matches
422,Noussair Mazraoui,ma MAR,DF,nl Ajax,22,1997,5.3,19,12,10,6,3,7,13,53.8,6,12,4,8,14,33,15,0,Matches
423,Kylian Mbappé,fr FRA,FW,fr Paris S-G,21,1998,10.0,2,1,2,0,0,0,5,0.0,5,1,0,1,1,3,7,0,Matches
424,Chancel Mbemba,cd COD,DF,pt Porto,25,1994,10.3,13,10,12,1,0,8,8,100.0,0,13,10,3,8,21,49,0,Matches
425,Weston McKennie,us USA,MF,it Juventus,21,1998,4.5,13,10,5,6,2,4,13,30.8,9,6,0,6,3,16,3,0,Matches
426,Scott McTominay,sct SCO,MF,eng Manchester Utd,23,1996,3.8,11,5,3,8,0,8,14,57.1,6,2,0,2,5,16,8,0,Matches
427,Brandon Mechele,be BEL,DF,be Club Brugge,27,1993,2.0,3,2,2,1,0,2,3,66.7,1,0,0,0,5,8,10,0,Matches
428,Arthur Melo,br BRA,MF,it Juventus,23,1996,3.7,7,6,4,2,1,4,8,50.0,4,1,0,1,2,9,1,0,Matches
429,Benjamin Mendy,fr FRA,DF,eng Manchester City,26,1994,0.9,1,0,0,0,1,0,1,0.0,1,1,0,1,2,3,0,0,Matches
430,Edouard Mendy,sn SEN,GK,eng Chelsea,28,1992,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,Matches
431,Ferland Mendy,fr FRA,DF,es Real Madrid,25,1995,10.7,13,6,7,5,1,8,17,47.1,9,7,1,6,13,26,14,1,Matches
432,Lionel Messi,ar ARG,"FW,MF",es Barcelona,33,1987,6.0,5,2,0,2,3,2,7,28.6,5,2,0,2,2,7,0,0,Matches
433,Thomas Meunier,be BEL,DF,de Dortmund,28,1991,3.9,6,5,5,0,1,4,8,50.0,4,5,2,3,1,7,4,0,Matches
434,Simon Mignolet,be BEL,GK,be Club Brugge,32,1988,5.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,4,0,Matches
435,Sergej Milinković-Savić,rs SRB,MF,it Lazio,25,1995,6.5,9,5,5,4,0,3,13,23.1,10,10,2,8,15,24,10,2,Matches
436,Éder Militão,br BRA,DF,es Real Madrid,22,1998,5.3,20,12,12,6,2,8,12,66.7,4,11,6,5,10,30,18,0,Matches
437,James Milner,eng ENG,MF,eng Liverpool,34,1986,4.0,14,9,2,10,2,10,18,55.6,8,7,0,7,8,22,4,0,Matches
438,Takumi Minamino,jp JPN,"FW,MF",eng Liverpool,25,1995,2.1,3,2,0,1,2,1,7,14.3,6,5,0,5,0,3,2,0,Matches
439,Óscar Mingueza,es ESP,DF,es Barcelona,21,1999,2.7,6,2,5,1,0,5,7,71.4,2,3,2,1,10,16,1,0,Matches
440,Aleksei Miranchuk,ru RUS,"MF,FW",it Atalanta,24,1995,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,0,Matches
441,Anton Miranchuk,ru RUS,"MF,FW",ru Loko Moscow,24,1995,5.1,3,3,2,1,0,1,7,14.3,6,4,1,3,4,7,4,0,Matches
442,Luka Modrić,hr CRO,MF,es Real Madrid,34,1985,10.1,13,7,8,4,1,8,26,30.8,18,3,2,1,18,31,1,0,Matches
443,Johan Mojica,co COL,DF,it Atalanta,27,1992,1.1,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,Matches
444,Júnior Moraes,ua UKR,FW,ua Shakhtar,33,1987,1.8,3,1,0,1,2,1,2,50.0,1,1,0,1,1,4,0,0,Matches
445,Álvaro Morata,es ESP,FW,it Juventus,27,1992,6.6,4,2,0,3,1,0,2,0.0,2,8,1,7,4,8,2,0,Matches
446,Mateu Morey,es ESP,DF,de Dortmund,20,2000,5.0,12,9,7,4,1,5,15,33.3,10,8,1,7,18,30,12,0,Matches
447,Ilaix Moriba,gn GUI,MF,es Barcelona,17,2003,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
448,Andrei Mostovoy,ru RUS,"FW,DF",ru Zenit,22,1997,2.2,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Matches
449,Youssoufa Moukoko,de GER,FW,de Dortmund,15,2004,0.4,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Matches
450,Mason Mount,eng ENG,MF,eng Chelsea,21,1999,8.4,16,8,7,8,1,5,14,35.7,9,10,0,10,10,26,1,0,Matches
451,Maksim Mukhin,ru RUS,MF,ru Loko Moscow,18,2001,0.5,4,4,1,3,0,3,3,100.0,0,1,0,1,3,7,0,0,Matches
452,Nordi Mukiele,fr FRA,DF,de RB Leipzig,22,1997,6.1,14,9,9,4,1,7,15,46.7,8,9,1,8,19,33,16,3,Matches
453,Thomas Müller,de GER,"MF,FW",de Bayern Munich,30,1989,7.0,7,3,3,0,4,4,14,28.6,10,9,2,7,3,10,3,0,Matches
454,Luis Muriel,co COL,"FW,MF",it Atalanta,29,1991,3.9,6,2,1,2,3,2,8,25.0,6,2,0,2,0,6,1,0,Matches
455,Vedat Muriqi,xk KVX,FW,it Lazio,26,1994,2.0,2,0,1,1,0,2,4,50.0,2,1,0,1,3,5,1,0,Matches
456,Mateo Musacchio,ar ARG,DF,it Lazio,29,1990,0.3,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,1,Matches
457,Leon Musayev,ru RUS,"MF,DF",ru Zenit,21,1999,0.6,6,1,4,2,0,3,4,75.0,1,0,0,0,1,7,1,0,Matches
458,Jamal Musiala,de GER,MF,de Bayern Munich,17,2003,2.6,9,6,3,3,3,2,9,22.2,7,2,0,2,1,10,0,0,Matches
459,Enock Mwepu,zm ZAM,"MF,FW",at RB Salzburg,22,1998,5.8,17,5,7,8,2,6,21,28.6,15,6,0,6,8,25,5,0,Matches
460,Vitaliy Mykolenko,ua UKR,DF,ua Dynamo Kyiv,21,1999,3.9,5,3,3,2,0,5,8,62.5,3,2,0,2,12,17,11,0,Matches
461,Joakim Mæhle,dk DEN,DF,it Atalanta,23,1997,1.9,6,4,3,3,0,3,5,60.0,2,4,1,3,3,9,0,0,Matches
462,Nacho,es ESP,DF,es Real Madrid,30,1990,8.0,18,8,12,5,1,11,21,52.4,10,8,1,7,12,30,20,0,Matches
463,Yuto Nagatomo,jp JPN,DF,fr Marseille,33,1986,1.1,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0,Matches
464,Radja Nainggolan,be BEL,MF,it Inter,32,1988,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
465,Shoya Nakajima,jp JPN,"FW,MF",pt Porto,25,1994,0.8,1,0,1,0,0,0,5,0.0,5,1,0,1,0,1,0,0,Matches
466,Jesús Navas,es ESP,DF,es Sevilla,34,1985,5.1,4,4,2,1,1,3,5,60.0,2,1,0,1,7,11,2,0,Matches
467,Keylor Navas,cr CRC,GK,fr Paris S-G,33,1986,12.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,1,Matches
468,David Neres,br BRA,FW,nl Ajax,23,1997,3.4,6,4,1,3,2,1,4,25.0,3,7,0,7,0,6,0,0,Matches
469,Ruslan Neshcheret,ua UKR,GK,ua Dynamo Kyiv,18,2002,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
470,Neto,br BRA,GK,es Barcelona,31,1989,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
471,Manuel Neuer,de GER,GK,de Bayern Munich,34,1986,8.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,1,Matches
472,Florian Neuhaus,de GER,MF,de Gladbach,23,1997,7.8,24,12,13,8,3,15,22,68.2,7,9,3,6,9,33,8,0,Matches
473,Neymar,br BRA,"FW,MF",fr Paris S-G,28,1992,8.3,5,3,1,3,1,2,14,14.3,12,5,1,4,3,8,0,0,Matches
474,Tokmac Nguen,no NOR,"FW,MF",hu Ferencváros,26,1993,5.1,1,0,0,1,0,0,3,0.0,3,2,0,2,1,2,0,0,Matches
475,M'Baye Niang,sn SEN,FW,fr Rennes,25,1994,1.1,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,1,0,Matches
476,Saúl Ñíguez,es ESP,MF,es Atlético Madrid,25,1994,5.1,8,4,2,5,1,3,12,25.0,9,6,3,3,12,20,9,0,Matches
477,Christopher Nkunku,fr FRA,"MF,FW",de RB Leipzig,22,1997,6.5,18,17,4,7,7,8,14,57.1,6,15,0,15,8,26,2,0,Matches
478,Felix Nmecha,de GER,MF,eng Manchester City,19,2000,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
479,Alexander Nübel,de GER,GK,de Bayern Munich,23,1996,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
480,Gerzino Nyamsi,fr FRA,DF,fr Rennes,23,1997,2.0,4,3,1,3,0,3,3,100.0,0,0,0,0,6,10,3,0,Matches
481,Steven Nzonzi,fr FRA,MF,fr Rennes,31,1988,4.7,3,2,1,2,0,1,5,20.0,4,0,0,0,2,5,6,0,Matches
482,Jan Oblak,si SVN,GK,es Atlético Madrid,27,1993,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
483,Lucas Ocampos,ar ARG,"FW,DF",es Sevilla,26,1994,5.0,4,0,0,1,3,1,13,7.7,12,12,1,11,6,10,4,0,Matches
484,Álvaro Odriozola,es ESP,DF,es Real Madrid,24,1995,0.4,4,3,3,1,0,1,1,100.0,0,1,0,1,1,5,1,0,Matches
485,Noah Okafor,ch SUI,"FW,MF",at RB Salzburg,20,2000,0.6,3,2,0,3,0,1,1,100.0,0,1,0,1,0,3,1,0,Matches
486,David Okereke,ng NGA,"MF,FW",be Club Brugge,22,1997,0.3,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,Matches
487,Masaya Okugawa,jp JPN,"MF,FW",at RB Salzburg,24,1996,0.5,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,Matches
488,Sérgio Oliveira,pt POR,MF,pt Porto,28,1992,8.2,15,10,6,8,1,5,25,20.0,20,12,1,11,4,19,8,0,Matches
489,Dani Olmo,es ESP,"FW,MF",de RB Leipzig,22,1998,6.5,10,7,2,7,1,3,12,25.0,9,6,0,6,6,16,3,0,Matches
490,Kristoffer Olsson,se SWE,"MF,FW",ru Krasnodar,25,1995,4.5,4,2,2,2,0,2,9,22.2,7,9,3,6,7,11,4,0,Matches
491,André Onana,cm CMR,GK,nl Ajax,24,1996,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,2,Matches
492,Jérôme Onguéné,cm CMR,DF,at RB Salzburg,22,1997,0.5,0,0,0,0,0,0,0,,0,1,0,1,3,3,5,0,Matches
493,Frank Onyeka,ng NGA,MF,dk Midtjylland,22,1998,5.6,18,12,8,9,1,5,15,33.3,10,8,1,7,18,36,9,0,Matches
494,Willi Orban,hu HUN,DF,de RB Leipzig,27,1992,3.6,9,5,6,3,0,5,12,41.7,7,5,2,3,3,12,10,1,Matches
495,Divock Origi,be BEL,FW,eng Liverpool,25,1995,2.3,2,2,0,2,0,1,4,25.0,3,2,0,2,0,2,3,0,Matches
496,Otávio,pt POR,"MF,FW",pt Porto,25,1995,7.8,24,16,11,9,4,12,31,38.7,19,7,1,6,0,24,10,0,Matches
497,Alex Oxlade-Chamberlain,eng ENG,MF,eng Liverpool,26,1993,0.3,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
498,Berkay Özcan,tr TUR,MF,tr Başakşehir,22,1998,4.9,11,7,7,4,0,5,11,45.5,6,8,4,4,5,16,3,0,Matches
499,Magomed Ozdoyev,ru RUS,MF,ru Zenit,27,1992,3.5,10,4,3,4,3,3,7,42.9,4,5,1,4,9,19,2,0,Matches
500,Cole Palmer,eng ENG,FW,eng Manchester City,18,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
501,Emerson Palmieri,it ITA,DF,eng Chelsea,25,1994,2.4,7,4,4,1,2,4,6,66.7,2,3,0,3,3,10,4,0,Matches
502,Kaio Pantaleão,br BRA,DF,ru Krasnodar,24,1995,5.8,8,4,7,1,0,3,9,33.3,6,9,6,3,13,21,19,1,Matches
503,Leandro Paredes,ar ARG,MF,fr Paris S-G,26,1994,7.4,18,5,6,10,2,8,25,32.0,17,7,2,5,18,36,10,1,Matches
504,Marco Parolo,it ITA,"MF,DF",it Lazio,35,1985,2.7,5,3,2,3,0,3,5,60.0,2,9,2,7,5,10,9,0,Matches
505,Mario Pašalić,hr CRO,MF,it Atalanta,25,1995,3.1,3,3,2,1,0,0,5,0.0,5,2,0,2,5,8,3,1,Matches
506,Felix Passlack,de GER,"FW,DF",de Dortmund,22,1998,1.3,1,1,0,1,0,0,0,,0,3,0,3,0,1,2,0,Matches
507,Alfonso Pastor,es ESP,GK,es Sevilla,19,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
508,Patric,es ESP,DF,it Lazio,27,1993,4.7,5,2,3,2,0,3,10,30.0,7,3,2,1,6,11,18,1,Matches
509,Alan Patrick,br BRA,MF,ua Shakhtar,29,1991,1.8,5,2,2,2,1,3,8,37.5,5,3,0,3,2,7,3,0,Matches
510,Giuliano de Paula,br BRA,"MF,FW",tr Başakşehir,30,1990,0.9,1,0,0,1,0,1,6,16.7,5,1,0,1,0,1,0,0,Matches
511,Paulinho,br BRA,DF,dk Midtjylland,25,1995,5.3,11,9,7,2,2,4,7,57.1,3,5,0,5,11,22,8,0,Matches
512,Benjamin Pavard,fr FRA,DF,de Bayern Munich,24,1996,6.3,12,5,4,7,1,6,10,60.0,4,5,0,5,10,22,16,0,Matches
513,Dimitri Payet,fr FRA,"FW,MF",fr Marseille,33,1987,3.8,3,2,1,1,1,0,0,,0,3,0,3,1,4,1,0,Matches
514,Pedri,es ESP,"MF,FW",es Barcelona,17,2002,5.5,12,7,5,4,3,6,18,33.3,12,13,2,11,5,17,3,0,Matches
515,Timothee Pembele,fr FRA,DF,fr Paris S-G,17,2002,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
516,Carlos de Pena,uy URU,"MF,FW",ua Dynamo Kyiv,28,1992,3.6,7,5,3,3,1,2,6,33.3,4,9,0,9,7,14,7,0,Matches
517,Pepe,pt POR,DF,pt Porto,37,1983,6.3,6,5,5,1,0,5,9,55.6,4,9,6,3,4,10,32,0,Matches
518,Andreas Pereira,br BRA,"MF,FW",it Lazio,24,1996,1.5,6,4,1,5,0,3,6,50.0,3,5,0,5,1,7,0,0,Matches
519,Danilo Pereira,pt POR,"DF,MF",fr Paris S-G,28,1991,8.7,10,7,9,0,1,3,8,37.5,5,11,6,5,20,30,44,0,Matches
520,Ivan Perišić,hr CRO,"DF,FW",it Inter,31,1989,2.7,2,1,0,2,0,0,6,0.0,6,1,0,1,3,5,3,0,Matches
521,Matteo Pessina,it ITA,MF,it Atalanta,23,1997,5.4,9,4,5,2,2,5,11,45.5,6,8,4,4,11,20,2,0,Matches
522,Sergei Petrov,ru RUS,DF,ru Krasnodar,29,1991,0.8,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
523,Luca Pfeiffer,de GER,"FW,MF",dk Midtjylland,23,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
524,Nathaniel Phillips,eng ENG,DF,eng Liverpool,23,1997,3.0,5,3,3,2,0,2,5,40.0,3,8,4,4,6,11,11,0,Matches
525,Andrea Pinamonti,it ITA,FW,it Inter,21,1999,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
526,Gerard Piqué,es ESP,DF,es Barcelona,33,1987,2.6,3,2,0,3,0,1,1,100.0,0,3,2,1,3,6,6,0,Matches
527,Łukasz Piszczek,pl POL,DF,de Dortmund,35,1985,2.5,0,0,0,0,0,0,3,0.0,3,1,1,0,4,4,3,0,Matches
528,Miralem Pjanić,ba BIH,MF,es Barcelona,30,1990,5.5,4,3,1,1,2,2,10,20.0,8,5,0,5,12,16,2,1,Matches
529,Alassane Pléa,fr FRA,FW,de Gladbach,27,1993,6.0,2,0,0,2,0,1,4,25.0,3,5,0,5,2,4,0,0,Matches
530,Paul Pogba,fr FRA,MF,eng Manchester Utd,27,1993,2.0,3,2,0,2,1,1,5,20.0,4,3,0,3,3,6,3,0,Matches
531,Carlos Ponck,cv CPV,DF,tr Başakşehir,25,1995,2.1,1,0,1,0,0,1,7,14.3,6,5,2,3,6,7,8,0,Matches
532,Denys Popov,ua UKR,DF,ua Dynamo Kyiv,21,1999,4.6,5,2,3,2,0,2,5,40.0,3,5,4,1,12,17,20,0,Matches
533,Yussuf Poulsen,dk DEN,FW,de RB Leipzig,26,1994,5.6,5,4,0,4,1,4,13,30.8,9,9,2,7,3,8,7,0,Matches
534,Danila Prokhin,ru RUS,DF,ru Zenit,19,2001,2.0,2,2,2,0,0,2,4,50.0,2,2,2,0,6,8,8,1,Matches
535,Quincy Promes,nl NED,"FW,DF",nl Ajax,28,1992,2.8,4,3,1,0,3,2,5,40.0,3,0,0,0,2,6,1,0,Matches
536,Riqui Puig,es ESP,"MF,FW",es Barcelona,20,1999,1.0,1,0,0,0,1,0,0,,0,1,0,1,2,3,0,0,Matches
537,Christian Pulisic,us USA,"FW,MF",eng Chelsea,21,1998,4.7,6,4,2,3,1,3,6,50.0,3,7,1,6,3,9,0,0,Matches
538,Andriy Pyatov,ua UKR,GK,ua Shakhtar,36,1984,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
539,Adrien Rabiot,fr FRA,MF,it Juventus,25,1995,5.6,18,12,8,7,3,7,15,46.7,8,3,0,3,16,34,5,0,Matches
540,Nemanja Radonjić,rs SRB,"FW,MF",fr Marseille,24,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
541,Ștefan Radu,ro ROU,DF,it Lazio,33,1986,1.5,2,1,0,1,1,1,1,100.0,0,2,2,0,2,4,6,0,Matches
542,Rafael,br BRA,DF,tr Başakşehir,30,1990,5.7,21,9,11,8,2,9,26,34.6,17,13,2,11,12,33,12,0,Matches
543,Rafinha,br BRA,DF,gr Olympiacos,34,1985,6.0,5,4,4,1,0,1,7,14.3,6,2,0,2,3,8,5,0,Matches
544,Rafinha,br BRA,MF,fr Paris S-G,27,1993,1.4,2,0,0,1,1,2,2,100.0,0,3,1,2,3,5,2,0,Matches
545,Slobodan Rajković,rs SRB,DF,ru Loko Moscow,31,1989,3.0,0,0,0,0,0,0,0,,0,9,9,0,6,6,22,0,Matches
546,Ivan Rakitić,hr CRO,MF,es Sevilla,32,1988,5.1,8,5,3,3,2,4,12,33.3,8,5,1,4,6,14,5,0,Matches
547,Yaroslav Rakitskiy,ua UKR,DF,ru Zenit,30,1989,5.2,3,3,0,2,1,1,4,25.0,3,6,5,1,9,12,15,0,Matches
