Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Min,Playing_Time_Mn/MP,Playing_Time_Min%,Playing_Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+/-,Team_Success_+/-90,Team_Success_On-Off,Matches
510,Eoghan O'Connell,ie IRL,DF,sct Celtic,20,1995,1,22,22,4.1,0.2,0,,0,1,,0,1.75,0,2,-2,-8.18,-6.62,Matches
511,Jan Oblak,si SVN,GK,es Atlético Madrid,23,1993,11,990,90,91.7,11.0,11,,11,0,,1,2.09,11,7,+4,+0.36,-3.64,Matches
512,Zurab Ochigava,ua UKR,DF,ua Dynamo Kyiv,21,1995,0,,,,,0,,0,0,,2,,,,,,,Matches
513,Vadis Odjidja-Ofoe,be BEL,"DF,MF",pl Legia Warsaw,27,1989,6,461,77,85.4,5.1,5,,3,1,,0,1.00,8,20,-12,-2.34,+1.07,Matches
514,Shinji Okazaki,jp JPN,"FW,MF",eng Leicester City,30,1986,7,338,48,37.6,3.8,5,,1,2,,2,1.57,4,8,-4,-1.07,-1.87,Matches
515,Jores Okore,dk DEN,DF,dk FC Copenhagen,23,1992,0,,,,,0,,0,0,,1,,,,,,,Matches
516,Paulo Oliveira,pt POR,DF,pt Sporting CP,24,1992,2,148,74,27.4,1.6,2,,1,0,,4,0.00,0,2,-2,-1.22,-0.99,Matches
517,Robin Olsen,se SWE,GK,dk FC Copenhagen,26,1990,6,540,90,100.0,6.0,6,,6,0,,0,1.82,7,2,+5,+0.83,,Matches
518,Josh Onomah,eng ENG,"FW,MF",eng Tottenham,19,1997,2,7,4,1.3,0.1,0,,0,2,,2,2.00,0,0,0,0.00,0.00,Matches
519,David Ospina,co COL,GK,eng Arsenal,27,1988,8,720,90,100.0,8.0,8,,8,0,,0,1.75,20,16,+4,+0.50,,Matches
520,Nicolás Otamendi,ar ARG,DF,eng Manchester City,28,1988,6,540,90,75.0,6.0,6,,6,0,,2,2.00,16,12,+4,+0.67,+0.67,Matches
521,Otávio,pt POR,"FW,MF",pt Porto,21,1995,6,427,71,59.3,4.7,5,,1,1,,0,1.50,3,3,0,0.00,-0.92,Matches
522,Alex Oxlade-Chamberlain,eng ENG,"FW,MF",eng Arsenal,22,1993,7,377,54,52.4,4.2,4,,3,3,,1,1.57,9,11,-2,-0.48,-2.05,Matches
523,Ramazan Özcan,at AUT,GK,de Leverkusen,32,1984,1,90,90,12.5,1.0,1,,1,0,,7,3.00,3,0,+3,+3.00,+3.43,Matches
524,Mesut Özil,de GER,MF,eng Arsenal,27,1988,8,627,78,87.1,7.0,7,,5,1,,0,1.75,19,13,+6,+0.86,+2.80,Matches
525,Oğuzhan Özyakup,tr TUR,MF,tr Beşiktaş,23,1992,4,250,63,46.3,2.8,3,,2,1,,0,0.75,4,11,-7,-2.52,-3.14,Matches
526,Sokratis Papastathopoulos,gr GRE,DF,de Dortmund,28,1988,9,808,90,89.8,9.0,9,,8,0,,1,1.56,20,12,+8,+0.89,-3.02,Matches
527,Nicolás Pareja,ar ARG,DF,es Sevilla,32,1984,6,540,90,75.0,6.0,6,,6,0,,0,1.33,3,5,-2,-0.33,-2.83,Matches
528,Thomas Partey,gh GHA,"DF,MF",es Atlético Madrid,23,1993,6,179,30,16.6,2.0,1,,1,5,,3,2.17,1,0,+1,+0.50,-0.20,Matches
529,Felix Passlack,de GER,"DF,MF",de Dortmund,18,1998,2,180,90,20.0,2.0,2,,1,0,,5,3.00,10,5,+5,+2.50,+1.62,Matches
530,Javier Pastore,ar ARG,MF,fr Paris S-G,27,1989,2,15,8,2.1,0.2,0,,0,2,,3,2.00,0,0,0,0.00,-0.64,Matches
531,Remko Pasveer,nl NED,GK,nl PSV Eindhoven,32,1983,1,90,90,16.7,1.0,1,,1,0,,5,0.00,1,2,-1,-1.00,+0.20,Matches
532,Rui Patrício,pt POR,GK,pt Sporting CP,28,1988,6,540,90,100.0,6.0,6,,6,0,,0,0.50,5,8,-3,-0.50,,Matches
533,Gabriel Paulista,br BRA,DF,eng Arsenal,25,1990,2,131,66,18.2,1.5,1,,1,1,,5,1.50,4,5,-1,-0.69,-1.45,Matches
534,Domagoj Pavičić,hr CRO,MF,hr Dinamo Zagreb,22,1994,5,394,79,73.0,4.4,5,,3,0,,0,0.88,0,13,-13,-2.97,-1.74,Matches
535,Andrija Pavlović,rs SRB,FW,dk FC Copenhagen,22,1993,4,194,49,35.9,2.2,2,,1,2,,2,2.13,3,0,+3,+1.39,+0.87,Matches
536,Michał Pazdan,pl POL,"DF,MF",pl Legia Warsaw,28,1987,3,270,90,50.0,3.0,3,,3,0,,0,1.88,8,11,-3,-1.00,+3.00,Matches
537,Rui Pedro,pt POR,"FW,MF",pt Porto,28,1988,1,12,12,1.7,0.1,0,,,1,,0,,,,,,,Matches
538,Pepe,pt POR,"DF,MF",es Real Madrid,33,1983,3,199,66,16.6,2.2,2,,2,1,,3,3.00,8,2,+6,+2.71,+1.72,Matches
539,Danilo Pereira,pt POR,"DF,FW",pt Porto,24,1991,8,706,88,98.1,7.8,8,,7,0,,0,1.50,8,6,+2,+0.25,-6.17,Matches
540,João Pereira,pt POR,"DF,MF",pt Sporting CP,32,1984,3,244,81,45.2,2.7,3,,2,0,,1,1.00,3,3,0,0.00,+0.91,Matches
541,Matheus Pereira,br BRA,"FW,MF",pt Sporting CP,20,1996,0,,,,,0,,0,0,,2,,,,,,,Matches
542,Maxi Pereira,uy URU,DF,pt Porto,32,1984,5,400,80,55.6,4.4,5,,4,0,,1,1.57,6,2,+4,+0.90,+1.18,Matches
543,Gastón Pereiro,uy URU,"FW,MF",nl PSV Eindhoven,21,1995,5,272,54,50.4,3.0,3,,1,2,,1,0.20,2,6,-4,-1.32,-0.32,Matches
544,Lucas Pérez,es ESP,"FW,MF",eng Arsenal,27,1988,3,136,45,18.9,1.5,1,,1,2,,2,2.00,6,4,+2,+1.32,+1.02,Matches
545,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,22,1994,1,30,30,5.6,0.3,0,,0,1,,1,0.00,0,3,-3,-9.00,-6.88,Matches
546,Radosav Petrović,rs SRB,"DF,MF",pt Sporting CP,27,1989,1,3,3,0.6,0.0,0,,0,1,,0,3.00,0,0,0,0.00,+0.50,Matches
547,Tomás Pina Isla,es ESP,MF,be Club Brugge,28,1987,5,409,82,75.7,4.5,5,,3,0,,1,0.00,2,9,-7,-1.54,+1.89,Matches
548,Gerard Piqué,es ESP,DF,es Barcelona,29,1987,8,651,81,72.3,7.2,8,,6,0,,0,2.00,18,9,+9,+1.24,-0.56,Matches
549,Łukasz Piszczek,pl POL,"DF,MF",de Dortmund,31,1985,9,673,75,74.8,7.5,7,,7,2,,0,1.56,17,11,+6,+0.80,-1.58,Matches
550,Josip Pivarić,hr CRO,DF,hr Dinamo Zagreb,27,1989,5,450,90,83.3,5.0,5,,5,0,,0,1.13,0,14,-14,-2.80,-1.80,Matches
551,Pizzi,pt POR,"FW,MF",pt Benfica,26,1989,8,720,90,100.0,8.0,8,,8,0,,0,1.38,11,14,-3,-0.37,,Matches
552,Marko Pjaca,hr CRO,"FW,MF",it Juventus,21,1995,4,93,23,7.9,1.0,0,,0,4,,0,2.50,3,0,+3,+2.90,+1.82,Matches
553,Miralem Pjanić,ba BIH,MF,it Juventus,26,1990,12,909,76,77.7,10.1,11,,4,1,,1,2.25,18,5,+13,+1.29,+0.25,Matches
554,Ihor Plastun,ua UKR,DF,bg Ludogorets,25,1990,3,95,32,17.6,1.1,1,,1,2,,3,1.75,2,2,0,0.00,+1.82,Matches
555,Joel Pohjanpalo,fi FIN,FW,de Leverkusen,21,1994,2,68,34,9.4,0.8,0,,0,2,,2,0.50,1,1,0,0.00,0.00,Matches
556,Dmitry Poloz,ru RUS,"FW,MF",ru Rostov,25,1991,6,482,80,89.3,5.4,6,,1,0,,0,1.30,6,9,-3,-0.56,+4.10,Matches
557,Ilya Pomazun,ru RUS,GK,ru CSKA Moscow,19,1996,0,,,,,0,,0,0,,1,,,,,,,Matches
558,Benoît Poulain,fr FRA,"DF,MF",be Club Brugge,29,1987,5,397,79,73.5,4.4,4,,4,1,,1,0.00,2,10,-8,-1.81,+0.70,Matches
559,Simon Poulsen,dk DEN,DF,nl PSV Eindhoven,31,1984,0,,,,,0,,0,0,,2,,,,,,,Matches
560,Andrei Prepeliță,ro ROU,MF,ru Rostov,30,1985,4,86,22,15.9,1.0,0,,0,4,,2,0.25,0,2,-2,-2.09,-1.30,Matches
561,Aleksandar Prijović,rs SRB,FW,pl Legia Warsaw,26,1990,4,231,58,42.8,2.6,3,,0,1,,1,1.44,5,11,-6,-2.34,+0.28,Matches
562,Davy Pröpper,nl NED,MF,nl PSV Eindhoven,24,1991,6,534,89,98.9,5.9,6,,5,0,,0,0.33,4,11,-7,-1.18,-1.18,Matches
563,Christian Pulisic,us USA,"FW,MF",de Dortmund,17,1998,10,598,60,66.4,6.6,6,,5,4,,0,1.70,25,9,+16,+2.41,+3.60,Matches
564,Valeri Qazaishvili,ge GEO,"FW,MF",pl Legia Warsaw,23,1993,2,82,41,15.2,0.9,1,,0,1,,1,0.00,0,5,-5,-5.49,-3.52,Matches
565,Ricardo Quaresma,pt POR,"FW,MF",tr Beşiktaş,32,1983,6,520,87,96.3,5.8,6,,5,0,,0,1.17,9,13,-4,-0.69,+3.81,Matches
566,Juninho Quixadá,br BRA,FW,bg Ludogorets,30,1985,0,,,,,0,,0,0,,6,,,,,,,Matches
567,Adrien Rabiot,fr FRA,MF,fr Paris S-G,21,1995,5,356,71,49.4,4.0,4,,3,1,,0,2.00,10,6,+4,+1.01,+0.76,Matches
568,Miroslav Radović,rs SRB,MF,pl Legia Warsaw,32,1984,6,435,73,80.6,4.8,5,,2,1,,0,0.67,8,17,-9,-1.86,+3.28,Matches
569,Rafael,br BRA,"DF,MF",fr Lyon,26,1990,5,450,90,83.3,5.0,5,,5,0,,0,1.60,5,2,+3,+0.60,+1.60,Matches
570,Raffael,br BRA,"FW,MF",de Gladbach,31,1985,5,249,50,46.1,2.8,3,,1,2,,0,1.14,2,5,-3,-1.08,+0.15,Matches
571,Rafinha,br BRA,DF,de Bayern Munich,30,1985,5,362,72,38.9,4.0,4,,4,1,,5,2.40,13,4,+9,+2.24,+1.60,Matches
572,Rafinha,br BRA,MF,es Barcelona,23,1993,6,216,36,24.0,2.4,1,,0,5,,2,2.00,8,2,+6,+2.50,+1.45,Matches
573,Andrea Raggi,it ITA,DF,fr Monaco,32,1984,11,681,62,63.1,7.6,8,,6,3,,1,1.93,12,15,-3,-0.40,-1.07,Matches
574,Ivan Rakitić,hr CRO,MF,es Barcelona,28,1988,9,595,66,66.1,6.6,8,,3,1,,0,1.78,12,7,+5,+0.76,-1.90,Matches
575,Adil Rami,fr FRA,DF,es Sevilla,30,1985,7,630,90,87.5,7.0,7,,7,0,,0,1.57,8,6,+2,+0.29,-0.71,Matches
576,Adrián Ramos,co COL,FW,de Dortmund,30,1986,1,90,90,10.0,1.0,1,,1,0,,3,3.00,1,0,+1,+1.00,-0.22,Matches
577,Sergio Ramos,es ESP,DF,es Real Madrid,30,1986,11,1001,91,83.4,11.1,11,,10,0,,0,2.36,28,14,+14,+1.26,-0.10,Matches
578,Bart Ramselaar,nl NED,"FW,MF",nl PSV Eindhoven,20,1996,4,277,69,51.3,3.1,3,,2,1,,1,0.25,1,4,-3,-0.97,+0.39,Matches
579,Aaron Ramsey,wls WAL,MF,eng Arsenal,25,1990,4,307,77,42.6,3.4,4,,1,0,,0,1.75,9,6,+3,+0.88,+0.66,Matches
580,Lior Refaelov,il ISR,"FW,MF",be Club Brugge,30,1986,1,66,66,12.2,0.7,1,,0,0,,0,0.00,0,2,-2,-2.73,-0.83,Matches
581,Pepe Reina,es ESP,GK,it Napoli,33,1982,8,720,90,100.0,8.0,8,,8,0,,0,1.38,13,14,-1,-0.12,,Matches
582,Jeff Reine-Adélaïde,fr FRA,"FW,MF",eng Arsenal,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
583,Marco Reus,de GER,"FW,MF",de Dortmund,27,1989,4,291,73,32.3,3.2,3,,2,1,,0,1.00,10,8,+2,+0.62,-0.86,Matches
584,Ricardo van Rhijn,nl NED,DF,be Club Brugge,25,1991,6,457,76,84.6,5.1,5,,4,1,,0,0.00,1,12,-11,-2.17,-1.08,Matches
585,Rhodolfo,br BRA,DF,tr Beşiktaş,29,1986,1,90,90,16.7,1.0,1,,1,0,,3,1.00,1,1,0,0.00,+1.00,Matches
586,Franck Ribéry,fr FRA,"FW,MF",de Bayern Munich,33,1983,6,422,70,45.4,4.7,5,,2,1,,1,1.00,8,6,+2,+0.43,-1.52,Matches
587,Sergio Rico,es ESP,GK,es Sevilla,22,1993,8,720,90,100.0,8.0,8,,8,0,,0,1.75,9,6,+3,+0.37,,Matches
588,Tomás Rincón,ve VEN,MF,it Juventus,28,1988,3,30,10,2.6,0.3,0,,0,3,,2,3.00,0,0,0,0.00,-1.26,Matches
589,Arjen Robben,nl NED,"FW,MF",de Bayern Munich,32,1984,8,634,79,68.2,7.0,7,,2,1,,0,1.88,16,10,+6,+0.85,-1.28,Matches
590,Sergi Roberto,es ESP,"DF,MF",es Barcelona,24,1992,8,632,79,70.2,7.0,7,,6,1,,1,1.63,15,11,+4,+0.57,-2.79,Matches
591,Patrick Roberts,eng ENG,"FW,MF",sct Celtic,19,1997,6,232,39,43.0,2.6,2,,1,4,,0,1.11,2,7,-5,-1.94,-0.19,Matches
592,Sebastian Rode,de GER,MF,de Dortmund,25,1990,4,140,35,15.6,1.6,1,,1,3,,2,2.50,9,4,+5,+3.21,+2.39,Matches
593,James Rodríguez,co COL,"FW,MF",es Real Madrid,25,1991,6,318,53,26.5,3.5,4,,1,2,,5,2.33,12,5,+7,+1.98,+0.96,Matches
594,Marko Rog,hr CRO,MF,it Napoli,21,1995,2,44,22,6.1,0.5,0,,0,2,,0,1.50,0,3,-3,-6.14,-6.40,Matches
595,Tom Rogić,au AUS,"FW,MF",sct Celtic,23,1992,5,352,70,65.2,3.9,5,,1,0,,1,0.78,4,8,-4,-1.02,+2.33,Matches
596,Cristiano Ronaldo,pt POR,"FW,MF",es Real Madrid,31,1985,13,1200,92,100.0,13.3,13,,13,0,,0,2.31,36,18,+18,+1.35,,Matches
597,Danny Rose,eng ENG,"DF,MF",eng Tottenham,26,1990,3,270,90,50.0,3.0,3,,3,0,,1,1.33,4,3,+1,+0.33,+0.67,Matches
598,Artur Rudko,ua UKR,GK,ua Dynamo Kyiv,24,1992,5,450,90,83.3,5.0,5,,5,0,,1,1.00,7,4,+3,+0.60,+1.60,Matches
599,Daniele Rugani,it ITA,DF,it Juventus,22,1994,2,180,90,15.4,2.0,2,,2,0,,2,3.00,5,1,+4,+2.00,+0.91,Matches
600,Bryan Ruiz,cr CRC,"FW,MF",pt Sporting CP,30,1985,6,433,72,80.2,4.8,5,,0,1,,0,0.50,4,5,-1,-0.21,+1.47,Matches
601,Nils Rütten,de GER,MF,de Gladbach,21,1995,0,,,,,0,,0,0,,2,,,,,,,Matches
602,Serhiy Rybalka,ua UKR,MF,ua Dynamo Kyiv,26,1990,5,442,88,81.9,4.9,5,,4,0,,1,1.00,8,4,+4,+0.81,+2.65,Matches
603,Maciej Rybus,pl POL,"DF,MF",fr Lyon,26,1989,4,252,63,46.7,2.8,3,,2,1,,1,1.75,3,2,+1,+0.36,+0.04,Matches
604,Jakub Rzeźniczak,pl POL,DF,pl Legia Warsaw,29,1986,5,450,90,83.3,5.0,5,,5,0,,0,0.83,9,18,-9,-1.80,+4.20,Matches
605,José Sá,pt POR,GK,pt Porto,23,1993,0,,,,,0,,0,0,,8,,,,,,,Matches
606,Bacary Sagna,fr FRA,DF,eng Manchester City,33,1983,4,292,73,40.6,3.2,3,,3,1,,2,1.60,7,7,0,0.00,-0.84,Matches
607,Olcay Şahan,tr TUR,"FW,MF",tr Beşiktaş,29,1987,2,55,28,10.2,0.6,1,,0,1,,4,0.50,1,4,-3,-4.91,-4.54,Matches
608,Nuri Şahin,tr TUR,MF,de Dortmund,27,1988,3,160,53,17.8,1.8,2,,0,1,,2,1.00,8,6,+2,+1.13,-0.09,Matches
609,Eduardo Salvio,ar ARG,"FW,MF",pt Benfica,26,1990,8,628,79,87.2,7.0,7,,5,1,,0,1.38,10,10,0,0.00,+2.93,Matches
610,Andreas Samaris,gr GRE,MF,pt Benfica,27,1989,4,140,35,19.4,1.6,1,,0,3,,2,1.25,0,6,-6,-3.86,-4.32,Matches
611,Renato Sanches,pt POR,MF,de Bayern Munich,18,1997,6,201,34,21.6,2.2,2,,1,4,,3,2.50,6,3,+3,+1.34,+0.11,Matches
612,Alexis Sánchez,cl CHI,"FW,MF",eng Arsenal,27,1988,8,665,83,92.4,7.4,8,,4,0,,0,1.75,18,12,+6,+0.81,+4.08,Matches
613,Alex Sandro,br BRA,"DF,MF",it Juventus,25,1991,11,854,78,73.0,9.5,9,,9,2,,2,2.18,15,7,+8,+0.84,-1.44,Matches
614,Leroy Sané,de GER,"FW,MF",eng Manchester City,20,1996,4,281,70,39.0,3.1,3,,3,1,,3,1.75,8,7,+1,+0.32,-0.29,Matches
615,Federico Santander,py PAR,FW,dk FC Copenhagen,25,1991,4,328,82,60.7,3.6,4,,2,0,,0,1.78,4,2,+2,+0.55,-0.72,Matches
616,Pablo Sarabia,es ESP,"FW,MF",es Sevilla,24,1992,7,332,47,46.1,3.7,4,,1,3,,1,1.57,4,4,0,0.00,-0.70,Matches
617,Lucas Sasha,br BRA,MF,bg Ludogorets,26,1990,1,1,1,0.2,0.0,0,,0,1,,4,2.14,0,0,0,0.00,+1.50,Matches
618,Stefan Savić,me MNE,"DF,MF",es Atlético Madrid,25,1991,10,829,83,76.8,9.2,9,,9,1,,2,2.00,12,9,+3,+0.33,-1.47,Matches
619,Ezequiel Schelotto,it ITA,"DF,MF",pt Sporting CP,27,1989,3,203,68,37.6,2.3,2,,2,1,,2,0.00,2,4,-2,-0.89,-0.62,Matches
620,Gordon Schildenfeld,hr CRO,DF,hr Dinamo Zagreb,31,1985,5,450,90,83.3,5.0,5,,5,0,,1,1.33,0,14,-14,-2.80,-1.80,Matches
621,Jeffrey Schlupp,gh GHA,"DF,FW",eng Leicester City,23,1992,3,139,46,15.4,1.5,2,,0,1,,2,1.33,0,3,-3,-1.94,-2.42,Matches
622,Kasper Schmeichel,dk DEN,GK,eng Leicester City,29,1986,8,720,90,80.0,8.0,8,,8,0,,0,1.75,9,4,+5,+0.62,+2.62,Matches
623,Marcel Schmelzer,de GER,DF,de Dortmund,28,1988,7,540,77,60.0,6.0,6,,5,1,,0,1.14,15,8,+7,+1.17,-0.08,Matches
624,Nico Schulz,de GER,"DF,FW",de Gladbach,23,1993,2,63,32,11.7,0.7,1,,0,1,,2,1.50,0,3,-3,-4.29,-3.53,Matches
625,André Schürrle,de GER,"FW,MF",de Dortmund,25,1990,6,187,31,20.8,2.1,1,,0,5,,0,1.83,4,4,0,0.00,-1.51,Matches
626,Daniel Schwaab,de GER,DF,nl PSV Eindhoven,27,1988,6,525,88,97.2,5.8,6,,4,0,,0,0.33,4,11,-7,-1.20,-1.20,Matches
627,Nélson Semedo,pt POR,"DF,MF",pt Benfica,22,1993,8,720,90,100.0,8.0,8,,8,0,,0,1.38,11,14,-3,-0.37,,Matches
628,Rúben Semedo,pt POR,"DF,MF",pt Sporting CP,22,1994,6,540,90,100.0,6.0,6,,6,0,,0,0.50,5,8,-3,-0.50,,Matches
629,Adrian Šemper,hr CRO,GK,hr Dinamo Zagreb,18,1998,2,180,90,33.3,2.0,2,,2,0,,4,0.00,0,7,-7,-3.50,-1.50,Matches
630,Luigi Sepe,it ITA,GK,it Napoli,25,1991,0,,,,,0,,0,0,,3,,,,,,,Matches
631,Georgi Shchennikov,ru RUS,"DF,MF",ru CSKA Moscow,25,1991,6,540,90,100.0,6.0,6,,5,0,,0,0.50,5,11,-6,-1.00,,Matches
632,Oleksandr Shovkovskiy,ua UKR,GK,ua Dynamo Kyiv,41,1975,1,90,90,16.7,1.0,1,,1,0,,3,0.00,1,2,-1,-1.00,-1.60,Matches
633,Djibril Sidibé,fr FRA,"DF,MF",fr Monaco,24,1992,9,810,90,75.0,9.0,9,,9,0,,0,1.67,16,14,+2,+0.22,+0.89,Matches
634,Leonardo Sigali,ar ARG,DF,hr Dinamo Zagreb,29,1987,5,450,90,83.3,5.0,5,,5,0,,1,1.45,0,12,-12,-2.40,+0.60,Matches
635,Adrien Silva,pt POR,MF,pt Sporting CP,27,1989,5,375,75,69.4,4.2,4,,3,1,,0,0.60,4,3,+1,+0.24,+2.42,Matches
636,André Silva,pt POR,FW,pt Porto,20,1995,8,604,76,83.9,6.7,8,,5,0,,0,1.50,9,4,+5,+0.75,+2.30,Matches
637,Bernardo Silva,pt POR,"FW,MF",fr Monaco,21,1994,11,921,84,85.3,10.2,11,,5,0,,0,1.93,20,16,+4,+0.39,+2.66,Matches
638,Caio Henrique Oliveira Silva,br BRA,"DF,MF",es Atlético Madrid,19,1997,0,,,,,0,,0,0,,1,,,,,,,Matches
639,Danilo da Silva,br BRA,DF,ua Dynamo Kyiv,29,1986,1,90,90,16.7,1.0,1,,1,0,,0,0.00,0,2,-2,-2.00,-2.80,Matches
640,David Silva,es ESP,"FW,MF",eng Manchester City,30,1986,6,540,90,75.0,6.0,6,,6,0,,0,1.57,13,15,-2,-0.33,-3.33,Matches
641,Rafa Silva,pt POR,"FW,MF",pt Benfica,23,1993,3,126,42,17.5,1.4,1,,0,2,,0,1.33,2,4,-2,-1.43,-1.28,Matches
642,Thiago Silva,br BRA,DF,fr Paris S-G,31,1984,7,586,84,81.4,6.5,7,,6,0,,0,1.71,13,12,+1,+0.15,-2.53,Matches
643,Timmy Simons,be BEL,"DF,MF",be Club Brugge,39,1976,4,360,90,66.7,4.0,4,,4,0,,1,0.00,2,11,-9,-2.25,-0.75,Matches
644,Danny Simpson,eng ENG,DF,eng Leicester City,29,1987,6,540,90,60.0,6.0,6,,6,0,,3,1.67,7,5,+2,+0.33,+0.58,Matches
645,Jozo Šimunović,hr CRO,DF,sct Celtic,21,1994,2,180,90,33.3,2.0,2,,2,0,,2,0.50,1,3,-2,-1.00,+1.25,Matches
646,Scott Sinclair,eng ENG,"FW,MF",sct Celtic,27,1989,5,406,81,75.2,4.5,5,,4,0,,0,0.71,4,14,-10,-2.22,-1.55,Matches
647,Tobias Sippel,de GER,GK,de Gladbach,28,1988,0,,,,,0,,0,0,,6,,,,,,,Matches
648,Salvatore Sirigu,it ITA,GK,es Sevilla,29,1987,0,,,,,0,,0,0,,6,,,,,,,Matches
649,Moussa Sissoko,fr FRA,"FW,MF",eng Tottenham,26,1989,4,134,34,24.8,1.5,1,,1,3,,1,0.25,0,1,-1,-0.67,-0.89,Matches
650,Mario Šitum,hr CRO,"DF,FW",hr Dinamo Zagreb,24,1992,5,330,66,61.1,3.7,3,,3,2,,1,0.00,0,10,-10,-2.73,-0.58,Matches
651,Islam Slimani,dz ALG,FW,eng Leicester City,28,1988,5,271,54,30.1,3.0,3,,0,2,,0,2.40,5,0,+5,+1.66,+2.23,Matches
652,Tiquinho Soares,br BRA,FW,pt Porto,25,1991,2,180,90,25.0,2.0,2,,2,0,,0,0.00,0,3,-3,-1.50,-2.50,Matches
653,Yann Sommer,ch SUI,GK,de Gladbach,27,1988,6,540,90,100.0,6.0,6,,6,0,,0,1.38,5,12,-7,-1.17,,Matches
654,David Soria,es ESP,GK,es Sevilla,23,1993,0,,,,,0,,0,0,,2,,,,,,,Matches
655,Borna Sosa,hr CRO,"DF,MF",hr Dinamo Zagreb,18,1998,1,90,90,16.7,1.0,1,,1,0,,2,2.00,0,1,-1,-1.00,+1.80,Matches
656,Hillel Soudani,dz ALG,"FW,MF",hr Dinamo Zagreb,28,1987,5,390,78,72.2,4.3,5,,3,0,,0,1.45,0,11,-11,-2.54,-0.14,Matches
657,Claudemir de Souza,br BRA,MF,be Club Brugge,28,1988,5,445,89,82.4,4.9,5,,4,0,,1,0.00,2,11,-9,-1.82,+1.02,Matches
658,Djibril Sow,ch SUI,MF,de Gladbach,19,1997,0,,,,,0,,0,0,,2,,,,,,,Matches
659,Andraž Šporar,si SVN,FW,ch Basel,22,1994,4,93,23,17.2,1.0,0,,0,4,,0,0.25,1,3,-2,-1.94,-0.53,Matches
660,Tom Starke,de GER,GK,de Bayern Munich,35,1981,0,,,,,0,,0,0,,1,,,,,,,Matches
661,Renato Steffen,ch SUI,"FW,MF",ch Basel,24,1991,5,450,90,83.3,5.0,5,,5,0,,0,0.20,3,12,-9,-1.80,-1.80,Matches
662,Raheem Sterling,eng ENG,"FW,MF",eng Manchester City,21,1994,7,578,83,80.3,6.4,7,,3,0,,0,1.75,15,15,0,0.00,-2.54,Matches
663,Lars Stindl,de GER,"FW,MF",de Gladbach,27,1988,5,387,77,71.7,4.3,5,,1,0,,0,1.57,5,7,-2,-0.47,+2.48,Matches
664,Petar Stojanović,si SVN,"DF,MF",hr Dinamo Zagreb,20,1995,4,241,60,44.6,2.7,3,,2,1,,0,1.60,0,5,-5,-1.87,+1.14,Matches
665,John Stones,eng ENG,DF,eng Manchester City,22,1994,7,557,80,77.4,6.2,6,,6,1,,1,1.89,14,12,+2,+0.32,-0.78,Matches
666,Nikola Storm,be BEL,"FW,MF",be Club Brugge,21,1994,0,,,,,0,,0,0,,1,,,,,,,Matches
667,Vladislav Stoyanov,bg BUL,GK,bg Ludogorets,29,1987,5,450,90,83.3,5.0,5,,5,0,,1,1.55,4,12,-8,-1.60,-0.60,Matches
668,Carlos Strandberg,se SWE,FW,ru CSKA Moscow,20,1996,5,97,19,18.0,1.1,1,,0,4,,1,0.60,0,4,-4,-3.71,-3.31,Matches
669,Tobias Strobl,de GER,"DF,MF",de Gladbach,26,1990,5,437,87,80.9,4.9,5,,4,0,,0,1.57,4,10,-6,-1.24,-0.36,Matches
670,Stefano Sturaro,it ITA,MF,it Juventus,23,1993,4,139,35,11.9,1.5,1,,1,3,,1,2.50,4,1,+3,+1.94,+0.81,Matches
671,Denis Suárez,es ESP,MF,es Barcelona,22,1994,1,90,90,10.0,1.0,1,,1,0,,6,3.00,4,0,+4,+4.00,+2.89,Matches
672,Luis Suárez,uy URU,FW,es Barcelona,29,1987,9,810,90,90.0,9.0,9,,9,0,,1,1.78,22,12,+10,+1.11,-2.89,Matches
673,Danijel Subašić,hr CRO,GK,fr Monaco,31,1984,11,990,90,91.7,11.0,11,,11,0,,0,2.07,22,17,+5,+0.45,+5.45,Matches
674,Marek Suchý,cz CZE,DF,ch Basel,28,1988,6,540,90,100.0,6.0,6,,6,0,,0,0.33,3,12,-9,-1.50,,Matches
675,Erik Sviatchenko,dk DEN,DF,sct Celtic,24,1991,6,518,86,95.9,5.8,6,,5,0,,0,0.67,5,14,-9,-1.56,+6.62,Matches
676,Serhiy Sydorchuk,ua UKR,MF,ua Dynamo Kyiv,25,1991,5,357,71,66.1,4.0,5,,0,0,,0,0.80,6,5,+1,+0.25,-0.24,Matches
677,Tachi,es ESP,"DF,MF",es Atlético Madrid,18,1997,0,,,,,0,,0,0,,1,,,,,,,Matches
678,Jonathan Tah,de GER,DF,de Leverkusen,20,1996,5,450,90,62.5,5.0,5,,5,0,,1,1.40,5,4,+1,+0.20,+0.53,Matches
679,Talisca,br BRA,"FW,MF",tr Beşiktaş,22,1994,3,134,45,24.8,1.5,1,,1,2,,0,1.67,2,1,+1,+0.67,+2.00,Matches
680,Álvaro Tejero,es ESP,DF,es Real Madrid,20,1996,0,,,,,0,,0,0,,1,,,,,,,Matches
