Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
290,Libor Holík,cz CZE,DF,cz Viktoria Plzeň,24,1998,3.2,0,3,1,33.3,0.93,0.31,0.00,0.00,18.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
291,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,32,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
292,Callum Hudson-Odoi,eng ENG,FW,de Leverkusen,21,2000,5.1,1,8,2,25.0,1.56,0.39,0.13,0.50,18.8,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
293,Mats Hummels,de GER,DF,de Dortmund,33,1988,3.5,0,1,0,0.0,0.29,0.00,0.00,,8.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
294,Pierre Højbjerg,dk DEN,MF,eng Tottenham,26,1995,6.9,1,6,2,33.3,0.87,0.29,0.17,0.50,22.5,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
295,Samuel Iling-Junior,eng ENG,DF,it Juventus,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
296,Gonçalo Inácio,pt POR,DF,pt Sporting CP,20,2001,6.0,0,1,0,0.0,0.17,0.00,0.00,,4.1,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches
297,Isco,es ESP,"MF,FW",es Sevilla,30,1992,4.4,1,8,5,62.5,1.80,1.13,0.13,0.20,19.9,1,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
298,Franco Israel,uy URU,GK,pt Sporting CP,22,2000,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
299,Luka Ivanušec,hr CRO,MF,hr Dinamo Zagreb,23,1998,5.8,0,8,4,50.0,1.37,0.69,0.00,0.00,19.5,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
300,Ryan Jack,sct SCO,MF,sct Rangers,30,1992,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
301,Kristijan Jakić,hr CRO,DF,de Eint Frankfurt,25,1997,6.8,0,2,0,0.0,0.29,0.00,0.00,,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
302,Reece James,eng ENG,"DF,MF",eng Chelsea,22,1999,7.7,1,8,3,37.5,1.04,0.39,0.13,0.33,20.3,1,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
303,Adnan Januzaj,be BEL,"FW,MF",es Sevilla,27,1995,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
304,Luis Javier Suárez,co COL,FW,fr Marseille,24,1997,1.3,0,4,1,25.0,3.16,0.79,0.00,0.00,13.0,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
305,Elias Jelert,dk DEN,"DF,MF",dk FC Copenhagen,19,2003,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
306,Václav Jemelka,cz CZE,DF,cz Viktoria Plzeň,27,1995,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
307,Moritz Jenz,de GER,DF,sct Celtic,23,1999,6.0,0,3,1,33.3,0.50,0.17,0.00,0.00,11.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
308,Juan Jesus,br BRA,DF,it Napoli,31,1991,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
309,Erik Jirka,sk SVK,"FW,MF",cz Viktoria Plzeň,24,1997,3.0,0,4,1,25.0,1.35,0.34,0.00,0.00,19.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
310,Ísak Jóhannesson,is ISL,"FW,MF",dk FC Copenhagen,19,2003,3.2,0,3,2,66.7,0.93,0.62,0.00,0.00,8.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
311,Curtis Jones,eng ENG,"FW,MF",eng Liverpool,21,2001,1.1,0,3,0,0.0,2.70,0.00,0.00,,15.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
312,Frenkie de Jong,nl NED,MF,es Barcelona,25,1997,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
313,Joan Jordán,es ESP,MF,es Sevilla,28,1994,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
314,Jorginho,it ITA,MF,eng Chelsea,30,1991,4.6,1,2,1,50.0,0.43,0.22,0.00,0.00,22.5,0,1,1,0.9,0.1,0.05,+0.1,-0.1,Matches
315,Jota,pt POR,FW,sct Celtic,23,1999,3.2,2,12,8,66.7,3.79,2.53,0.17,0.25,21.5,1,0,0,0.9,0.9,0.08,+1.1,+1.1,Matches
316,Diogo Jota,pt POR,"FW,MF",eng Liverpool,25,1996,2.9,0,7,3,42.9,2.40,1.03,0.00,0.00,15.8,0,0,0,0.8,0.8,0.12,-0.8,-0.8,Matches
317,Vinicius Júnior,br BRA,FW,es Real Madrid,22,2000,10.8,7,38,19,50.0,3.52,1.76,0.18,0.37,13.6,0,0,0,6.5,6.5,0.17,+0.5,+0.5,Matches
318,Josip Juranović,hr CRO,DF,sct Celtic,26,1995,6.0,0,1,0,0.0,0.17,0.00,0.00,,36.6,0,0,1,0.8,0.0,0.03,-0.8,0.0,Matches
319,Ferran Jutglà,es ESP,FW,be Club Brugge,23,1999,5.7,2,10,6,60.0,1.76,1.06,0.10,0.17,21.5,0,1,1,1.8,1.0,0.10,+0.2,0.0,Matches
320,Issa Kaboré,bf BFA,DF,fr Marseille,21,2001,1.3,0,1,0,0.0,0.80,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
321,Pierre Kalulu,fr FRA,DF,it Milan,22,2000,8.3,0,2,2,100.0,0.24,0.24,0.00,0.00,25.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
322,Lukáš Kalvach,cz CZE,MF,cz Viktoria Plzeň,27,1995,5.5,0,3,2,66.7,0.55,0.37,0.00,0.00,30.9,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
323,Daichi Kamada,jp JPN,"MF,FW",de Eint Frankfurt,25,1996,7.7,3,12,5,41.7,1.55,0.65,0.17,0.40,17.5,0,1,1,3.0,2.2,0.19,0.0,-0.2,Matches
324,Glen Kamara,fi FIN,MF,sct Rangers,26,1995,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
325,Dijon Kameri,at AUT,MF,at RB Salzburg,18,2004,1.3,0,4,2,50.0,2.98,1.49,0.00,0.00,23.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
326,Kevin Kampl,si SVN,MF,de RB Leipzig,31,1990,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
327,Harry Kane,eng ENG,FW,eng Tottenham,29,1993,8.0,1,20,4,20.0,2.50,0.50,0.00,0.00,17.2,2,1,2,3.6,2.0,0.10,-2.6,-2.0,Matches
328,N'Golo Kanté,fr FRA,MF,eng Chelsea,31,1991,1.8,0,2,0,0.0,1.10,0.00,0.00,,9.6,0,0,0,0.6,0.6,0.32,-0.6,-0.6,Matches
329,Mamoudou Karamoko,fr FRA,FW,dk FC Copenhagen,22,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
330,Moise Kean,it ITA,"FW,MF",it Juventus,22,2000,1.2,1,4,2,50.0,3.24,1.62,0.25,0.50,10.7,0,0,0,1.4,1.4,0.36,-0.4,-0.4,Matches
331,Ryan Kent,eng ENG,"FW,MF",sct Rangers,25,1996,5.6,0,7,1,14.3,1.24,0.18,0.00,0.00,23.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
332,Franck Kessié,ci CIV,MF,es Barcelona,25,1996,3.0,1,3,2,66.7,0.99,0.66,0.33,0.50,8.8,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Matches
333,Davit Khocholava,ge GEO,DF,dk FC Copenhagen,29,1993,4.8,0,1,0,0.0,0.21,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
334,Joshua Kimmich,de GER,MF,de Bayern Munich,27,1995,9.0,1,21,9,42.9,2.33,1.00,0.00,0.00,28.3,4,1,1,1.7,0.9,0.04,-0.7,-0.9,Matches
335,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,26,1995,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
336,Leon King,sct SCO,DF,sct Rangers,18,2004,4.2,0,1,0,0.0,0.24,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
337,Simon Kjær,dk DEN,DF,it Milan,33,1989,5.6,0,3,0,0.0,0.53,0.00,0.00,,12.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
338,Maurits Kjærgaard,dk DEN,MF,at RB Salzburg,19,2003,5.5,0,9,1,11.1,1.64,0.18,0.00,0.00,24.1,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
339,Davy Klaassen,nl NED,MF,nl Ajax,29,1993,2.4,1,1,1,100.0,0.42,0.42,1.00,1.00,11.3,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
340,Jan Kliment,cz CZE,FW,cz Viktoria Plzeň,28,1993,0.5,1,1,1,100.0,2.00,2.00,1.00,1.00,12.5,0,0,0,0.1,0.1,0.11,+0.9,+0.9,Matches
341,Lukas Klostermann,de GER,DF,de RB Leipzig,26,1996,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
342,Ansgar Knauff,de GER,"DF,FW",de Eint Frankfurt,20,2002,3.3,0,7,2,28.6,2.15,0.61,0.00,0.00,21.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
343,Gregor Kobel,ch SUI,GK,de Dortmund,24,1997,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
344,Philipp Köhn,ch SUI,GK,at RB Salzburg,24,1998,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
345,Sekou Koita,ml MLI,FW,at RB Salzburg,22,1999,0.2,0,1,0,0.0,4.50,0.00,0.00,,13.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
346,Koke,es ESP,MF,es Atlético Madrid,30,1992,3.7,0,2,1,50.0,0.55,0.27,0.00,0.00,21.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
347,Sead Kolašinac,ba BIH,DF,fr Marseille,29,1993,1.7,0,1,0,0.0,0.60,0.00,0.00,,4.3,0,0,0,0.3,0.3,0.35,-0.3,-0.3,Matches
348,Randal Kolo Muani,fr FRA,FW,de Eint Frankfurt,23,1998,5.7,2,12,7,58.3,2.10,1.22,0.17,0.29,14.3,0,0,0,1.4,1.4,0.12,+0.6,+0.6,Matches
349,Ibrahima Konaté,fr FRA,DF,eng Liverpool,23,1999,2.9,0,1,0,0.0,0.35,0.00,0.00,,12.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
350,Geoffrey Kondogbia,cf CTA,MF,es Atlético Madrid,29,1993,2.5,0,7,0,0.0,2.80,0.00,0.00,,26.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
351,Yukhym Konoplia,ua UKR,DF,ua Shakhtar,22,1999,4.6,0,1,0,0.0,0.22,0.00,0.00,,12.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
352,Jan Kopic,cz CZE,"FW,MF",cz Viktoria Plzeň,32,1990,0.9,0,2,0,0.0,2.22,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
353,Odilon Kossounou,ci CIV,DF,de Leverkusen,21,2001,4.8,0,2,0,0.0,0.42,0.00,0.00,,19.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
354,Filip Kostić,rs SRB,"DF,FW",it Juventus,29,1992,4.8,0,6,2,33.3,1.26,0.42,0.00,0.00,16.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
355,Kalidou Koulibaly,sn SEN,DF,eng Chelsea,31,1991,6.3,0,3,0,0.0,0.48,0.00,0.00,,10.0,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
356,Jules Koundé,fr FRA,DF,es Barcelona,23,1998,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
357,Mateo Kovačić,hr CRO,MF,eng Chelsea,28,1994,6.9,1,4,1,25.0,0.58,0.14,0.25,1.00,19.8,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
358,Adam Kronus,,FW,cz Viktoria Plzeň,20,2002,0.0,0,2,0,0.0,60.00,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
359,Toni Kroos,de GER,MF,es Real Madrid,32,1990,9.4,0,10,1,10.0,1.07,0.11,0.00,0.00,27.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
360,Rade Krunić,ba BIH,"MF,FW",it Milan,28,1993,9.1,1,5,2,40.0,0.55,0.22,0.20,0.50,14.2,0,0,0,0.9,0.9,0.18,+0.1,+0.1,Matches
361,Dmytro Kryskiv,ua UKR,MF,ua Shakhtar,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
362,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,31,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
363,Mohammed Kudus,gh GHA,FW,nl Ajax,21,2000,5.0,4,8,4,50.0,1.61,0.80,0.50,1.00,11.9,0,0,0,1.8,1.8,0.22,+2.2,+2.2,Matches
364,Dejan Kulusevski,se SWE,"MF,DF",eng Tottenham,22,2000,2.2,0,3,0,0.0,1.35,0.00,0.00,,16.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
365,Khvicha Kvaratskhelia,ge GEO,FW,it Napoli,21,2001,7.7,2,35,11,31.4,4.55,1.43,0.03,0.09,17.9,0,1,3,5.7,3.3,0.10,-3.7,-2.3,Matches
366,Konrad Laimer,at AUT,"MF,FW",de RB Leipzig,25,1997,2.9,0,2,0,0.0,0.69,0.00,0.00,,8.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
367,Érik Lamela,ar ARG,"FW,MF",es Sevilla,30,1992,3.1,0,3,2,66.7,0.97,0.65,0.00,0.00,16.9,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches
368,Noa Lang,nl NED,FW,be Club Brugge,23,1999,3.2,0,2,1,50.0,0.62,0.31,0.00,0.00,30.0,0,0,1,0.8,0.1,0.03,-0.8,-0.1,Matches
369,Aymeric Laporte,es ESP,DF,eng Manchester City,28,1994,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
370,Cyle Larin,ca CAN,"FW,MF",be Club Brugge,27,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
371,Rasmus Lauritsen,dk DEN,DF,hr Dinamo Zagreb,26,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
372,Neta Lavi,il ISR,MF,il Maccabi Haifa,25,1996,5.2,0,1,0,0.0,0.19,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
373,Rafael Leão,pt POR,"FW,MF",it Milan,23,1999,10.1,1,19,3,15.8,1.89,0.30,0.05,0.33,18.2,0,0,0,1.6,1.6,0.08,-0.6,-0.6,Matches
374,Thomas Lemar,fr FRA,MF,es Atlético Madrid,26,1995,1.2,0,1,0,0.0,0.87,0.00,0.00,,22.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
375,Clément Lenglet,fr FRA,DF,eng Tottenham,27,1995,5.6,1,1,1,100.0,0.18,0.18,1.00,1.00,9.2,0,0,0,0.2,0.2,0.18,+0.8,+0.8,Matches
376,Christopher Lenz,de GER,DF,de Eint Frankfurt,27,1994,2.5,0,2,1,50.0,0.80,0.40,0.00,0.00,19.3,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
377,Lukas Lerager,dk DEN,MF,dk FC Copenhagen,29,1993,5.0,0,7,4,57.1,1.40,0.80,0.00,0.00,18.4,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
378,Robert Lewandowski,pl POL,FW,es Barcelona,33,1988,4.9,5,24,10,41.7,4.90,2.04,0.21,0.50,14.3,2,0,0,3.2,3.2,0.13,+1.8,+1.8,Matches
379,Rico Lewis,eng ENG,DF,eng Manchester City,17,2004,1.3,1,2,1,50.0,1.51,0.76,0.50,1.00,21.1,0,0,0,0.3,0.3,0.14,+0.7,+0.7,Matches
380,Matthijs de Ligt,nl NED,DF,de Bayern Munich,22,1999,6.8,0,1,0,0.0,0.15,0.00,0.00,,9.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
381,Jesper Lindstrøm,dk DEN,"MF,FW",de Eint Frankfurt,22,2000,5.6,1,11,4,36.4,1.95,0.71,0.09,0.25,15.6,0,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches
382,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,27,1995,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
383,Robert Ljubicic,at AUT,"FW,DF",hr Dinamo Zagreb,23,1999,6.0,1,6,1,16.7,1.00,0.17,0.17,1.00,21.5,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
384,Marcos Llorente,es ESP,"MF,FW",es Atlético Madrid,27,1995,2.4,0,1,0,0.0,0.42,0.00,0.00,,20.7,0,0,0,0.0,0.0,0.00,0.0,0.0,Matches
385,Hugo Lloris,fr FRA,GK,eng Tottenham,35,1986,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
386,Danny Loader,cm CMR,"FW,MF",pt Porto,21,2000,0.6,0,4,2,50.0,6.92,3.46,0.00,0.00,12.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
387,Stanislav Lobotka,sk SVK,MF,it Napoli,27,1994,9.7,0,3,0,0.0,0.31,0.00,0.00,,26.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
388,Manuel Locatelli,it ITA,MF,it Juventus,24,1998,2.5,0,8,1,12.5,3.24,0.41,0.00,0.00,25.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
389,Ruben Loftus-Cheek,eng ENG,MF,eng Chelsea,26,1996,3.2,0,2,0,0.0,0.63,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
390,Pau López,es ESP,GK,fr Marseille,27,1994,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
391,Alexander lowry,sct SCO,MF,sct Rangers,19,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
392,Hirving Lozano,mx MEX,FW,it Napoli,27,1995,5.2,1,12,4,33.3,2.31,0.77,0.08,0.25,16.8,0,0,0,1.3,1.3,0.11,-0.3,-0.3,Matches
393,Florentino Luís,pt POR,MF,pt Benfica,22,1999,9.5,0,5,0,0.0,0.52,0.00,0.00,,21.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
394,Romelu Lukaku,be BEL,FW,it Inter,29,1993,2.1,3,11,6,54.5,5.35,2.92,0.18,0.33,12.2,0,1,1,2.7,1.9,0.17,+0.3,+0.1,Matches
395,Valdemar Lund,dk DEN,DF,dk FC Copenhagen,19,2003,3.4,0,3,0,0.0,0.89,0.00,0.00,,13.9,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
396,John Lundstram,eng ENG,"MF,DF",sct Rangers,28,1994,5.0,0,1,0,0.0,0.20,0.00,0.00,,8.3,0,0,0,0.2,0.2,0.15,-0.2,-0.2,Matches
397,Andriy Lunin,ua UKR,GK,es Real Madrid,23,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
398,Mahir Madatov,az AZE,FW,hr Dinamo Zagreb,25,1997,0.2,0,1,0,0.0,4.29,0.00,0.00,,31.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
399,Daizen Maeda,jp JPN,FW,sct Celtic,24,1997,3.7,0,6,1,16.7,1.64,0.27,0.00,0.00,9.4,0,0,0,1.4,1.4,0.24,-1.4,-1.4,Matches
400,Riyad Mahrez,dz ALG,"FW,MF",eng Manchester City,31,1991,5.6,3,9,4,44.4,1.60,0.71,0.22,0.50,23.0,1,1,3,3.5,1.1,0.12,-0.5,+0.9,Matches
401,Mike Maignan,fr FRA,GK,it Milan,27,1995,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
402,Donyell Malen,nl NED,"FW,MF",de Dortmund,23,1999,2.8,0,8,1,12.5,2.90,0.36,0.00,0.00,17.0,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches
403,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,28,1994,5.7,0,3,0,0.0,0.53,0.00,0.00,,20.4,0,0,0,0.3,0.1,0.02,-0.3,-0.1,Matches
404,Sadio Mané,sn SEN,FW,de Bayern Munich,30,1992,6.1,3,15,10,66.7,2.45,1.63,0.20,0.30,14.3,0,0,0,1.9,1.9,0.13,+1.1,+1.1,Matches
405,Iván Marcano,es ESP,DF,pt Porto,35,1987,3.0,0,1,0,0.0,0.33,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
406,Marcão,br BRA,DF,es Sevilla,26,1996,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
407,José María Giménez,uy URU,DF,es Atlético Madrid,27,1995,4.5,0,4,1,25.0,0.90,0.22,0.00,0.00,15.8,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
408,Mariano,do DOM,FW,es Real Madrid,28,1993,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
409,Antonio Marin,hr CRO,FW,hr Dinamo Zagreb,21,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
410,João Mário,pt POR,FW,pt Benfica,29,1993,9.6,6,7,1,14.3,0.73,0.10,0.14,1.00,29.9,0,5,5,4.7,0.7,0.10,+1.3,+0.3,Matches
411,João Mário Lopes,pt POR,DF,pt Porto,22,2000,3.0,0,3,1,33.3,1.00,0.33,0.00,0.00,14.9,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
412,Marquinhos,br BRA,DF,fr Paris S-G,28,1994,7.3,0,2,1,50.0,0.28,0.14,0.00,0.00,8.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
413,José Marsà,es ESP,DF,pt Sporting CP,20,2002,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
414,Lautaro Martínez,ar ARG,FW,it Inter,24,1997,11.1,3,27,8,29.6,2.44,0.72,0.11,0.38,15.0,0,0,0,2.9,2.9,0.11,+0.1,+0.1,Matches
415,Toni Martínez,es ESP,FW,pt Porto,25,1997,1.3,0,4,0,0.0,3.19,0.00,0.00,,11.1,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
416,Clinton Mata,ao ANG,DF,be Club Brugge,29,1992,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
417,Pape Matar Sarr,sn SEN,MF,eng Tottenham,19,2002,1.0,0,3,1,33.3,3.00,1.00,0.00,0.00,29.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
418,Joël Matip,cm CMR,DF,eng Liverpool,30,1991,2.7,1,5,2,40.0,1.85,0.74,0.20,0.50,10.3,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches
419,Rabbi Matondo,wls WAL,"MF,FW",sct Rangers,21,2000,1.1,0,1,0,0.0,0.93,0.00,0.00,,9.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
420,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,26,1996,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
421,Philipp Max,de GER,DF,de Eint Frankfurt,28,1993,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
422,Eric Maxim Choupo-Moting,cm CMR,FW,de Bayern Munich,33,1989,4.8,4,15,7,46.7,3.10,1.45,0.27,0.57,12.6,0,0,0,2.6,2.6,0.17,+1.4,+1.4,Matches
423,Noussair Mazraoui,ma MAR,DF,de Bayern Munich,24,1997,4.4,0,4,1,25.0,0.92,0.23,0.00,0.00,18.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
424,Kylian Mbappé,fr FRA,FW,fr Paris S-G,23,1998,7.2,7,25,14,56.0,3.46,1.94,0.24,0.43,16.1,0,1,1,3.6,2.8,0.11,+3.4,+3.2,Matches
425,Chancel Mbemba,cd COD,DF,fr Marseille,27,1994,4.5,2,4,2,50.0,0.89,0.44,0.50,1.00,17.4,0,0,0,0.4,0.4,0.11,+1.6,+1.6,Matches
426,James McCarthy,ie IRL,MF,sct Celtic,31,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
427,Allan McGregor,sct SCO,GK,sct Rangers,40,1982,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
428,Callum McGregor,sct SCO,MF,sct Celtic,29,1993,2.4,0,2,0,0.0,0.83,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
429,Weston McKennie,us USA,MF,it Juventus,23,1998,4.0,2,4,2,50.0,1.00,0.50,0.50,1.00,10.2,0,0,0,0.6,0.6,0.15,+1.4,+1.4,Matches
430,Jon McLaughlin,sct SCO,GK,sct Rangers,34,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
431,Brandon Mechele,be BEL,DF,be Club Brugge,29,1993,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
432,Bjorn Meijer,nl NED,DF,be Club Brugge,19,2003,6.4,1,5,1,20.0,0.79,0.16,0.20,1.00,12.0,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
433,Raz Meir,il ISR,"DF,MF",il Maccabi Haifa,25,1996,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
434,Arthur Melo,br BRA,MF,eng Liverpool,25,1996,0.2,0,1,0,0.0,6.43,0.00,0.00,,22.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
435,Memphis,nl NED,FW,es Barcelona,28,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
436,Sun Menachem,il ISR,DF,il Maccabi Haifa,28,1993,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
