Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial_Duels_Won,Aerial_Duels_Lost,Aerial_Duels_Won%,Matches
365,Khvicha Kvaratskhelia,ge GEO,FW,it Napoli,21,2001,7.7,0,0,0,4,8,0,17,2,10,0,0,0,33,5,10,33.3,Matches
366,Konrad Laimer,at AUT,"MF,FW",de RB Leipzig,25,1997,2.9,0,0,0,2,1,0,2,2,6,0,0,0,16,0,6,0.0,Matches
367,Érik Lamela,ar ARG,"FW,MF",es Sevilla,30,1992,3.1,2,0,0,5,0,1,3,2,1,0,0,0,10,2,1,66.7,Matches
368,Noa Lang,nl NED,FW,be Club Brugge,23,1999,3.2,1,0,0,3,6,1,20,0,3,0,0,0,10,0,4,0.0,Matches
369,Aymeric Laporte,es ESP,DF,eng Manchester City,28,1994,3.2,1,0,0,3,1,0,0,3,0,1,0,0,12,10,2,83.3,Matches
370,Cyle Larin,ca CAN,"FW,MF",be Club Brugge,27,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
371,Rasmus Lauritsen,dk DEN,DF,hr Dinamo Zagreb,26,1996,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
372,Neta Lavi,il ISR,MF,il Maccabi Haifa,25,1996,5.2,2,0,0,9,3,0,2,9,17,0,0,0,39,3,1,75.0,Matches
373,Rafael Leão,pt POR,"FW,MF",it Milan,23,1999,10.1,0,0,0,11,17,1,25,3,2,2,0,0,27,7,13,35.0,Matches
374,Thomas Lemar,fr FRA,MF,es Atlético Madrid,26,1995,1.2,0,0,0,0,1,0,6,1,1,0,0,0,13,0,0,,Matches
375,Clément Lenglet,fr FRA,DF,eng Tottenham,27,1995,5.6,3,0,0,12,5,0,5,7,8,0,0,0,31,9,8,52.9,Matches
376,Christopher Lenz,de GER,DF,de Eint Frankfurt,27,1994,2.5,1,0,0,7,1,1,9,4,2,0,0,0,10,2,1,66.7,Matches
377,Lukas Lerager,dk DEN,MF,dk FC Copenhagen,29,1993,5.0,2,0,0,9,2,0,4,14,4,0,0,0,21,12,5,70.6,Matches
378,Robert Lewandowski,pl POL,FW,es Barcelona,33,1988,4.9,0,0,0,5,10,2,6,1,4,0,0,0,11,12,7,63.2,Matches
379,Rico Lewis,eng ENG,DF,eng Manchester City,17,2004,1.3,0,0,0,4,1,0,1,0,1,0,0,0,4,1,0,100.0,Matches
380,Matthijs de Ligt,nl NED,DF,de Bayern Munich,22,1999,6.8,1,0,0,8,4,0,0,10,3,0,0,0,27,11,6,64.7,Matches
381,Jesper Lindstrøm,dk DEN,"MF,FW",de Eint Frankfurt,22,2000,5.6,0,0,0,8,11,1,10,2,2,0,0,0,32,1,4,20.0,Matches
382,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,27,1995,6.0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,100.0,Matches
383,Robert Ljubicic,at AUT,"FW,DF",hr Dinamo Zagreb,23,1999,6.0,1,0,0,7,10,0,9,10,6,0,1,1,47,4,3,57.1,Matches
384,Marcos Llorente,es ESP,"MF,FW",es Atlético Madrid,27,1995,2.4,0,0,0,1,0,0,3,2,1,0,0,0,12,1,0,100.0,Matches
385,Hugo Lloris,fr FRA,GK,eng Tottenham,35,1986,6.0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,1,0.0,Matches
386,Danny Loader,cm CMR,"FW,MF",pt Porto,21,2000,0.6,0,0,0,0,0,0,1,0,2,0,0,0,5,1,1,50.0,Matches
387,Stanislav Lobotka,sk SVK,MF,it Napoli,27,1994,9.7,0,0,0,8,24,0,2,5,11,0,0,0,79,0,3,0.0,Matches
388,Manuel Locatelli,it ITA,MF,it Juventus,24,1998,2.5,1,0,0,4,2,1,6,2,5,0,0,0,20,2,6,25.0,Matches
389,Ruben Loftus-Cheek,eng ENG,MF,eng Chelsea,26,1996,3.2,0,0,0,2,8,0,1,7,4,0,0,0,25,4,4,50.0,Matches
390,Pau López,es ESP,GK,fr Marseille,27,1994,6.0,0,0,0,0,2,0,0,0,0,0,0,0,11,1,0,100.0,Matches
391,Alexander lowry,sct SCO,MF,sct Rangers,19,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
392,Hirving Lozano,mx MEX,FW,it Napoli,27,1995,5.2,0,0,0,7,7,3,20,2,6,0,0,0,26,2,5,28.6,Matches
393,Florentino Luís,pt POR,MF,pt Benfica,22,1999,9.5,2,0,0,12,1,0,1,27,15,0,0,0,60,11,7,61.1,Matches
394,Romelu Lukaku,be BEL,FW,it Inter,29,1993,2.1,1,0,0,5,1,0,1,0,3,0,0,0,8,8,8,50.0,Matches
395,Valdemar Lund,dk DEN,DF,dk FC Copenhagen,19,2003,3.4,1,0,0,4,2,0,0,5,5,0,0,0,19,4,2,66.7,Matches
396,John Lundstram,eng ENG,"MF,DF",sct Rangers,28,1994,5.0,3,0,0,9,4,0,2,9,3,0,0,0,41,4,4,50.0,Matches
397,Andriy Lunin,ua UKR,GK,es Real Madrid,23,1999,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
398,Mahir Madatov,az AZE,FW,hr Dinamo Zagreb,25,1997,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
399,Daizen Maeda,jp JPN,FW,sct Celtic,24,1997,3.7,1,0,0,7,2,1,6,7,3,0,0,0,12,5,3,62.5,Matches
400,Riyad Mahrez,dz ALG,"FW,MF",eng Manchester City,31,1991,5.6,0,0,0,4,9,2,20,1,5,1,0,0,20,1,2,33.3,Matches
401,Mike Maignan,fr FRA,GK,it Milan,27,1995,7.0,1,0,0,0,1,0,0,0,0,0,0,0,13,5,0,100.0,Matches
402,Donyell Malen,nl NED,"FW,MF",de Dortmund,23,1999,2.8,1,0,0,1,3,1,1,2,0,0,0,0,11,0,3,0.0,Matches
403,Reinildo Mandava,mz MOZ,DF,es Atlético Madrid,28,1994,5.7,2,0,0,4,5,0,5,5,8,0,0,0,43,10,8,55.6,Matches
404,Sadio Mané,sn SEN,FW,de Bayern Munich,30,1992,6.1,0,0,0,11,9,9,5,4,6,0,0,0,17,9,5,64.3,Matches
405,Iván Marcano,es ESP,DF,pt Porto,35,1987,3.0,0,0,0,1,0,0,1,4,1,0,0,1,15,7,6,53.8,Matches
406,Marcão,br BRA,DF,es Sevilla,26,1996,2.5,0,0,0,2,4,0,0,1,5,0,0,0,10,1,1,50.0,Matches
407,José María Giménez,uy URU,DF,es Atlético Madrid,27,1995,4.5,1,0,0,4,2,0,1,6,3,0,0,0,20,8,9,47.1,Matches
408,Mariano,do DOM,FW,es Real Madrid,28,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
409,Antonio Marin,hr CRO,FW,hr Dinamo Zagreb,21,2001,0.1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
410,João Mário,pt POR,FW,pt Benfica,29,1993,9.6,2,0,0,8,9,1,25,5,8,0,1,0,65,4,6,40.0,Matches
411,João Mário Lopes,pt POR,DF,pt Porto,22,2000,3.0,3,0,0,4,5,0,8,3,4,0,1,0,14,1,2,33.3,Matches
412,Marquinhos,br BRA,DF,fr Paris S-G,28,1994,7.3,0,0,0,3,4,0,0,3,3,0,0,0,31,14,8,63.6,Matches
413,José Marsà,es ESP,DF,pt Sporting CP,20,2002,1.1,0,0,0,2,0,0,0,1,0,0,0,0,3,1,0,100.0,Matches
414,Lautaro Martínez,ar ARG,FW,it Inter,24,1997,11.1,3,0,0,15,18,8,3,9,12,0,0,0,35,16,25,39.0,Matches
415,Toni Martínez,es ESP,FW,pt Porto,25,1997,1.3,0,0,0,5,1,2,2,0,4,0,0,0,5,10,6,62.5,Matches
416,Clinton Mata,ao ANG,DF,be Club Brugge,29,1992,1.8,0,0,0,1,1,0,3,4,1,0,0,0,8,2,2,50.0,Matches
417,Pape Matar Sarr,sn SEN,MF,eng Tottenham,19,2002,1.0,0,0,0,2,1,0,0,1,3,0,0,0,12,2,3,40.0,Matches
418,Joël Matip,cm CMR,DF,eng Liverpool,30,1991,2.7,1,0,0,2,2,0,0,3,3,0,0,0,13,11,1,91.7,Matches
419,Rabbi Matondo,wls WAL,"MF,FW",sct Rangers,21,2000,1.1,0,0,0,0,2,1,1,2,1,1,0,0,4,1,3,25.0,Matches
420,Mykola Matviyenko,ua UKR,DF,ua Shakhtar,26,1996,6.0,1,0,0,3,1,0,0,9,4,0,0,0,27,6,1,85.7,Matches
421,Philipp Max,de GER,DF,de Eint Frankfurt,28,1993,1.3,0,0,0,1,3,0,11,1,1,0,0,0,7,0,1,0.0,Matches
422,Eric Maxim Choupo-Moting,cm CMR,FW,de Bayern Munich,33,1989,4.8,0,0,0,4,4,5,0,1,4,0,0,0,14,8,11,42.1,Matches
423,Noussair Mazraoui,ma MAR,DF,de Bayern Munich,24,1997,4.4,2,0,0,10,3,0,8,3,9,0,0,0,32,8,12,40.0,Matches
424,Kylian Mbappé,fr FRA,FW,fr Paris S-G,23,1998,7.2,0,0,0,2,16,9,22,0,0,0,0,0,8,1,2,33.3,Matches
425,Chancel Mbemba,cd COD,DF,fr Marseille,27,1994,4.5,0,1,0,2,3,0,9,4,6,0,0,0,24,5,4,55.6,Matches
426,James McCarthy,ie IRL,MF,sct Celtic,31,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
427,Allan McGregor,sct SCO,GK,sct Rangers,40,1982,5.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
428,Callum McGregor,sct SCO,MF,sct Celtic,29,1993,2.4,0,0,0,1,1,0,1,5,1,0,0,0,19,1,0,100.0,Matches
429,Weston McKennie,us USA,MF,it Juventus,23,1998,4.0,1,0,0,6,2,1,3,5,3,0,0,0,15,3,6,33.3,Matches
430,Jon McLaughlin,sct SCO,GK,sct Rangers,34,1987,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
431,Brandon Mechele,be BEL,DF,be Club Brugge,29,1993,8.0,0,0,0,1,1,0,0,11,7,1,0,0,34,20,14,58.8,Matches
432,Bjorn Meijer,nl NED,DF,be Club Brugge,19,2003,6.4,1,0,0,5,1,1,8,11,9,0,0,0,35,9,7,56.3,Matches
433,Raz Meir,il ISR,"DF,MF",il Maccabi Haifa,25,1996,0.9,0,0,0,0,0,0,1,0,3,0,0,0,3,0,1,0.0,Matches
434,Arthur Melo,br BRA,MF,eng Liverpool,25,1996,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
435,Memphis,nl NED,FW,es Barcelona,28,1994,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
436,Sun Menachem,il ISR,DF,il Maccabi Haifa,28,1993,0.7,1,0,0,4,0,0,1,0,3,0,0,0,7,2,3,40.0,Matches
437,Nuno Mendes,pt POR,"DF,MF",fr Paris S-G,20,2002,4.9,0,0,0,6,9,2,12,1,7,0,0,0,21,2,3,40.0,Matches
438,Edouard Mendy,sn SEN,GK,eng Chelsea,30,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
439,Ferland Mendy,fr FRA,DF,es Real Madrid,27,1995,3.9,1,0,0,3,4,0,2,3,2,0,1,0,22,1,0,100.0,Matches
440,Alex Meret,it ITA,GK,it Napoli,25,1997,10.0,0,0,0,0,3,0,0,0,0,0,0,0,16,4,0,100.0,Matches
441,Lionel Messi,ar ARG,"FW,MF",fr Paris S-G,35,1987,6.8,0,0,0,2,16,0,14,3,4,0,0,0,18,1,0,100.0,Matches
442,Junior Messias,br BRA,"FW,DF",it Milan,31,1991,3.5,0,0,0,5,2,2,9,3,3,0,0,0,16,2,10,16.7,Matches
443,Thomas Meunier,be BEL,DF,de Dortmund,30,1991,3.9,1,0,0,6,1,0,11,6,7,0,0,0,30,2,3,40.0,Matches
444,Alexander Meyer,de GER,GK,de Dortmund,31,1991,4.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,Matches
445,Simon Mignolet,be BEL,GK,be Club Brugge,34,1988,8.0,2,0,0,0,1,0,0,1,0,0,0,0,10,2,0,100.0,Matches
446,Arkadiusz Milik,pl POL,FW,it Juventus,28,1994,3.8,1,0,0,4,5,5,3,1,1,0,0,0,10,3,6,33.3,Matches
447,Éder Militão,br BRA,DF,es Real Madrid,24,1998,8.3,3,0,0,14,9,0,2,9,5,0,0,0,38,13,7,65.0,Matches
448,James Milner,eng ENG,MF,eng Liverpool,36,1986,2.7,1,0,0,7,4,0,7,2,9,0,1,0,18,2,1,66.7,Matches
449,Kim Min-jae,kr KOR,DF,it Napoli,25,1996,8.7,3,0,0,9,1,0,0,22,9,0,0,0,41,32,10,76.2,Matches
450,Rafa Mir,es ESP,"MF,FW",es Sevilla,25,1997,1.7,1,0,0,2,1,0,0,0,0,0,0,0,3,2,9,18.2,Matches
451,Fabio Miretti,it ITA,"MF,FW",it Juventus,18,2003,2.4,2,0,0,4,3,0,5,0,2,0,1,0,13,2,3,40.0,Matches
452,Josip Mišić,hr CRO,MF,hr Dinamo Zagreb,28,1994,5.8,1,0,0,13,4,0,3,8,6,0,0,0,30,5,3,62.5,Matches
453,Henrikh Mkhitaryan,am ARM,MF,it Inter,33,1989,10.1,2,0,0,14,12,2,8,16,17,0,0,0,79,5,5,50.0,Matches
454,Anthony Modeste,fr FRA,FW,de Dortmund,34,1988,3.8,1,0,0,5,4,1,3,0,0,0,0,0,7,6,7,46.2,Matches
455,Luka Modrić,hr CRO,MF,es Real Madrid,36,1985,8.3,0,0,0,3,6,0,21,7,2,0,0,0,44,6,4,60.0,Matches
456,Ali Mohamed,ne NIG,MF,il Maccabi Haifa,26,1995,4.0,0,0,0,5,4,1,1,7,2,0,0,0,35,0,0,,Matches
457,Sadegh Moharrami,ir IRN,"FW,DF",hr Dinamo Zagreb,26,1996,4.5,2,0,0,5,8,0,15,0,3,0,1,0,21,1,0,100.0,Matches
458,Nahuel Molina,ar ARG,"DF,MF",es Atlético Madrid,24,1998,5.2,0,0,0,5,4,1,38,1,3,0,0,0,26,2,10,16.7,Matches
459,Gonzalo Montiel,ar ARG,DF,es Sevilla,25,1997,2.5,2,0,0,4,2,0,7,4,5,0,0,0,16,3,2,60.0,Matches
460,Aaron Mooy,au AUS,MF,sct Celtic,31,1990,1.7,0,0,0,1,0,0,13,1,0,0,0,0,10,2,1,66.7,Matches
461,Álvaro Morata,es ESP,FW,es Atlético Madrid,29,1992,3.3,0,0,0,6,6,4,2,0,0,0,0,0,6,3,2,60.0,Matches
462,Morato,br BRA,DF,pt Benfica,21,2001,1.2,0,0,0,1,1,0,1,1,0,0,0,0,9,2,4,33.3,Matches
463,Alfredo Morelos,co COL,FW,sct Rangers,26,1996,2.8,1,0,0,4,9,0,1,1,1,0,0,0,3,8,11,42.1,Matches
464,Hidemasa Morita,jp JPN,MF,pt Sporting CP,27,1995,3.7,2,0,0,6,2,0,0,2,1,0,0,0,17,4,3,57.1,Matches
465,Jhon Mosquera,co COL,"FW,MF",cz Viktoria Plzeň,32,1990,4.8,3,0,0,7,8,0,10,4,6,0,0,0,26,22,16,57.9,Matches
466,Youssoufa Moukoko,de GER,"FW,MF",de Dortmund,17,2004,2.7,0,0,0,1,2,2,1,0,1,0,0,0,8,1,2,33.3,Matches
467,Mason Mount,eng ENG,MF,eng Chelsea,23,1999,4.9,3,0,0,8,7,1,21,4,6,1,0,0,31,4,5,44.4,Matches
468,Lucas Moura,br BRA,"FW,MF",eng Tottenham,29,1992,1.9,0,0,0,1,1,4,4,0,2,0,0,0,6,2,2,50.0,Matches
469,Mykhailo Mudryk,ua UKR,"FW,DF",eng Chelsea,21,2001,1.0,1,0,0,3,2,1,3,1,1,0,0,0,4,0,0,,Matches
470,Mykhailo Mudryk,ua UKR,MF,ua Shakhtar,21,2001,5.7,2,0,0,5,9,5,21,0,1,0,0,0,24,0,9,0.0,Matches
471,Paul Mukairu,ng NGA,FW,dk FC Copenhagen,22,2000,0.5,0,0,0,1,1,0,0,0,2,0,0,0,1,1,1,50.0,Matches
472,Nordi Mukiele,fr FRA,"DF,MF",fr Paris S-G,24,1997,1.2,0,0,0,4,1,1,2,1,1,0,0,0,5,2,5,28.6,Matches
473,Thomas Müller,de GER,"MF,FW",de Bayern Munich,32,1989,4.1,0,0,0,6,3,2,3,2,3,0,0,0,29,7,17,29.2,Matches
474,Petar Musa,hr CRO,FW,pt Benfica,24,1998,1.4,1,0,0,3,0,0,0,1,0,0,0,0,5,5,8,38.5,Matches
475,Jamal Musiala,de GER,"MF,FW",de Bayern Munich,19,2003,5.9,0,0,0,6,9,0,1,6,3,0,0,0,33,1,3,25.0,Matches
476,Bohdan Mykhaylychenko,ua UKR,DF,ua Shakhtar,25,1997,4.0,1,0,0,5,2,0,5,7,2,0,0,0,16,4,1,80.0,Matches
477,Obite N'Dicka,ci CIV,DF,de Eint Frankfurt,22,1999,8.0,2,0,0,6,0,0,1,13,7,0,0,0,62,9,6,60.0,Matches
478,Nacho,es ESP,DF,es Real Madrid,32,1990,4.9,0,0,0,5,6,1,0,17,5,0,0,0,32,7,3,70.0,Matches
479,Jesús Navas,es ESP,"DF,MF",es Sevilla,36,1985,2.5,0,0,0,0,3,2,10,5,1,0,0,0,7,3,1,75.0,Matches
480,Flávio Nazinho,pt POR,"DF,MF",pt Sporting CP,19,2003,1.3,0,0,0,0,1,0,1,1,2,0,0,0,3,1,3,25.0,Matches
481,Tanguy Ndombele,fr FRA,MF,it Napoli,25,1996,4.1,0,0,0,2,9,0,1,5,1,0,0,0,31,7,3,70.0,Matches
482,David Neres,br BRA,"FW,MF",pt Benfica,25,1997,4.9,2,0,0,8,8,3,21,1,7,0,0,0,24,1,2,33.3,Matches
483,Luís Neto,pt POR,DF,pt Sporting CP,34,1988,0.4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0,Matches
484,Manuel Neuer,de GER,GK,de Bayern Munich,36,1986,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
485,João Neves,pt POR,"FW,MF",pt Benfica,17,2004,0.3,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0.0,Matches
486,Neymar,br BRA,"MF,FW",fr Paris S-G,30,1992,6.0,4,0,0,8,19,1,19,2,1,0,0,0,15,0,4,0.0,Matches
487,Tanguy Nianzou,fr FRA,DF,es Sevilla,20,2002,2.0,0,0,0,1,2,0,0,2,1,0,0,0,14,3,0,100.0,Matches
488,Casper Nielsen,dk DEN,MF,be Club Brugge,28,1994,7.2,2,0,0,8,5,0,20,6,14,0,1,0,31,6,11,35.3,Matches
489,Saúl Ñíguez,es ESP,"MF,DF",es Atlético Madrid,27,1994,3.1,0,0,0,6,2,0,6,4,6,0,0,0,15,11,11,50.0,Matches
490,Christopher Nkunku,fr FRA,"MF,FW",de RB Leipzig,24,1997,6.2,1,0,0,4,6,4,4,4,4,0,1,0,21,3,4,42.9,Matches
491,Hugo Novoa,es ESP,MF,de RB Leipzig,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
492,Darwin Núñez,uy URU,FW,eng Liverpool,23,1999,4.4,1,0,0,11,2,5,11,1,3,0,0,0,15,4,12,25.0,Matches
493,Antonio Nusa,no NOR,FW,be Club Brugge,17,2005,0.6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,Matches
494,Matt O'Riley,dk DEN,MF,sct Celtic,21,2000,5.3,2,0,0,9,3,0,11,11,7,0,1,0,27,3,3,50.0,Matches
495,Jan Oblak,si SVN,GK,es Atlético Madrid,29,1993,5.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
496,Lucas Ocampos,ar ARG,FW,nl Ajax,28,1994,0.2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,Matches
497,Oleh Ocheretko,ua UKR,MF,ua Shakhtar,19,2003,0.2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,Matches
498,Denis Odoi,gh GHA,"DF,MF",be Club Brugge,34,1988,5.8,4,0,0,8,5,1,3,7,2,0,0,0,30,11,10,52.4,Matches
499,Noah Okafor,ch SUI,FW,at RB Salzburg,22,2000,5.2,1,0,0,5,4,0,4,0,0,0,0,0,11,2,5,28.6,Matches
500,Mathías Olivera,uy URU,DF,it Napoli,24,1997,5.7,1,0,0,6,7,0,7,5,13,0,0,0,42,9,15,37.5,Matches
501,Dani Olmo,es ESP,"FW,MF",de RB Leipzig,24,1998,0.7,0,0,0,1,4,0,3,0,2,0,0,0,2,0,1,0.0,Matches
502,André Onana,cm CMR,GK,it Inter,26,1996,13.0,2,0,0,0,2,0,0,0,0,0,0,0,8,3,1,75.0,Matches
503,Raphael Onyedika,ng NGA,MF,be Club Brugge,21,2001,6.3,3,0,0,10,8,0,0,6,5,0,0,0,44,4,3,57.1,Matches
504,Willi Orban,hu HUN,DF,de RB Leipzig,29,1992,8.0,0,0,0,4,7,0,3,8,5,0,0,0,42,8,10,44.4,Matches
505,Divock Origi,be BEL,FW,it Milan,27,1995,1.7,1,0,0,3,2,2,2,0,0,0,0,0,8,5,4,55.6,Matches
506,Mislav Oršić,hr CRO,FW,hr Dinamo Zagreb,29,1992,5.4,1,0,0,2,5,1,16,2,4,0,0,0,16,0,4,0.0,Matches
507,Stefan Ortega,de GER,GK,eng Manchester City,29,1992,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
508,Victor Osimhen,ng NGA,FW,it Napoli,23,1998,4.7,1,0,0,5,10,9,3,1,2,2,0,0,7,16,8,66.7,Matches
509,Nicolás Otamendi,ar ARG,DF,pt Benfica,34,1988,8.8,3,0,0,9,6,0,0,15,11,0,0,0,55,22,17,56.4,Matches
510,Otávio,pt POR,MF,pt Porto,27,1995,5.8,3,1,1,14,14,0,14,1,13,0,0,0,27,4,10,28.6,Matches
511,Alex Oxlade-Chamberlain,eng ENG,MF,eng Liverpool,28,1993,0.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,Matches
512,Salih Özcan,tr TUR,MF,de Dortmund,24,1998,6.0,4,0,0,5,4,0,1,12,4,0,0,0,34,3,5,37.5,Matches
513,Exequiel Palacios,ar ARG,MF,de Leverkusen,23,1998,1.0,2,0,0,4,3,0,4,1,1,0,0,0,14,1,1,50.0,Matches
514,Cole Palmer,eng ENG,"MF,FW",eng Manchester City,20,2002,1.5,0,0,0,1,0,0,4,0,0,0,0,0,6,0,0,,Matches
515,Antonios Papadopoulos,de GER,"MF,FW",de Dortmund,22,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
516,Leandro Paredes,ar ARG,MF,it Juventus,28,1994,3.9,1,0,0,4,4,0,10,3,3,0,0,0,23,2,0,100.0,Matches
517,Felix Passlack,de GER,DF,de Dortmund,24,1998,1.0,0,0,0,0,3,0,2,0,1,0,0,0,7,1,1,50.0,Matches
518,Remko Pasveer,nl NED,GK,nl Ajax,38,1983,6.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
519,Paulinho,pt POR,FW,pt Sporting CP,29,1992,2.6,1,0,0,4,9,1,0,0,2,0,0,0,11,7,6,53.8,Matches
520,Paulinho,br BRA,FW,de Leverkusen,22,2000,0.5,1,0,0,1,0,0,1,0,2,0,0,0,2,0,0,,Matches
521,Benjamin Pavard,fr FRA,DF,de Bayern Munich,26,1996,6.6,4,1,1,15,6,0,6,13,9,0,0,0,40,11,10,52.4,Matches
522,Strahinja Pavlović,rs SRB,DF,at RB Salzburg,21,2001,6.0,2,0,0,8,4,0,1,3,8,0,0,0,34,21,15,58.3,Matches
523,Dimitri Payet,fr FRA,MF,fr Marseille,35,1987,0.9,0,0,0,0,1,0,5,1,1,0,0,0,6,0,1,0.0,Matches
524,Pedri,es ESP,"MF,FW",es Barcelona,19,2002,4.5,0,0,0,1,7,0,3,5,2,0,0,0,24,1,0,100.0,Matches
525,Luca Pellegrini,it ITA,"DF,MF",de Eint Frankfurt,23,1999,2.2,1,0,0,3,0,1,15,3,3,0,0,0,17,3,3,50.0,Matches
526,Iñaki Peña,es ESP,GK,es Barcelona,23,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
527,Pepe,pt POR,DF,pt Porto,39,1983,4.0,0,0,0,0,5,1,0,6,4,0,0,0,22,6,4,60.0,Matches
528,Pepê,br BRA,"DF,FW",pt Porto,25,1997,7.6,4,1,1,6,12,1,14,5,9,0,0,0,52,9,9,50.0,Matches
529,Danilo Pereira,pt POR,"DF,MF",fr Paris S-G,30,1991,5.0,0,0,0,1,3,2,0,6,7,0,0,1,40,5,5,50.0,Matches
530,Dino Perić,hr CRO,DF,hr Dinamo Zagreb,28,1994,6.0,0,0,0,4,1,0,1,14,4,0,0,0,22,28,7,80.0,Matches
531,Mattia Perin,it ITA,GK,it Juventus,29,1992,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
532,Ivan Perišić,hr CRO,"DF,MF",eng Tottenham,33,1989,6.4,0,0,0,4,3,1,54,4,7,0,0,0,26,10,5,66.7,Matches
533,Luděk Pernica,cz CZE,DF,cz Viktoria Plzeň,32,1990,5.5,2,0,0,4,0,0,0,3,4,0,0,0,16,9,9,50.0,Matches
534,Bruno Petković,hr CRO,FW,hr Dinamo Zagreb,27,1994,5.4,1,0,0,10,18,0,1,2,5,0,0,0,16,23,31,42.6,Matches
535,Ivan Petryak,ua UKR,MF,ua Shakhtar,28,1994,2.0,0,0,0,2,1,1,4,0,2,0,0,0,5,0,6,0.0,Matches
536,Kalvin Phillips,eng ENG,MF,eng Manchester City,26,1995,0.5,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,100.0,Matches
537,Frantzdy Pierrot,ht HAI,FW,il Maccabi Haifa,27,1995,5.3,1,0,0,7,6,10,2,1,1,0,0,0,11,16,12,57.1,Matches
538,Václav Pilař,cz CZE,"FW,MF",cz Viktoria Plzeň,33,1988,1.4,0,0,0,4,2,1,4,0,1,0,0,0,5,3,3,50.0,Matches
539,Rodrigo Pinho,br BRA,FW,pt Benfica,31,1991,0.2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,33.3,Matches
540,Gerard Piqué,es ESP,DF,es Barcelona,35,1987,2.9,0,0,0,1,1,0,0,3,2,0,0,0,9,8,4,66.7,Matches
541,Tommaso Pobega,it ITA,MF,it Milan,23,1999,1.8,1,0,0,7,1,0,2,0,2,0,0,0,6,3,3,50.0,Matches
542,Suf Podgoreanu,il ISR,DF,il Maccabi Haifa,20,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
543,Matteo Politano,it ITA,FW,it Napoli,28,1993,4.5,2,0,0,4,5,1,25,1,6,0,0,0,28,3,3,50.0,Matches
544,Pedro Porro,es ESP,"DF,MF",pt Sporting CP,22,1999,4.4,1,0,0,4,7,0,22,4,10,0,0,0,23,1,3,25.0,Matches
545,Pedro Porro,es ESP,DF,eng Tottenham,22,1999,0.4,0,0,0,1,0,0,8,0,0,0,0,0,3,0,0,,Matches
546,Yussuf Poulsen,dk DEN,"FW,MF",de RB Leipzig,28,1994,0.8,0,0,0,1,0,0,1,0,0,0,0,0,3,2,2,50.0,Matches
547,Christian Pulisic,us USA,"DF,FW",eng Chelsea,23,1998,1.3,0,0,0,2,3,1,1,2,1,0,0,0,7,3,3,50.0,Matches
548,Adrien Rabiot,fr FRA,MF,it Juventus,27,1995,5.0,0,0,0,10,5,1,8,5,8,0,0,0,34,8,3,72.7,Matches
