Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_G-PK,Per_90_Minutes_G+A-PK,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Matches
214,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,30,1991,8,4,402,4.5,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,1,19,14,0.22,0.00,0.22,0.22,0.22,0.20,0.06,0.26,0.20,0.26,Matches
215,Fraser Forster,eng ENG,GK,eng Tottenham,34,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
216,Timothy Fosu-Mensah,nl NED,"MF,DF",de Leverkusen,24,1998,3,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
217,Lassina Franck Traoré,bf BFA,FW,ua Shakhtar,21,2001,6,3,244,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.5,1.0,2,3,8,0.37,0.00,0.37,0.37,0.37,0.17,0.20,0.37,0.17,0.37,Matches
218,André Franco,pt POR,MF,pt Porto,24,1998,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
219,Jeremie Frimpong,nl NED,"MF,FW",de Leverkusen,21,2000,5,4,374,4.2,0,2,2,0,0,0,2,1,0.4,0.4,0.8,1.2,29,10,30,0.00,0.48,0.48,0.00,0.48,0.11,0.19,0.30,0.11,0.30,Matches
220,Kyogo Furuhashi,jp JPN,FW,sct Celtic,27,1995,6,5,359,4.0,0,1,1,0,0,0,1,0,1.7,1.7,0.4,2.1,5,4,20,0.00,0.25,0.25,0.00,0.25,0.43,0.10,0.53,0.43,0.53,Matches
221,Matteo Gabbia,it ITA,DF,it Milan,22,1999,4,2,211,2.3,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,2,7,0,0.43,0.00,0.43,0.43,0.43,0.16,0.00,0.16,0.16,0.16,Matches
222,Gianluca Gaetano,it ITA,MF,it Napoli,22,2000,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
223,Roberto Gagliardini,it ITA,MF,it Inter,28,1994,6,1,116,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,2,7,4,0.00,0.00,0.00,0.00,0.00,0.06,0.17,0.23,0.06,0.23,Matches
224,Cody Gakpo,nl NED,"FW,MF",eng Liverpool,23,1999,2,2,152,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,9,13,0.00,0.00,0.00,0.00,0.00,0.06,0.10,0.15,0.06,0.15,Matches
225,Galeno,br BRA,"FW,MF",pt Porto,24,1997,8,7,563,6.3,2,1,3,2,0,0,0,0,2.8,2.8,0.8,3.6,32,10,58,0.32,0.16,0.48,0.32,0.48,0.44,0.13,0.57,0.44,0.57,Matches
226,Conor Gallagher,eng ENG,MF,eng Chelsea,22,2000,8,2,301,3.3,0,0,0,0,0,0,2,0,1.5,1.5,0.7,2.2,6,18,26,0.00,0.00,0.00,0.00,0.00,0.44,0.21,0.65,0.44,0.65,Matches
227,Eric García,es ESP,DF,es Barcelona,21,2001,4,2,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,25,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
228,Federico Gatti,it ITA,DF,it Juventus,24,1998,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
229,Gavi,es ESP,MF,es Barcelona,17,2004,5,4,329,3.7,0,0,0,0,0,0,2,0,0.1,0.1,0.7,0.7,3,15,14,0.00,0.00,0.00,0.00,0.00,0.02,0.19,0.20,0.02,0.20,Matches
230,Gerson,br BRA,MF,fr Marseille,25,1997,3,2,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,5,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
231,Giorgos Giakoumakis,gr GRE,FW,sct Celtic,27,1994,6,2,246,2.7,1,0,1,1,0,0,0,0,1.7,1.7,0.4,2.2,0,2,13,0.37,0.00,0.37,0.37,0.37,0.63,0.16,0.80,0.63,0.80,Matches
232,Samuel Gigot,fr FRA,DF,fr Marseille,28,1993,5,2,249,2.8,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,11,2,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
233,Bryan Gil,es ESP,MF,eng Tottenham,21,2001,4,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,3,5,0.00,0.00,0.00,0.00,0.00,0.05,0.39,0.44,0.05,0.44,Matches
234,Gilberto,br BRA,DF,pt Benfica,29,1993,5,2,201,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,12,16,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
235,Olivier Giroud,fr FRA,FW,it Milan,35,1986,12,12,932,10.4,5,2,7,3,2,3,1,0,5.7,3.3,1.0,4.3,0,17,37,0.48,0.19,0.68,0.29,0.48,0.55,0.09,0.64,0.32,0.42,Matches
236,Jamie Gittens,eng ENG,MF,de Dortmund,17,2004,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
237,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,27,1995,8,3,343,3.8,2,3,5,2,0,0,0,0,1.3,1.3,1.2,2.5,10,9,37,0.52,0.79,1.31,0.52,1.31,0.33,0.32,0.65,0.33,0.65,Matches
238,Sean Goldberg,il ISR,DF,il Maccabi Haifa,27,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,6,15,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
239,Connor Goldson,eng ENG,DF,sct Rangers,29,1992,4,4,314,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
240,Joe Gomez,eng ENG,DF,eng Liverpool,25,1997,5,4,298,3.3,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,5,18,2,0.00,0.30,0.30,0.00,0.30,0.04,0.09,0.12,0.04,0.12,Matches
241,Papu Gómez,ar ARG,"FW,MF",es Sevilla,34,1988,5,3,246,2.7,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.6,5,16,14,0.00,0.37,0.37,0.00,0.37,0.13,0.10,0.23,0.13,0.23,Matches
242,Sergio Gómez,es ESP,"DF,MF",eng Manchester City,21,2000,5,4,305,3.4,0,1,1,0,0,0,0,1,0.2,0.2,0.3,0.5,8,30,21,0.00,0.30,0.30,0.00,0.30,0.07,0.09,0.16,0.07,0.16,Matches
243,Diogo Gonçalves,pt POR,"FW,MF",pt Benfica,25,1997,4,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,3,4,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
244,Pedro Gonçalves,pt POR,"MF,FW",pt Sporting CP,24,1998,5,5,363,4.0,0,2,2,0,0,0,2,1,0.3,0.3,0.3,0.6,6,11,15,0.00,0.50,0.50,0.00,0.50,0.08,0.08,0.16,0.08,0.16,Matches
245,Leon Goretzka,de GER,MF,de Bayern Munich,27,1995,9,7,606,6.7,2,4,6,2,0,0,1,0,1.8,1.8,1.8,3.7,9,44,27,0.30,0.59,0.89,0.30,0.89,0.27,0.27,0.54,0.27,0.54,Matches
246,Robin Gosens,de GER,DF,it Inter,28,1994,11,3,426,4.7,1,0,1,1,0,0,1,0,0.3,0.3,1.1,1.4,6,15,36,0.21,0.00,0.21,0.21,0.21,0.07,0.22,0.30,0.07,0.30,Matches
247,Mario Götze,de GER,"MF,FW",de Eint Frankfurt,30,1992,7,6,522,5.8,0,2,2,0,0,0,2,0,0.5,0.5,0.6,1.1,15,29,37,0.00,0.34,0.34,0.00,0.34,0.08,0.10,0.18,0.08,0.18,Matches
248,Lucas Gourna-Douath,fr FRA,MF,at RB Salzburg,18,2003,6,3,315,3.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,5,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
249,Kamil Grabara,pl POL,GK,dk FC Copenhagen,23,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
250,Ryan Gravenberch,nl NED,MF,de Bayern Munich,20,2002,6,2,254,2.8,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.2,6,15,10,0.00,0.00,0.00,0.00,0.00,0.19,0.23,0.42,0.19,0.42,Matches
251,Ivo Grbić,hr CRO,GK,es Atlético Madrid,26,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
252,Jack Grealish,eng ENG,FW,eng Manchester City,26,1995,13,12,933,10.4,0,1,1,0,0,0,1,0,1.0,1.0,2.9,3.9,65,41,115,0.00,0.10,0.10,0.00,0.10,0.10,0.28,0.38,0.10,0.38,Matches
253,Antoine Griezmann,fr FRA,"FW,MF",es Atlético Madrid,31,1991,6,4,406,4.5,1,1,2,1,0,1,0,0,2.5,1.7,1.2,2.9,8,26,27,0.22,0.22,0.44,0.22,0.44,0.56,0.26,0.81,0.38,0.64,Matches
254,Florian Grillitsch,at AUT,MF,nl Ajax,26,1995,5,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
255,Álex Grimaldo,es ESP,DF,pt Benfica,26,1995,10,10,900,10.0,2,4,6,2,0,0,0,0,1.2,1.2,3.2,4.4,20,50,62,0.20,0.40,0.60,0.20,0.60,0.12,0.32,0.44,0.12,0.44,Matches
256,Marko Grujić,rs SRB,MF,pt Porto,26,1996,4,3,278,3.1,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,2,19,3,0.00,0.00,0.00,0.00,0.00,0.16,0.06,0.23,0.16,0.23,Matches
257,Nemanja Gudelj,rs SRB,"DF,MF",es Sevilla,30,1991,6,5,496,5.5,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,3,17,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches
258,Gonçalo Guedes,pt POR,"FW,MF",pt Benfica,25,1996,2,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,2,2,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.12,0.08,0.12,Matches
259,Mattéo Guendouzi,fr FRA,MF,fr Marseille,23,1999,6,5,418,4.6,2,0,2,1,1,1,1,0,1.2,0.4,0.3,0.7,14,36,28,0.43,0.00,0.43,0.22,0.22,0.27,0.06,0.32,0.10,0.15,Matches
260,Raphaël Guerreiro,pt POR,DF,de Dortmund,28,1993,6,5,479,5.3,2,0,2,2,0,0,0,0,0.7,0.7,1.1,1.8,13,22,32,0.38,0.00,0.38,0.38,0.38,0.13,0.21,0.34,0.13,0.34,Matches
261,Pape Gueye,sn SEN,MF,fr Marseille,23,1999,3,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,10,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
262,Péter Gulácsi,hu HUN,GK,de RB Leipzig,32,1990,3,3,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
263,İlkay Gündoğan,de GER,MF,eng Manchester City,31,1990,13,12,994,11.0,1,2,3,1,0,0,4,0,1.6,1.6,1.7,3.3,24,76,43,0.09,0.18,0.27,0.09,0.27,0.15,0.15,0.30,0.15,0.30,Matches
264,Joško Gvardiol,hr CRO,DF,de RB Leipzig,20,2002,6,6,540,6.0,2,0,2,2,0,0,0,0,0.8,0.8,0.2,1.0,3,18,0,0.33,0.00,0.33,0.33,0.33,0.13,0.04,0.17,0.13,0.17,Matches
265,Erling Haaland,no NOR,FW,eng Manchester City,22,2000,11,11,841,9.3,12,1,13,11,1,2,1,0,10.7,9.1,0.8,9.9,9,12,31,1.28,0.11,1.39,1.18,1.28,1.14,0.09,1.23,0.97,1.06,Matches
266,Amadou Haidara,ml MLI,MF,de RB Leipzig,24,1998,7,4,339,3.8,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.8,3,16,4,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.22,0.09,0.22,Matches
267,Achraf Hakimi,ma MAR,"DF,MF",fr Paris S-G,23,1998,8,7,580,6.4,0,2,2,0,0,0,1,0,0.5,0.5,0.4,0.9,18,19,63,0.00,0.31,0.31,0.00,0.31,0.08,0.06,0.14,0.08,0.14,Matches
268,Sead Haksabanović,me MNE,"MF,FW",sct Celtic,23,1999,6,3,229,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.8,9,12,28,0.00,0.00,0.00,0.00,0.00,0.06,0.26,0.31,0.06,0.31,Matches
269,Sébastien Haller,ci CIV,FW,de Dortmund,28,1994,2,2,143,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,0,12,0.00,0.00,0.00,0.00,0.00,0.14,0.01,0.15,0.14,0.15,Matches
270,Marcel Halstenberg,de GER,DF,de RB Leipzig,30,1991,4,2,167,1.9,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,1,3,12,0.00,0.54,0.54,0.00,0.54,0.01,0.15,0.17,0.01,0.17,Matches
271,Amine Harit,ma MAR,MF,fr Marseille,25,1997,6,4,380,4.2,1,2,3,1,0,0,0,0,1.0,1.0,1.5,2.6,18,24,48,0.24,0.47,0.71,0.24,0.71,0.25,0.36,0.61,0.25,0.61,Matches
272,Joe Hart,eng ENG,GK,sct Celtic,35,1987,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
273,Makoto Hasebe,jp JPN,DF,de Eint Frankfurt,38,1984,4,3,257,2.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
274,Reo Hatate,jp JPN,MF,sct Celtic,24,1997,6,6,448,5.0,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,2,31,19,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches
275,Milan Havel,cz CZE,DF,cz Viktoria Plzeň,27,1994,6,5,424,4.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,11,8,11,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
276,Kai Havertz,de GER,"FW,MF",eng Chelsea,23,1999,10,7,619,6.9,2,0,2,1,1,1,0,0,2.6,1.8,1.9,3.7,17,27,75,0.29,0.00,0.29,0.15,0.15,0.38,0.27,0.65,0.27,0.54,Matches
277,Eden Hazard,be BEL,"FW,MF",es Real Madrid,31,1991,3,1,132,1.5,1,1,2,1,0,0,0,0,0.9,0.9,0.3,1.2,5,4,9,0.68,0.68,1.36,0.68,1.36,0.60,0.23,0.83,0.60,0.83,Matches
278,Thorgan Hazard,be BEL,"DF,FW",de Dortmund,29,1993,5,3,200,2.2,1,0,1,1,0,0,0,0,0.3,0.3,0.3,0.6,2,7,11,0.45,0.00,0.45,0.45,0.45,0.11,0.15,0.26,0.11,0.26,Matches
279,Dolev Haziz,il ISR,DF,il Maccabi Haifa,27,1995,3,2,211,2.3,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.4,10,7,19,0.00,0.43,0.43,0.00,0.43,0.01,0.14,0.15,0.01,0.15,Matches
280,Lukáš Hejda,cz CZE,DF,cz Viktoria Plzeň,32,1990,6,6,512,5.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
281,Jordan Henderson,eng ENG,MF,eng Liverpool,32,1990,4,4,277,3.1,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,5,25,4,0.00,0.32,0.32,0.00,0.32,0.00,0.19,0.19,0.00,0.19,Matches
282,Jack Hendry,sct SCO,DF,be Club Brugge,27,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
283,Benjamin Henrichs,de GER,"DF,MF",de RB Leipzig,25,1997,7,1,202,2.2,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,10,9,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.13,0.12,0.13,Matches
284,Mario Hermoso,es ESP,DF,es Atlético Madrid,27,1995,3,2,158,1.8,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.7,3,14,1,0.57,0.00,0.57,0.57,0.57,0.39,0.04,0.42,0.39,0.42,Matches
285,Lucas Hernández,fr FRA,DF,de Bayern Munich,26,1996,2,2,173,1.9,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,3,8,0,0.52,0.00,0.52,0.52,0.52,0.19,0.00,0.19,0.19,0.19,Matches
286,Theo Hernández,fr FRA,DF,it Milan,24,1997,11,11,945,10.5,0,1,1,0,0,0,2,0,0.5,0.5,1.6,2.1,31,46,38,0.00,0.10,0.10,0.00,0.10,0.05,0.15,0.20,0.05,0.20,Matches
287,Son Heung-min,kr KOR,"MF,FW",eng Tottenham,30,1992,8,8,618,6.9,2,0,2,2,0,0,1,0,1.5,1.5,1.5,3.0,19,15,48,0.29,0.00,0.29,0.29,0.29,0.22,0.21,0.44,0.22,0.44,Matches
288,Piero Hincapié,ec ECU,DF,de Leverkusen,20,2002,5,5,450,5.0,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,10,19,11,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches
289,Adam Hložek,cz CZE,"MF,FW",de Leverkusen,20,2002,6,3,275,3.1,0,1,1,0,0,0,0,0,0.5,0.5,0.8,1.3,5,13,13,0.00,0.33,0.33,0.00,0.33,0.15,0.26,0.41,0.15,0.41,Matches
290,Libor Holík,cz CZE,DF,cz Viktoria Plzeň,24,1998,6,2,290,3.2,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.3,10,6,12,0.00,0.31,0.31,0.00,0.31,0.06,0.05,0.10,0.06,0.10,Matches
291,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,32,1989,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
292,Callum Hudson-Odoi,eng ENG,FW,de Leverkusen,21,2000,6,6,461,5.1,1,0,1,1,0,0,0,0,0.8,0.8,1.2,2.1,26,31,51,0.20,0.00,0.20,0.20,0.20,0.16,0.24,0.40,0.16,0.40,Matches
293,Mats Hummels,de GER,DF,de Dortmund,33,1988,4,4,315,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,10,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
294,Pierre Højbjerg,dk DEN,MF,eng Tottenham,26,1995,7,7,624,6.9,1,2,3,1,0,0,3,0,0.3,0.3,0.5,0.8,7,40,14,0.14,0.29,0.43,0.14,0.43,0.05,0.07,0.12,0.05,0.12,Matches
295,Samuel Iling-Junior,eng ENG,DF,it Juventus,18,2003,1,0,21,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,2,1,4,0.00,4.29,4.29,0.00,4.29,0.00,0.92,0.92,0.00,0.92,Matches
296,Gonçalo Inácio,pt POR,DF,pt Sporting CP,20,2001,6,6,540,6.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,4,13,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
297,Isco,es ESP,"MF,FW",es Sevilla,30,1992,6,5,399,4.4,1,1,2,1,0,0,0,0,0.7,0.7,0.2,0.9,5,28,13,0.23,0.23,0.45,0.23,0.45,0.15,0.05,0.20,0.15,0.20,Matches
298,Franco Israel,uy URU,GK,pt Sporting CP,22,2000,2,1,155,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
299,Luka Ivanušec,hr CRO,MF,hr Dinamo Zagreb,23,1998,6,6,524,5.8,0,0,0,0,0,0,2,0,0.9,0.9,0.2,1.1,15,17,20,0.00,0.00,0.00,0.00,0.00,0.16,0.03,0.19,0.16,0.19,Matches
300,Ryan Jack,sct SCO,MF,sct Rangers,30,1992,4,2,191,2.1,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,3,5,6,0.00,0.47,0.47,0.00,0.47,0.00,0.14,0.14,0.00,0.14,Matches
301,Kristijan Jakić,hr CRO,DF,de Eint Frankfurt,25,1997,8,7,616,6.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,12,21,19,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
302,Reece James,eng ENG,"DF,MF",eng Chelsea,22,1999,8,8,691,7.7,1,1,2,1,0,0,3,0,0.5,0.5,1.0,1.6,23,44,61,0.13,0.13,0.26,0.13,0.26,0.07,0.14,0.21,0.07,0.21,Matches
303,Adnan Januzaj,be BEL,"FW,MF",es Sevilla,27,1995,3,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
304,Luis Javier Suárez,co COL,FW,fr Marseille,24,1997,4,1,114,1.3,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.7,1,1,11,0.00,0.00,0.00,0.00,0.00,0.39,0.20,0.58,0.39,0.58,Matches
305,Elias Jelert,dk DEN,"DF,MF",dk FC Copenhagen,19,2003,4,2,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
306,Václav Jemelka,cz CZE,DF,cz Viktoria Plzeň,27,1995,6,4,361,4.0,0,1,1,0,0,0,2,0,0.0,0.0,0.5,0.5,3,10,6,0.00,0.25,0.25,0.00,0.25,0.00,0.13,0.13,0.00,0.13,Matches
307,Moritz Jenz,de GER,DF,sct Celtic,23,1999,6,6,540,6.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,7,29,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
308,Juan Jesus,br BRA,DF,it Napoli,31,1991,3,2,205,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
309,Erik Jirka,sk SVK,"FW,MF",cz Viktoria Plzeň,24,1997,6,2,266,3.0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,4,8,11,0.00,0.00,0.00,0.00,0.00,0.09,0.07,0.16,0.09,0.16,Matches
310,Ísak Jóhannesson,is ISL,"FW,MF",dk FC Copenhagen,19,2003,5,3,290,3.2,0,0,0,0,0,0,0,0,0.2,0.2,0.8,1.0,3,5,6,0.00,0.00,0.00,0.00,0.00,0.07,0.23,0.31,0.07,0.31,Matches
311,Curtis Jones,eng ENG,"FW,MF",eng Liverpool,21,2001,2,1,100,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,1,3,5,0.00,0.00,0.00,0.00,0.00,0.14,0.08,0.22,0.14,0.22,Matches
312,Frenkie de Jong,nl NED,MF,es Barcelona,25,1997,4,2,237,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,17,20,5,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
313,Joan Jordán,es ESP,MF,es Sevilla,28,1994,6,2,260,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,20,4,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
314,Jorginho,it ITA,MF,eng Chelsea,30,1991,6,4,418,4.6,1,0,1,0,1,1,0,0,0.9,0.1,0.3,0.4,9,40,6,0.22,0.00,0.22,0.00,0.00,0.19,0.06,0.25,0.02,0.08,Matches
315,Jota,pt POR,FW,sct Celtic,23,1999,4,3,285,3.2,2,0,2,2,0,0,0,0,0.9,0.9,0.5,1.4,16,11,45,0.63,0.00,0.63,0.63,0.63,0.29,0.17,0.45,0.29,0.45,Matches
316,Diogo Jota,pt POR,"FW,MF",eng Liverpool,25,1996,6,3,263,2.9,0,4,4,0,0,0,0,0,0.8,0.8,1.3,2.1,5,15,25,0.00,1.37,1.37,0.00,1.37,0.29,0.45,0.73,0.29,0.73,Matches
317,Vinicius Júnior,br BRA,FW,es Real Madrid,22,2000,12,11,972,10.8,7,6,13,7,0,0,1,0,6.5,6.5,2.7,9.2,70,20,130,0.65,0.56,1.20,0.65,1.20,0.60,0.25,0.85,0.60,0.85,Matches
318,Josip Juranović,hr CRO,DF,sct Celtic,26,1995,6,6,540,6.0,0,0,0,0,0,1,1,0,0.8,0.0,0.9,0.9,23,45,25,0.00,0.00,0.00,0.00,0.00,0.14,0.15,0.29,0.01,0.15,Matches
319,Ferran Jutglà,es ESP,FW,be Club Brugge,23,1999,8,6,511,5.7,2,2,4,1,1,1,0,0,1.8,1.0,1.4,2.4,7,7,32,0.35,0.35,0.70,0.18,0.53,0.31,0.25,0.57,0.18,0.43,Matches
320,Issa Kaboré,bf BFA,DF,fr Marseille,21,2001,4,0,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,4,12,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
321,Pierre Kalulu,fr FRA,DF,it Milan,22,2000,10,8,751,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,13,35,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03,Matches
