Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
367,Abdul Majeed Waris,gh GHA,"MF,FW",pt Porto,25,1991,1.1,1,1,0,1,0,1,3,33.3,2,0,0,0,2,3,0,0,Matches
368,Andreas Makris,cy CYP,FW,cy APOEL FC,21,1995,0.3,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,Matches
369,Nikola Maksimović,rs SRB,DF,it Napoli,25,1991,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,4,0,Matches
370,Tyrell Malacia,nl NED,DF,nl Feyenoord,17,1999,1.0,2,1,2,0,0,0,0,,0,1,1,0,1,3,3,0,Matches
371,Mario Mandžukić,hr CRO,FW,it Juventus,31,1986,5.1,8,5,3,4,1,2,5,40.0,3,4,0,4,4,12,8,0,Matches
372,Sadio Mané,sn SEN,"FW,MF",eng Liverpool,25,1992,10.4,22,10,11,6,5,8,21,38.1,13,13,0,13,7,29,7,1,Matches
373,Eliaquim Mangala,fr FRA,DF,eng Manchester City,26,1991,2.0,2,0,1,1,0,1,1,100.0,0,3,3,0,5,7,4,1,Matches
374,Kostas Manolas,gr GRE,DF,it Roma,26,1991,10.2,14,8,9,5,0,7,14,50.0,7,16,10,6,10,24,48,0,Matches
375,Iván Marcano,es ESP,DF,pt Porto,30,1987,7.0,9,6,5,4,0,0,3,0.0,3,5,4,1,9,18,42,1,Matches
376,Marcelo,br BRA,DF,es Real Madrid,29,1988,10.6,17,9,6,9,2,9,26,34.6,17,13,2,11,15,32,11,0,Matches
377,Claudio Marchisio,it ITA,FW,it Juventus,31,1986,0.2,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,1,0,Matches
378,Moussa Marega,ml MLI,FW,pt Porto,26,1991,4.9,5,3,2,2,1,2,3,66.7,1,1,0,1,5,10,3,0,Matches
379,José María Giménez,uy URU,DF,es Atlético Madrid,22,1995,3.0,9,8,7,2,0,6,13,46.2,7,5,1,4,6,15,18,0,Matches
380,Marko Marin,de GER,"FW,MF",gr Olympiacos,28,1989,1.5,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,0,0,Matches
381,Marlos,ua UKR,FW,ua Shakhtar,29,1988,7.4,9,6,3,4,2,2,15,13.3,13,7,0,7,2,11,1,0,Matches
382,Marquinhos,br BRA,DF,fr Paris S-G,23,1994,8.0,9,6,4,4,1,1,4,25.0,3,9,4,5,10,19,42,0,Matches
383,Anthony Martial,fr FRA,"FW,MF",eng Manchester Utd,21,1995,3.8,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,0,0,Matches
384,Javi Martínez,es ESP,"MF,DF",de Bayern Munich,28,1988,8.2,19,9,9,8,2,6,18,33.3,12,9,3,6,19,38,19,0,Matches
385,Gelson Martins,pt POR,FW,pt Sporting CP,22,1995,5.1,8,5,2,5,1,1,5,20.0,4,3,0,3,4,12,5,0,Matches
386,Javier Mascherano,ar ARG,DF,es Barcelona,33,1984,1.5,2,2,0,2,0,1,3,33.3,2,1,1,0,1,3,1,0,Matches
387,Juan Mata,es ESP,"FW,MF",eng Manchester Utd,29,1988,4.6,7,5,3,4,0,1,8,12.5,7,4,0,4,6,13,0,1,Matches
388,Jérémy Mathieu,fr FRA,DF,pt Sporting CP,33,1983,4.9,6,4,4,1,1,3,4,75.0,1,5,3,2,6,12,21,0,Matches
389,Nemanja Matić,rs SRB,MF,eng Manchester Utd,28,1988,6.3,17,11,7,10,0,8,13,61.5,5,5,1,4,14,31,7,0,Matches
390,Joël Matip,cm CMR,DF,eng Liverpool,25,1991,5.2,4,3,3,1,0,1,6,16.7,5,2,2,0,8,12,11,0,Matches
391,Blaise Matuidi,fr FRA,MF,it Juventus,30,1987,5.5,7,5,3,4,0,2,10,20.0,8,4,1,3,9,16,4,0,Matches
392,Borja Mayoral,es ESP,FW,es Real Madrid,20,1997,1.6,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,2,0,Matches
393,Kylian Mbappé,fr FRA,FW,fr Paris S-G,18,1998,7.3,2,2,1,1,0,0,1,0.0,1,5,0,5,4,6,1,0,Matches
394,Kara Mbodji,sn SEN,DF,be Anderlecht,27,1989,4.3,5,2,5,0,0,2,6,33.3,4,8,6,2,5,10,21,0,Matches
395,Callum McGregor,sct SCO,MF,sct Celtic,24,1993,3.3,6,3,0,4,2,1,3,33.3,2,6,0,6,6,12,2,0,Matches
396,Scott McTominay,sct SCO,MF,eng Manchester Utd,20,1996,2.3,3,1,0,3,0,2,6,33.3,4,4,0,4,3,6,4,0,Matches
397,Gary Medel,cl CHI,"DF,MF",tr Beşiktaş,29,1987,4.8,6,3,5,1,0,2,8,25.0,6,4,3,1,6,12,21,0,Matches
398,Maksim Medvedev,az AZE,DF,az Qarabağ,27,1989,5.8,17,14,14,3,0,9,18,50.0,9,8,4,4,7,24,16,0,Matches
399,Soualiho Meïté,fr FRA,MF,fr Monaco,23,1994,0.7,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
400,Lorenzo Melgarejo,py PAR,"FW,MF",ru Spartak Moscow,26,1990,2.3,3,1,2,1,0,1,4,25.0,3,2,1,1,1,4,9,0,Matches
401,Benjamin Mendy,fr FRA,DF,eng Manchester City,23,1994,1.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
402,Gabriel Mercado,ar ARG,DF,es Sevilla,30,1987,7.7,25,12,16,6,3,14,29,48.3,15,9,0,9,9,34,21,0,Matches
403,Giorgos Merkis,cy CYP,DF,cy APOEL FC,33,1984,2.0,4,2,4,0,0,2,2,100.0,0,3,3,0,3,7,19,0,Matches
404,Dries Mertens,be BEL,FW,it Napoli,30,1987,5.3,4,3,0,3,1,1,9,11.1,8,1,0,1,3,7,2,0,Matches
405,Jasmin Mešanović,ba BIH,"FW,MF",si NK Maribor,25,1992,1.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
406,Lionel Messi,ar ARG,FW,es Barcelona,30,1987,8.7,9,7,2,5,2,0,7,0.0,7,4,0,4,3,12,0,0,Matches
407,Thomas Meunier,be BEL,DF,fr Paris S-G,25,1991,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
408,Míchel,es ESP,MF,az Qarabağ,31,1985,5.9,13,11,4,8,1,3,8,37.5,5,8,1,7,9,22,12,0,Matches
409,Georgi Milanov,bg BUL,MF,ru CSKA Moscow,25,1992,1.0,2,1,1,1,0,0,1,0.0,1,3,0,3,2,4,1,0,Matches
410,Martin Milec,si SVN,DF,si NK Maribor,25,1991,6.0,12,9,10,2,0,7,16,43.8,9,8,0,8,13,25,21,1,Matches
411,Arkadiusz Milik,pl POL,FW,it Napoli,23,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
412,James Milner,eng ENG,MF,eng Liverpool,31,1986,9.7,25,14,12,9,4,7,32,21.9,25,18,6,12,11,36,11,0,Matches
413,Matej Mitrović,hr CRO,DF,tr Beşiktaş,23,1993,1.2,2,2,1,1,0,2,2,100.0,0,2,2,0,4,6,13,0,Matches
414,Henrikh Mkhitaryan,am ARM,MF,eng Manchester Utd,28,1989,3.2,10,7,1,6,3,2,9,22.2,7,6,0,6,3,13,1,0,Matches
415,Luka Modrić,hr CRO,MF,es Real Madrid,31,1985,10.6,15,8,5,8,2,5,18,27.8,13,9,2,7,14,29,4,0,Matches
416,Nuno Morais,pt POR,"MF,DF",cy APOEL FC,33,1984,5.7,11,9,5,6,0,3,18,16.7,15,9,6,3,5,16,13,0,Matches
417,Álvaro Morata,es ESP,FW,eng Chelsea,24,1992,4.3,1,1,0,1,0,0,4,0.0,4,1,0,1,1,2,6,0,Matches
418,Alberto Moreno,es ESP,DF,eng Liverpool,25,1992,6.3,17,11,8,6,3,9,14,64.3,5,6,0,6,9,26,27,0,Matches
419,Victor Moses,ng NGA,DF,eng Chelsea,26,1990,3.7,9,7,6,3,0,7,9,77.8,2,1,0,1,2,11,9,0,Matches
420,Thiago Motta,it ITA,MF,fr Paris S-G,34,1982,3.4,7,6,4,3,0,3,11,27.3,8,8,1,7,2,9,6,1,Matches
421,Lucas Moura,br BRA,FW,eng Tottenham,24,1992,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
422,João Moutinho,pt POR,MF,fr Monaco,30,1986,5.2,15,6,5,8,2,7,17,41.2,10,6,3,3,7,22,8,0,Matches
423,Thomas Müller,de GER,"MF,FW",de Bayern Munich,27,1989,8.2,10,8,4,5,1,4,8,50.0,4,8,0,8,4,14,5,0,Matches
424,Luis Muriel,co COL,FW,es Sevilla,26,1991,2.8,3,1,0,2,1,0,4,0.0,4,1,0,1,2,5,0,0,Matches
425,Kévin N'Doram,fr FRA,MF,fr Monaco,21,1996,1.0,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0,Matches
426,Georges-Kévin N'Koudou,cm CMR,"MF,FW",eng Tottenham,22,1995,1.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
427,Kirill Nababkin,ru RUS,MF,ru CSKA Moscow,30,1986,1.4,2,2,2,0,0,0,4,0.0,4,1,0,1,1,3,5,0,Matches
428,Ben Nabouhane,km COM,FW,gr Olympiacos,28,1989,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
429,Nacho,es ESP,DF,es Real Madrid,27,1990,6.6,22,15,14,7,1,8,18,44.4,10,4,2,2,13,35,18,0,Matches
430,Radja Nainggolan,be BEL,MF,it Roma,29,1988,10.7,18,11,3,11,4,6,16,37.5,10,10,0,10,4,22,4,2,Matches
431,Andy Najar,hn HON,DF,be Anderlecht,24,1993,0.3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
432,Bibras Natkho,il ISR,MF,ru CSKA Moscow,29,1988,2.6,9,5,4,4,1,3,9,33.3,6,2,1,1,6,15,3,0,Matches
433,Jesús Navas,es ESP,"DF,FW",es Sevilla,31,1985,4.7,3,1,2,1,0,0,2,0.0,2,2,0,2,8,11,16,0,Matches
434,Keylor Navas,cr CRC,GK,es Real Madrid,30,1986,11.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,2,Matches
435,Dino Ndlovu,za RSA,FW,az Qarabağ,27,1990,4.7,4,2,0,3,1,0,3,0.0,3,1,1,0,2,6,3,0,Matches
436,Álvaro Negredo,es ESP,FW,tr Beşiktaş,31,1985,1.2,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,3,0,Matches
437,Miquel Nelom,nl NED,DF,nl Feyenoord,26,1990,1.0,2,2,2,0,0,2,3,66.7,1,1,0,1,1,3,4,0,Matches
438,Manuel Neuer,de GER,GK,de Bayern Munich,31,1986,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
439,Neymar,br BRA,FW,fr Paris S-G,25,1992,7.0,11,6,2,6,3,2,8,25.0,6,7,0,7,1,12,0,0,Matches
440,Bart Nieuwkoop,nl NED,DF,nl Feyenoord,21,1996,2.7,9,7,8,0,1,2,4,50.0,2,6,4,2,16,25,12,0,Matches
441,Saúl Ñíguez,es ESP,MF,es Atlético Madrid,22,1994,6.0,20,14,6,11,3,9,19,47.4,10,14,3,11,14,34,19,0,Matches
442,Dimitris Nikolaou,gr GRE,DF,gr Olympiacos,18,1998,3.0,3,3,3,0,0,0,1,0.0,1,6,3,3,5,8,15,0,Matches
443,Nolito,es ESP,FW,es Sevilla,30,1986,3.5,4,2,2,1,1,2,7,28.6,5,2,0,2,3,7,3,0,Matches
444,Olivier Ntcham,cm CMR,MF,sct Celtic,21,1996,4.3,15,12,5,8,2,3,9,33.3,6,2,1,1,3,18,4,3,Matches
445,Steven Nzonzi,fr FRA,MF,es Sevilla,28,1988,7.5,11,8,7,3,1,2,9,22.2,7,11,4,7,12,23,16,0,Matches
446,Dimitri Oberlin,ch SUI,FW,ch Basel,19,1997,5.9,12,7,4,7,1,3,12,25.0,9,10,0,10,4,16,7,0,Matches
447,Jan Oblak,si SVN,GK,es Atlético Madrid,24,1993,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
448,Ivan Obradović,rs SRB,DF,be Anderlecht,29,1988,2.0,2,1,1,1,0,1,3,33.3,2,1,1,0,1,3,3,0,Matches
449,Vadis Odjidja-Ofoe,be BEL,"MF,FW",gr Olympiacos,28,1989,4.6,10,8,7,2,1,0,7,0.0,7,6,1,5,4,14,3,0,Matches
450,Mattheus Oliveira,br BRA,FW,pt Sporting CP,23,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
451,Sérgio Oliveira,pt POR,MF,pt Porto,25,1992,3.9,22,18,9,12,1,7,13,53.8,6,4,1,3,3,25,6,0,Matches
452,Henry Onyekuru,ng NGA,"FW,MF",be Anderlecht,20,1997,4.5,1,1,1,0,0,1,2,50.0,1,5,0,5,1,2,0,0,Matches
453,Willi Orban,hu HUN,DF,de RB Leipzig,24,1992,5.3,10,8,4,5,1,5,11,45.5,6,10,2,8,7,17,30,0,Matches
454,Ivan Ordets,ua UKR,DF,ua Shakhtar,25,1992,7.4,14,8,9,5,0,3,7,42.9,4,5,4,1,14,28,44,0,Matches
455,Nicolás Otamendi,ar ARG,DF,eng Manchester City,29,1988,8.0,17,14,11,5,1,7,13,53.8,6,5,3,2,18,35,39,1,Matches
456,Otávio,pt POR,MF,pt Porto,22,1995,1.0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,Matches
457,Adam Ounas,dz ALG,"FW,MF",it Napoli,20,1996,0.4,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,Matches
458,Alex Oxlade-Chamberlain,eng ENG,"FW,MF",eng Liverpool,23,1993,3.6,7,4,4,3,0,2,8,25.0,6,7,2,5,3,10,5,0,Matches
459,Oğuzhan Özyakup,tr TUR,MF,tr Beşiktaş,24,1992,4.9,10,6,2,8,0,5,15,33.3,10,12,3,9,9,19,6,0,Matches
460,Gonçalo Paciência,pt POR,FW,pt Porto,22,1994,0.3,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0,Matches
461,João Palhinha,pt POR,MF,pt Sporting CP,22,1995,0.4,0,0,0,0,0,0,3,0.0,3,1,1,0,2,2,4,0,Matches
462,Sokratis Papastathopoulos,gr GRE,DF,de Dortmund,29,1988,5.0,13,8,11,2,0,4,8,50.0,4,4,2,2,8,21,25,0,Matches
463,Felipe Pardo,co COL,"MF,FW",gr Olympiacos,26,1990,3.3,1,1,0,0,1,0,2,0.0,2,4,0,4,3,4,3,0,Matches
464,Nicolás Pareja,ar ARG,DF,es Sevilla,33,1984,2.0,6,3,2,4,0,4,4,100.0,0,5,3,2,6,12,8,0,Matches
465,Thomas Partey,gh GHA,"MF,DF",es Atlético Madrid,24,1993,4.8,9,6,6,3,0,4,15,26.7,11,6,3,3,6,15,6,1,Matches
466,Mario Pašalić,hr CRO,MF,ru Spartak Moscow,22,1995,3.9,13,8,7,6,0,5,12,41.7,7,5,1,4,7,20,2,0,Matches
467,Javier Pastore,ar ARG,"MF,FW",fr Paris S-G,28,1989,0.8,1,0,0,0,1,0,2,0.0,2,4,0,4,2,3,0,0,Matches
468,Rui Patrício,pt POR,GK,pt Sporting CP,29,1988,6.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,4,1,Matches
469,Alan Patrick,br BRA,MF,ua Shakhtar,26,1991,0.6,3,2,1,1,1,2,2,100.0,0,0,0,0,1,4,1,0,Matches
470,Paulinho,br BRA,MF,es Barcelona,29,1988,4.5,11,6,5,2,4,1,10,10.0,9,2,1,1,5,16,5,0,Matches
471,Pedro,es ESP,"MF,FW",eng Chelsea,30,1987,4.3,7,4,6,1,0,2,9,22.2,7,0,0,0,9,16,1,0,Matches
472,Mustafa Pektemek,tr TUR,"FW,MF",tr Beşiktaş,28,1988,1.8,3,1,2,1,0,1,3,33.3,2,1,0,1,2,5,1,0,Matches
473,Lorenzo Pellegrini,it ITA,"MF,FW",it Roma,21,1996,3.3,5,3,1,4,0,1,3,33.3,2,4,1,3,4,9,2,0,Matches
474,Pepe,pt POR,DF,tr Beşiktaş,34,1983,6.0,16,11,7,8,1,3,7,42.9,4,16,12,4,13,29,41,2,Matches
475,Danilo Pereira,pt POR,MF,pt Porto,25,1991,5.9,13,11,7,6,0,3,11,27.3,8,7,4,3,10,23,8,0,Matches
476,Maxi Pereira,uy URU,"DF,MF",pt Porto,33,1984,2.2,4,2,3,1,0,1,5,20.0,4,2,0,2,5,9,6,0,Matches
477,Ricardo Pereira,pt POR,"DF,FW",pt Porto,23,1993,6.1,18,13,13,4,1,8,16,50.0,8,11,2,9,12,30,12,0,Matches
478,Bruno Peres,br BRA,DF,it Roma,27,1990,5.1,10,8,7,2,1,5,9,55.6,4,5,2,3,11,21,12,0,Matches
479,Nauzet Pérez,es ESP,GK,cy APOEL FC,32,1985,3.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,5,2,Matches
480,Diego Perotti,ar ARG,FW,it Roma,29,1988,8.1,17,12,8,5,4,7,26,26.9,19,9,0,9,8,25,3,0,Matches
481,Marko Petković,rs SRB,DF,ru Spartak Moscow,24,1992,0.9,2,0,2,0,0,1,1,100.0,0,2,0,2,2,4,2,0,Matches
482,Raoul Petretta,it ITA,MF,ch Basel,20,1997,4.6,9,6,5,3,1,1,3,33.3,2,12,3,9,8,17,11,0,Matches
483,Radosav Petrović,rs SRB,"MF,DF",pt Sporting CP,28,1989,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
484,Ivan Petryak,ua UKR,FW,ua Shakhtar,23,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
485,Maximilian Philipp,de GER,"FW,MF",de Dortmund,23,1994,1.9,4,2,0,1,3,0,0,,0,2,0,2,0,4,1,0,Matches
486,Cristiano Piccini,it ITA,DF,pt Sporting CP,24,1992,4.9,8,5,3,5,0,2,3,66.7,1,16,3,13,8,16,12,0,Matches
487,Aleks Pihler,si SVN,MF,si NK Maribor,23,1994,4.4,7,5,4,3,0,2,5,40.0,3,5,2,3,3,10,10,0,Matches
488,Gerard Piqué,es ESP,DF,es Barcelona,30,1987,8.2,12,9,9,3,0,5,7,71.4,2,9,7,2,6,18,38,0,Matches
489,Łukasz Piszczek,pl POL,DF,de Dortmund,32,1985,2.0,2,1,0,2,0,0,1,0.0,1,1,0,1,5,7,7,0,Matches
490,Guido Pizarro,ar ARG,MF,es Sevilla,27,1990,5.6,14,9,1,8,5,6,18,33.3,12,7,0,7,2,16,6,1,Matches
491,Pizzi,pt POR,MF,pt Benfica,27,1989,5.3,9,5,3,6,0,5,18,27.8,13,6,2,4,2,11,2,1,Matches
492,Miralem Pjanić,ba BIH,MF,it Juventus,27,1990,7.0,10,9,5,3,2,0,15,0.0,15,15,6,9,8,18,9,0,Matches
493,Paul Pogba,fr FRA,MF,eng Manchester Utd,24,1993,3.1,8,5,1,6,1,1,3,33.3,2,1,1,0,3,11,2,0,Matches
494,Ivelin Popov,bg BUL,MF,ru Spartak Moscow,29,1987,2.7,5,2,1,4,0,2,4,50.0,2,4,0,4,1,6,1,0,Matches
495,Mickaël Poté,bj BEN,FW,cy APOEL FC,32,1984,3.5,3,2,2,1,0,1,3,33.3,2,5,0,5,2,5,4,0,Matches
496,Yussuf Poulsen,dk DEN,FW,de RB Leipzig,23,1994,2.2,2,2,0,2,0,0,1,0.0,1,0,0,0,0,2,2,0,Matches
497,Quincy Promes,nl NED,"FW,MF",ru Spartak Moscow,25,1992,4.8,2,0,1,0,1,2,5,40.0,3,4,0,4,2,4,0,0,Matches
498,Silvio Proto,be BEL,GK,gr Olympiacos,34,1983,5.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,4,0,Matches
499,Christian Pulisic,us USA,"FW,MF",de Dortmund,18,1998,4.2,6,5,1,2,3,1,5,20.0,4,3,0,3,2,8,0,0,Matches
500,Andriy Pyatov,ua UKR,GK,ua Shakhtar,33,1984,8.0,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,4,1,Matches
501,Ricardo Quaresma,pt POR,FW,tr Beşiktaş,33,1983,6.8,8,4,2,6,0,1,5,20.0,4,4,0,4,3,11,1,0,Matches
502,Dani Quintana,es ESP,"FW,MF",az Qarabağ,30,1987,0.4,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,Matches
503,Adrien Rabiot,fr FRA,MF,fr Paris S-G,22,1995,7.5,12,10,6,6,0,2,10,20.0,8,10,1,9,12,24,18,1,Matches
504,Rafinha,br BRA,DF,de Bayern Munich,31,1985,5.6,17,11,9,5,3,8,14,57.1,6,2,0,2,13,30,13,1,Matches
505,Andrea Raggi,it ITA,DF,fr Monaco,33,1984,2.0,3,0,1,2,0,2,2,100.0,0,2,0,2,3,6,3,0,Matches
506,Aleksander Rajčević,si SVN,DF,si NK Maribor,30,1986,4.0,1,0,1,0,0,0,2,0.0,2,5,5,0,7,8,21,0,Matches
507,Ivan Rakitić,hr CRO,MF,es Barcelona,29,1988,8.4,13,8,4,6,3,4,16,25.0,12,5,1,4,16,29,2,1,Matches
508,Yaroslav Rakitskiy,ua UKR,DF,ua Shakhtar,27,1989,6.8,9,7,7,2,0,5,7,71.4,2,6,4,2,13,22,25,0,Matches
509,Anthony Ralston,sct SCO,DF,sct Celtic,18,1998,1.0,3,2,0,3,0,2,4,50.0,2,1,1,0,1,4,6,0,Matches
510,Aghabala Ramazanov,az AZE,MF,az Qarabağ,24,1993,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
511,Sandro Ramírez,es ESP,FW,es Sevilla,22,1995,0.4,1,1,0,1,0,1,2,50.0,1,2,0,2,0,1,0,0,Matches
512,Sergio Ramos,es ESP,DF,es Real Madrid,31,1986,11.0,19,14,15,4,0,6,19,31.6,13,20,13,7,18,37,49,1,Matches
513,Marcus Rashford,eng ENG,"FW,MF",eng Manchester Utd,19,1997,3.8,4,2,2,2,0,1,5,20.0,4,3,0,3,1,5,0,0,Matches
514,Artyom Rebrov,ru RUS,GK,ru Spartak Moscow,33,1984,1.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
515,Pepe Reina,es ESP,GK,it Napoli,34,1982,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
516,Diego Reyes,mx MEX,DF,pt Porto,24,1992,2.6,5,4,3,2,0,0,0,,0,5,3,2,4,9,13,0,Matches
517,Franck Ribéry,fr FRA,"MF,FW",de Bayern Munich,34,1983,6.4,4,2,2,1,1,1,10,10.0,9,5,0,5,4,8,4,0,Matches
518,Sergio Rico,es ESP,GK,es Sevilla,23,1993,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
519,Stefan Ristovski,mk MKD,DF,pt Sporting CP,25,1992,1.6,5,5,3,2,0,2,2,100.0,0,2,1,1,6,11,5,0,Matches
520,Blas Riveros,py PAR,"DF,MF",ch Basel,19,1998,3.2,7,5,7,0,0,6,12,50.0,6,1,1,0,5,12,11,0,Matches
521,Arjen Robben,nl NED,"FW,MF",de Bayern Munich,33,1984,5.5,5,4,2,2,1,1,7,14.3,6,4,0,4,1,6,1,0,Matches
522,Sergi Roberto,es ESP,"MF,DF",es Barcelona,25,1992,6.6,15,12,5,5,5,5,13,38.5,8,8,1,7,4,19,4,0,Matches
523,Patrick Roberts,eng ENG,FW,sct Celtic,20,1997,2.6,9,7,6,2,1,4,12,33.3,8,2,0,2,1,10,2,0,Matches
524,Andrew Robertson,sct SCO,DF,eng Liverpool,23,1994,6.0,11,4,9,2,0,6,16,37.5,10,8,4,4,5,16,28,0,Matches
525,Pedro Rocha Neves,br BRA,MF,ru Spartak Moscow,22,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
526,James Rodríguez,co COL,"MF,FW",de Bayern Munich,26,1991,8.7,18,12,4,7,7,8,24,33.3,16,11,0,11,9,27,0,0,Matches
527,Marko Rog,hr CRO,"MF,FW",it Napoli,22,1995,0.8,2,1,1,1,0,0,2,0.0,2,1,0,1,2,4,0,0,Matches
528,Tom Rogić,au AUS,"MF,FW",sct Celtic,24,1992,3.3,6,6,1,5,0,4,6,66.7,2,4,0,4,3,9,0,0,Matches
529,Marcos Rojo,ar ARG,DF,eng Manchester Utd,27,1990,1.0,1,0,1,0,0,1,2,50.0,1,1,1,0,3,4,3,0,Matches
530,Alaixys Romao,tg TOG,"MF,DF",gr Olympiacos,33,1984,6.0,15,12,9,6,0,6,17,35.3,11,8,2,6,7,22,8,0,Matches
531,Sergio Romero,ar ARG,GK,eng Manchester Utd,30,1987,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
532,Cristiano Ronaldo,pt POR,FW,es Real Madrid,32,1985,13.0,5,2,1,4,0,1,4,25.0,3,8,3,5,3,8,10,0,Matches
533,Danny Rose,eng ENG,DF,eng Tottenham,27,1990,1.9,9,7,4,5,0,5,5,100.0,0,4,1,3,3,12,4,0,Matches
534,Antonio Rüdiger,de GER,DF,eng Chelsea,24,1993,4.3,7,7,3,4,0,3,8,37.5,5,1,0,1,6,13,11,1,Matches
535,Sebastian Rudy,de GER,MF,de Bayern Munich,27,1990,3.8,10,6,4,5,1,4,14,28.6,10,2,0,2,6,16,3,0,Matches
536,Jesús Rueda,es ESP,DF,cy APOEL FC,30,1987,6.0,12,8,11,1,0,5,9,55.6,4,10,8,2,10,22,39,2,Matches
537,Daniele Rugani,it ITA,DF,it Juventus,23,1994,1.2,1,1,0,0,1,0,0,,0,2,1,1,0,1,4,0,Matches
538,Mário Rui,pt POR,"DF,FW",it Napoli,26,1991,0.3,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,1,0,Matches
539,Alan Ruiz,ar ARG,FW,pt Sporting CP,23,1993,0.5,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
540,Jakub Rzeźniczak,pl POL,DF,az Qarabağ,30,1986,4.2,10,6,9,1,0,7,8,87.5,1,6,6,0,15,25,21,0,Matches
541,José Sá,pt POR,GK,pt Porto,24,1993,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,2,Matches
542,Josué Sá,pt POR,DF,be Anderlecht,25,1992,1.0,2,2,2,0,0,2,3,66.7,1,2,1,1,1,3,4,1,Matches
543,Marcel Sabitzer,at AUT,"MF,FW",de RB Leipzig,23,1994,4.4,8,5,2,5,1,1,7,14.3,6,3,0,3,2,10,4,0,Matches
544,Rashad Sadygov,az AZE,DF,az Qarabağ,35,1982,4.0,2,1,1,1,0,0,0,,0,10,8,2,6,8,16,0,Matches
545,Nuri Şahin,tr TUR,MF,de Dortmund,28,1988,2.4,4,2,2,1,1,2,7,28.6,5,3,3,0,9,13,1,0,Matches
546,Mohamed Salah,eg EGY,FW,eng Liverpool,25,1992,10.3,6,4,1,3,2,0,7,0.0,7,4,0,4,5,11,3,0,Matches
547,Roland Sallai,hu HUN,"MF,FW",cy APOEL FC,20,1997,3.2,1,1,1,0,0,0,3,0.0,3,3,1,2,2,3,5,0,Matches
548,Eduardo Salvio,ar ARG,"MF,FW",pt Benfica,27,1990,4.4,9,7,4,3,2,3,4,75.0,1,4,0,4,8,17,3,0,Matches
549,Andreas Samaris,gr GRE,MF,pt Benfica,28,1989,2.0,4,3,0,4,0,1,3,33.3,2,5,0,5,3,7,0,1,Matches
