Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
191,Youssef En-Nesyri,ma MAR,FW,es Sevilla,25,1997,2.7,28,20,8,0,0,0,2,0,0,0,0,0,19,0,1,Matches
192,Ricardo Esgaio,pt POR,"DF,MF",pt Sporting CP,29,1993,1.2,49,43,6,0,0,1,1,6,0,0,0,0,34,0,2,Matches
193,Dario Essugo,pt POR,MF,pt Sporting CP,17,2005,0.3,10,10,0,0,0,0,1,0,0,0,0,0,7,0,0,Matches
194,Stephen Eustáquio,ca CAN,MF,pt Porto,25,1996,6.6,292,268,24,13,2,0,22,0,11,6,2,0,209,0,5,Matches
195,Evanilson,br BRA,FW,pt Porto,22,1999,5.7,134,129,5,1,1,0,1,1,0,0,0,0,109,0,2,Matches
196,Fabinho,br BRA,MF,eng Liverpool,28,1993,7.0,460,442,16,16,1,2,1,0,0,0,0,0,405,2,5,Matches
197,Nicolò Fagioli,it ITA,MF,it Juventus,21,2001,1.2,70,68,2,2,0,0,1,0,0,0,0,0,67,0,0,Matches
198,Rasmus Falk,dk DEN,MF,dk FC Copenhagen,30,1992,2.1,101,100,1,1,0,0,0,0,0,0,0,0,89,0,5,Matches
199,Abdul Fatawu Issahaku,gh GHA,"MF,DF",pt Sporting CP,18,2004,1.0,27,19,8,0,0,0,2,5,3,2,0,0,20,0,0,Matches
200,Ansu Fati,es ESP,FW,es Barcelona,19,2002,2.7,105,102,3,0,0,0,4,1,2,2,0,0,90,0,1,Matches
201,Felipe,br BRA,DF,es Atlético Madrid,33,1989,1.0,54,54,0,0,0,0,0,0,0,0,0,0,46,0,0,Matches
202,João Félix,pt POR,"FW,MF",eng Chelsea,22,1999,2.7,96,80,15,1,3,0,12,0,8,6,2,0,67,1,1,Matches
203,João Félix,pt POR,FW,es Atlético Madrid,22,1999,2.4,97,91,5,1,0,2,6,1,1,0,0,0,78,1,1,Matches
204,Mateus Fernandes,pt POR,MF,pt Sporting CP,18,2004,0.3,9,9,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
205,Enzo Fernández,ar ARG,MF,pt Benfica,21,2001,4.7,335,316,19,11,0,5,9,0,8,4,1,0,298,0,3,Matches
206,Enzo Fernández,ar ARG,MF,eng Chelsea,21,2001,3.7,269,261,6,5,1,2,5,0,1,1,0,0,226,2,3,Matches
207,Fernando,br BRA,FW,at RB Salzburg,23,1999,0.7,10,9,1,1,0,0,0,0,0,0,0,0,9,0,1,Matches
208,Fernando,br BRA,MF,es Sevilla,35,1987,1.0,72,70,2,2,0,2,0,0,0,0,0,0,69,0,1,Matches
209,Roberto Firmino,br BRA,"FW,MF",eng Liverpool,30,1991,4.6,203,195,8,0,0,0,1,2,0,0,0,0,164,0,6,Matches
210,Phil Foden,eng ENG,"MF,FW",eng Manchester City,22,2000,4.3,232,218,14,5,3,2,22,1,7,1,6,0,190,0,11,Matches
211,Wesley Fofana,fr FRA,DF,eng Chelsea,21,2000,4.4,214,202,12,8,0,0,1,4,0,0,0,0,192,0,2,Matches
212,Bernardo Folha,pt POR,MF,pt Porto,20,2002,0.1,10,9,1,1,0,0,0,0,0,0,0,0,8,0,0,Matches
213,James Forrest,sct SCO,FW,sct Celtic,31,1991,1.0,55,55,0,0,0,0,10,0,0,0,0,0,38,0,0,Matches
214,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,30,1991,4.5,150,141,9,1,3,1,2,1,2,0,2,0,132,0,3,Matches
215,Fraser Forster,eng ENG,GK,eng Tottenham,34,1988,2.0,55,43,12,2,0,0,0,0,0,0,0,0,47,0,0,Matches
216,Timothy Fosu-Mensah,nl NED,"MF,DF",de Leverkusen,24,1998,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
217,Lassina Franck Traoré,bf BFA,FW,ua Shakhtar,21,2001,2.7,49,42,6,0,1,0,0,0,0,0,0,0,35,1,3,Matches
218,André Franco,pt POR,MF,pt Porto,24,1998,0.2,19,15,4,1,0,0,6,0,3,2,1,0,12,0,0,Matches
219,Jeremie Frimpong,nl NED,"MF,FW",de Leverkusen,21,2000,4.2,153,133,20,2,0,0,10,18,0,0,0,0,114,0,8,Matches
220,Kyogo Furuhashi,jp JPN,FW,sct Celtic,27,1995,4.0,55,44,11,1,0,0,3,1,0,0,0,0,38,0,2,Matches
221,Matteo Gabbia,it ITA,DF,it Milan,22,1999,2.3,106,100,6,1,0,1,0,1,0,0,0,0,94,0,0,Matches
222,Gianluca Gaetano,it ITA,MF,it Napoli,22,2000,0.3,36,35,1,1,0,0,0,0,0,0,0,0,32,0,0,Matches
223,Roberto Gagliardini,it ITA,MF,it Inter,28,1994,1.3,51,50,0,0,0,0,1,0,0,0,0,0,43,1,2,Matches
224,Cody Gakpo,nl NED,"FW,MF",eng Liverpool,23,1999,1.7,45,41,4,0,0,0,4,1,0,0,0,0,35,0,1,Matches
225,Galeno,br BRA,"FW,MF",pt Porto,24,1997,6.3,179,166,11,0,0,1,13,10,1,0,0,0,122,2,13,Matches
226,Conor Gallagher,eng ENG,MF,eng Chelsea,22,2000,3.3,164,160,4,0,1,2,10,0,3,0,3,0,141,0,2,Matches
227,Eric García,es ESP,DF,es Barcelona,21,2001,2.5,190,184,6,6,1,2,2,0,0,0,0,0,183,0,0,Matches
228,Federico Gatti,it ITA,DF,it Juventus,24,1998,2.0,67,64,3,2,0,3,1,0,0,0,0,0,61,0,0,Matches
229,Gavi,es ESP,MF,es Barcelona,17,2004,3.7,168,160,8,3,0,0,7,0,0,0,0,0,141,0,6,Matches
230,Gerson,br BRA,MF,fr Marseille,25,1997,1.3,63,58,3,3,0,0,2,0,0,0,0,0,52,2,1,Matches
231,Giorgos Giakoumakis,gr GRE,FW,sct Celtic,27,1994,2.7,34,34,0,0,0,0,0,0,0,0,0,0,21,0,2,Matches
232,Samuel Gigot,fr FRA,DF,fr Marseille,28,1993,2.8,170,165,5,3,0,0,2,2,0,0,0,0,156,0,0,Matches
233,Bryan Gil,es ESP,MF,eng Tottenham,21,2001,0.4,20,20,0,0,0,1,3,0,0,0,0,0,13,0,2,Matches
234,Gilberto,br BRA,DF,pt Benfica,29,1993,2.2,172,153,18,3,0,0,6,15,0,0,0,0,140,1,9,Matches
235,Olivier Giroud,fr FRA,FW,it Milan,35,1986,10.4,221,207,12,1,1,1,2,0,0,0,0,0,141,2,7,Matches
236,Jamie Gittens,eng ENG,MF,de Dortmund,17,2004,0.4,12,11,1,0,0,0,1,1,0,0,0,0,8,0,1,Matches
237,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,27,1995,3.8,166,158,7,2,3,2,4,0,2,1,0,1,135,1,3,Matches
238,Sean Goldberg,il ISR,DF,il Maccabi Haifa,27,1995,6.0,266,253,13,9,0,3,0,4,0,0,0,0,227,0,3,Matches
239,Connor Goldson,eng ENG,DF,sct Rangers,29,1992,3.5,152,141,10,10,0,1,0,0,0,0,0,0,115,1,3,Matches
240,Joe Gomez,eng ENG,DF,eng Liverpool,25,1997,3.3,214,205,9,1,3,3,2,8,0,0,0,0,170,0,5,Matches
241,Papu Gómez,ar ARG,"FW,MF",es Sevilla,34,1988,2.7,125,118,6,2,1,6,6,3,1,0,0,0,102,1,1,Matches
242,Sergio Gómez,es ESP,"DF,MF",eng Manchester City,21,2000,3.4,293,266,27,2,0,2,15,24,1,0,1,0,259,0,5,Matches
243,Diogo Gonçalves,pt POR,"FW,MF",pt Benfica,25,1997,0.4,19,16,2,0,0,0,2,0,2,2,0,0,14,1,0,Matches
244,Pedro Gonçalves,pt POR,"MF,FW",pt Sporting CP,24,1998,4.0,127,120,7,4,1,2,4,0,2,2,0,0,92,0,1,Matches
245,Leon Goretzka,de GER,MF,de Bayern Munich,27,1995,6.7,314,311,3,1,1,1,4,2,0,0,0,0,274,0,3,Matches
246,Robin Gosens,de GER,DF,it Inter,28,1994,4.7,231,203,27,1,0,2,12,26,0,0,0,0,182,1,5,Matches
247,Mario Götze,de GER,"MF,FW",de Eint Frankfurt,30,1992,5.8,252,228,21,6,1,0,12,2,4,3,1,0,189,3,4,Matches
248,Lucas Gourna-Douath,fr FRA,MF,at RB Salzburg,18,2003,3.5,154,152,1,1,0,0,1,0,0,0,0,0,118,1,2,Matches
249,Kamil Grabara,pl POL,GK,dk FC Copenhagen,23,1999,4.0,124,89,35,7,0,0,0,0,0,0,0,0,79,0,0,Matches
250,Ryan Gravenberch,nl NED,MF,de Bayern Munich,20,2002,2.8,143,138,4,1,2,0,3,1,1,0,1,0,118,1,4,Matches
251,Ivo Grbić,hr CRO,GK,es Atlético Madrid,26,1996,1.0,30,20,10,1,0,0,0,0,0,0,0,0,20,0,0,Matches
252,Jack Grealish,eng ENG,FW,eng Manchester City,26,1995,10.4,509,478,30,4,1,3,21,13,13,8,1,2,433,1,16,Matches
253,Antoine Griezmann,fr FRA,"FW,MF",es Atlético Madrid,31,1991,4.5,245,225,19,3,3,3,20,2,12,11,0,1,190,1,3,Matches
254,Florian Grillitsch,at AUT,MF,nl Ajax,26,1995,0.7,41,37,4,4,0,0,3,0,0,0,0,0,34,0,1,Matches
255,Álex Grimaldo,es ESP,DF,pt Benfica,26,1995,10.0,664,569,94,15,1,3,27,76,3,0,3,0,558,1,16,Matches
256,Marko Grujić,rs SRB,MF,pt Porto,26,1996,3.1,145,142,2,2,0,1,2,0,0,0,0,0,124,1,5,Matches
257,Nemanja Gudelj,rs SRB,"DF,MF",es Sevilla,30,1991,5.5,328,309,19,16,0,6,0,2,0,0,0,0,296,0,2,Matches
258,Gonçalo Guedes,pt POR,"FW,MF",pt Benfica,25,1996,0.5,19,19,0,0,0,0,1,0,0,0,0,0,13,0,2,Matches
259,Mattéo Guendouzi,fr FRA,MF,fr Marseille,23,1999,4.6,257,245,10,1,0,0,5,5,2,0,0,0,223,2,3,Matches
260,Raphaël Guerreiro,pt POR,DF,de Dortmund,28,1993,5.3,311,248,63,11,0,0,10,48,4,0,3,0,253,0,5,Matches
261,Pape Gueye,sn SEN,MF,fr Marseille,23,1999,0.4,51,50,1,1,0,2,0,0,0,0,0,0,47,0,0,Matches
262,Péter Gulácsi,hu HUN,GK,de RB Leipzig,32,1990,2.1,64,52,12,0,0,0,0,0,0,0,0,0,51,0,0,Matches
263,İlkay Gündoğan,de GER,MF,eng Manchester City,31,1990,11.0,755,732,21,13,2,4,8,1,3,1,1,1,672,2,12,Matches
264,Joško Gvardiol,hr CRO,DF,de RB Leipzig,20,2002,6.0,476,466,9,7,0,10,0,2,0,0,0,0,423,1,5,Matches
265,Erling Haaland,no NOR,FW,eng Manchester City,22,2000,9.3,123,116,7,0,0,0,1,0,0,0,0,0,91,0,7,Matches
266,Amadou Haidara,ml MLI,MF,de RB Leipzig,24,1998,3.8,191,190,0,0,1,0,0,0,0,0,0,0,173,1,2,Matches
267,Achraf Hakimi,ma MAR,"DF,MF",fr Paris S-G,23,1998,6.4,378,361,15,0,0,1,11,15,0,0,0,0,332,2,6,Matches
268,Sead Haksabanović,me MNE,"MF,FW",sct Celtic,23,1999,2.5,107,91,16,4,1,2,18,1,9,4,2,0,78,0,2,Matches
269,Sébastien Haller,ci CIV,FW,de Dortmund,28,1994,1.6,50,47,3,0,0,0,0,0,0,0,0,0,34,0,3,Matches
270,Marcel Halstenberg,de GER,DF,de RB Leipzig,30,1991,1.9,116,96,20,4,0,0,10,15,1,0,0,0,98,0,2,Matches
271,Amine Harit,ma MAR,MF,fr Marseille,25,1997,4.2,215,192,20,3,2,3,13,1,14,4,4,0,181,3,2,Matches
272,Joe Hart,eng ENG,GK,sct Celtic,35,1987,6.0,174,135,39,7,0,0,0,0,0,0,0,0,162,0,0,Matches
273,Makoto Hasebe,jp JPN,DF,de Eint Frankfurt,38,1984,2.9,153,148,5,5,0,2,0,0,0,0,0,0,125,0,0,Matches
274,Reo Hatate,jp JPN,MF,sct Celtic,24,1997,5.0,242,240,2,1,3,2,1,1,0,0,0,0,188,0,3,Matches
275,Milan Havel,cz CZE,DF,cz Viktoria Plzeň,27,1994,4.7,127,101,25,2,0,0,10,23,0,0,0,0,92,1,3,Matches
276,Kai Havertz,de GER,"FW,MF",eng Chelsea,23,1999,6.9,268,258,7,0,1,2,7,3,0,0,0,0,206,3,6,Matches
277,Eden Hazard,be BEL,"FW,MF",es Real Madrid,31,1991,1.5,66,63,3,0,0,0,0,2,0,0,0,0,58,0,1,Matches
278,Thorgan Hazard,be BEL,"DF,FW",de Dortmund,29,1993,2.2,98,81,17,4,0,1,7,9,4,3,1,0,75,0,3,Matches
279,Dolev Haziz,il ISR,DF,il Maccabi Haifa,27,1995,2.3,140,109,30,2,0,2,15,20,8,0,1,0,101,1,5,Matches
280,Lukáš Hejda,cz CZE,DF,cz Viktoria Plzeň,32,1990,5.7,84,80,3,3,0,0,1,0,0,0,0,0,73,1,2,Matches
281,Jordan Henderson,eng ENG,MF,eng Liverpool,32,1990,3.1,212,204,7,4,3,1,2,1,0,0,0,0,185,1,3,Matches
282,Jack Hendry,sct SCO,DF,be Club Brugge,27,1995,1.0,56,55,1,1,0,1,0,0,0,0,0,0,44,0,0,Matches
283,Benjamin Henrichs,de GER,"DF,MF",de RB Leipzig,25,1997,2.2,94,82,12,0,1,1,5,12,0,0,0,0,76,0,1,Matches
284,Mario Hermoso,es ESP,DF,es Atlético Madrid,27,1995,1.8,120,116,4,2,0,1,4,2,0,0,0,0,109,0,0,Matches
285,Lucas Hernández,fr FRA,DF,de Bayern Munich,26,1996,1.9,135,133,1,0,0,2,0,0,0,0,0,0,118,1,2,Matches
286,Theo Hernández,fr FRA,DF,it Milan,24,1997,10.5,532,422,109,20,1,4,20,81,8,2,6,0,444,1,19,Matches
287,Son Heung-min,kr KOR,"MF,FW",eng Tottenham,30,1992,6.9,201,160,38,12,0,1,33,3,23,15,2,0,135,3,9,Matches
288,Piero Hincapié,ec ECU,DF,de Leverkusen,20,2002,5.0,308,285,23,7,0,0,6,13,0,0,0,0,251,0,8,Matches
289,Adam Hložek,cz CZE,"MF,FW",de Leverkusen,20,2002,3.1,88,86,2,0,1,0,1,1,0,0,0,0,65,0,0,Matches
290,Libor Holík,cz CZE,DF,cz Viktoria Plzeň,24,1998,3.2,85,60,25,1,0,0,15,24,0,0,0,0,55,0,2,Matches
291,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,32,1989,6.0,203,155,47,12,0,0,0,0,0,0,0,0,160,1,0,Matches
292,Callum Hudson-Odoi,eng ENG,FW,de Leverkusen,21,2000,5.1,215,198,13,5,2,4,11,2,5,3,0,0,173,4,3,Matches
293,Mats Hummels,de GER,DF,de Dortmund,33,1988,3.5,224,218,5,5,0,5,0,0,0,0,0,0,190,1,3,Matches
294,Pierre Højbjerg,dk DEN,MF,eng Tottenham,26,1995,6.9,449,434,12,4,0,6,7,3,0,0,0,0,396,3,3,Matches
295,Samuel Iling-Junior,eng ENG,DF,it Juventus,18,2003,0.2,8,8,0,0,0,0,4,0,0,0,0,0,4,0,0,Matches
296,Gonçalo Inácio,pt POR,DF,pt Sporting CP,20,2001,6.0,378,355,22,19,0,4,0,1,0,0,0,0,330,1,2,Matches
297,Isco,es ESP,"MF,FW",es Sevilla,30,1992,4.4,198,185,12,7,1,2,4,0,4,0,3,0,168,1,6,Matches
298,Franco Israel,uy URU,GK,pt Sporting CP,22,2000,1.7,70,40,30,8,0,0,0,0,0,0,0,0,43,0,0,Matches
299,Luka Ivanušec,hr CRO,MF,hr Dinamo Zagreb,23,1998,5.8,215,211,4,1,0,3,4,3,0,0,0,0,175,0,6,Matches
300,Ryan Jack,sct SCO,MF,sct Rangers,30,1992,2.1,77,77,0,0,0,0,3,0,0,0,0,0,61,0,1,Matches
301,Kristijan Jakić,hr CRO,DF,de Eint Frankfurt,25,1997,6.8,375,329,46,6,0,4,11,40,0,0,0,0,291,0,6,Matches
302,Reece James,eng ENG,"DF,MF",eng Chelsea,22,1999,7.7,528,461,65,9,0,5,40,52,4,2,1,0,435,2,18,Matches
303,Adnan Januzaj,be BEL,"FW,MF",es Sevilla,27,1995,0.6,19,18,1,0,0,0,1,0,1,1,0,0,15,0,1,Matches
304,Luis Javier Suárez,co COL,FW,fr Marseille,24,1997,1.3,32,31,1,0,0,0,1,0,0,0,0,0,21,0,1,Matches
305,Elias Jelert,dk DEN,"DF,MF",dk FC Copenhagen,19,2003,2.1,90,74,16,1,0,1,4,15,0,0,0,0,72,0,2,Matches
306,Václav Jemelka,cz CZE,DF,cz Viktoria Plzeň,27,1995,4.0,122,97,23,5,0,3,4,18,0,0,0,0,96,2,6,Matches
307,Moritz Jenz,de GER,DF,sct Celtic,23,1999,6.0,457,445,12,11,0,1,0,1,0,0,0,0,427,0,1,Matches
308,Juan Jesus,br BRA,DF,it Napoli,31,1991,2.3,151,146,4,4,0,0,0,0,0,0,0,0,137,1,2,Matches
309,Erik Jirka,sk SVK,"FW,MF",cz Viktoria Plzeň,24,1997,3.0,74,70,4,0,0,0,4,2,0,0,0,0,49,0,4,Matches
310,Ísak Jóhannesson,is ISL,"FW,MF",dk FC Copenhagen,19,2003,3.2,83,70,13,3,2,3,14,0,10,8,1,0,56,0,4,Matches
311,Curtis Jones,eng ENG,"FW,MF",eng Liverpool,21,2001,1.1,45,44,0,0,0,0,1,0,0,0,0,0,36,1,1,Matches
312,Frenkie de Jong,nl NED,MF,es Barcelona,25,1997,2.6,175,167,7,5,2,0,4,1,0,0,0,0,152,1,7,Matches
313,Joan Jordán,es ESP,MF,es Sevilla,28,1994,2.9,171,165,6,6,1,2,1,0,0,0,0,0,157,0,1,Matches
314,Jorginho,it ITA,MF,eng Chelsea,30,1991,4.6,361,345,14,14,2,0,1,0,0,0,0,0,334,2,2,Matches
315,Jota,pt POR,FW,sct Celtic,23,1999,3.2,111,99,12,0,1,0,15,7,5,2,0,0,84,0,4,Matches
316,Diogo Jota,pt POR,"FW,MF",eng Liverpool,25,1996,2.9,95,93,1,0,0,0,2,0,0,0,0,0,74,1,2,Matches
317,Vinicius Júnior,br BRA,FW,es Real Madrid,22,2000,10.8,432,422,9,2,2,8,21,4,2,0,0,0,333,1,21,Matches
318,Josip Juranović,hr CRO,DF,sct Celtic,26,1995,6.0,342,289,51,5,0,0,19,46,0,0,0,0,281,2,10,Matches
319,Ferran Jutglà,es ESP,FW,be Club Brugge,23,1999,5.7,131,117,14,0,0,1,1,0,2,0,0,0,94,0,4,Matches
320,Issa Kaboré,bf BFA,DF,fr Marseille,21,2001,1.3,51,45,6,0,0,0,5,6,0,0,0,0,44,0,2,Matches
321,Pierre Kalulu,fr FRA,DF,it Milan,22,2000,8.3,481,449,32,11,0,2,4,21,0,0,0,0,422,0,2,Matches
322,Lukáš Kalvach,cz CZE,MF,cz Viktoria Plzeň,27,1995,5.5,238,207,31,18,0,4,23,0,13,5,4,0,171,0,7,Matches
323,Daichi Kamada,jp JPN,"MF,FW",de Eint Frankfurt,25,1996,7.7,316,294,20,9,1,4,14,0,8,4,3,0,250,2,6,Matches
324,Glen Kamara,fi FIN,MF,sct Rangers,26,1995,1.4,40,37,3,3,0,0,0,0,0,0,0,0,39,0,0,Matches
325,Dijon Kameri,at AUT,MF,at RB Salzburg,18,2004,1.3,41,38,3,0,0,1,2,0,0,0,0,0,32,0,1,Matches
326,Kevin Kampl,si SVN,MF,de RB Leipzig,31,1990,3.0,185,179,5,4,1,0,0,1,0,0,0,0,174,1,0,Matches
327,Harry Kane,eng ENG,FW,eng Tottenham,29,1993,8.0,251,235,12,4,6,2,9,4,0,0,0,0,160,4,9,Matches
328,N'Golo Kanté,fr FRA,MF,eng Chelsea,31,1991,1.8,79,79,0,0,1,0,5,0,0,0,0,0,64,0,3,Matches
329,Mamoudou Karamoko,fr FRA,FW,dk FC Copenhagen,22,1999,0.5,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
330,Moise Kean,it ITA,"FW,MF",it Juventus,22,2000,1.2,18,17,1,0,0,1,2,0,0,0,0,0,12,0,1,Matches
331,Ryan Kent,eng ENG,"FW,MF",sct Rangers,25,1996,5.6,120,105,15,0,1,0,9,2,2,0,0,0,98,0,4,Matches
332,Franck Kessié,ci CIV,MF,es Barcelona,25,1996,3.0,185,180,5,4,0,1,6,1,0,0,0,0,160,0,3,Matches
333,Davit Khocholava,ge GEO,DF,dk FC Copenhagen,29,1993,4.8,222,219,3,3,0,1,0,0,0,0,0,0,191,0,1,Matches
334,Joshua Kimmich,de GER,MF,de Bayern Munich,27,1995,9.0,710,639,66,31,5,4,40,7,28,15,12,0,619,5,3,Matches
335,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,26,1995,1.6,103,92,11,4,0,0,0,5,0,0,0,0,98,0,2,Matches
336,Leon King,sct SCO,DF,sct Rangers,18,2004,4.2,198,190,8,4,0,2,1,4,0,0,0,0,156,0,5,Matches
337,Simon Kjær,dk DEN,DF,it Milan,33,1989,5.6,276,265,10,9,0,1,0,0,0,0,0,0,237,1,0,Matches
338,Maurits Kjærgaard,dk DEN,MF,at RB Salzburg,19,2003,5.5,152,141,10,2,0,0,19,2,6,6,0,0,96,1,2,Matches
339,Davy Klaassen,nl NED,MF,nl Ajax,29,1993,2.4,66,65,1,1,0,0,1,0,0,0,0,0,59,0,1,Matches
340,Jan Kliment,cz CZE,FW,cz Viktoria Plzeň,28,1993,0.5,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
341,Lukas Klostermann,de GER,DF,de RB Leipzig,26,1996,0.6,21,18,1,0,0,0,0,1,0,0,0,0,17,2,0,Matches
342,Ansgar Knauff,de GER,"DF,FW",de Eint Frankfurt,20,2002,3.3,132,105,27,1,0,0,4,26,0,0,0,0,84,0,1,Matches
343,Gregor Kobel,ch SUI,GK,de Dortmund,24,1997,3.5,143,112,30,12,0,0,0,0,0,0,0,0,109,1,0,Matches
344,Philipp Köhn,ch SUI,GK,at RB Salzburg,24,1998,6.0,143,89,54,22,0,0,0,0,0,0,0,0,95,0,0,Matches
345,Sekou Koita,ml MLI,FW,at RB Salzburg,22,1999,0.2,8,7,1,0,0,0,0,1,0,0,0,0,7,0,0,Matches
346,Koke,es ESP,MF,es Atlético Madrid,30,1992,3.7,260,248,11,8,0,3,3,2,1,0,0,0,230,1,1,Matches
347,Sead Kolašinac,ba BIH,DF,fr Marseille,29,1993,1.7,118,108,10,6,0,0,0,4,0,0,0,0,102,0,1,Matches
348,Randal Kolo Muani,fr FRA,FW,de Eint Frankfurt,23,1998,5.7,95,86,6,0,0,0,4,0,0,0,0,0,61,3,1,Matches
349,Ibrahima Konaté,fr FRA,DF,eng Liverpool,23,1999,2.9,139,133,5,4,0,2,0,1,0,0,0,0,106,1,0,Matches
350,Geoffrey Kondogbia,cf CTA,MF,es Atlético Madrid,29,1993,2.5,210,206,2,1,0,9,2,1,0,0,0,0,182,2,1,Matches
351,Yukhym Konoplia,ua UKR,DF,ua Shakhtar,22,1999,4.6,212,177,32,3,0,2,5,29,0,0,0,0,175,3,9,Matches
352,Jan Kopic,cz CZE,"FW,MF",cz Viktoria Plzeň,32,1990,0.9,19,17,2,0,0,0,2,0,0,0,0,0,14,0,0,Matches
353,Odilon Kossounou,ci CIV,DF,de Leverkusen,21,2001,4.8,314,290,24,6,1,2,2,18,0,0,0,0,260,0,6,Matches
354,Filip Kostić,rs SRB,"DF,FW",it Juventus,29,1992,4.8,249,226,21,6,0,1,41,11,4,1,3,0,172,2,8,Matches
355,Kalidou Koulibaly,sn SEN,DF,eng Chelsea,31,1991,6.3,360,349,9,9,0,5,0,0,0,0,0,0,318,2,2,Matches
356,Jules Koundé,fr FRA,DF,es Barcelona,23,1998,2.7,221,207,14,2,0,2,2,12,0,0,0,0,200,0,0,Matches
357,Mateo Kovačić,hr CRO,MF,eng Chelsea,28,1994,6.9,498,484,11,10,1,2,0,1,0,0,0,0,435,3,9,Matches
358,Adam Kronus,,FW,cz Viktoria Plzeň,20,2002,0.0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
359,Toni Kroos,de GER,MF,es Real Madrid,32,1990,9.4,909,830,75,40,0,11,28,3,32,11,8,0,831,4,11,Matches
360,Rade Krunić,ba BIH,"MF,FW",it Milan,28,1993,9.1,343,328,13,9,0,4,1,4,0,0,0,0,283,2,6,Matches
361,Dmytro Kryskiv,ua UKR,MF,ua Shakhtar,21,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
362,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,31,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
363,Mohammed Kudus,gh GHA,FW,nl Ajax,21,2000,5.0,123,107,15,0,0,1,2,1,0,0,0,0,102,1,2,Matches
364,Dejan Kulusevski,se SWE,"MF,DF",eng Tottenham,22,2000,2.2,93,83,8,1,0,0,10,1,3,0,0,0,69,2,1,Matches
365,Khvicha Kvaratskhelia,ge GEO,FW,it Napoli,21,2001,7.7,288,270,16,3,7,6,17,7,6,3,0,0,212,2,10,Matches
366,Konrad Laimer,at AUT,"MF,FW",de RB Leipzig,25,1997,2.9,91,88,3,1,0,0,2,2,0,0,0,0,74,0,1,Matches
367,Érik Lamela,ar ARG,"FW,MF",es Sevilla,30,1992,3.1,121,118,2,0,1,1,3,1,0,0,0,0,97,1,1,Matches
368,Noa Lang,nl NED,FW,be Club Brugge,23,1999,3.2,150,123,24,4,0,1,20,7,10,7,0,0,103,3,8,Matches
369,Aymeric Laporte,es ESP,DF,eng Manchester City,28,1994,3.2,270,266,4,1,0,2,0,3,0,0,0,0,252,0,2,Matches
370,Cyle Larin,ca CAN,"FW,MF",be Club Brugge,27,1995,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
371,Rasmus Lauritsen,dk DEN,DF,hr Dinamo Zagreb,26,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
372,Neta Lavi,il ISR,MF,il Maccabi Haifa,25,1996,5.2,274,266,7,7,1,0,2,0,0,0,0,0,229,1,5,Matches
373,Rafael Leão,pt POR,"FW,MF",it Milan,23,1999,10.1,250,243,7,0,1,4,25,5,0,0,0,0,175,0,13,Matches
374,Thomas Lemar,fr FRA,MF,es Atlético Madrid,26,1995,1.2,64,57,6,2,0,3,6,0,4,2,1,0,50,1,1,Matches
375,Clément Lenglet,fr FRA,DF,eng Tottenham,27,1995,5.6,347,335,12,6,0,1,5,6,0,0,0,0,293,0,2,Matches
376,Christopher Lenz,de GER,DF,de Eint Frankfurt,27,1994,2.5,118,85,32,5,0,0,9,24,3,2,0,1,84,1,4,Matches
377,Lukas Lerager,dk DEN,MF,dk FC Copenhagen,29,1993,5.0,164,160,4,2,1,2,4,2,0,0,0,0,127,0,3,Matches
378,Robert Lewandowski,pl POL,FW,es Barcelona,33,1988,4.9,131,124,5,0,5,0,6,0,0,0,0,0,86,2,5,Matches
379,Rico Lewis,eng ENG,DF,eng Manchester City,17,2004,1.3,97,92,5,1,0,0,1,4,0,0,0,0,88,0,0,Matches
380,Matthijs de Ligt,nl NED,DF,de Bayern Munich,22,1999,6.8,474,466,7,6,0,2,0,1,0,0,0,0,440,1,1,Matches
381,Jesper Lindstrøm,dk DEN,"MF,FW",de Eint Frankfurt,22,2000,5.6,133,122,11,2,1,0,10,3,5,1,4,0,87,0,8,Matches
382,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,27,1995,6.0,253,150,103,27,0,0,0,0,0,0,0,0,172,0,0,Matches
