Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
576,Matteo Ruggeri,it ITA,"DF,MF",it Atalanta,18,2002,0.2,16,14,2,1,0,1,1,1,0,0,0,0,14,0,0,Matches
577,Georginio Rutter,fr FRA,FW,fr Rennes,18,2002,0.2,6,5,1,0,0,0,0,0,0,0,0,0,6,0,0,Matches
578,Dmitrii Rybchinskii,ru RUS,MF,ru Loko Moscow,21,1998,1.7,55,53,1,0,1,0,3,0,1,0,1,0,44,1,3,Matches
579,Maciej Rybus,pl POL,DF,ru Loko Moscow,30,1989,6.0,246,197,49,8,0,0,8,41,0,0,0,0,180,0,8,Matches
580,José Sá,pt POR,GK,gr Olympiacos,27,1993,6.0,211,145,65,16,0,0,0,0,0,0,0,0,151,1,0,Matches
581,Marcel Sabitzer,at AUT,MF,de RB Leipzig,26,1994,6.3,400,375,25,23,1,7,5,2,0,0,0,0,318,0,6,Matches
582,Leon Sabua,ru RUS,FW,ru Krasnodar,19,2000,0.4,5,4,1,0,0,0,0,0,0,0,0,0,5,0,0,Matches
583,Matvei Safonov,ru RUS,GK,ru Krasnodar,21,1999,4.0,124,77,47,17,0,0,0,0,0,0,0,0,72,0,0,Matches
584,Hiroki Sakai,jp JPN,DF,fr Marseille,30,1990,6.0,306,252,53,3,0,0,5,50,0,0,0,0,262,1,4,Matches
585,Mohamed Salah,eg EGY,FW,eng Liverpool,28,1992,8.6,249,246,3,0,0,0,2,0,0,0,0,0,188,0,8,Matches
586,Romain Salin,fr FRA,GK,fr Rennes,36,1984,2.0,50,34,16,4,0,0,0,0,0,0,0,0,37,0,0,Matches
587,Alexis Sánchez,cl CHI,"FW,MF",it Inter,31,1988,1.3,48,45,2,0,0,1,1,0,1,0,0,0,36,1,4,Matches
588,Jadon Sancho,eng ENG,"FW,MF",de Dortmund,20,2000,4.3,271,250,21,1,2,0,23,2,18,11,4,0,222,0,6,Matches
589,Alex Sandro,br BRA,DF,it Juventus,29,1991,5.3,401,351,47,8,1,0,17,39,0,0,0,0,334,3,7,Matches
590,Leroy Sané,de GER,"FW,MF",de Bayern Munich,24,1996,6.4,240,232,7,2,1,1,12,3,2,1,1,0,186,1,3,Matches
591,Morgan Sanson,fr FRA,MF,fr Marseille,25,1994,4.1,138,135,1,0,0,2,5,1,0,0,0,0,103,2,2,Matches
592,Douglas Santos,br BRA,DF,ru Zenit,26,1994,4.4,257,199,55,10,0,0,21,34,11,6,3,0,182,3,9,Matches
593,Zaidu Sanusi,ng NGA,DF,pt Porto,23,1997,9.6,351,260,91,9,0,0,19,82,0,0,0,0,250,0,4,Matches
594,Pablo Sarabia,es ESP,"FW,MF",fr Paris S-G,28,1992,1.6,72,70,2,0,1,0,4,2,0,0,0,0,56,0,2,Matches
595,Bouna Sarr,sn SEN,DF,de Bayern Munich,28,1992,2.1,176,155,21,2,0,0,15,19,0,0,0,0,148,0,2,Matches
596,Malang Sarr,fr FRA,DF,pt Porto,21,1999,4.7,166,149,17,12,0,2,0,5,0,0,0,0,143,0,1,Matches
597,Stefan Savić,me MNE,DF,es Atlético Madrid,29,1991,7.9,334,326,7,5,0,6,0,2,0,0,0,0,276,1,3,Matches
598,Alexander Scholz,dk DEN,DF,dk Midtjylland,27,1992,6.0,310,288,20,18,2,1,1,2,0,0,0,0,262,2,0,Matches
599,Siebe Schrijvers,be BEL,"MF,FW",be Club Brugge,24,1996,0.3,24,21,3,1,0,0,1,2,0,0,0,0,19,0,1,Matches
600,Nico Schulz,de GER,"DF,FW",de Dortmund,27,1993,2.3,115,101,14,1,0,0,5,13,0,0,0,0,91,0,2,Matches
601,Perr Schuurs,nl NED,DF,nl Ajax,20,1999,5.6,355,347,8,7,0,0,0,1,0,0,0,0,290,0,3,Matches
602,Rúben Semedo,pt POR,DF,gr Olympiacos,26,1994,5.9,315,304,10,10,0,3,0,0,0,0,0,0,272,1,3,Matches
603,Stefano Sensi,it ITA,MF,it Inter,24,1995,0.1,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
604,Artem Shabanov,ua UKR,DF,ua Dynamo Kyiv,28,1992,1.0,47,41,6,3,0,0,2,3,0,0,0,0,41,0,2,Matches
605,Daniil Shamkin,ru RUS,MF,ru Zenit,18,2002,0.4,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0,Matches
606,Mykola Shaparenko,ua UKR,MF,ua Dynamo Kyiv,21,1998,4.7,255,237,18,10,0,9,5,2,6,0,2,0,232,0,2,Matches
607,Xherdan Shaqiri,ch SUI,"MF,FW",eng Liverpool,28,1991,1.8,96,90,5,0,0,1,5,0,4,1,2,0,69,1,1,Matches
608,Luke Shaw,eng ENG,DF,eng Manchester Utd,25,1995,3.7,279,237,42,12,0,3,22,26,4,0,3,0,218,0,9,Matches
609,Volodymyr Shepelyev,ua UKR,MF,ua Dynamo Kyiv,23,1997,2.9,124,121,3,3,0,1,0,0,0,0,0,0,113,0,1,Matches
610,Dávid Sigér,hu HUN,MF,hu Ferencváros,29,1990,4.3,154,150,4,3,0,4,0,1,0,0,0,0,130,0,3,Matches
611,Bernardo Silva,pt POR,"MF,FW",eng Manchester City,25,1994,10.3,535,511,23,5,0,3,8,7,9,0,0,0,462,1,9,Matches
612,Thiago Silva,br BRA,DF,eng Chelsea,35,1984,6.3,354,340,12,11,0,1,0,0,1,0,0,0,322,2,2,Matches
613,Aleksandr Silyanov,ru RUS,MF,ru Loko Moscow,19,2001,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
614,Pione Sisto,dk DEN,"MF,FW",dk Midtjylland,25,1995,3.8,132,118,14,4,0,1,2,0,1,0,0,0,105,0,4,Matches
615,Milan Škriniar,sk SVK,DF,it Inter,25,1995,3.0,226,214,11,7,0,2,2,3,0,0,0,0,207,1,0,Matches
616,Martin Škrtel,sk SVK,DF,tr Başakşehir,35,1984,4.5,218,211,7,6,0,2,0,1,0,0,0,0,186,0,2,Matches
617,Igor Smolnikov,ru RUS,"DF,MF",ru Krasnodar,31,1988,5.0,197,159,37,4,0,1,9,33,0,0,0,0,153,1,6,Matches
618,Fyodor Smolov,ru RUS,"FW,MF",ru Loko Moscow,30,1990,2.2,68,62,6,0,0,2,2,0,0,0,0,0,47,0,2,Matches
619,Eduard Sobol,ua UKR,"DF,FW",be Club Brugge,25,1995,3.5,222,182,40,3,0,1,14,37,0,0,0,0,181,0,5,Matches
620,Manor Solomon,il ISR,"MF,FW",ua Shakhtar,21,1999,4.1,128,122,6,2,0,1,4,0,4,1,1,0,118,0,0,Matches
621,Somália,br BRA,MF,hu Ferencváros,31,1988,5.2,187,182,4,2,2,0,0,1,0,0,0,0,160,1,2,Matches
622,Yann Sommer,ch SUI,GK,de Gladbach,31,1988,8.0,343,285,57,8,0,3,0,0,0,0,0,0,277,1,0,Matches
623,Brandon Soppy,fr FRA,DF,fr Rennes,18,2002,1.8,61,56,5,1,0,0,2,4,0,0,0,0,42,0,2,Matches
624,Yegor Sorokin,ru RUS,DF,ru Krasnodar,24,1995,1.7,78,75,3,3,0,3,1,0,0,0,0,0,60,0,1,Matches
625,Hillel Soudani,dz ALG,"FW,MF",gr Olympiacos,32,1987,0.4,12,11,1,0,0,0,0,1,0,0,0,0,10,0,1,Matches
626,Eduard Spertsyan,am ARM,"FW,MF",ru Krasnodar,20,2000,0.4,15,15,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
627,Marco Sportiello,it ITA,GK,it Atalanta,28,1992,5.0,116,78,37,8,0,0,0,0,0,0,0,0,92,1,0,Matches
628,Cican Stankovic,at AUT,GK,at RB Salzburg,27,1992,6.0,125,80,45,14,0,0,0,0,0,0,0,0,96,0,0,Matches
629,Zack Steffen,us USA,GK,eng Manchester City,25,1995,1.0,25,19,6,1,0,0,0,0,0,0,0,0,23,0,0,Matches
630,Taras Stepanenko,ua UKR,"MF,DF",ua Shakhtar,30,1989,3.2,180,174,5,5,0,1,0,0,0,0,0,0,158,1,0,Matches
631,Raheem Sterling,eng ENG,FW,eng Manchester City,25,1994,7.2,243,240,2,1,1,0,4,1,0,0,0,0,201,1,8,Matches
632,Angelo Stiller,de GER,"MF,FW",de Bayern Munich,19,2001,0.2,26,26,0,0,0,1,0,0,0,0,0,0,24,0,1,Matches
633,Lars Stindl,de GER,"MF,FW",de Gladbach,31,1988,5.9,262,242,19,7,2,1,11,0,8,5,3,0,205,1,5,Matches
634,John Stones,eng ENG,DF,eng Manchester City,26,1994,8.9,675,667,8,7,0,3,0,1,0,0,0,0,636,0,2,Matches
635,Thomas Strakosha,al ALB,GK,it Lazio,25,1995,1.0,19,10,8,0,0,0,0,0,0,0,0,0,11,1,0,Matches
636,Kevin Strootman,nl NED,MF,fr Marseille,30,1990,0.3,26,25,1,0,0,0,0,1,0,0,0,0,24,0,0,Matches
637,Luis Suárez,uy URU,FW,es Atlético Madrid,33,1987,5.1,125,117,8,0,0,1,3,0,0,0,0,0,86,0,0,Matches
638,Luka Sučić,hr CRO,"MF,FW",at RB Salzburg,17,2002,0.5,29,27,2,1,0,0,1,0,1,1,0,0,25,0,1,Matches
639,Heorhiy Sudakov,ua UKR,FW,ua Shakhtar,17,2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
640,Niklas Süle,de GER,DF,de Bayern Munich,24,1995,6.0,464,438,25,19,0,5,2,6,0,0,0,0,425,1,0,Matches
641,Magomed-Shapi Suleymanov,ru RUS,"FW,MF",ru Krasnodar,20,1999,2.3,94,85,9,4,0,0,7,2,3,0,1,0,72,0,5,Matches
642,Vladyslav Supriaha,ua UKR,FW,ua Dynamo Kyiv,20,2000,3.4,55,46,9,0,0,0,0,0,0,0,0,0,45,0,0,Matches
643,Suso,es ESP,FW,es Sevilla,26,1993,3.1,141,130,11,3,0,2,21,1,7,4,1,0,98,0,6,Matches
644,Aleksei Sutormin,ru RUS,DF,ru Zenit,26,1994,2.7,182,146,34,6,0,3,6,28,0,0,0,0,157,2,2,Matches
645,Erik Sviatchenko,dk DEN,DF,dk Midtjylland,28,1991,5.0,223,216,6,4,0,2,0,2,0,0,0,0,165,1,2,Matches
646,Serhiy Sydorchuk,ua UKR,MF,ua Dynamo Kyiv,29,1991,3.9,239,233,6,6,0,3,0,0,0,0,0,0,213,0,1,Matches
647,Wojciech Szczęsny,pl POL,GK,it Juventus,30,1990,7.3,172,127,45,6,0,1,0,0,0,0,0,0,159,0,0,Matches
648,Dominik Szoboszlai,hu HUN,"MF,FW",at RB Salzburg,19,2000,5.6,263,198,65,21,1,3,45,9,35,16,16,0,178,0,8,Matches
649,Alexander Sørloth,no NOR,"MF,FW",de RB Leipzig,24,1995,1.3,30,25,5,1,0,1,2,1,0,0,0,0,26,0,1,Matches
650,Dušan Tadić,rs SRB,"FW,MF",nl Ajax,31,1988,6.0,262,221,36,8,3,0,28,2,21,4,6,0,183,5,7,Matches
651,Nicolás Tagliafico,ar ARG,DF,nl Ajax,27,1992,5.7,301,255,45,3,0,1,12,42,0,0,0,0,216,1,6,Matches
652,Taison,br BRA,FW,ua Shakhtar,32,1988,3.1,131,125,6,1,0,2,0,0,0,0,0,0,114,0,4,Matches
653,Flavien Tait,fr FRA,MF,fr Rennes,27,1993,0.5,34,31,3,0,0,0,3,0,3,2,1,0,29,0,1,Matches
654,Mehdi Taremi,ir IRN,FW,pt Porto,28,1992,2.2,32,29,3,0,0,0,0,1,0,0,0,0,24,0,2,Matches
655,Mahmut Tekdemir,tr TUR,MF,tr Başakşehir,32,1988,2.0,117,112,5,3,0,0,1,2,0,0,0,0,104,0,2,Matches
656,Alex Telles,br BRA,DF,eng Manchester Utd,27,1992,3.2,168,119,48,9,0,1,33,26,13,6,7,0,111,1,8,Matches
657,Marc-André ter Stegen,de GER,GK,es Barcelona,28,1992,5.0,127,95,32,3,0,0,0,0,0,0,0,0,116,0,0,Matches
658,Martin Terrier,fr FRA,"FW,MF",fr Rennes,23,1997,2.7,60,60,0,0,0,1,1,0,0,0,0,0,43,0,4,Matches
659,Tetê,br BRA,"MF,FW",ua Shakhtar,20,2000,5.7,139,132,7,3,0,2,8,0,4,3,0,0,109,0,8,Matches
660,Florian Thauvin,fr FRA,"FW,MF",fr Marseille,27,1993,5.3,196,170,23,8,0,0,23,4,6,2,3,0,136,3,2,Matches
661,Marcus Thuram,fr FRA,FW,de Gladbach,22,1997,6.6,177,175,1,0,1,0,3,0,0,0,0,0,139,1,5,Matches
662,Steffen Tigges,de GER,FW,de Dortmund,22,1998,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
663,Jurriën Timber,nl NED,DF,nl Ajax,19,2001,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
664,Corentin Tolisso,fr FRA,MF,de Bayern Munich,25,1994,2.8,173,165,7,5,0,5,2,0,0,0,0,0,147,1,5,Matches
665,Rafael Tolói,it ITA,DF,it Atalanta,29,1990,6.9,315,299,14,9,1,2,2,5,0,0,0,0,246,2,6,Matches
666,Mehmet Topal,tr TUR,"MF,DF",tr Başakşehir,34,1986,2.5,91,83,8,7,0,0,1,1,0,0,0,0,79,0,1,Matches
667,Lucas Torreira,uy URU,MF,es Atlético Madrid,24,1996,0.5,47,44,3,2,0,0,0,1,0,0,0,0,41,0,1,Matches
668,Ferrán Torres,es ESP,FW,eng Manchester City,20,2000,4.0,69,65,4,0,0,1,1,0,0,0,0,0,55,0,1,Matches
669,Óliver Torres,es ESP,"MF,FW",es Sevilla,25,1994,3.1,218,205,12,2,0,8,11,1,8,0,0,0,185,1,3,Matches
670,Hamari Traoré,ml MLI,DF,fr Rennes,28,1992,6.0,394,310,82,7,0,6,23,75,0,0,0,0,292,2,7,Matches
671,Ibrahima Traoré,gn GUI,FW,de Gladbach,32,1988,0.3,10,10,0,0,0,0,1,0,0,0,0,0,7,0,0,Matches
672,Francisco Trincão,pt POR,FW,es Barcelona,20,1999,3.7,199,195,3,0,1,2,4,3,0,0,0,0,160,1,4,Matches
673,Kieran Trippier,eng ENG,"DF,FW",es Atlético Madrid,29,1990,6.8,473,380,91,4,0,2,34,78,9,1,8,0,360,2,12,Matches
674,Anatolii Trubin,ua UKR,GK,ua Shakhtar,18,2001,5.0,214,133,81,29,0,0,0,0,0,0,0,0,131,0,0,Matches
675,Adrien Truffert,fr FRA,DF,fr Rennes,18,2001,2.7,191,167,23,3,0,1,13,20,0,0,0,0,145,1,6,Matches
676,Kostas Tsimikas,gr GRE,DF,eng Liverpool,24,1996,1.4,99,84,15,3,0,0,10,11,1,0,1,0,71,0,1,Matches
677,Viktor Tsyhankov,ua UKR,"MF,FW",ua Dynamo Kyiv,22,1997,4.7,156,143,13,4,1,1,15,2,7,2,0,0,107,0,2,Matches
678,Axel Tuanzebe,cd COD,DF,eng Manchester Utd,22,1997,2.3,81,76,5,3,0,1,0,2,0,0,0,0,72,0,0,Matches
679,Deniz Turuc,tr TUR,"MF,FW",tr Başakşehir,27,1993,5.8,247,213,34,9,0,0,30,12,13,4,3,0,180,0,15,Matches
680,Andreas Ulmer,at AUT,DF,at RB Salzburg,34,1985,6.0,273,234,38,7,0,1,20,29,2,0,2,0,188,1,2,Matches
681,Samuel Umtiti,fr FRA,DF,es Barcelona,26,1993,0.4,25,25,0,0,0,0,0,0,0,0,0,0,25,0,0,Matches
682,Dayot Upamecano,fr FRA,DF,de RB Leipzig,21,1998,6.7,541,522,16,16,0,5,0,0,0,0,0,0,453,3,4,Matches
683,Mateus Uribe,co COL,MF,pt Porto,29,1991,8.3,252,240,9,7,0,1,3,0,2,2,0,0,205,3,3,Matches
684,Daniil Utkin,ru RUS,"MF,FW",ru Krasnodar,20,1999,2.5,61,59,2,1,1,0,0,0,0,0,0,0,46,0,1,Matches
685,Myrto Uzuni,al ALB,"MF,FW",hu Ferencváros,25,1995,2.7,75,64,11,4,0,1,8,0,7,6,0,0,55,0,0,Matches
686,Tomáš Vaclík,cz CZE,GK,es Sevilla,31,1989,2.0,44,32,12,4,0,0,0,0,0,0,0,0,33,0,0,Matches
687,Mathieu Valbuena,fr FRA,"FW,MF",gr Olympiacos,35,1984,2.8,185,157,25,8,0,3,25,3,11,6,4,0,144,3,2,Matches
688,Albert Vallci,at AUT,DF,at RB Salzburg,25,1995,1.0,43,31,12,0,1,0,2,12,0,0,0,0,32,0,0,Matches
689,Federico Valverde,uy URU,"MF,DF",es Real Madrid,22,1998,5.4,310,293,16,3,0,1,8,13,0,0,0,0,259,1,6,Matches
690,Thomas Van den Keybus,be BEL,DF,be Club Brugge,19,2001,0.0,4,3,1,1,0,0,0,0,0,0,0,0,3,0,0,Matches
691,Ignace Van Der Brempt,be BEL,DF,be Club Brugge,18,2002,0.1,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0,Matches
692,Hans Vanaken,be BEL,MF,be Club Brugge,27,1992,5.9,421,391,27,8,0,21,4,10,0,0,0,0,356,3,8,Matches
693,Raphaël Varane,fr FRA,DF,es Real Madrid,27,1993,9.0,664,648,15,14,0,13,1,1,0,0,0,0,598,1,9,Matches
694,Franco Vázquez,ar ARG,"FW,MF",es Sevilla,31,1989,1.0,47,47,0,0,0,1,2,0,0,0,0,0,32,0,1,Matches
695,Lucas Vázquez,es ESP,"DF,FW",es Real Madrid,29,1991,8.0,661,592,68,3,0,13,33,65,0,0,0,0,572,1,9,Matches
696,Benjamin Verbič,si SVN,FW,ua Dynamo Kyiv,26,1993,3.2,64,53,10,0,0,0,0,0,0,0,0,0,48,1,3,Matches
697,Marco Verratti,it ITA,"MF,FW",fr Paris S-G,27,1992,5.6,432,402,29,15,1,1,1,12,2,1,0,0,397,1,6,Matches
698,Lasse Vibe,dk DEN,"FW,MF",dk Midtjylland,33,1987,0.5,16,15,1,0,0,0,0,0,0,0,0,0,8,0,0,Matches
699,Arturo Vidal,cl CHI,MF,it Inter,33,1987,3.2,158,153,5,3,1,1,1,2,0,0,0,0,138,0,2,Matches
700,Fabio Vieira,pt POR,MF,pt Porto,20,2000,1.8,66,62,3,2,0,2,5,0,1,1,0,0,55,1,0,Matches
701,Tonny Vilhena,nl NED,MF,ru Krasnodar,25,1995,4.3,151,127,22,14,0,2,11,2,6,0,5,0,113,2,4,Matches
702,Rúben Vinagre,pt POR,"DF,FW",gr Olympiacos,21,1999,0.2,16,12,4,0,0,0,1,4,0,0,0,0,11,0,1,Matches
703,Edin Višća,ba BIH,MF,tr Başakşehir,30,1990,4.7,238,224,12,6,1,7,21,2,4,2,0,0,147,2,7,Matches
704,Vitão,br BRA,DF,ua Shakhtar,20,2000,1.4,70,68,2,2,0,3,0,0,0,0,0,0,54,0,1,Matches
705,Vitolo,es ESP,"MF,DF",es Atlético Madrid,30,1989,0.3,19,19,0,0,0,0,0,0,0,0,0,0,12,0,2,Matches
706,Bohdan Viunnyk,ua UKR,MF,ua Shakhtar,18,2002,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
707,Ruud Vormer,nl NED,MF,be Club Brugge,32,1988,5.7,312,269,43,16,0,4,35,6,21,11,6,0,250,0,3,Matches
708,Stefan de Vrij,nl NED,DF,it Inter,28,1992,6.0,414,408,6,5,0,2,0,1,0,0,0,0,395,0,1,Matches
709,Marious Vrousai,gr GRE,"FW,DF",gr Olympiacos,22,1998,2.1,72,70,2,1,0,2,1,1,0,0,0,0,55,0,1,Matches
710,Kyle Walker,eng ENG,DF,eng Manchester City,30,1990,10.9,848,762,86,15,0,11,6,71,0,0,0,0,743,0,15,Matches
711,Aaron Wan-Bissaka,eng ENG,DF,eng Manchester Utd,22,1997,5.2,260,219,40,3,0,0,3,37,0,0,0,0,206,1,3,Matches
712,Wanderson,br BRA,"FW,MF",ru Krasnodar,25,1994,2.3,92,88,3,1,0,1,4,1,1,0,0,0,64,1,1,Matches
713,Wendel,br BRA,"MF,FW",ru Zenit,22,1997,1.6,85,82,3,2,0,1,1,1,0,0,0,0,80,0,2,Matches
714,Oscar Wendt,se SWE,DF,de Gladbach,34,1985,2.4,127,97,30,3,0,0,9,27,0,0,0,0,101,0,7,Matches
715,Timo Werner,de GER,FW,eng Chelsea,24,1996,9.0,244,233,11,0,0,1,9,3,1,0,0,0,184,0,7,Matches
716,Georginio Wijnaldum,nl NED,MF,eng Liverpool,29,1990,8.0,377,359,17,12,0,0,0,4,0,0,0,0,341,1,2,Matches
717,Brandon Williams,eng ENG,DF,eng Manchester Utd,19,2000,0.7,30,28,2,0,0,0,1,2,0,0,0,0,25,0,1,Matches
718,Neco Williams,wls WAL,DF,eng Liverpool,19,2001,2.1,144,117,25,1,0,3,6,23,1,0,0,0,111,2,3,Matches
719,Rhys Williams,eng ENG,DF,eng Liverpool,19,2001,3.7,230,228,2,2,0,1,0,0,0,0,0,0,200,0,1,Matches
720,Axel Witsel,be BEL,"MF,DF",de Dortmund,31,1989,4.0,340,332,8,5,0,4,0,3,0,0,0,0,320,0,1,Matches
721,Maximilian Wöber,at AUT,DF,at RB Salzburg,22,1998,5.7,317,306,10,8,0,1,2,2,0,0,0,0,231,1,6,Matches
722,Hannes Wolf,at AUT,"MF,FW",de Gladbach,21,1999,0.9,31,29,1,0,0,0,0,1,0,0,0,0,23,1,2,Matches
723,Ashley Young,eng ENG,DF,it Inter,35,1985,4.6,207,177,30,3,0,2,18,21,6,4,0,0,153,0,5,Matches
724,Illia Zabarnyi,ua UKR,DF,ua Dynamo Kyiv,17,2002,6.0,316,308,7,7,0,2,0,0,0,0,0,0,282,1,0,Matches
725,Dan-Axel Zagadou,fr FRA,DF,de Dortmund,21,1999,0.2,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
726,Denis Zakaria,ch SUI,"MF,DF",de Gladbach,23,1996,3.2,116,114,2,1,0,0,1,1,0,0,0,0,107,0,0,Matches
727,Duván Zapata,co COL,FW,it Atalanta,29,1991,5.8,185,168,17,2,0,1,10,1,0,0,0,0,116,0,11,Matches
728,Rifat Zhemaletdinov,ru RUS,"MF,FW",ru Loko Moscow,23,1996,1.2,28,28,0,0,0,0,2,0,0,0,0,0,17,0,2,Matches
729,Yuri Zhirkov,ru RUS,"MF,DF",ru Zenit,36,1983,1.8,94,88,6,0,0,0,7,6,0,0,0,0,76,0,4,Matches
730,Dmitri Zhivoglyadov,ru RUS,DF,ru Loko Moscow,26,1994,5.9,218,160,54,4,0,3,15,50,0,0,0,0,156,4,10,Matches
731,Oleksandr Zinchenko,ua UKR,DF,eng Manchester City,23,1996,6.5,667,607,60,6,0,1,23,53,1,0,0,0,585,0,9,Matches
732,Joshua Zirkzee,nl NED,FW,de Bayern Munich,19,2001,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
733,Hakim Ziyech,ma MAR,"FW,MF",eng Chelsea,27,1993,3.9,209,197,11,2,2,5,11,1,8,3,3,0,155,1,8,Matches
734,Kurt Zouma,fr FRA,DF,eng Chelsea,25,1994,5.0,378,372,6,5,0,2,0,1,0,0,0,0,330,0,1,Matches
735,Oleksandr Zubkov,ua UKR,"FW,MF",hu Ferencváros,23,1996,4.3,121,110,9,0,1,2,7,4,5,3,1,0,86,2,4,Matches
736,Martin Ødegaard,no NOR,MF,es Real Madrid,21,1998,1.5,85,78,6,1,0,0,6,0,5,1,4,0,74,1,0,Matches
