Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_npG-xG,Matches
241,Péter Gulácsi,hu HUN,GK,de RB Leipzig,30,1990,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
242,Fredrik Gulbrandsen,no NOR,FW,tr Başakşehir,27,1992,2.3,0,3,1,33.3,1.32,0.44,0.00,0.00,15.6,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
243,İlkay Gündoğan,de GER,MF,eng Manchester City,29,1990,10.8,3,12,4,33.3,1.11,0.37,0.25,0.75,19.2,1,0,0,1.6,1.6,0.13,+1.4,+1.4,Matches
244,Mert Günok,tr TUR,GK,tr Başakşehir,31,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
245,Erling Haaland,no NOR,FW,de Dortmund,20,2000,7.8,10,25,16,64.0,3.20,2.05,0.36,0.56,15.0,0,1,1,6.0,5.2,0.23,+4.0,+3.8,Matches
246,Munir El Haddadi,ma MAR,"FW,MF",es Sevilla,24,1995,3.3,1,14,3,21.4,4.29,0.92,0.07,0.33,16.6,0,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
247,Amadou Haidara,ml MLI,"MF,DF",de RB Leipzig,22,1998,4.7,1,7,4,57.1,1.48,0.85,0.14,0.25,15.4,0,0,0,1.0,1.0,0.14,0.0,0.0,Matches
248,Achraf Hakimi,ma MAR,"DF,MF",it Inter,21,1998,4.0,0,1,0,0.0,0.25,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
249,Marcel Halstenberg,de GER,DF,de RB Leipzig,28,1991,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
250,Samir Handanović,si SVN,GK,it Inter,36,1984,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
251,Jesper Hansen,dk DEN,GK,dk Midtjylland,35,1985,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
252,Denys Harmash,ua UKR,"MF,FW",ua Dynamo Kyiv,30,1990,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
253,Hans Hateboer,nl NED,DF,it Atalanta,26,1994,5.9,0,2,1,50.0,0.34,0.17,0.00,0.00,12.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
254,Kai Havertz,de GER,"MF,FW",eng Chelsea,21,1999,8.7,1,13,3,23.1,1.49,0.34,0.08,0.33,14.1,1,0,0,3.0,3.0,0.23,-2.0,-2.0,Matches
255,Eden Hazard,be BEL,FW,es Real Madrid,29,1991,3.0,1,4,2,50.0,1.31,0.66,0.00,0.00,20.5,0,1,1,1.3,0.5,0.12,-0.3,-0.5,Matches
256,Thorgan Hazard,be BEL,"FW,MF",de Dortmund,27,1993,4.9,1,12,7,58.3,2.44,1.43,0.08,0.14,17.4,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
257,Hwang Hee-chan,kr KOR,FW,de RB Leipzig,24,1996,1.0,0,2,0,0.0,1.91,0.00,0.00,,20.5,0,0,0,0.4,0.4,0.22,-0.4,-0.4,Matches
258,Marcel Heister,de GER,DF,hu Ferencváros,28,1992,4.3,0,3,0,0.0,0.70,0.00,0.00,,28.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
259,Dean Henderson,eng ENG,GK,eng Manchester Utd,23,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
260,Jordan Henderson,eng ENG,"MF,DF",eng Liverpool,30,1990,4.0,0,3,0,0.0,0.74,0.00,0.00,,25.6,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
261,Benjamin Henrichs,de GER,"DF,FW",de RB Leipzig,23,1997,1.3,0,2,0,0.0,1.57,0.00,0.00,,14.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
262,Dalbert Henrique,br BRA,"DF,FW",fr Rennes,26,1993,2.5,0,2,1,50.0,0.81,0.40,0.00,0.00,17.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
263,Luis Henrique,br BRA,"FW,MF",fr Marseille,18,2001,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
264,Mario Hermoso,es ESP,DF,es Atlético Madrid,25,1995,3.9,1,2,1,50.0,0.52,0.26,0.50,1.00,6.8,0,0,0,0.6,0.6,0.28,+0.4,+0.4,Matches
265,Lucas Hernández,fr FRA,DF,de Bayern Munich,24,1996,7.7,1,9,2,22.2,1.16,0.26,0.11,0.50,22.4,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
266,Ander Herrera,es ESP,MF,fr Paris S-G,30,1989,6.0,0,7,0,0.0,1.17,0.00,0.00,,20.2,0,0,0,0.3,0.2,0.03,-0.3,-0.2,Matches
267,Héctor Herrera,mx MEX,MF,es Atlético Madrid,30,1990,3.3,0,5,0,0.0,1.51,0.00,0.00,,27.9,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
268,Patrick Herrmann,de GER,"FW,MF",de Gladbach,29,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
269,Marwin Hitz,ch SUI,GK,de Dortmund,32,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
270,Wesley Hoedt,nl NED,DF,it Lazio,26,1994,5.4,0,2,0,0.0,0.37,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
271,Jonas Hofmann,de GER,FW,de Gladbach,28,1992,4.8,1,3,2,66.7,0.63,0.42,0.33,0.50,18.4,0,0,0,0.5,0.5,0.15,+0.5,+0.5,Matches
272,José Holebas,gr GRE,DF,gr Olympiacos,36,1984,4.8,0,1,0,0.0,0.21,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
273,Ethan Horvath,us USA,GK,be Club Brugge,25,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
274,Callum Hudson-Odoi,eng ENG,"FW,DF",eng Chelsea,19,2000,3.8,2,7,3,42.9,1.86,0.80,0.29,0.67,16.7,0,0,0,0.9,0.9,0.13,+1.1,+1.1,Matches
275,Mats Hummels,de GER,DF,de Dortmund,31,1988,8.8,0,4,1,25.0,0.46,0.11,0.00,0.00,11.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
276,Adrien Hunou,fr FRA,"FW,MF",fr Rennes,26,1994,1.0,0,3,2,66.7,3.03,2.02,0.00,0.00,16.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
277,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,36,1983,0.4,0,1,1,100.0,2.25,2.25,0.00,0.00,8.8,0,0,0,0.3,0.3,0.30,-0.3,-0.3,Matches
278,Daniel Høegh,dk DEN,DF,dk Midtjylland,29,1991,1.0,0,1,0,0.0,1.00,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
279,Mauro Icardi,ar ARG,FW,fr Paris S-G,27,1993,2.7,0,3,0,0.0,1.12,0.00,0.00,,11.6,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches
280,Oussama Idrissi,ma MAR,"FW,DF",es Sevilla,24,1996,1.7,0,2,1,50.0,1.21,0.60,0.00,0.00,15.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
281,Odion Ighalo,ng NGA,DF,eng Manchester Utd,31,1989,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
282,Vladislav Ignatyev,ru RUS,"MF,FW",ru Loko Moscow,33,1987,4.3,0,2,1,50.0,0.46,0.23,0.00,0.00,15.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
283,Josip Iličić,si SVN,"FW,MF",it Atalanta,32,1988,3.1,1,8,3,37.5,2.59,0.97,0.13,0.33,18.7,2,0,0,1.2,1.2,0.15,-0.2,-0.2,Matches
284,Ciro Immobile,it ITA,FW,it Lazio,30,1990,4.6,5,13,6,46.2,2.83,1.30,0.15,0.33,18.7,0,3,3,4.0,1.6,0.12,+1.0,+0.4,Matches
285,Nikita Iosifov,ru RUS,MF,ru Loko Moscow,19,2001,0.2,0,1,1,100.0,6.00,6.00,0.00,0.00,15.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
286,Isael,br BRA,"FW,MF",hu Ferencváros,32,1988,4.0,0,6,1,16.7,1.49,0.25,0.00,0.00,18.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
287,Gustav Isaksen,dk DEN,"MF,FW",dk Midtjylland,19,2001,0.5,0,2,1,50.0,3.91,1.96,0.00,0.00,17.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
288,Isco,es ESP,"FW,MF",es Real Madrid,28,1992,1.1,0,2,0,0.0,1.84,0.00,0.00,,18.1,1,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
289,Daniel James,wls WAL,FW,eng Manchester Utd,22,1997,0.4,1,1,1,100.0,2.57,2.57,1.00,1.00,11.3,0,0,0,0.4,0.4,0.40,+0.6,+0.6,Matches
290,Manjrekar James,ca CAN,DF,dk Midtjylland,26,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
291,Reece James,eng ENG,DF,eng Chelsea,20,1999,6.3,0,4,0,0.0,0.63,0.00,0.00,,26.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
292,Tony Jantschke,de GER,DF,de Gladbach,30,1990,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
293,Gabriel Jesus,br BRA,FW,eng Manchester City,23,1997,3.0,2,9,4,44.4,3.00,1.33,0.22,0.50,11.4,0,0,0,1.7,1.7,0.19,+0.3,+0.3,Matches
294,Curtis Jones,eng ENG,MF,eng Liverpool,19,2001,4.5,1,6,4,66.7,1.33,0.89,0.17,0.25,18.1,0,0,0,0.7,0.7,0.12,+0.3,+0.3,Matches
295,Frenkie de Jong,nl NED,"MF,DF",es Barcelona,23,1997,6.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
296,Luuk de Jong,nl NED,FW,es Sevilla,29,1990,4.2,2,12,6,50.0,2.86,1.43,0.17,0.33,10.2,0,0,0,1.8,1.8,0.15,+0.2,+0.2,Matches
297,Joan Jordán,es ESP,MF,es Sevilla,26,1994,4.5,0,7,1,14.3,1.56,0.22,0.00,0.00,17.9,0,0,0,0.8,0.8,0.11,-0.8,-0.8,Matches
298,Jorginho,it ITA,MF,eng Chelsea,28,1991,11.4,1,1,0,0.0,0.09,0.00,0.00,,52.9,0,1,2,1.6,0.0,0.03,-0.6,0.0,Matches
299,Diogo Jota,pt POR,FW,eng Liverpool,23,1996,6.0,4,18,10,55.6,3.01,1.67,0.22,0.40,11.3,0,0,0,3.9,3.9,0.22,+0.1,+0.1,Matches
300,Luka Jović,rs SRB,FW,es Real Madrid,22,1997,0.6,0,2,1,50.0,3.10,1.55,0.00,0.00,14.6,0,0,0,0.3,0.3,0.17,-0.3,-0.3,Matches
301,Vinicius Júnior,br BRA,FW,es Real Madrid,20,2000,7.0,3,17,5,29.4,2.41,0.71,0.18,0.60,14.7,0,0,0,2.5,2.5,0.15,+0.5,+0.5,Matches
302,Zlatko Junuzović,at AUT,MF,at RB Salzburg,32,1987,5.1,1,5,2,40.0,0.98,0.39,0.20,0.50,21.1,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
303,Sory Kaba,gn GUI,FW,dk Midtjylland,25,1995,5.1,0,8,0,0.0,1.58,0.00,0.00,,10.9,0,0,0,1.1,1.1,0.13,-1.1,-1.1,Matches
304,Ozan Kabak,tr TUR,DF,eng Liverpool,20,2000,3.5,0,1,0,0.0,0.28,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
305,İrfan Kahveci,tr TUR,MF,tr Başakşehir,25,1995,5.4,3,13,4,30.8,2.41,0.74,0.23,0.75,20.8,1,0,0,0.6,0.6,0.05,+2.4,+2.4,Matches
306,François Kamano,gn GUI,MF,ru Loko Moscow,24,1996,2.0,0,2,0,0.0,1.01,0.00,0.00,,27.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
307,Boubacar Kamara,fr FRA,MF,fr Marseille,20,1999,4.3,0,3,0,0.0,0.70,0.00,0.00,,24.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
308,Ruslan Kambolov,ru RUS,MF,ru Krasnodar,30,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
309,Kevin Kampl,si SVN,MF,de RB Leipzig,29,1990,4.1,0,3,1,33.3,0.73,0.24,0.00,0.00,25.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
310,N'Golo Kanté,fr FRA,MF,eng Chelsea,29,1991,7.9,0,2,0,0.0,0.25,0.00,0.00,,9.3,0,0,0,0.6,0.6,0.28,-0.6,-0.6,Matches
311,Emre Kaplan,tr TUR,DF,tr Başakşehir,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
312,Oleksandr Karavayev,ua UKR,DF,ua Dynamo Kyiv,28,1992,2.5,0,1,1,100.0,0.40,0.40,0.00,0.00,13.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
313,Vyacheslav Karavayev,ru RUS,DF,ru Zenit,25,1995,3.1,0,3,1,33.3,0.96,0.32,0.00,0.00,21.0,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
314,Moise Kean,it ITA,FW,fr Paris S-G,20,2000,4.9,3,11,5,45.5,2.24,1.02,0.27,0.60,14.4,0,0,0,1.2,1.2,0.11,+1.8,+1.8,Matches
315,Tomasz Kędziora,pl POL,DF,ua Dynamo Kyiv,26,1994,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,11.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
316,Thilo Kehrer,de GER,"DF,FW",fr Paris S-G,23,1996,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
317,Naby Keïta,gn GUI,MF,eng Liverpool,25,1995,1.6,0,1,1,100.0,0.62,0.62,0.00,0.00,18.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
318,Caoimhín Kelleher,ie IRL,GK,eng Liverpool,21,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
319,Mikhail Kerzhakov,ru RUS,GK,ru Zenit,33,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
320,Ihor Kharatin,ua UKR,MF,hu Ferencváros,25,1995,3.6,1,2,0,0.0,0.55,0.00,0.00,,19.8,0,1,1,0.9,0.1,0.07,+0.1,-0.1,Matches
321,Davit Khocholava,ge GEO,DF,ua Shakhtar,27,1993,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
322,Joshua Kimmich,de GER,MF,de Bayern Munich,25,1995,6.8,1,11,3,27.3,1.61,0.44,0.09,0.33,22.0,1,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
323,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,24,1995,10.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
324,Davy Klaassen,nl NED,MF,nl Ajax,27,1993,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,14.8,0,0,0,0.7,0.7,0.22,-0.7,-0.7,Matches
325,Sean Klaiber,sr SUR,DF,nl Ajax,26,1994,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
326,Lukas Klostermann,de GER,DF,de RB Leipzig,24,1996,2.0,0,2,0,0.0,1.00,0.00,0.00,,15.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
327,Justin Kluivert,nl NED,"MF,FW",de RB Leipzig,21,1999,1.7,1,3,1,33.3,1.81,0.60,0.33,1.00,15.7,0,0,0,0.6,0.6,0.20,+0.4,+0.4,Matches
328,Ansgar Knauff,de GER,FW,de Dortmund,18,2002,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
329,Sekou Koita,ml MLI,FW,at RB Salzburg,20,1999,4.5,0,9,3,33.3,1.99,0.66,0.00,0.00,14.4,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
330,Koka,eg EGY,FW,gr Olympiacos,27,1993,0.3,1,2,2,100.0,6.21,6.21,0.50,0.50,11.2,0,0,0,0.4,0.4,0.22,+0.6,+0.6,Matches
331,Koke,es ESP,MF,es Atlético Madrid,28,1992,7.4,0,9,1,11.1,1.22,0.14,0.00,0.00,22.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
332,Aleksandar Kolarov,rs SRB,DF,it Inter,34,1985,1.0,0,1,0,0.0,1.00,0.00,0.00,,23.0,1,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
333,Ibrahima Konaté,fr FRA,DF,de RB Leipzig,21,1999,5.3,0,3,1,33.3,0.57,0.19,0.00,0.00,8.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
334,Viktor Korniienko,ua UKR,DF,ua Shakhtar,21,1999,3.0,0,2,0,0.0,0.67,0.00,0.00,,30.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
335,Odilon Kossounou,ci CIV,DF,be Club Brugge,19,2001,5.0,0,1,0,0.0,0.20,0.00,0.00,,10.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
336,Billy Koumetio,fr FRA,DF,eng Liverpool,17,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
337,Jules Koundé,fr FRA,DF,es Sevilla,21,1998,5.7,1,9,5,55.6,1.57,0.87,0.11,0.20,15.3,0,0,0,0.9,0.9,0.11,+0.1,+0.1,Matches
338,Adnan Kovačević,ba BIH,DF,hu Ferencváros,26,1993,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
339,Mateo Kovačić,hr CRO,MF,eng Chelsea,26,1994,6.7,0,7,0,0.0,1.05,0.00,0.00,,25.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
340,Viktor Kovalenko,ua UKR,MF,ua Shakhtar,24,1996,2.4,0,2,0,0.0,0.82,0.00,0.00,,23.4,0,0,0,0.4,0.4,0.21,-0.4,-0.4,Matches
341,Bozhidar Kraev,bg BUL,"MF,FW",dk Midtjylland,23,1997,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
342,Christoph Kramer,de GER,MF,de Gladbach,29,1991,6.9,0,3,0,0.0,0.43,0.00,0.00,,16.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
343,Rasmus Kristensen,dk DEN,DF,at RB Salzburg,23,1997,5.0,0,4,0,0.0,0.80,0.00,0.00,,15.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
344,Michal Krmenčík,cz CZE,FW,be Club Brugge,27,1993,0.8,0,1,0,0.0,1.22,0.00,0.00,,54.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
345,Toni Kroos,de GER,MF,es Real Madrid,30,1990,10.7,0,14,5,35.7,1.31,0.47,0.00,0.00,26.7,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
346,Danil Krugovoy,ru RUS,"DF,MF",ru Zenit,22,1998,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
347,Grzegorz Krychowiak,pl POL,MF,ru Loko Moscow,30,1990,4.0,0,3,0,0.0,0.75,0.00,0.00,,28.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
348,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,29,1991,1.0,0,1,0,0.0,1.00,0.00,0.00,,12.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
349,Mohammed Kudus,gh GHA,FW,nl Ajax,19,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
350,Daniil Kulikov,ru RUS,MF,ru Loko Moscow,22,1998,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,17.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
351,Dejan Kulusevski,se SWE,"FW,MF",it Juventus,20,2000,3.0,0,6,2,33.3,2.01,0.67,0.00,0.00,15.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
352,Layvin Kurzawa,fr FRA,DF,fr Paris S-G,27,1992,4.2,0,4,2,50.0,0.95,0.48,0.00,0.00,16.2,0,0,0,0.8,0.8,0.19,-0.8,-0.8,Matches
353,Daler Kuzyaev,ru RUS,"MF,FW",ru Zenit,27,1993,4.9,0,1,1,100.0,0.20,0.20,0.00,0.00,15.9,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
354,Zakaria Labyad,ma MAR,MF,nl Ajax,27,1993,2.0,0,5,2,40.0,2.46,0.98,0.00,0.00,17.5,1,0,0,1.2,1.2,0.25,-1.2,-1.2,Matches
355,Aïssa Laïdouni,tn TUN,MF,hu Ferencváros,23,1996,2.5,0,3,1,33.3,1.22,0.41,0.00,0.00,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
356,Stefan Lainer,at AUT,DF,de Gladbach,27,1992,7.6,0,1,1,100.0,0.13,0.13,0.00,0.00,26.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
357,Sam Lammers,nl NED,FW,it Atalanta,23,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
358,Michael Lang,ch SUI,DF,de Gladbach,29,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
359,Noa Lang,nl NED,"MF,FW",be Club Brugge,21,1999,3.3,1,6,3,50.0,1.82,0.91,0.17,0.33,17.9,0,0,0,0.8,0.8,0.13,+0.2,+0.2,Matches
360,Aymeric Laporte,es ESP,DF,eng Manchester City,26,1994,3.1,0,1,0,0.0,0.32,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
361,Valentino Lazaro,at AUT,"FW,DF",de Gladbach,24,1996,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
362,Manuel Lazzari,it ITA,DF,it Lazio,26,1993,3.6,0,1,1,100.0,0.28,0.28,0.00,0.00,12.6,0,0,0,0.5,0.5,0.51,-0.5,-0.5,Matches
363,James Lea Siliki,cm CMR,"MF,FW",fr Rennes,24,1996,2.4,0,5,0,0.0,2.11,0.00,0.00,,15.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
364,Diogo Leite,pt POR,DF,pt Porto,21,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
365,Lucas Leiva,br BRA,MF,it Lazio,33,1987,3.9,0,2,0,0.0,0.51,0.00,0.00,,21.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
366,Thomas Lemar,fr FRA,"DF,MF",es Atlético Madrid,24,1995,2.1,0,1,0,0.0,0.47,0.00,0.00,,2.7,0,0,0,0.6,0.6,0.57,-0.6,-0.6,Matches
367,Clément Lenglet,fr FRA,DF,es Barcelona,25,1995,6.2,0,1,0,0.0,0.16,0.00,0.00,,8.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
368,Robert Lewandowski,pl POL,FW,de Bayern Munich,31,1988,5.7,5,21,8,38.1,3.69,1.41,0.14,0.38,16.2,4,2,2,4.6,3.0,0.14,+0.4,0.0,Matches
369,Bohdan Liedniev,ua UKR,MF,ua Dynamo Kyiv,22,1998,0.4,0,1,0,0.0,2.81,0.00,0.00,,21.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
370,Matthijs de Ligt,nl NED,DF,it Juventus,20,1999,4.5,0,2,0,0.0,0.44,0.00,0.00,,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
371,Victor Lindelöf,se SWE,DF,eng Manchester Utd,26,1994,4.4,0,2,1,50.0,0.46,0.23,0.00,0.00,16.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
372,Vitaly Lisakovich,by BLR,"MF,FW",ru Loko Moscow,22,1998,0.8,1,1,1,100.0,1.30,1.30,1.00,1.00,4.5,0,0,0,0.5,0.5,0.53,+0.5,+0.5,Matches
373,Marcos Llorente,es ESP,"MF,DF",es Atlético Madrid,25,1995,7.3,1,11,3,27.3,1.51,0.41,0.09,0.33,19.8,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
374,Renan Lodi,br BRA,DF,es Atlético Madrid,22,1998,4.2,0,2,2,100.0,0.47,0.47,0.00,0.00,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
375,Mamadou Loum,sn SEN,MF,pt Porto,23,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
376,Dejan Lovren,hr CRO,DF,ru Zenit,31,1989,4.3,0,4,1,25.0,0.94,0.23,0.00,0.00,24.4,1,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
377,Gergő Lovrencsics,hu HUN,DF,hu Ferencváros,31,1988,4.1,0,6,0,0.0,1.46,0.00,0.00,,25.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
378,José Luis Palomino,ar ARG,DF,it Atalanta,30,1990,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
379,Zé Luís,cv CPV,FW,ru Loko Moscow,29,1991,4.2,0,4,2,50.0,0.94,0.47,0.00,0.00,19.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
380,Romelu Lukaku,be BEL,FW,it Inter,27,1993,4.9,4,15,8,53.3,3.03,1.62,0.27,0.50,12.6,2,0,0,3.3,3.3,0.22,+0.7,+0.7,Matches
381,Senad Lulić,ba BIH,DF,it Lazio,34,1986,1.2,0,1,0,0.0,0.86,0.00,0.00,,20.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
382,Vitali Lystsov,ru RUS,DF,ru Loko Moscow,25,1995,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
383,Yann M'Vila,fr FRA,MF,gr Olympiacos,30,1990,5.9,0,2,0,0.0,0.34,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
384,Awer Mabil,au AUS,"FW,MF",dk Midtjylland,24,1995,5.0,1,7,4,57.1,1.40,0.80,0.00,0.00,20.2,1,1,1,1.4,0.6,0.08,-0.4,-0.6,Matches
385,Nicolas Madsen,dk DEN,"MF,FW",dk Midtjylland,20,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
