Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_G-PK,Per_90_Minutes_G+A-PK,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Matches
215,Kévin Gameiro,fr FRA,FW,es Valencia,31,1987,5,0,132,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,3,12,0.00,0.00,0.00,0.00,0.00,0.06,0.12,0.18,0.06,0.18,Matches
216,Ezequiel Garay,ar ARG,DF,es Valencia,31,1986,3,2,220,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
217,Ulisses Garcia,ch SUI,DF,ch Young Boys,22,1996,2,1,135,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,5,7,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches
218,Paulo Gazzaniga,ar ARG,GK,eng Tottenham,26,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
219,David de Gea,es ESP,GK,eng Manchester Utd,27,1990,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
220,Dennis Geiger,de GER,MF,de Hoffenheim,20,1998,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
221,Faouzi Ghoulam,dz ALG,DF,it Napoli,27,1991,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
222,Giorgos Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,3,0,51,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
223,Giannis Gianniotas,gr GRE,"FW,MF",gr AEK Athens,25,1993,2,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,Matches
224,Kamil Glik,pl POL,DF,fr Monaco,30,1988,5,5,435,4.8,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,3,0,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Matches
225,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,23,1995,7,5,445,4.9,0,1,1,0,0,0,1,0,1.0,1.0,1.6,2.7,24,10,51,0.00,0.20,0.20,0.00,0.20,0.21,0.33,0.54,0.21,0.54,Matches
226,Marko Gobeljić,rs SRB,DF,rs Red Star,25,1992,4,3,302,3.4,1,0,1,1,0,0,3,0,0.2,0.2,0.1,0.3,6,8,14,0.30,0.00,0.30,0.30,0.30,0.06,0.03,0.09,0.06,0.09,Matches
227,Diego Godín,uy URU,DF,es Atlético Madrid,32,1986,6,6,540,6.0,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,3,15,2,0.17,0.00,0.17,0.17,0.17,0.04,0.04,0.08,0.04,0.08,Matches
228,Benjamin Goller,de GER,MF,de Schalke 04,19,1999,1,1,58,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
229,Aleksandr Golovin,ru RUS,"FW,MF",fr Monaco,22,1996,3,3,228,2.5,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.4,14,11,10,0.00,0.39,0.39,0.00,0.39,0.04,0.09,0.14,0.04,0.14,Matches
230,Joe Gomez,eng ENG,DF,eng Liverpool,21,1997,9,5,527,5.9,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,6,32,13,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
231,Sergio Gómez,es ESP,FW,de Dortmund,17,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
232,Leon Goretzka,de GER,MF,de Bayern Munich,23,1995,6,3,328,3.6,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,9,14,11,0.00,0.00,0.00,0.00,0.00,0.10,0.01,0.11,0.10,0.11,Matches
233,Mathieu Gorgelin,fr FRA,GK,fr Lyon,27,1990,1,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
234,Mario Götze,de GER,"MF,FW",de Dortmund,26,1992,6,5,437,4.9,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,14,25,40,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches
235,Gobe Gouano,fr FRA,FW,fr Monaco,17,2000,1,0,30,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,6,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25,Matches
236,Samuel Grandsir,fr FRA,"MF,FW",fr Monaco,21,1996,3,2,187,2.1,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,9,4,20,0.48,0.00,0.48,0.48,0.48,0.27,0.04,0.31,0.27,0.31,Matches
237,Mason Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
238,Antoine Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8,8,720,8.0,4,3,7,4,0,0,2,0,2.7,2.7,1.7,4.4,22,29,66,0.50,0.37,0.87,0.50,0.87,0.34,0.21,0.55,0.34,0.55,Matches
239,Vincenzo Grifo,it ITA,DF,de Hoffenheim,25,1993,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
240,Florian Grillitsch,at AUT,MF,de Hoffenheim,22,1995,6,5,414,4.6,1,0,1,1,0,0,3,0,0.5,0.5,0.0,0.5,11,31,8,0.22,0.00,0.22,0.22,0.22,0.11,0.00,0.11,0.11,0.11,Matches
241,Álex Grimaldo,es ESP,DF,pt Benfica,22,1995,6,6,540,6.0,2,0,2,2,0,0,1,0,0.8,0.8,0.6,1.4,20,33,20,0.33,0.00,0.33,0.33,0.33,0.14,0.10,0.24,0.14,0.24,Matches
242,Gonçalo Guedes,pt POR,MF,es Valencia,21,1996,4,4,314,3.5,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,17,16,31,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
243,Raphaël Guerreiro,pt POR,"FW,MF",de Dortmund,24,1993,6,3,285,3.2,4,0,4,4,0,0,0,0,2.7,2.7,1.1,3.9,9,17,56,1.26,0.00,1.26,1.26,1.26,0.85,0.36,1.22,0.85,1.22,Matches
244,Sinan Gümüş,,FW,tr Galatasaray,24,1994,3,3,221,2.5,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,2,2,11,0.00,0.00,0.00,0.00,0.00,0.20,0.04,0.24,0.20,0.24,Matches
245,İlkay Gündoğan,de GER,MF,eng Manchester City,27,1990,8,7,589,6.5,0,1,1,0,0,0,0,0,0.7,0.7,0.9,1.7,14,62,16,0.00,0.15,0.15,0.00,0.15,0.11,0.14,0.26,0.11,0.26,Matches
246,Erick Gutiérrez,mx MEX,MF,nl PSV Eindhoven,23,1995,4,1,98,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
247,Robin Hack,de GER,MF,de Hoffenheim,19,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
248,Munir El Haddadi,ma MAR,FW,es Barcelona,22,1995,2,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,1,0.00,0.00,0.00,0.00,0.00,0.06,0.25,0.32,0.06,0.32,Matches
249,Achraf Hakimi,ma MAR,DF,de Dortmund,19,1998,5,4,371,4.1,0,3,3,0,0,0,0,0,0.1,0.1,1.4,1.5,19,24,40,0.00,0.73,0.73,0.00,0.73,0.03,0.33,0.36,0.03,0.36,Matches
250,Marek Hamšík,sk SVK,MF,it Napoli,31,1987,6,5,456,5.1,1,1,2,1,0,0,0,0,0.8,0.8,0.3,1.1,10,51,7,0.20,0.20,0.39,0.20,0.39,0.16,0.07,0.23,0.16,0.23,Matches
251,Samir Handanović,si SVN,GK,it Inter,34,1984,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
252,Amine Harit,ma MAR,"MF,FW",de Schalke 04,21,1997,5,1,142,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,6,9,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.13,0.07,0.13,Matches
253,Milan Havel,cz CZE,"FW,DF",cz Viktoria Plzeň,23,1994,4,3,223,2.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,8,6,14,0.00,0.00,0.00,0.00,0.00,0.15,0.02,0.16,0.15,0.16,Matches
254,Lukáš Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,6,5,452,5.0,1,0,1,1,0,0,1,0,0.9,0.4,0.0,0.4,0,12,3,0.20,0.00,0.20,0.20,0.20,0.19,0.00,0.19,0.07,0.07,Matches
255,Jordan Henderson,eng ENG,MF,eng Liverpool,28,1990,11,8,801,8.9,0,1,1,0,0,0,1,0,0.8,0.8,2.6,3.4,16,59,19,0.00,0.11,0.11,0.00,0.11,0.09,0.29,0.38,0.09,0.38,Matches
256,Jorrit Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,6,6,520,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,5,21,1,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
257,Benjamin Henrichs,de GER,"DF,MF",fr Monaco,21,1997,4,3,297,3.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,16,16,27,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06,Matches
258,Lucas Hernández,fr FRA,DF,es Atlético Madrid,22,1996,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,7,12,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
259,Ander Herrera,es ESP,MF,eng Manchester Utd,28,1989,2,2,168,1.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,2,9,4,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.12,0.09,0.12,Matches
260,Héctor Herrera,mx MEX,MF,pt Porto,28,1990,9,9,832,9.2,2,1,3,2,0,0,3,0,1.1,1.0,0.6,1.6,6,44,30,0.22,0.11,0.32,0.22,0.32,0.12,0.06,0.18,0.11,0.18,Matches
261,Son Heung-min,kr KOR,FW,eng Tottenham,26,1992,12,11,900,10.0,4,1,5,4,0,0,3,0,3.1,3.1,0.3,3.4,42,27,94,0.40,0.10,0.50,0.40,0.50,0.31,0.03,0.34,0.31,0.34,Matches
262,Marwin Hitz,ch SUI,GK,de Dortmund,30,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
263,Guillaume Hoarau,fr FRA,FW,ch Young Boys,34,1984,5,5,406,4.5,3,0,3,1,2,2,0,0,2.1,0.5,0.3,0.8,3,4,13,0.67,0.00,0.67,0.22,0.22,0.46,0.06,0.52,0.11,0.17,Matches
264,Justin Hoogma,nl NED,MF,de Hoffenheim,20,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
265,Tomáš Hořava,cz CZE,MF,cz Viktoria Plzeň,30,1988,5,2,216,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,13,4,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,Matches
266,Ethan Horvath,us USA,GK,be Club Brugge,23,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Benedikt Höwedes,de GER,DF,ru Loko Moscow,30,1988,5,5,450,5.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,5,11,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04,Matches
268,Patrik Hrošovský,sk SVK,MF,cz Viktoria Plzeň,26,1992,6,6,540,6.0,1,1,2,1,0,0,1,0,0.6,0.6,1.1,1.7,5,33,6,0.17,0.17,0.33,0.17,0.33,0.10,0.19,0.29,0.10,0.29,Matches
269,Aleš Hruška,cz CZE,GK,cz Viktoria Plzeň,32,1985,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
270,Benjamin Hübner,de GER,DF,de Hoffenheim,29,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
271,Roman Hubník,cz CZE,DF,cz Viktoria Plzeň,34,1984,6,6,540,6.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,0,9,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
272,Niklas Hult,se SWE,DF,gr AEK Athens,28,1990,6,6,540,6.0,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.0,17,11,23,0.00,0.17,0.17,0.00,0.17,0.01,0.15,0.16,0.01,0.16,Matches
273,Mats Hummels,de GER,DF,de Bayern Munich,29,1988,6,6,539,6.0,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,2,17,2,0.17,0.00,0.17,0.17,0.17,0.08,0.01,0.09,0.08,0.09,Matches
274,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,34,1983,5,1,99,1.1,0,2,2,0,0,0,0,0,0.2,0.2,1.1,1.3,0,2,5,0.00,1.82,1.82,0.00,1.82,0.20,0.97,1.17,0.20,1.17,Matches
275,Elseid Hysaj,al ALB,DF,it Napoli,24,1994,3,1,150,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,13,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
276,Mauro Icardi,ar ARG,FW,it Inter,25,1993,6,6,540,6.0,4,0,4,4,0,0,0,0,3.6,3.6,0.5,4.1,1,8,26,0.67,0.00,0.67,0.67,0.67,0.61,0.08,0.68,0.61,0.68,Matches
277,Brian Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,1,8,10,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
278,Vladislav Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,6,6,518,5.8,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.9,13,17,28,0.17,0.00,0.17,0.17,0.17,0.14,0.02,0.16,0.14,0.16,Matches
279,Selçuk İnan,tr TUR,MF,tr Galatasaray,33,1985,5,0,105,1.2,1,0,1,0,1,1,0,0,0.8,0.1,0.0,0.1,4,9,1,0.86,0.00,0.86,0.00,0.00,0.72,0.00,0.72,0.05,0.05,Matches
280,Lorenzo Insigne,it ITA,FW,it Napoli,27,1991,6,6,488,5.4,3,0,3,2,1,1,0,0,3.0,2.2,0.7,2.9,13,26,55,0.55,0.00,0.55,0.37,0.37,0.55,0.13,0.68,0.41,0.54,Matches
281,Isco,es ESP,"FW,MF",es Real Madrid,26,1992,4,3,251,2.8,1,0,1,1,0,0,1,0,1.3,1.3,1.3,2.6,12,28,35,0.36,0.00,0.36,0.36,0.36,0.46,0.47,0.94,0.46,0.94,Matches
282,Nicolas Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
283,Ismaily,br BRA,DF,ua Shakhtar,28,1990,6,6,540,6.0,2,3,5,2,0,0,0,0,1.9,1.9,1.4,3.3,29,20,68,0.33,0.50,0.83,0.33,0.83,0.32,0.23,0.55,0.32,0.55,Matches
284,Jardel,br BRA,DF,pt Benfica,32,1986,4,4,360,4.0,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,0,9,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
285,Jemerson,br BRA,DF,fr Monaco,25,1992,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
286,Gabriel Jesus,br BRA,FW,eng Manchester City,21,1997,6,4,375,4.2,4,0,4,2,2,2,0,0,3.9,2.4,0.3,2.7,13,6,42,0.96,0.00,0.96,0.48,0.48,0.95,0.08,1.02,0.57,0.65,Matches
287,Juan Jesus,br BRA,DF,it Roma,27,1991,3,2,213,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
288,Joelinton,br BRA,FW,de Hoffenheim,21,1996,5,4,391,4.3,1,1,2,1,0,0,2,0,1.4,1.4,0.8,2.1,13,6,16,0.23,0.23,0.46,0.23,0.46,0.31,0.18,0.49,0.31,0.49,Matches
289,Jonas,br BRA,FW,pt Benfica,34,1984,2,2,112,1.2,1,1,2,1,0,0,1,0,0.7,0.7,0.3,1.0,0,7,6,0.80,0.80,1.61,0.80,1.61,0.54,0.22,0.76,0.54,0.76,Matches
290,Phil Jones,eng ENG,DF,eng Manchester Utd,26,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
291,Frenkie de Jong,nl NED,MF,nl Ajax,21,1997,11,11,985,10.9,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,27,65,8,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.09,0.03,0.09,Matches
292,Luuk de Jong,nl NED,"FW,MF",nl PSV Eindhoven,27,1990,6,6,530,5.9,3,0,3,3,0,0,2,0,2.1,2.1,0.8,2.9,5,7,18,0.51,0.00,0.51,0.51,0.51,0.35,0.14,0.50,0.35,0.50,Matches
293,Jorge,br BRA,"MF,FW",pt Porto,22,1996,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
294,Dušan Jovančić,rs SRB,MF,rs Red Star,27,1990,5,2,268,3.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,8,11,1,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches
295,Dejan Joveljić,rs SRB,FW,rs Red Star,18,1999,2,0,50,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,5,0.00,0.00,0.00,0.00,0.00,0.10,0.04,0.14,0.10,0.14,Matches
296,Stevan Jovetić,me MNE,FW,fr Monaco,28,1989,1,1,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
297,Branko Jovičić,rs SRB,MF,rs Red Star,25,1993,4,3,237,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
298,Juanfran,es ESP,DF,es Atlético Madrid,33,1985,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,9,17,31,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
299,Vinicius Júnior,br BRA,FW,es Real Madrid,18,2000,4,3,233,2.6,0,2,2,0,0,0,0,0,0.5,0.5,0.7,1.3,19,3,26,0.00,0.77,0.77,0.00,0.77,0.21,0.29,0.50,0.21,0.50,Matches
300,Ozan Kabak,tr TUR,DF,tr Galatasaray,18,2000,4,4,360,4.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,4,13,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
301,Pavel Kadeřábek,cz CZE,"DF,MF",de Hoffenheim,26,1992,6,6,540,6.0,1,0,1,1,0,0,0,0,0.8,0.8,1.2,2.0,21,27,40,0.17,0.00,0.17,0.17,0.17,0.13,0.20,0.33,0.13,0.33,Matches
302,Shinji Kagawa,jp JPN,MF,de Dortmund,29,1989,1,0,29,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,0,4,3,0.00,0.00,0.00,0.00,0.00,0.00,1.33,1.33,0.00,1.33,Matches
303,Nikola Kalinić,hr CRO,FW,es Atlético Madrid,30,1988,3,1,111,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,1,9,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
304,Harry Kane,eng ENG,FW,eng Tottenham,25,1993,9,9,776,8.6,5,1,6,5,0,0,1,0,3.2,3.2,1.3,4.4,24,23,68,0.58,0.12,0.70,0.58,0.70,0.37,0.14,0.52,0.37,0.52,Matches
305,Rick Karsdorp,nl NED,"MF,DF",it Roma,23,1995,2,1,76,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
306,Olarenwaju Kayode,ng NGA,"FW,MF",ua Shakhtar,25,1993,3,0,44,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,4,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36,Matches
307,Moise Kean,it ITA,FW,it Juventus,18,2000,3,0,69,0.8,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,2,0,4,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.70,0.70,0.70,Matches
308,Thilo Kehrer,de GER,DF,fr Paris S-G,21,1996,7,5,488,5.4,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,9,20,16,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
309,Naby Keïta,gn GUI,MF,eng Liverpool,23,1995,6,4,243,2.7,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,13,13,5,0.37,0.00,0.37,0.37,0.37,0.10,0.07,0.17,0.10,0.17,Matches
310,Sami Khedira,de GER,MF,it Juventus,31,1987,4,2,104,1.2,0,0,0,0,0,0,0,0,1.3,1.3,0.0,1.3,0,6,4,0.00,0.00,0.00,0.00,0.00,1.10,0.00,1.10,1.10,1.10,Matches
311,Davit Khocholava,ge GEO,DF,ua Shakhtar,25,1993,3,3,225,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
312,Khetag Khosonov,ru RUS,"MF,DF",ru CSKA Moscow,20,1998,2,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,3,7,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.12,0.06,0.12,Matches
313,Joshua Kimmich,de GER,"DF,MF",de Bayern Munich,23,1995,7,7,630,7.0,0,2,2,0,0,0,3,0,0.7,0.7,2.3,2.9,20,28,34,0.00,0.29,0.29,0.00,0.29,0.09,0.32,0.42,0.09,0.42,Matches
314,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,22,1995,8,7,648,7.2,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,5,22,3,0.14,0.00,0.14,0.14,0.14,0.09,0.01,0.10,0.09,0.10,Matches
315,Viktor Klonaridis,be BEL,"MF,FW",gr AEK Athens,26,1992,5,4,316,3.5,2,0,2,2,0,0,0,0,2.5,2.5,0.1,2.6,8,2,20,0.57,0.00,0.57,0.57,0.57,0.72,0.02,0.74,0.72,0.74,Matches
316,Justin Kluivert,nl NED,FW,it Roma,19,1999,5,3,319,3.5,1,0,1,1,0,0,1,0,1.4,1.4,1.0,2.4,17,9,29,0.28,0.00,0.28,0.28,0.28,0.39,0.28,0.67,0.39,0.67,Matches
317,Koke,es ESP,MF,es Atlético Madrid,26,1992,7,7,561,6.2,2,1,3,2,0,0,0,0,0.6,0.6,1.1,1.7,13,52,26,0.32,0.16,0.48,0.32,0.48,0.09,0.18,0.27,0.09,0.27,Matches
318,Daniel Kolář,cz CZE,"FW,MF",cz Viktoria Plzeň,32,1985,2,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,1,6,0.00,0.00,0.00,0.00,0.00,0.14,0.03,0.17,0.14,0.17,Matches
319,Aleksandar Kolarov,rs SRB,"DF,MF",it Roma,32,1985,8,7,661,7.3,0,1,1,0,0,0,0,0,0.6,0.6,0.5,1.2,26,47,46,0.00,0.14,0.14,0.00,0.14,0.09,0.08,0.17,0.09,0.17,Matches
320,Vincent Kompany,be BEL,DF,eng Manchester City,32,1986,4,2,207,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
321,Geoffrey Kondogbia,cf CTA,MF,es Valencia,25,1993,5,5,406,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,2,28,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
322,Yevhen Konoplyanka,ua UKR,"FW,MF",de Schalke 04,28,1989,6,5,462,5.1,0,1,1,0,0,0,0,0,1.2,1.2,0.6,1.8,31,12,42,0.00,0.19,0.19,0.00,0.19,0.24,0.11,0.34,0.24,0.34,Matches
