Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Min,Playing_Time_Mn/MP,Playing_Time_Min%,Playing_Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+/-,Team_Success_+/-90,Team_Success_On-Off,Team_Success_xG_onxG,Team_Success_xG_onxGA,Team_Success_xG_xG+/-,Team_Success_xG_xG+/-90,Team_Success_xG_On-Off,Matches
276,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,26,1995,8,389,49,43.2,4.3,5,67,0,3,18,0,2.13,17,5,+12,+2.78,+0.66,15.9,4.1,+11.9,+2.74,+1.56,Matches
277,Angel Gomes,eng ENG,MF,fr Lille,20,2000,4,168,42,23.3,1.9,2,66,0,2,19,4,1.00,2,3,-1,-0.54,-0.70,3.3,2.7,+0.6,+0.32,-0.06,Matches
278,Eulânio Ângelo Chipela Gomes,gw GNB,"DF,FW",pt Porto,27,1994,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
279,Christian Gómez,es ESP,GK,es Atlético Madrid,21,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
280,Joe Gomez,eng ENG,DF,eng Liverpool,24,1997,7,250,36,21.4,2.8,2,90,2,5,14,4,2.71,8,6,+2,+0.72,-0.65,5.9,3.8,+2.1,+0.75,-0.43,Matches
281,Moi Gómez,es ESP,"MF,FW",es Villarreal,27,1994,6,224,37,20.7,2.5,2,86,0,4,13,6,1.67,5,5,0,0.00,-0.42,4.4,4.2,+0.2,+0.08,+0.01,Matches
282,Papu Gómez,ar ARG,"FW,MF",es Sevilla,33,1988,5,320,64,59.3,3.6,4,73,1,1,27,0,1.20,3,3,0,0.00,0.00,4.3,4.8,-0.5,-0.14,-0.12,Matches
283,Diogo Gonçalves,pt POR,"MF,FW",pt Benfica,24,1997,5,134,27,14.9,1.5,1,45,0,4,22,3,1.75,2,6,-4,-2.69,-2.80,1.1,3.2,-2.0,-1.36,-0.47,Matches
284,Pedro Gonçalves,pt POR,MF,pt Sporting CP,23,1998,5,327,65,45.4,3.6,4,74,0,1,31,0,1.80,12,6,+6,+1.65,+3.71,8.5,4.8,+3.7,+1.02,+2.00,Matches
285,Fran González,es ESP,DF,es Atlético Madrid,22,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
286,Nicolás González,es ESP,MF,es Barcelona,19,2002,4,248,62,45.9,2.8,2,90,2,2,34,2,1.00,1,3,-2,-0.73,+0.82,2.7,5.8,-3.1,-1.13,-1.15,Matches
287,Leon Goretzka,de GER,MF,de Bayern Munich,26,1995,6,466,78,51.8,5.2,5,88,4,1,28,0,2.17,15,4,+11,+2.12,-0.57,13.1,3.8,+9.3,+1.79,-0.14,Matches
288,Jay Gorter,nl NED,GK,nl Ajax,21,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
289,Robin Gosens,de GER,DF,it Atalanta,27,1994,2,100,50,18.5,1.1,2,50,1,0,,0,2.00,2,2,0,0.00,+0.20,1.4,2.3,-0.9,-0.81,-1.21,Matches
290,Robin Gosens,de GER,"DF,MF",it Inter,27,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
291,João Goulart Silva,pt POR,DF,pt Sporting CP,21,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
292,Ryan Gravenberch,nl NED,MF,nl Ajax,19,2002,8,702,88,97.5,7.8,8,88,7,0,,0,2.38,22,8,+14,+1.79,+1.79,18.6,9.7,+8.9,+1.13,+1.10,Matches
293,Ivo Grbić,hr CRO,GK,fr Lille,25,1996,6,540,90,75.0,6.0,6,90,6,0,,2,1.83,7,4,+3,+0.50,+2.00,8.0,5.4,+2.6,+0.43,+0.26,Matches
294,Jack Grealish,eng ENG,FW,eng Manchester City,25,1995,7,460,66,41.4,5.1,5,79,2,2,33,3,1.71,14,11,+3,+0.59,-0.80,13.6,5.6,+8.0,+1.68,+0.76,Matches
295,Mason Greenwood,eng ENG,FW,eng Manchester Utd,19,2001,4,303,76,42.1,3.4,3,83,1,1,53,1,2.00,5,5,0,0.00,-0.43,4.9,6.1,-1.2,-0.37,-0.38,Matches
296,Antoine Griezmann,fr FRA,"FW,MF",es Atlético Madrid,30,1991,9,517,57,57.4,5.7,6,73,1,3,27,0,1.33,8,4,+4,+0.70,+1.87,8.6,6.2,+2.4,+0.43,+1.25,Matches
297,Álex Grimaldo,es ESP,"DF,MF",pt Benfica,25,1995,10,860,86,95.6,9.6,10,86,7,0,,0,1.64,13,16,-3,-0.31,-0.31,9.9,20.2,-10.3,-1.08,-2.67,Matches
298,Marko Grujić,rs SRB,MF,pt Porto,25,1996,6,320,53,59.3,3.6,3,87,2,3,20,0,0.83,2,5,-3,-0.84,+0.79,4.8,5.1,-0.2,-0.07,+0.16,Matches
299,Gabriel Gudmundsson,se SWE,"MF,DF",fr Lille,22,1999,4,241,60,33.5,2.7,3,75,0,1,15,3,0.75,3,4,-1,-0.37,-0.56,2.8,3.1,-0.3,-0.13,-0.74,Matches
300,Raphaël Guerreiro,pt POR,DF,de Dortmund,27,1993,3,182,61,33.7,2.0,2,82,1,1,18,0,3.00,4,1,+3,+1.48,+2.49,4.2,1.5,+2.6,+1.31,+1.01,Matches
301,Josuha Guilavogui,fr FRA,"MF,DF",de Wolfsburg,30,1990,5,427,85,79.1,4.7,5,85,3,0,,0,1.00,3,5,-2,-0.42,+1.97,3.9,6.3,-2.4,-0.51,+2.55,Matches
302,Daouda Guindo,ml MLI,DF,at RB Salzburg,18,2002,1,5,5,0.7,0.1,0,,0,1,5,6,3.00,0,0,0,0.00,+0.50,0.1,0.0,0.0,+0.46,+0.52,Matches
303,Péter Gulácsi,hu HUN,GK,de RB Leipzig,31,1990,5,450,90,83.3,5.0,5,90,5,0,,0,0.80,10,14,-4,-0.80,-5.80,9.3,9.6,-0.3,-0.06,-2.95,Matches
304,İlkay Gündoğan,de GER,MF,eng Manchester City,30,1990,10,663,66,59.7,7.4,6,86,5,4,37,1,2.00,12,9,+3,+0.41,-1.61,15.4,7.6,+7.8,+1.11,-0.25,Matches
305,Mert Günok,tr TUR,GK,tr Beşiktaş,32,1989,1,90,90,16.7,1.0,1,90,1,0,,4,0.00,1,2,-1,-1.00,+2.00,1.9,2.5,-0.6,-0.58,+2.01,Matches
306,Miguel Gutiérrez,es ESP,DF,es Real Madrid,20,2001,1,65,65,5.3,0.7,1,65,0,0,,3,0.00,1,1,0,0.00,-1.16,2.1,0.3,+1.8,+2.43,+2.45,Matches
307,Joško Gvardiol,hr CRO,DF,de RB Leipzig,19,2002,6,335,56,62.0,3.7,3,86,2,3,25,0,1.17,8,5,+3,+0.81,+1.68,9.4,6.3,+3.2,+0.85,+1.12,Matches
308,Peter Gwargis,iq IRQ,MF,se Malmö,20,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
309,Erling Haaland,no NOR,FW,de Dortmund,21,2000,3,203,68,37.6,2.3,2,88,1,1,28,0,2.00,4,4,0,0.00,+0.27,5.1,3.0,+2.1,+0.92,+0.45,Matches
310,Munir El Haddadi,ma MAR,"FW,MF",es Sevilla,25,1995,4,205,51,38.0,2.3,2,85,1,2,18,2,1.00,2,1,+1,+0.44,+0.71,2.9,1.1,+1.8,+0.79,+1.42,Matches
311,Amadou Haidara,ml MLI,MF,de RB Leipzig,23,1998,4,182,46,33.7,2.0,1,61,0,3,40,0,0.25,4,3,+1,+0.49,+0.49,4.7,2.0,+2.8,+1.37,+1.42,Matches
312,Achraf Hakimi,ma MAR,DF,fr Paris S-G,22,1998,8,717,90,99.6,8.0,8,90,7,0,,0,1.75,15,11,+4,+0.50,+0.50,14.4,13.8,+0.6,+0.08,+0.43,Matches
313,Sébastien Haller,ci CIV,FW,nl Ajax,27,1994,8,667,83,92.6,7.4,7,89,6,1,45,0,2.38,22,7,+15,+2.02,+3.72,17.8,7.8,+10.0,+1.34,+3.22,Matches
314,Samir Handanović,si SVN,GK,it Inter,37,1984,8,720,90,100.0,8.0,8,90,8,0,,0,1.63,9,7,+2,+0.25,,12.8,7.8,+5.0,+0.62,,Matches
315,Björn Hardley,nl NED,DF,eng Manchester Utd,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
316,Denys Harmash,ua UKR,FW,ua Dynamo Kyiv,31,1990,6,324,54,60.0,3.6,3,72,0,3,36,0,0.17,1,6,-5,-1.39,+0.69,3.4,4.6,-1.3,-0.36,+1.15,Matches
317,Hans Hateboer,nl NED,DF,it Atalanta,27,1994,1,90,90,16.7,1.0,1,90,1,0,,0,0.00,2,3,-1,-1.00,-1.00,2.0,2.2,-0.2,-0.20,-0.45,Matches
318,Kai Havertz,de GER,"FW,MF",eng Chelsea,22,1999,9,674,75,72.5,7.5,6,94,5,3,37,0,2.11,13,8,+5,+0.67,-1.44,11.6,7.6,+4.0,+0.56,-0.68,Matches
319,Eden Hazard,be BEL,FW,es Real Madrid,30,1991,3,85,28,6.9,0.9,1,65,0,2,10,4,1.00,1,2,-1,-1.06,-2.32,2.1,0.5,+1.6,+1.69,+1.70,Matches
320,Thorgan Hazard,be BEL,FW,de Dortmund,28,1993,3,141,47,26.1,1.6,2,52,0,1,38,0,1.00,1,2,-1,-0.64,-0.64,1.6,1.0,+0.6,+0.40,-0.33,Matches
321,Tom Heaton,eng ENG,GK,eng Manchester Utd,35,1986,1,23,23,3.2,0.3,0,,0,1,23,5,1.00,0,0,0,0.00,-0.26,0.0,0.2,-0.2,-0.93,-0.81,Matches
322,Silvan Hefti,ch SUI,DF,ch Young Boys,23,1997,6,385,64,71.3,4.3,4,82,1,2,29,0,1.45,5,8,-3,-0.70,+0.46,4.3,6.8,-2.5,-0.57,-0.27,Matches
323,Dean Henderson,eng ENG,GK,eng Manchester Utd,24,1997,1,67,67,9.3,0.7,1,67,0,0,,6,1.00,1,1,0,0.00,-0.28,1.2,1.1,+0.1,+0.14,+0.32,Matches
324,Jordan Henderson,eng ENG,MF,eng Liverpool,31,1990,12,666,56,56.9,7.4,7,77,2,5,26,0,2.33,19,6,+13,+1.76,+1.22,16.9,5.9,+11.0,+1.49,+0.92,Matches
325,Jack Hendry,sct SCO,DF,be Club Brugge,26,1995,6,540,90,100.0,6.0,6,90,6,0,,0,0.67,6,20,-14,-2.33,,6.1,19.5,-13.4,-2.23,,Matches
326,Benjamin Henrichs,de GER,DF,de RB Leipzig,24,1997,4,55,14,10.2,0.6,0,,0,4,14,2,1.75,2,0,+2,+3.27,+3.46,2.5,1.5,+1.0,+1.63,+1.33,Matches
327,Mario Hermoso,es ESP,DF,es Atlético Madrid,26,1995,6,422,70,46.9,4.7,6,70,2,0,,4,1.17,5,7,-2,-0.43,-0.61,6.7,7.9,-1.2,-0.25,-0.26,Matches
328,Lucas Hernández,fr FRA,DF,de Bayern Munich,25,1996,8,570,71,63.3,6.3,7,78,3,1,25,1,2.13,19,2,+17,+2.68,+0.78,16.5,4.4,+12.1,+1.90,+0.12,Matches
329,Theo Hernández,fr FRA,DF,it Milan,23,1997,5,450,90,83.3,5.0,5,90,5,0,,0,0.80,6,8,-2,-0.40,+0.60,5.6,9.2,-3.5,-0.71,+0.22,Matches
330,Ander Herrera,es ESP,MF,fr Paris S-G,31,1989,6,326,54,45.3,3.6,4,75,2,2,13,1,1.83,6,4,+2,+0.55,+0.10,3.9,6.7,-2.9,-0.79,-1.58,Matches
331,Héctor Herrera,mx MEX,MF,es Atlético Madrid,31,1990,4,228,57,25.3,2.5,2,90,2,2,24,4,1.25,2,1,+1,+0.39,+0.66,2.2,2.7,-0.5,-0.20,-0.12,Matches
332,Marwin Hitz,ch SUI,GK,de Dortmund,33,1987,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
333,Callum Hudson-Odoi,eng ENG,"MF,DF",eng Chelsea,20,2000,5,288,58,31.0,3.2,3,71,0,2,38,1,2.00,8,2,+6,+1.87,+1.17,8.7,3.8,+4.9,+1.53,+1.10,Matches
334,Mats Hummels,de GER,DF,de Dortmund,32,1988,5,355,71,65.7,3.9,5,71,2,0,,0,1.80,8,4,+4,+1.01,+3.45,7.6,3.4,+4.2,+1.07,+1.26,Matches
335,Atiba Hutchinson,ca CAN,MF,tr Beşiktaş,38,1983,4,156,39,28.9,1.7,2,69,0,2,10,0,0.00,0,6,-6,-3.46,-1.12,1.3,5.2,-3.9,-2.24,+0.02,Matches
336,Vicente Iborra,es ESP,MF,es Villarreal,33,1988,1,11,11,1.0,0.1,0,,0,1,11,11,3.00,0,0,0,0.00,-0.34,0.6,0.9,-0.3,-2.78,-2.89,Matches
337,Zlatan Ibrahimović,se SWE,FW,it Milan,39,1981,4,163,41,30.2,1.8,1,90,1,3,24,0,1.00,2,3,-1,-0.55,-0.07,2.1,2.7,-0.6,-0.32,+0.61,Matches
338,Mauro Icardi,ar ARG,FW,fr Paris S-G,28,1993,3,49,16,6.8,0.5,0,,0,3,16,4,1.67,0,0,0,0.00,-0.54,1.1,0.5,+0.6,+1.02,+1.01,Matches
339,Jonathan Ikone,fr FRA,MF,fr Lille,23,1998,5,297,59,41.3,3.3,3,82,1,2,26,0,1.60,6,1,+5,+1.52,+2.58,5.6,1.9,+3.7,+1.12,+1.27,Matches
340,Josip Iličić,si SVN,"FW,MF",it Atalanta,33,1988,4,248,62,45.9,2.8,3,76,1,1,21,2,0.50,7,6,+1,+0.36,+0.98,5.2,5.9,-0.6,-0.22,-0.74,Matches
341,Gonçalo Inácio,pt POR,DF,pt Sporting CP,19,2001,7,560,80,77.8,6.2,7,80,6,0,,0,1.43,13,13,0,0.00,+1.69,11.3,10.7,+0.5,+0.08,+0.67,Matches
342,Jo Inge Berget,no NOR,DF,se Malmö,30,1990,5,437,87,80.9,4.9,5,87,3,0,,0,1.33,0,13,-13,-2.68,-2.68,1.4,13.1,-11.7,-2.40,-0.79,Matches
343,Bonke Innocent,ng NGA,MF,se Malmö,25,1996,6,493,82,91.3,5.5,6,82,3,0,,0,1.15,1,12,-11,-2.01,+1.82,1.4,13.2,-11.8,-2.16,+1.04,Matches
344,Nikita Iosifov,ru RUS,FW,es Villarreal,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
345,Zidane Iqbal,iq IRQ,MF,eng Manchester Utd,18,2003,1,2,2,0.3,0.0,0,,0,1,2,0,1.00,0,0,0,0.00,-0.25,0.0,0.0,0.0,0.00,+0.15,Matches
346,Isco,es ESP,"FW,MF",es Real Madrid,29,1992,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
347,Ismaily,br BRA,DF,ua Shakhtar,31,1990,5,354,71,65.6,3.9,4,83,2,1,24,0,0.86,1,9,-8,-2.03,-1.07,4.4,6.9,-2.5,-0.64,-0.25,Matches
348,Alejandro Iturbe,es ESP,GK,es Atlético Madrid,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
349,José Izquierdo,co COL,DF,be Club Brugge,29,1992,1,9,9,1.7,0.1,0,,0,1,9,3,0.00,0,1,-1,-10.00,-7.80,0.0,0.7,-0.6,-6.38,-4.22,Matches
350,Adam Jakubech,sk SVK,GK,fr Lille,24,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
351,Reece James,eng ENG,"DF,MF",eng Chelsea,21,1999,6,506,84,54.4,5.6,5,96,5,1,26,1,2.17,12,8,+4,+0.71,-0.77,10.6,7.4,+3.3,+0.62,-0.31,Matches
352,Alexandre Jankewitz,ch SUI,MF,ch Young Boys,19,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
353,Léo Jardim,br BRA,GK,fr Lille,26,1995,2,180,90,25.0,2.0,2,90,2,0,,1,0.00,1,4,-3,-1.50,-2.00,2.5,2.1,+0.3,+0.17,-0.26,Matches
354,Victor Jensen,dk DEN,"FW,MF",nl Ajax,21,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
355,Gabriel Jesus,br BRA,FW,eng Manchester City,24,1997,8,355,44,32.0,3.9,3,83,1,5,21,1,2.00,11,3,+8,+2.03,+1.43,8.2,4.1,+4.2,+1.06,-0.23,Matches
356,Curtis Jones,eng ENG,"MF,FW",eng Liverpool,20,2001,4,186,47,15.9,2.1,2,77,1,2,16,3,2.25,5,2,+3,+1.45,+0.26,5.2,1.5,+3.7,+1.80,+0.84,Matches
357,Phil Jones,eng ENG,"DF,MF",eng Manchester Utd,29,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
358,Frenkie de Jong,nl NED,MF,es Barcelona,24,1997,6,522,87,96.7,5.8,6,87,5,0,,0,1.17,2,9,-7,-1.21,-1.21,6.4,9.1,-2.7,-0.46,+1.35,Matches
359,Luuk de Jong,nl NED,FW,es Barcelona,30,1990,3,177,59,32.8,2.0,3,59,0,0,,3,1.00,1,3,-2,-1.02,+0.22,3.2,1.7,+1.5,+0.77,+1.91,Matches
360,Joan Jordán,es ESP,"MF,FW",es Sevilla,27,1994,6,326,54,60.4,3.6,4,65,0,2,34,0,1.00,2,3,-1,-0.28,-0.70,3.6,4.4,-0.8,-0.22,-0.32,Matches
361,Jorginho,it ITA,MF,eng Chelsea,29,1991,8,557,70,59.9,6.2,7,77,3,1,15,1,2.25,12,5,+7,+1.13,+0.17,9.7,5.6,+4.1,+0.68,-0.21,Matches
362,Diogo Jota,pt POR,FW,eng Liverpool,24,1996,11,578,53,49.4,6.4,7,68,1,4,26,1,2.27,14,7,+7,+1.09,-0.28,15.3,4.8,+10.5,+1.64,+1.08,Matches
363,Luka Jović,rs SRB,FW,es Real Madrid,23,1997,3,114,38,9.3,1.3,1,77,0,2,19,6,2.00,1,1,0,0.00,-1.21,2.3,1.0,+1.3,+1.01,+1.00,Matches
364,Keston Julien,tt TRI,FW,md Sheriff Tiraspol,22,1998,3,55,18,10.2,0.6,0,,0,3,18,3,2.20,2,1,+1,+1.64,+2.56,1.4,1.8,-0.4,-0.67,+0.72,Matches
365,Andreas Jungdal,dk DEN,GK,it Milan,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
366,Vinicius Júnior,br BRA,FW,es Real Madrid,21,2000,13,1193,92,97.0,13.3,13,92,6,0,,0,2.08,29,13,+16,+1.21,+3.64,21.6,19.4,+2.3,+0.17,+2.14,Matches
367,Zlatko Junuzović,at AUT,"FW,MF",at RB Salzburg,33,1987,0,,,,,0,,0,0,,2,3.00,,,,,,,,,,,Matches
368,Filip Jørgensen,dk DEN,GK,es Villarreal,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
369,Pierre Kalulu,fr FRA,DF,it Milan,21,2000,5,215,43,39.8,2.4,2,64,0,3,29,1,0.80,2,5,-3,-1.26,-1.26,2.1,3.0,-0.9,-0.36,+0.64,Matches
370,Kevin Kampl,si SVN,MF,de RB Leipzig,30,1990,3,270,90,50.0,3.0,3,90,3,0,,3,2.00,8,3,+5,+1.67,+3.00,6.8,3.5,+3.3,+1.09,+1.32,Matches
371,Wilfried Kanga,ci CIV,FW,ch Young Boys,23,1998,5,79,16,14.6,0.9,0,,0,5,16,0,1.75,2,3,-1,-1.14,-0.36,2.2,2.6,-0.4,-0.51,-0.01,Matches
372,N'Golo Kanté,fr FRA,MF,eng Chelsea,30,1991,6,424,71,45.6,4.7,6,71,2,0,,0,2.50,13,5,+8,+1.70,+1.16,7.6,5.3,+2.3,+0.49,-0.52,Matches
373,Kenan Karaman,tr TUR,"FW,MF",tr Beşiktaş,27,1994,5,266,53,49.3,3.0,3,75,2,2,21,1,0.00,1,9,-8,-2.71,-0.08,2.9,9.5,-6.6,-2.22,+0.07,Matches
374,Oleksandr Karavayev,ua UKR,"DF,MF",ua Dynamo Kyiv,29,1992,6,159,27,29.4,1.8,1,90,1,5,14,0,0.17,0,3,-3,-1.70,-0.04,1.8,1.8,0.0,+0.02,+1.19,Matches
375,Vyacheslav Karavayev,ru RUS,DF,ru Zenit,26,1995,4,297,74,55.0,3.3,4,74,2,0,,0,0.50,5,6,-1,-0.30,-0.67,5.0,5.5,-0.4,-0.13,-0.97,Matches
376,Moise Kean,it ITA,FW,it Juventus,21,2000,6,172,29,23.9,1.9,1,89,0,5,17,1,2.00,2,2,0,0.00,-0.16,3.3,3.2,+0.1,+0.07,-0.35,Matches
377,Tomasz Kędziora,pl POL,DF,ua Dynamo Kyiv,27,1994,5,363,73,67.2,4.0,4,80,1,1,45,0,0.20,1,7,-6,-1.49,+0.55,2.2,6.4,-4.1,-1.03,-0.64,Matches
378,Thilo Kehrer,de GER,DF,fr Paris S-G,24,1996,3,67,22,9.3,0.7,0,,0,3,22,5,2.00,1,2,-1,-1.34,-2.03,2.5,1.1,+1.4,+1.87,+1.98,Matches
379,Naby Keïta,gn GUI,MF,eng Liverpool,26,1995,10,489,49,41.8,5.4,5,74,1,5,24,1,2.20,16,10,+6,+1.10,-0.22,12.5,7.5,+5.0,+0.92,-0.29,Matches
380,Caoimhín Kelleher,ie IRL,GK,eng Liverpool,22,1998,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
381,Kenedy,br BRA,"FW,MF",eng Chelsea,25,1996,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
382,Mikhail Kerzhakov,ru RUS,GK,ru Zenit,34,1987,2,180,90,33.3,2.0,2,90,2,0,,4,1.00,4,4,0,0.00,0.00,4.5,2.9,+1.7,+0.83,+0.77,Matches
383,Franck Kessié,ci CIV,MF,it Milan,24,1996,5,321,64,59.4,3.6,4,75,3,1,23,0,0.80,5,5,0,0.00,+1.23,5.0,5.4,-0.4,-0.12,+1.53,Matches
384,Danila Khotulev,ru RUS,DF,ru Zenit,18,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
385,Joshua Kimmich,de GER,MF,de Bayern Munich,26,1995,8,701,88,77.9,7.8,8,88,7,0,,0,2.13,25,5,+20,+2.57,+0.76,22.1,5.6,+16.5,+2.12,+1.19,Matches
386,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,25,1995,7,630,90,87.5,7.0,7,90,7,0,,1,1.57,11,10,+1,+0.14,-2.86,10.9,12.8,-2.0,-0.28,-2.85,Matches
387,Simon Kjær,dk DEN,DF,it Milan,32,1989,3,270,90,50.0,3.0,3,90,3,0,,1,1.00,3,4,-1,-0.33,+0.33,3.0,4.5,-1.5,-0.50,+0.50,Matches
388,Maurits Kjærgaard,dk DEN,"FW,MF",at RB Salzburg,18,2003,4,42,11,5.8,0.5,0,,0,4,11,4,0.25,1,3,-2,-4.29,-4.02,0.2,0.8,-0.6,-1.24,-1.25,Matches
389,Davy Klaassen,nl NED,MF,nl Ajax,28,1993,7,236,34,32.8,2.6,1,90,1,6,24,0,2.29,7,2,+5,+1.91,+0.23,5.0,3.0,+2.0,+0.76,-0.52,Matches
390,Niklas Klinger,de GER,GK,de Wolfsburg,25,1995,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
391,Lukas Klostermann,de GER,DF,de RB Leipzig,25,1996,5,355,71,65.7,3.9,5,71,2,0,,0,1.20,11,10,+1,+0.25,+0.25,7.7,5.6,+2.2,+0.55,+0.36,Matches
392,Ansgar Knauff,de GER,"FW,MF",de Dortmund,19,2002,3,23,8,4.3,0.3,0,,0,3,8,3,1.00,0,3,-3,-11.74,-12.09,0.6,1.1,-0.5,-1.87,-2.62,Matches
393,Gregor Kobel,ch SUI,GK,de Dortmund,23,1997,6,540,90,100.0,6.0,6,90,6,0,,0,1.50,10,11,-1,-0.17,,11.5,7.6,+3.8,+0.64,,Matches
394,Philipp Köhn,ch SUI,GK,at RB Salzburg,23,1998,8,720,90,100.0,8.0,8,90,8,0,,0,1.70,10,14,-4,-0.50,,12.3,12.7,-0.5,-0.06,,Matches
395,Koke,es ESP,MF,es Atlético Madrid,29,1992,9,659,73,73.2,7.3,9,73,3,0,,0,1.22,6,8,-2,-0.27,-0.65,8.4,10.3,-1.8,-0.25,-0.55,Matches
396,Aleksandar Kolarov,rs SRB,DF,it Inter,35,1985,1,6,6,0.8,0.1,0,,0,1,6,5,3.00,0,0,0,0.00,-0.25,0.1,0.0,+0.1,+1.83,+1.22,Matches
397,Dimitris Kolovos,gr GRE,"MF,FW",md Sheriff Tiraspol,28,1993,6,402,67,74.4,4.5,6,67,0,0,,0,1.50,4,10,-6,-1.34,-2.65,1.6,9.8,-8.2,-1.84,-2.06,Matches
398,Ibrahima Konaté,fr FRA,DF,eng Liverpool,22,1999,8,720,90,61.5,8.0,8,90,8,0,,4,2.38,17,8,+9,+1.13,-0.27,15.4,7.7,+7.7,+0.96,-0.33,Matches
399,Geoffrey Kondogbia,cf CTA,"MF,DF",es Atlético Madrid,28,1993,9,579,64,64.3,6.4,7,80,5,2,11,0,1.33,6,7,-1,-0.16,-0.16,9.2,7.3,+1.9,+0.30,+1.14,Matches
400,Yukhym Konoplia,ua UKR,DF,ua Shakhtar,21,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
401,Yevhen Konoplyanka,ua UKR,"FW,MF",ua Shakhtar,31,1989,0,,,,,0,,0,0,,2,3.00,,,,,,,,,,,Matches
402,Teun Koopmeiners,nl NED,MF,it Atalanta,23,1998,5,212,42,39.3,2.4,2,85,1,3,14,1,1.20,6,7,-1,-0.42,-0.42,4.3,4.7,-0.4,-0.19,-0.60,Matches
403,Viktor Korniienko,ua UKR,DF,ua Shakhtar,22,1999,2,83,42,15.4,0.9,1,66,0,1,17,4,0.50,1,1,0,0.00,+1.97,1.8,0.5,+1.3,+1.45,+2.36,Matches
404,Jules Koundé,fr FRA,DF,es Sevilla,22,1998,5,450,90,83.3,5.0,5,90,5,0,,0,1.00,5,5,0,0.00,0.00,6.2,7.0,-0.8,-0.17,-0.45,Matches
405,Mateo Kovačić,hr CRO,MF,eng Chelsea,27,1994,6,425,71,45.7,4.7,5,76,2,1,45,1,2.00,6,5,+1,+0.21,-1.57,5.8,5.6,+0.2,+0.04,-1.34,Matches
406,Matej Kovar,cz CZE,GK,eng Manchester Utd,21,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
407,Kirill Kravtsov,ru RUS,MF,ru Zenit,19,2002,2,16,8,3.0,0.2,0,,0,2,8,4,1.50,1,0,+1,+5.63,+5.80,0.8,0.1,+0.7,+3.74,+3.54,Matches
408,Rasmus Kristensen,dk DEN,DF,at RB Salzburg,24,1997,8,720,90,100.0,8.0,8,90,8,0,,0,1.70,10,14,-4,-0.50,,12.3,12.7,-0.5,-0.06,,Matches
409,Stanislav Kritsyuk,ru RUS,GK,ru Zenit,30,1990,4,360,90,66.7,4.0,4,90,4,0,,0,0.75,6,6,0,0.00,0.00,5.3,5.1,+0.2,+0.05,-0.77,Matches
410,Toni Kroos,de GER,MF,es Real Madrid,31,1990,12,897,75,72.9,10.0,11,79,5,1,25,0,2.00,17,11,+6,+0.60,-1.83,14.0,13.7,+0.3,+0.03,-0.29,Matches
411,Danil Krugovoy,ru RUS,"DF,MF",ru Zenit,23,1998,6,73,12,13.5,0.8,0,,0,6,12,0,0.83,3,3,0,0.00,0.00,2.3,1.3,+1.0,+1.17,+1.00,Matches
412,Rade Krunić,ba BIH,"FW,MF",it Milan,27,1993,4,250,63,46.3,2.8,3,76,0,1,23,0,1.00,1,3,-2,-0.72,-0.41,1.8,2.8,-1.0,-0.35,+0.73,Matches
413,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,30,1991,3,193,64,35.7,2.1,2,90,2,1,13,2,0.75,1,6,-5,-2.33,-1.03,2.8,3.7,-0.9,-0.43,+0.20,Matches
414,Mohammed Kudus,gh GHA,MF,nl Ajax,20,2000,2,25,13,3.5,0.3,0,,0,2,13,3,1.50,3,0,+3,+10.80,+9.38,1.5,0.0,+1.5,+5.42,+4.47,Matches
