Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_G-PK,Per_90_Minutes_G+A-PK,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Matches
210,Phil Foden,eng ENG,FW,eng Manchester City,21,2000,11,8,658,7.3,3,2,5,3,0,0,1,0,3.6,3.6,2.2,5.8,25,20,79,0.41,0.27,0.68,0.41,0.68,0.52,0.31,0.83,0.52,0.83,Matches
211,José Fonte,pt POR,DF,fr Lille,37,1983,8,8,720,8.0,0,0,0,0,0,0,3,0,0.3,0.3,0.8,1.1,4,16,0,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14,Matches
212,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,29,1991,6,5,383,4.3,2,2,4,1,1,1,0,0,1.3,0.5,1.2,1.7,10,20,16,0.47,0.47,0.94,0.23,0.70,0.30,0.28,0.58,0.12,0.39,Matches
213,Juan Foyth,ar ARG,DF,es Villarreal,23,1998,10,10,890,9.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,14,21,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
214,Lassina Franck Traoré,bf BFA,FW,ua Shakhtar,20,2001,2,2,100,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,7,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches
215,Fred,br BRA,MF,eng Manchester Utd,28,1993,6,5,431,4.8,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,1,19,6,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.08,0.05,0.08,Matches
216,Remo Freuler,ch SUI,MF,it Atalanta,29,1992,6,6,524,5.8,1,1,2,1,0,0,0,0,0.1,0.1,0.3,0.5,15,41,6,0.17,0.17,0.34,0.17,0.34,0.02,0.06,0.08,0.02,0.08,Matches
217,Roberto Gagliardini,it ITA,MF,it Inter,27,1994,5,0,71,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
218,Idrissa Gana Gueye,sn SEN,MF,fr Paris S-G,31,1989,7,5,399,4.4,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,6,13,8,0.23,0.00,0.23,0.23,0.23,0.05,0.01,0.06,0.05,0.06,Matches
219,Eric García,es ESP,DF,es Barcelona,20,2001,4,3,246,2.7,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,4,13,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
220,Ulisses Garcia,ch SUI,DF,ch Young Boys,25,1996,5,5,434,4.8,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,15,26,23,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
221,Mario Gaspar,es ESP,DF,es Villarreal,30,1990,2,1,93,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.47,0.00,0.47,Matches
222,Gavi,es ESP,"MF,FW",es Barcelona,16,2004,6,4,397,4.4,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,12,19,25,0.00,0.00,0.00,0.00,0.00,0.12,0.01,0.14,0.12,0.14,Matches
223,David de Gea,es ESP,GK,eng Manchester Utd,30,1990,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
224,Yannick Gerhardt,de GER,FW,de Wolfsburg,27,1994,5,3,191,2.1,0,1,1,0,0,0,0,0,0.0,0.0,1.0,1.1,3,5,14,0.00,0.47,0.47,0.00,0.47,0.02,0.50,0.51,0.02,0.51,Matches
225,Rachid Ghezzal,dz ALG,"FW,MF",tr Beşiktaş,29,1992,5,4,343,3.8,1,0,1,0,1,1,1,0,1.6,0.8,1.0,1.7,18,17,25,0.26,0.00,0.26,0.00,0.00,0.41,0.25,0.66,0.20,0.45,Matches
226,Gilberto,br BRA,"DF,MF",pt Benfica,28,1993,9,8,713,7.9,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.4,20,36,17,0.13,0.00,0.13,0.13,0.13,0.05,0.01,0.06,0.05,0.06,Matches
227,Daniel Ginczek,de GER,FW,de Wolfsburg,30,1991,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
228,Olivier Giroud,fr FRA,FW,it Milan,34,1986,5,3,260,2.9,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.5,1,3,14,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16,Matches
229,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,26,1995,8,5,389,4.3,3,1,4,3,0,0,0,0,3.1,3.1,1.9,5.0,17,35,70,0.69,0.23,0.93,0.69,0.93,0.72,0.45,1.17,0.72,1.17,Matches
230,Angel Gomes,eng ENG,MF,fr Lille,20,2000,4,2,168,1.9,1,1,2,1,0,0,0,0,0.4,0.4,0.5,1.0,2,11,11,0.54,0.54,1.07,0.54,1.07,0.23,0.29,0.53,0.23,0.53,Matches
231,Joe Gomez,eng ENG,DF,eng Liverpool,24,1997,7,2,250,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,7,14,5,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06,Matches
232,Moi Gómez,es ESP,"MF,FW",es Villarreal,27,1994,6,2,224,2.5,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.6,8,14,14,0.00,0.40,0.40,0.00,0.40,0.06,0.19,0.26,0.06,0.26,Matches
233,Papu Gómez,ar ARG,"FW,MF",es Sevilla,33,1988,5,4,320,3.6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,9,21,34,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.10,0.05,0.10,Matches
234,Diogo Gonçalves,pt POR,"MF,FW",pt Benfica,24,1997,5,1,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,5,8,0.00,0.00,0.00,0.00,0.00,0.05,0.12,0.17,0.05,0.17,Matches
235,Pedro Gonçalves,pt POR,MF,pt Sporting CP,23,1998,5,4,327,3.6,4,2,6,3,1,2,0,0,2.4,0.8,1.3,2.2,9,11,22,1.10,0.55,1.65,0.83,1.38,0.66,0.37,1.03,0.23,0.60,Matches
236,Nicolás González,es ESP,MF,es Barcelona,19,2002,4,2,248,2.8,0,0,0,0,0,0,1,0,0.2,0.2,0.9,1.1,10,19,10,0.00,0.00,0.00,0.00,0.00,0.06,0.33,0.39,0.06,0.39,Matches
237,Leon Goretzka,de GER,MF,de Bayern Munich,26,1995,6,5,466,5.2,0,0,0,0,0,0,0,0,1.1,1.1,0.8,1.9,10,54,24,0.00,0.00,0.00,0.00,0.00,0.21,0.15,0.36,0.21,0.36,Matches
238,Robin Gosens,de GER,DF,it Atalanta,27,1994,2,2,100,1.1,1,0,1,1,0,0,0,0,0.9,0.9,0.0,0.9,0,3,5,0.90,0.00,0.90,0.90,0.90,0.79,0.00,0.79,0.79,0.79,Matches
239,Ryan Gravenberch,nl NED,MF,nl Ajax,19,2002,8,8,702,7.8,0,1,1,0,0,0,1,0,0.8,0.8,0.7,1.5,21,44,38,0.00,0.13,0.13,0.00,0.13,0.10,0.09,0.19,0.10,0.19,Matches
240,Ivo Grbić,hr CRO,GK,fr Lille,25,1996,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
241,Jack Grealish,eng ENG,FW,eng Manchester City,25,1995,7,5,460,5.1,1,1,2,1,0,0,0,0,0.7,0.7,1.6,2.3,41,34,81,0.20,0.20,0.39,0.20,0.39,0.14,0.34,0.48,0.14,0.48,Matches
242,Mason Greenwood,eng ENG,FW,eng Manchester Utd,19,2001,4,3,303,3.4,1,1,2,1,0,0,1,0,0.2,0.2,0.9,1.0,6,12,32,0.30,0.30,0.59,0.30,0.59,0.05,0.26,0.31,0.05,0.31,Matches
243,Antoine Griezmann,fr FRA,"FW,MF",es Atlético Madrid,30,1991,9,6,517,5.7,4,3,7,4,0,0,0,1,3.9,3.9,1.2,5.2,10,21,29,0.70,0.52,1.22,0.70,1.22,0.68,0.22,0.90,0.68,0.90,Matches
244,Álex Grimaldo,es ESP,"DF,MF",pt Benfica,25,1995,10,10,860,9.6,0,3,3,0,0,0,2,0,0.2,0.2,1.5,1.6,18,26,42,0.00,0.31,0.31,0.00,0.31,0.02,0.15,0.17,0.02,0.17,Matches
245,Marko Grujić,rs SRB,MF,pt Porto,25,1996,6,3,320,3.6,0,1,1,0,0,0,1,0,0.7,0.7,0.4,1.1,6,14,4,0.00,0.28,0.28,0.00,0.28,0.19,0.12,0.31,0.19,0.31,Matches
246,Gabriel Gudmundsson,se SWE,"MF,DF",fr Lille,22,1999,4,3,241,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,10,6,10,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
247,Raphaël Guerreiro,pt POR,DF,de Dortmund,27,1993,3,2,182,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,11,9,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,Matches
248,Josuha Guilavogui,fr FRA,"MF,DF",de Wolfsburg,30,1990,5,5,427,4.7,0,0,0,0,0,0,4,1,0.1,0.1,0.0,0.1,1,13,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,Matches
249,Daouda Guindo,ml MLI,DF,at RB Salzburg,18,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
250,Péter Gulácsi,hu HUN,GK,de RB Leipzig,31,1990,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
251,İlkay Gündoğan,de GER,MF,eng Manchester City,30,1990,10,6,663,7.4,0,2,2,0,0,0,1,0,1.5,1.5,1.6,3.1,14,50,43,0.00,0.27,0.27,0.00,0.27,0.21,0.23,0.45,0.21,0.45,Matches
252,Mert Günok,tr TUR,GK,tr Beşiktaş,32,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
253,Miguel Gutiérrez,es ESP,DF,es Real Madrid,20,2001,1,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,6,5,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.14,0.05,0.14,Matches
254,Joško Gvardiol,hr CRO,DF,de RB Leipzig,19,2002,6,3,335,3.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,4,11,11,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches
255,Erling Haaland,no NOR,FW,de Dortmund,21,2000,3,2,203,2.3,3,0,3,3,0,0,0,0,3.3,3.3,0.5,3.7,5,4,19,1.33,0.00,1.33,1.33,1.33,1.44,0.22,1.66,1.44,1.66,Matches
256,Munir El Haddadi,ma MAR,"FW,MF",es Sevilla,25,1995,4,2,205,2.3,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,2,3,14,0.00,0.00,0.00,0.00,0.00,0.30,0.02,0.32,0.30,0.32,Matches
257,Amadou Haidara,ml MLI,MF,de RB Leipzig,23,1998,4,1,182,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.7,4,26,3,0.00,0.00,0.00,0.00,0.00,0.01,0.31,0.33,0.01,0.33,Matches
258,Achraf Hakimi,ma MAR,DF,fr Paris S-G,22,1998,8,8,717,8.0,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.4,16,16,47,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
259,Sébastien Haller,ci CIV,FW,nl Ajax,27,1994,8,7,667,7.4,11,1,12,10,1,1,1,0,9.3,8.5,1.1,9.6,6,16,43,1.48,0.13,1.62,1.35,1.48,1.25,0.15,1.40,1.14,1.30,Matches
260,Samir Handanović,si SVN,GK,it Inter,37,1984,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
261,Denys Harmash,ua UKR,FW,ua Dynamo Kyiv,31,1990,6,3,324,3.6,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.8,8,11,11,0.28,0.00,0.28,0.28,0.28,0.21,0.02,0.23,0.21,0.23,Matches
262,Hans Hateboer,nl NED,DF,it Atalanta,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,16,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
263,Kai Havertz,de GER,"FW,MF",eng Chelsea,22,1999,9,6,674,7.5,3,0,3,3,0,0,1,0,3.4,3.4,0.8,4.3,17,28,62,0.40,0.00,0.40,0.40,0.40,0.48,0.12,0.60,0.48,0.60,Matches
264,Eden Hazard,be BEL,FW,es Real Madrid,30,1991,3,1,85,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,6,13,0.00,0.00,0.00,0.00,0.00,0.19,0.10,0.29,0.19,0.29,Matches
265,Thorgan Hazard,be BEL,FW,de Dortmund,28,1993,3,2,141,1.6,0,0,0,0,0,0,0,0,0.3,0.3,0.9,1.2,7,8,8,0.00,0.00,0.00,0.00,0.00,0.18,0.57,0.75,0.18,0.75,Matches
266,Tom Heaton,eng ENG,GK,eng Manchester Utd,35,1986,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Silvan Hefti,ch SUI,DF,ch Young Boys,23,1997,6,4,385,4.3,1,1,2,1,0,0,1,0,0.1,0.1,0.8,0.9,12,28,28,0.23,0.23,0.47,0.23,0.47,0.02,0.18,0.20,0.02,0.20,Matches
268,Dean Henderson,eng ENG,GK,eng Manchester Utd,24,1997,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
269,Jordan Henderson,eng ENG,MF,eng Liverpool,31,1990,12,7,666,7.4,1,1,2,1,0,0,0,0,0.4,0.4,1.0,1.5,14,69,34,0.14,0.14,0.27,0.14,0.27,0.06,0.14,0.20,0.06,0.20,Matches
270,Jack Hendry,sct SCO,DF,be Club Brugge,26,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
271,Benjamin Henrichs,de GER,DF,de RB Leipzig,24,1997,4,0,55,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,0,1,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
272,Mario Hermoso,es ESP,DF,es Atlético Madrid,26,1995,6,6,422,4.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,12,5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
273,Lucas Hernández,fr FRA,DF,de Bayern Munich,25,1996,8,7,570,6.3,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,19,83,12,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
274,Theo Hernández,fr FRA,DF,it Milan,23,1997,5,5,450,5.0,0,0,0,0,0,0,2,0,0.6,0.6,0.6,1.2,20,18,22,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24,Matches
275,Ander Herrera,es ESP,MF,fr Paris S-G,31,1989,6,4,326,3.6,1,0,1,1,0,0,1,0,0.1,0.1,0.2,0.3,1,19,9,0.28,0.00,0.28,0.28,0.28,0.04,0.05,0.09,0.04,0.09,Matches
276,Héctor Herrera,mx MEX,MF,es Atlético Madrid,31,1990,4,2,228,2.5,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,20,2,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
277,Callum Hudson-Odoi,eng ENG,"MF,DF",eng Chelsea,20,2000,5,3,288,3.2,1,2,3,1,0,0,1,0,1.2,1.2,1.0,2.1,12,25,32,0.31,0.62,0.94,0.31,0.94,0.37,0.30,0.67,0.37,0.67,Matches
278,Mats Hummels,de GER,DF,de Dortmund,32,1988,5,5,355,3.9,0,0,0,0,0,0,1,1,0.1,0.1,0.4,0.5,4,17,2,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13,Matches
279,Atiba Hutchinson,ca CAN,MF,tr Beşiktaş,38,1983,4,2,156,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,5,6,0.00,0.00,0.00,0.00,0.00,0.08,0.04,0.12,0.08,0.12,Matches
280,Vicente Iborra,es ESP,MF,es Villarreal,33,1988,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
281,Zlatan Ibrahimović,se SWE,FW,it Milan,39,1981,4,1,163,1.8,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,4,12,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
282,Mauro Icardi,ar ARG,FW,fr Paris S-G,28,1993,3,0,49,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0,1,3,0.00,0.00,0.00,0.00,0.00,0.99,0.10,1.09,0.99,1.09,Matches
283,Jonathan Ikone,fr FRA,MF,fr Lille,23,1998,5,3,297,3.3,1,2,3,1,0,0,4,0,1.2,1.2,1.0,2.2,14,13,31,0.30,0.61,0.91,0.30,0.91,0.36,0.29,0.65,0.36,0.65,Matches
284,Josip Iličić,si SVN,"FW,MF",it Atalanta,33,1988,4,3,248,2.8,1,1,2,1,0,0,0,0,0.1,0.1,0.9,1.0,11,12,21,0.36,0.36,0.73,0.36,0.73,0.05,0.32,0.37,0.05,0.37,Matches
285,Gonçalo Inácio,pt POR,DF,pt Sporting CP,19,2001,7,7,560,6.2,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,5,17,0,0.00,0.16,0.16,0.00,0.16,0.01,0.06,0.07,0.01,0.07,Matches
286,Jo Inge Berget,no NOR,DF,se Malmö,30,1990,5,5,437,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,6,10,16,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
287,Bonke Innocent,ng NGA,MF,se Malmö,25,1996,6,6,493,5.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,6,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches
288,Zidane Iqbal,iq IRQ,MF,eng Manchester Utd,18,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
289,Ismaily,br BRA,DF,ua Shakhtar,31,1990,5,4,354,3.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,9,17,23,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
290,José Izquierdo,co COL,DF,be Club Brugge,29,1992,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.37,Matches
291,Reece James,eng ENG,"DF,MF",eng Chelsea,21,1999,6,5,506,5.6,1,0,1,1,0,0,1,0,0.5,0.5,0.7,1.2,13,30,43,0.18,0.00,0.18,0.18,0.18,0.09,0.14,0.23,0.09,0.23,Matches
292,Léo Jardim,br BRA,GK,fr Lille,26,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
293,Gabriel Jesus,br BRA,FW,eng Manchester City,24,1997,8,3,355,3.9,4,1,5,4,0,0,3,0,1.5,1.5,1.1,2.7,16,11,30,1.01,0.25,1.27,1.01,1.27,0.39,0.29,0.68,0.39,0.68,Matches
294,Curtis Jones,eng ENG,"MF,FW",eng Liverpool,20,2001,4,2,186,2.1,0,2,2,0,0,0,0,0,0.4,0.4,0.7,1.1,8,17,12,0.00,0.97,0.97,0.00,0.97,0.21,0.35,0.55,0.21,0.55,Matches
295,Frenkie de Jong,nl NED,MF,es Barcelona,24,1997,6,6,522,5.8,0,0,0,0,0,0,1,0,0.7,0.7,0.6,1.3,13,32,23,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.22,0.11,0.22,Matches
296,Luuk de Jong,nl NED,FW,es Barcelona,30,1990,3,3,177,2.0,0,0,0,0,0,0,0,0,1.0,1.0,0.3,1.3,0,2,2,0.00,0.00,0.00,0.00,0.00,0.53,0.14,0.67,0.53,0.67,Matches
297,Joan Jordán,es ESP,"MF,FW",es Sevilla,27,1994,6,4,326,3.6,1,0,1,1,0,0,2,1,0.6,0.6,0.3,0.9,4,30,5,0.28,0.00,0.28,0.28,0.28,0.17,0.07,0.25,0.17,0.25,Matches
298,Jorginho,it ITA,MF,eng Chelsea,29,1991,8,7,557,6.2,2,1,3,0,2,2,0,0,1.9,0.3,1.0,1.3,9,61,7,0.32,0.16,0.48,0.00,0.16,0.31,0.17,0.48,0.05,0.22,Matches
299,Diogo Jota,pt POR,FW,eng Liverpool,24,1996,11,7,578,6.4,1,1,2,1,0,0,2,0,3.5,3.1,1.1,4.2,22,27,55,0.16,0.16,0.31,0.16,0.31,0.54,0.16,0.71,0.48,0.65,Matches
300,Luka Jović,rs SRB,FW,es Real Madrid,23,1997,3,1,114,1.3,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,0,2,6,0.00,0.00,0.00,0.00,0.00,0.72,0.07,0.79,0.72,0.79,Matches
301,Keston Julien,tt TRI,FW,md Sheriff Tiraspol,22,1998,3,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
302,Vinicius Júnior,br BRA,FW,es Real Madrid,21,2000,13,13,1193,13.3,4,6,10,4,0,0,1,0,4.1,4.1,3.5,7.6,73,33,156,0.30,0.45,0.75,0.30,0.75,0.31,0.26,0.57,0.31,0.57,Matches
303,Pierre Kalulu,fr FRA,DF,it Milan,21,2000,5,2,215,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,6,6,9,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
304,Kevin Kampl,si SVN,MF,de RB Leipzig,30,1990,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,10,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
305,Wilfried Kanga,ci CIV,FW,ch Young Boys,23,1998,5,0,79,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,1,7,0.00,0.00,0.00,0.00,0.00,0.19,0.14,0.32,0.19,0.32,Matches
306,N'Golo Kanté,fr FRA,MF,eng Chelsea,30,1991,6,6,424,4.7,0,1,1,0,0,0,0,0,0.1,0.1,1.0,1.1,12,38,14,0.00,0.21,0.21,0.00,0.21,0.03,0.22,0.24,0.03,0.24,Matches
307,Kenan Karaman,tr TUR,"FW,MF",tr Beşiktaş,27,1994,5,3,266,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,9,3,18,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.16,0.04,0.16,Matches
308,Oleksandr Karavayev,ua UKR,"DF,MF",ua Dynamo Kyiv,29,1992,6,1,159,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,7,15,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
309,Vyacheslav Karavayev,ru RUS,DF,ru Zenit,26,1995,4,4,297,3.3,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,7,14,11,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches
310,Moise Kean,it ITA,FW,it Juventus,21,2000,6,1,172,1.9,1,0,1,1,0,0,0,0,2.4,2.4,0.1,2.5,4,1,15,0.52,0.00,0.52,0.52,0.52,1.24,0.07,1.31,1.24,1.31,Matches
311,Tomasz Kędziora,pl POL,DF,ua Dynamo Kyiv,27,1994,5,4,363,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,13,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
312,Thilo Kehrer,de GER,DF,fr Paris S-G,24,1996,3,0,67,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
313,Naby Keïta,gn GUI,MF,eng Liverpool,26,1995,10,5,489,5.4,1,2,3,1,0,0,0,0,1.2,1.2,1.8,2.9,22,35,20,0.18,0.37,0.55,0.18,0.55,0.22,0.33,0.54,0.22,0.54,Matches
314,Mikhail Kerzhakov,ru RUS,GK,ru Zenit,34,1987,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
315,Franck Kessié,ci CIV,MF,it Milan,24,1996,5,4,321,3.6,0,1,1,0,0,0,2,1,0.6,0.6,0.5,1.0,0,16,12,0.00,0.28,0.28,0.00,0.28,0.15,0.13,0.28,0.15,0.28,Matches
316,Joshua Kimmich,de GER,MF,de Bayern Munich,26,1995,8,8,701,7.8,0,0,0,0,0,0,1,0,0.5,0.5,1.2,1.6,13,105,22,0.00,0.00,0.00,0.00,0.00,0.06,0.15,0.21,0.06,0.21,Matches
317,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,25,1995,7,7,630,7.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,2,10,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
