Rk,Player,Nation,Pos,Squad,Age,Born,Playing_Time_MP,Playing_Time_Min,Playing_Time_Mn/MP,Playing_Time_Min%,Playing_Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+/-,Team_Success_+/-90,Team_Success_On-Off,Matches
587,Ivan Rakitić,hr CRO,MF,es Barcelona,26,1988,12,886,74,75.7,9.8,11,,2,1,,1,2.50,24,8,+16,+1.63,+0.36,Matches
588,Yaroslav Rakitskiy,ua UKR,DF,ua Shakhtar,24,1989,8,720,90,100.0,8.0,8,,8,0,,0,1.25,15,11,+4,+0.50,,Matches
589,Ramires,br BRA,MF,eng Chelsea,27,1987,6,313,52,41.7,3.5,3,,1,3,,0,1.67,6,3,+3,+0.86,-1.40,Matches
590,Sandro Ramírez,es ESP,"FW,MF",es Barcelona,19,1995,3,57,19,4.9,0.6,0,,0,3,,0,2.00,1,1,0,0.00,-1.62,Matches
591,Adrián Ramos,co COL,FW,de Dortmund,28,1986,6,98,16,13.6,1.1,0,,0,6,,2,2.00,3,2,+1,+0.92,+0.19,Matches
592,Sergio Ramos,es ESP,DF,es Real Madrid,28,1986,8,696,87,64.4,7.7,8,,7,0,,0,2.13,11,5,+6,+0.78,-1.33,Matches
593,Aaron Ramsey,wls WAL,MF,eng Arsenal,23,1990,6,405,68,56.3,4.5,5,,3,1,,0,2.00,11,6,+5,+1.11,+0.25,Matches
594,Pepe Reina,es ESP,GK,de Bayern Munich,31,1982,0,,,,,0,,0,0,,8,,,,,,,Matches
595,Stefan Reinartz,de GER,"DF,MF",de Leverkusen,25,1989,3,199,66,26.5,2.2,2,,2,1,,2,2.25,5,1,+4,+1.81,+1.16,Matches
596,Loïc Rémy,fr FRA,FW,eng Chelsea,27,1987,4,60,15,8.0,0.7,1,,0,3,,2,2.00,1,0,+1,+1.50,-0.20,Matches
597,Marco Reus,de GER,"FW,MF",de Dortmund,25,1989,4,341,85,47.4,3.8,4,,3,0,,0,1.50,7,6,+1,+0.26,-0.92,Matches
598,Diego Reyes,mx MEX,"DF,MF",pt Porto,21,1992,1,33,33,3.7,0.4,1,,0,0,,1,1.50,0,3,-3,-8.18,-10.15,Matches
599,Ricardo van Rhijn,nl NED,DF,nl Ajax,23,1991,6,540,90,100.0,6.0,6,,6,0,,0,0.83,8,10,-2,-0.33,,Matches
600,Franck Ribéry,fr FRA,"FW,MF",de Bayern Munich,31,1983,6,388,65,35.9,4.3,5,,2,1,,0,2.17,11,1,+10,+2.32,+1.02,Matches
601,Ricardinho,br BRA,DF,se Malmö,29,1984,5,450,90,83.3,5.0,5,,4,0,,0,1.00,4,12,-8,-1.60,-1.60,Matches
602,Mikel Rico,es ESP,MF,es Athletic Club,29,1984,6,479,80,88.7,5.3,6,,4,0,,0,1.38,5,5,0,0.00,-1.48,Matches
603,Jaïro Riedewald,nl NED,"DF,MF",nl Ajax,17,1996,3,74,25,13.7,0.8,0,,0,3,,1,1.00,2,2,0,0.00,+0.39,Matches
604,Arjen Robben,nl NED,"FW,MF",de Bayern Munich,30,1984,7,428,61,39.6,4.8,5,,3,2,,0,2.29,14,4,+10,+2.10,+0.72,Matches
605,Roberto,es ESP,GK,gr Olympiacos,28,1986,6,540,90,100.0,6.0,6,,6,0,,0,1.50,10,13,-3,-0.50,,Matches
606,Sergi Roberto,es ESP,"DF,MF",es Barcelona,22,1992,2,114,57,9.7,1.3,1,,0,1,,4,3.00,1,0,+1,+0.79,-0.83,Matches
607,Sebastian Rode,de GER,MF,de Bayern Munich,23,1990,7,269,38,24.9,3.0,2,,1,5,,3,2.14,11,3,+8,+2.68,+1.34,Matches
608,Vitali Rodionov,by BLR,FW,by BATE Borisov,30,1983,5,253,51,46.9,2.8,3,,0,2,,0,1.09,0,10,-10,-3.56,-1.05,Matches
609,Cristian Rodríguez,uy URU,MF,es Atlético Madrid,28,1985,2,32,16,3.4,0.4,0,,0,2,,2,3.00,3,0,+3,+8.44,+7.74,Matches
610,James Rodríguez,co COL,"FW,MF",es Real Madrid,23,1991,9,705,78,65.3,7.8,8,,6,1,,0,2.22,14,4,+10,+1.28,+0.08,Matches
611,Davy Roef,be BEL,GK,be Anderlecht,20,1994,1,90,90,16.7,1.0,1,,1,0,,5,1.00,1,1,0,0.00,+0.40,Matches
612,Simon Rolfes,de GER,MF,de Leverkusen,32,1982,4,162,41,21.6,1.8,1,,0,3,,0,1.67,0,0,0,0.00,-1.22,Matches
613,Rômulo,it ITA,"DF,MF",it Juventus,27,1987,1,1,1,0.1,0.0,0,,0,1,,0,3.00,0,0,0,0.00,-0.54,Matches
614,Cristiano Ronaldo,pt POR,"FW,MF",es Real Madrid,29,1985,12,1065,89,98.6,11.8,12,,11,0,,0,2.17,24,9,+15,+1.27,+1.27,Matches
615,Salomón Rondón,ve VEN,FW,ru Zenit,24,1989,6,432,72,80.0,4.8,5,,3,1,,0,1.60,4,4,0,0.00,-3.33,Matches
616,Oriol Rosell,es ESP,MF,pt Sporting CP,22,1992,1,8,8,1.5,0.1,0,,0,1,,3,3.00,1,1,0,0.00,0.00,Matches
617,Markus Rosenberg,se SWE,FW,se Malmö,31,1982,6,503,84,93.1,5.6,6,,5,0,,0,1.08,4,13,-9,-1.61,-4.04,Matches
618,Tomáš Rosický,cz CZE,MF,eng Arsenal,33,1980,3,37,12,5.1,0.4,0,,0,3,,3,1.25,1,2,-1,-2.43,-3.62,Matches
619,Aleksandr Ryazantsev,ru RUS,MF,ru Zenit,27,1986,3,87,29,16.1,1.0,1,,0,2,,1,1.80,1,1,0,0.00,-0.79,Matches
620,Behrang Safari,se SWE,DF,ch Basel,29,1985,7,549,78,76.3,6.1,7,,6,0,,0,1.14,7,12,-5,-0.82,-0.82,Matches
621,Bacary Sagna,fr FRA,DF,eng Manchester City,31,1983,4,260,65,36.1,2.9,3,,2,1,,4,0.75,1,4,-3,-1.04,-1.43,Matches
622,Nuri Şahin,tr TUR,MF,de Dortmund,25,1988,2,180,90,25.0,2.0,2,,2,0,,0,0.50,2,3,-1,-0.50,-1.67,Matches
623,Mamadou Sakho,fr FRA,DF,eng Liverpool,24,1990,1,90,90,16.7,1.0,1,,1,0,,1,3.00,2,1,+1,+1.00,+2.00,Matches
624,Mohamed Salah,eg EGY,"FW,MF",eng Chelsea,22,1992,2,76,38,10.1,0.8,1,,0,1,,2,3.00,3,1,+2,+2.37,+0.77,Matches
625,Leandro Salino,br BRA,"DF,MF",gr Olympiacos,29,1985,0,,,,,0,,0,0,,2,,,,,,,Matches
626,Sintayehu Sallalich,il ISR,MF,si NK Maribor,23,1991,5,289,58,53.5,3.2,4,,0,1,,1,1.00,2,5,-3,-0.93,-0.22,Matches
627,Eduardo Salvio,ar ARG,"FW,MF",pt Benfica,24,1990,5,450,90,83.3,5.0,5,,5,0,,0,0.80,2,6,-4,-0.80,-0.80,Matches
628,Sidney Sam,de GER,"FW,MF",de Schalke 04,26,1988,3,107,36,14.9,1.2,1,,0,2,,0,1.33,3,3,0,0.00,+0.88,Matches
629,Andreas Samaris,gr GRE,MF,pt Benfica,25,1989,5,234,47,43.3,2.6,3,,0,2,,0,0.80,0,3,-3,-1.15,-0.86,Matches
630,Sergi Samper,es ESP,MF,es Barcelona,19,1995,1,90,90,7.7,1.0,1,,1,0,,1,3.00,1,0,+1,+1.00,-0.58,Matches
631,Walter Samuel,ar ARG,DF,ch Basel,36,1978,4,246,62,34.2,2.7,3,,1,1,,1,0.50,2,9,-7,-2.56,-2.94,Matches
632,Mikel San José,es ESP,"DF,MF",es Athletic Club,25,1989,5,406,81,75.2,4.5,5,,4,0,,1,1.43,4,5,-1,-0.22,-1.56,Matches
633,Alexis Sánchez,cl CHI,"FW,MF",eng Arsenal,25,1988,7,602,86,83.6,6.7,7,,6,0,,0,1.89,14,9,+5,+0.75,-1.54,Matches
634,Alex Sandro,br BRA,"DF,MF",pt Porto,23,1991,9,810,90,90.0,9.0,9,,9,0,,0,2.45,24,6,+18,+2.00,+4.00,Matches
635,Leroy Sané,de GER,"FW,MF",de Schalke 04,18,1996,1,61,61,8.5,0.7,0,,0,1,,2,3.00,3,2,+1,+1.48,+2.43,Matches
636,Yaya Sanogo,fr FRA,FW,eng Arsenal,21,1993,2,169,85,23.5,1.9,2,,1,0,,1,3.00,6,1,+5,+2.66,+2.17,Matches
637,Felipe Santana,br BRA,DF,de Schalke 04,28,1986,1,90,90,12.5,1.0,1,,1,0,,0,0.00,0,5,-5,-5.00,-4.86,Matches
638,Veysel Sarı,tr TUR,"DF,MF",tr Galatasaray,26,1988,2,159,80,29.4,1.8,2,,1,0,,2,0.50,2,5,-3,-1.70,+1.14,Matches
639,Mouhamadou-Naby Sarr,fr FRA,DF,pt Sporting CP,20,1993,4,322,81,59.6,3.6,3,,3,1,,2,1.00,7,7,0,0.00,0.00,Matches
640,Fabian Schär,ch SUI,DF,ch Basel,22,1991,7,597,85,82.9,6.6,7,,6,0,,0,1.00,7,11,-4,-0.60,+0.13,Matches
641,Marcel Schmelzer,de GER,DF,de Dortmund,26,1988,6,470,78,65.3,5.2,6,,3,0,,1,1.17,7,5,+2,+0.38,-1.06,Matches
642,Lasse Schöne,dk DEN,MF,nl Ajax,28,1986,6,501,84,92.8,5.6,6,,3,0,,0,0.83,8,10,-2,-0.36,-0.36,Matches
643,André Schürrle,de GER,"FW,MF",eng Chelsea,23,1990,4,188,47,25.1,2.1,3,,0,1,,0,2.50,4,1,+3,+1.44,-0.33,Matches
644,Bastian Schweinsteiger,de GER,"DF,MF",de Bayern Munich,29,1984,6,456,76,42.2,5.1,5,,4,1,,1,1.67,13,7,+6,+1.18,-0.84,Matches
645,Thulani Serero,za RSA,"FW,MF",nl Ajax,24,1990,5,419,84,77.6,4.7,5,,3,0,,0,1.00,7,5,+2,+0.43,+3.40,Matches
646,Mário Sérgio,pt POR,"DF,GK",cy APOEL FC,33,1981,6,540,90,100.0,6.0,6,,6,0,,0,0.90,1,12,-11,-1.83,,Matches
647,Xherdan Shaqiri,ch SUI,"FW,MF",de Bayern Munich,22,1991,4,48,12,4.4,0.5,0,,0,4,,1,2.25,2,2,0,0.00,-1.74,Matches
648,Oleg Shatov,ru RUS,"FW,MF",ru Zenit,24,1990,6,318,53,58.9,3.5,3,,1,3,,0,1.60,3,4,-1,-0.28,-2.31,Matches
649,Georgi Shchennikov,ru RUS,"DF,MF",ru CSKA Moscow,23,1991,5,404,81,74.8,4.5,4,,4,1,,0,1.00,6,6,0,0.00,+4.63,Matches
650,Cillian Sheridan,ie IRL,FW,cy APOEL FC,25,1989,6,422,70,78.1,4.7,5,,1,1,,0,0.90,1,9,-8,-1.71,-3.99,Matches
651,Vyacheslav Shevchuk,ua UKR,DF,ua Shakhtar,35,1979,6,514,86,71.4,5.7,6,,5,0,,0,1.33,11,9,+2,+0.35,-0.52,Matches
652,Mikalay Signevich,by BLR,FW,by BATE Borisov,22,1992,6,299,50,55.4,3.3,3,,1,3,,0,1.00,2,13,-11,-3.31,-0.70,Matches
653,Kolbeinn Sigþórsson,is ISL,FW,nl Ajax,24,1990,4,286,72,53.0,3.2,4,,1,0,,1,0.50,1,5,-4,-1.26,-1.97,Matches
654,Adrien Silva,pt POR,MF,pt Sporting CP,25,1989,6,531,89,98.3,5.9,6,,5,0,,0,1.17,12,12,0,0.00,0.00,Matches
655,Bernardo Silva,pt POR,"FW,MF",fr Monaco,19,1994,7,196,28,21.8,2.2,1,,1,6,,3,1.57,2,3,-1,-0.46,-0.84,Matches
656,David Silva,es ESP,"FW,MF",eng Manchester City,28,1986,6,449,75,62.4,5.0,5,,3,1,,0,0.83,5,6,-1,-0.20,-0.20,Matches
657,Jonathan Silva,ar ARG,"DF,MF",pt Sporting CP,20,1994,3,270,90,50.0,3.0,3,,3,0,,2,0.00,4,8,-4,-1.33,-2.67,Matches
658,Lucas Silva,br BRA,MF,es Real Madrid,21,1993,1,90,90,8.3,1.0,1,,1,0,,2,3.00,2,0,+2,+2.00,+0.82,Matches
659,Thiago Silva,br BRA,DF,fr Paris S-G,29,1984,6,501,84,53.9,5.6,6,,5,0,,0,1.33,6,7,-1,-0.18,-0.18,Matches
660,Sílvio,pt POR,DF,pt Benfica,26,1987,0,,,,,0,,0,0,,1,,,,,,,Matches
661,Giovanni Sio,ci CIV,"FW,MF",ch Basel,25,1989,1,3,3,0.4,0.0,0,,0,1,,1,0.00,0,1,-1,-30.00,-29.50,Matches
662,Dimitris Siovas,gr GRE,"DF,MF",gr Olympiacos,25,1988,1,1,1,0.2,0.0,0,,0,1,,0,3.00,1,0,+1,+90.00,+90.67,Matches
663,Guilherme Siqueira,br BRA,"DF,MF",es Atlético Madrid,28,1986,6,399,67,42.9,4.4,5,,4,1,,1,1.83,7,0,+7,+1.58,+1.07,Matches
664,Salvatore Sirigu,it ITA,GK,fr Paris S-G,27,1987,10,930,93,100.0,10.3,10,,9,0,,0,1.67,13,12,+1,+0.10,,Matches
665,Maicon Sisenando,br BRA,DF,it Roma,33,1981,3,257,86,47.6,2.9,3,,1,0,,0,1.33,6,3,+3,+1.05,+3.91,Matches
666,Łukasz Skorupski,pl POL,GK,it Roma,23,1991,2,180,90,33.3,2.0,2,,2,0,,3,0.50,1,3,-2,-1.00,0.00,Matches
667,Martin Škrtel,sk SVK,DF,eng Liverpool,29,1984,5,450,90,83.3,5.0,5,,5,0,,0,0.40,3,8,-5,-1.00,-2.00,Matches
668,Islam Slimani,dz ALG,FW,pt Sporting CP,26,1988,6,460,77,85.2,5.1,6,,3,0,,0,1.17,10,7,+3,+0.59,+3.96,Matches
669,Igor Smolnikov,ru RUS,"DF,MF",ru Zenit,25,1988,3,149,50,27.6,1.7,2,,0,1,,2,1.86,2,1,+1,+0.60,-0.09,Matches
670,Wesley Sneijder,nl NED,MF,tr Galatasaray,30,1984,6,540,90,100.0,6.0,6,,6,0,,0,0.17,4,19,-15,-2.50,,Matches
671,Cédric Soares,pt POR,"DF,MF",pt Sporting CP,22,1991,5,450,90,83.3,5.0,5,,5,0,,0,1.40,11,9,+2,+0.40,+2.40,Matches
672,Marcel Sobottka,de GER,MF,de Schalke 04,20,1994,0,,,,,0,,0,0,,3,,,,,,,Matches
673,Dominic Solanke,eng ENG,FW,eng Chelsea,16,1997,1,17,17,2.3,0.2,0,,0,1,,0,3.00,2,0,+2,+10.59,+9.11,Matches
674,Michele Somma,it ITA,DF,it Roma,19,1995,0,,,,,0,,0,0,,2,,,,,,,Matches
675,Artem Soroko,by BLR,GK,by BATE Borisov,22,1992,1,90,90,16.7,1.0,1,,1,0,,5,0.00,0,2,-2,-2.00,+1.20,Matches
676,Pieros Sotiriou,cy CYP,"FW,MF",cy APOEL FC,21,1993,1,25,25,4.6,0.3,0,,0,1,,2,1.50,0,1,-1,-3.60,-2.90,Matches
677,Emir Spahić,ba BIH,DF,de Leverkusen,33,1980,8,720,90,96.0,8.0,8,,7,0,,0,1.90,7,5,+2,+0.25,-17.75,Matches
678,Darijo Srna,hr CRO,"DF,MF",ua Shakhtar,32,1982,7,630,90,87.5,7.0,7,,7,0,,0,1.29,14,10,+4,+0.57,+0.57,Matches
679,Tom Starke,de GER,GK,de Bayern Munich,33,1981,0,,,,,0,,0,0,,1,,,,,,,Matches
680,Maarten Stekelenburg,nl NED,GK,fr Monaco,31,1982,0,,,,,0,,0,0,,10,,,,,,,Matches
681,Taras Stepanenko,ua UKR,MF,ua Shakhtar,24,1989,7,626,89,86.9,7.0,7,,6,0,,0,1.29,15,10,+5,+0.72,+1.68,Matches
682,Raheem Sterling,eng ENG,"FW,MF",eng Liverpool,19,1994,6,463,77,85.7,5.1,5,,4,1,,0,0.83,5,7,-2,-0.39,+1.95,Matches
683,Petar Stojanović,si SVN,"DF,MF",si NK Maribor,18,1995,5,436,87,80.7,4.8,5,,4,0,,0,1.27,3,12,-9,-1.86,-5.32,Matches
684,Marco Storari,it ITA,GK,it Juventus,37,1977,0,,,,,0,,0,0,,13,,,,,,,Matches
685,Vladislav Stoyanov,bg BUL,GK,bg Ludogorets,27,1987,5,450,90,83.3,5.0,5,,5,0,,0,1.18,4,12,-8,-1.60,-4.60,Matches
686,Marco Streller,ch SUI,FW,ch Basel,33,1981,5,390,78,54.2,4.3,5,,2,0,,0,1.00,4,8,-4,-0.92,-0.65,Matches
687,Kevin Strootman,nl NED,MF,it Roma,24,1990,1,7,7,1.3,0.1,0,,0,1,,1,1.00,0,1,-1,-12.86,-12.01,Matches
688,Stefano Sturaro,it ITA,MF,it Juventus,21,1993,2,67,34,5.7,0.7,1,,0,1,,3,3.00,2,1,+1,+1.34,+0.85,Matches
689,Luis Suárez,uy URU,FW,es Barcelona,27,1987,10,828,83,70.8,9.2,10,,6,0,,0,2.70,23,5,+18,+1.96,+1.43,Matches
690,Mario Suárez,es ESP,MF,es Atlético Madrid,27,1987,8,605,76,65.1,6.7,6,,5,2,,1,2.13,11,3,+8,+1.19,+0.64,Matches
691,Matías Suárez,ar ARG,"FW,MF",be Anderlecht,26,1988,3,156,52,28.9,1.7,1,,0,2,,0,0.33,1,6,-5,-2.88,-3.59,Matches
692,Danijel Subašić,hr CRO,GK,fr Monaco,29,1984,10,900,90,100.0,10.0,10,,10,0,,0,1.50,7,5,+2,+0.20,,Matches
693,Neven Subotić,rs SRB,DF,de Dortmund,25,1988,7,630,90,87.5,7.0,7,,7,0,,0,1.86,14,7,+7,+1.00,+2.00,Matches
694,Marek Suchý,cz CZE,DF,ch Basel,26,1988,7,630,90,87.5,7.0,7,,7,0,,0,1.14,8,9,-1,-0.14,+3.86,Matches
695,Marko Šuler,si SVN,DF,si NK Maribor,31,1983,2,180,90,33.3,2.0,2,,2,0,,2,1.63,1,7,-6,-3.00,-3.25,Matches
696,Markel Susaeta,es ESP,"FW,MF",es Athletic Club,26,1987,6,361,60,66.9,4.0,4,,2,2,,0,1.38,3,2,+1,+0.25,+0.25,Matches
697,Suso,es ESP,"FW,MF",eng Liverpool,20,1993,0,,,,,0,,0,0,,1,,,,,,,Matches
698,Wojciech Szczęsny,pl POL,GK,eng Arsenal,24,1990,4,330,83,45.8,3.7,4,,3,0,,2,1.83,11,6,+5,+1.36,+0.67,Matches
699,Taison,br BRA,"FW,MF",ua Shakhtar,26,1988,8,461,58,64.0,5.1,7,,0,1,,0,1.25,10,3,+7,+1.37,+2.41,Matches
700,Talisca,br BRA,"FW,MF",pt Benfica,20,1994,6,322,54,59.6,3.6,5,,1,1,,0,0.83,1,3,-2,-0.56,+0.27,Matches
701,Marcos Tavares,br BRA,FW,si NK Maribor,30,1984,6,516,86,95.6,5.7,6,,4,0,,0,1.25,3,11,-8,-1.40,-12.65,Matches
702,Alex Teixeira,br BRA,"FW,MF",ua Shakhtar,24,1990,8,700,88,97.2,7.8,8,,6,0,,0,1.25,14,7,+7,+0.90,+14.40,Matches
703,João Teixeira,pt POR,MF,pt Benfica,20,1994,1,3,3,0.6,0.0,0,,0,1,,0,1.00,0,0,0,0.00,+0.67,Matches
704,Alex Telles,br BRA,DF,tr Galatasaray,21,1992,5,411,82,76.1,4.6,5,,3,0,,1,0.20,2,14,-12,-2.63,-0.53,Matches
705,Cristian Tello,es ESP,"FW,MF",pt Porto,22,1991,7,443,63,49.2,4.9,5,,2,2,,1,2.50,12,4,+8,+1.63,+0.05,Matches
706,Marc-André ter Stegen,de GER,GK,es Barcelona,22,1992,13,1170,90,100.0,13.0,13,,13,0,,0,2.54,31,11,+20,+1.54,,Matches
707,John Terry,eng ENG,DF,eng Chelsea,33,1980,7,660,94,88.0,7.3,7,,7,0,,0,1.86,17,5,+12,+1.64,-0.36,Matches
708,Georgi Terziev,bg BUL,DF,bg Ludogorets,22,1992,4,360,90,66.7,4.0,4,,4,0,,0,1.17,3,10,-7,-1.75,-2.75,Matches
709,Carlos Tevez,ar ARG,"FW,MF",it Juventus,30,1984,13,1156,89,98.8,12.8,13,,9,0,,0,1.85,17,10,+7,+0.54,+0.54,Matches
710,Simon Thern,se SWE,"FW,MF",se Malmö,21,1992,3,22,7,4.1,0.2,0,,0,3,,1,0.00,1,4,-3,-12.27,-11.40,Matches
711,Youri Tielemans,be BEL,MF,be Anderlecht,17,1997,6,471,79,87.2,5.2,5,,5,1,,0,1.00,8,9,-1,-0.19,+1.11,Matches
712,Anton Tinnerholm,se SWE,"DF,MF",se Malmö,23,1991,6,535,89,99.1,5.9,6,,5,0,,0,0.90,4,14,-10,-1.68,-37.68,Matches
713,Ömer Toprak,tr TUR,DF,de Leverkusen,25,1989,7,641,92,85.5,7.1,7,,5,0,,0,1.78,7,5,+2,+0.28,-4.67,Matches
714,Gaizka Toquero,es ESP,"FW,MF",es Athletic Club,29,1984,1,13,13,2.4,0.1,0,,0,1,,0,0.00,0,0,0,0.00,-0.17,Matches
715,Vasilis Torosidis,gr GRE,"DF,MF",it Roma,29,1985,4,271,68,50.2,3.0,3,,3,1,,0,1.00,6,10,-4,-1.33,-0.66,Matches
716,Fernando Torres,es ESP,FW,es Atlético Madrid,30,1984,3,70,23,7.5,0.8,0,,0,3,,1,1.33,0,0,0,0.00,-1.05,Matches
717,Óliver Torres,es ESP,"FW,MF",pt Porto,19,1994,8,523,65,58.1,5.8,6,,3,2,,1,2.10,12,10,+2,+0.34,-3.00,Matches
718,Lucas Torró,es ESP,MF,es Real Madrid,20,1994,0,,,,,0,,0,0,,2,,,,,,,Matches
719,Zoran Tošić,rs SRB,"FW,MF",ru CSKA Moscow,27,1987,5,233,47,43.1,2.6,3,,0,2,,0,0.40,2,10,-8,-3.09,-3.38,Matches
720,Francesco Totti,it ITA,"FW,MF",it Roma,37,1976,5,368,74,68.1,4.1,5,,2,0,,1,1.00,7,9,-2,-0.49,+1.60,Matches
721,Jérémy Toulalan,fr FRA,"DF,MF",fr Monaco,30,1983,8,676,85,75.1,7.5,8,,7,0,,0,1.50,4,3,+1,+0.13,-0.27,Matches
722,Almamy Touré,ml MLI,DF,fr Monaco,18,1996,1,90,90,10.0,1.0,1,,1,0,,1,3.00,3,1,+2,+2.00,+2.00,Matches
723,Kolo Touré,ci CIV,DF,eng Liverpool,33,1981,2,180,90,33.3,2.0,2,,2,0,,3,0.50,2,3,-1,-0.50,+0.25,Matches
724,Yaya Touré,ci CIV,MF,eng Manchester City,31,1983,5,424,85,58.9,4.7,5,,3,0,,0,0.40,4,7,-3,-0.64,-1.24,Matches
725,Dejan Trajkovski,si SVN,DF,si NK Maribor,22,1992,0,,,,,0,,0,0,,1,,,,,,,Matches
726,Adama Traoré,ci CIV,"DF,MF",ch Basel,24,1990,0,,,,,0,,0,0,,1,,,,,,,Matches
727,Alain Traoré,bf BFA,"FW,MF",fr Monaco,25,1988,0,,,,,0,,0,0,,1,,,,,,,Matches
728,Lacina Traoré,ci CIV,FW,fr Monaco,24,1990,2,72,36,8.0,0.8,1,,0,1,,1,1.50,0,0,0,0.00,-0.22,Matches
729,Nemanja Tubić,rs SRB,DF,by BATE Borisov,30,1984,3,226,75,41.9,2.5,3,,2,0,,2,0.00,0,11,-11,-4.38,-2.37,Matches
730,Arda Turan,tr TUR,"FW,MF",es Atlético Madrid,27,1987,10,829,83,89.1,9.2,10,,4,0,,0,1.70,12,4,+8,+0.87,-0.91,Matches
731,Anatoliy Tymoshchuk,ua UKR,"DF,MF",ru Zenit,35,1979,0,,,,,0,,0,0,,5,,,,,,,Matches
732,Atsuto Uchida,jp JPN,DF,de Schalke 04,26,1988,7,503,72,69.9,5.6,5,,5,2,,0,1.43,9,14,-5,-0.89,-0.48,Matches
733,Tomáš Vaclík,cz CZE,GK,ch Basel,25,1989,8,720,90,100.0,8.0,8,,8,0,,0,1.00,8,13,-5,-0.62,,Matches
734,Germano Vailati,ch SUI,GK,ch Basel,33,1980,0,,,,,0,,0,0,,8,,,,,,,Matches
735,Alyaksandr Valadzko,by BLR,MF,by BATE Borisov,28,1986,5,420,84,77.8,4.7,5,,4,0,,0,1.10,2,16,-14,-3.00,0.00,Matches
736,Maksim Valadzko,by BLR,"DF,MF",by BATE Borisov,21,1992,5,381,76,70.6,4.2,4,,3,1,,1,0.63,2,15,-13,-3.07,-0.24,Matches
737,Anthony Vanden Borre,be BEL,"DF,MF",be Anderlecht,26,1987,4,360,90,66.7,4.0,4,,4,0,,0,1.25,7,6,+1,+0.25,+1.75,Matches
738,Raphaël Varane,fr FRA,"DF,MF",es Real Madrid,21,1993,12,1014,85,93.9,11.3,11,,11,1,,0,2.17,20,8,+12,+1.07,-3.03,Matches
739,Bruno Varela,cv CPV,GK,pt Benfica,19,1994,0,,,,,0,,0,0,,1,,,,,,,Matches
740,Joël Veltman,nl NED,DF,nl Ajax,22,1992,5,431,86,79.8,4.8,5,,4,0,,0,1.00,7,6,+1,+0.21,+2.69,Matches
741,Thomas Vermaelen,be BEL,DF,es Barcelona,28,1985,0,,,,,0,,0,0,,1,,,,,,,Matches
742,Marco Verratti,it ITA,MF,fr Paris S-G,21,1992,7,546,78,58.7,6.1,7,,2,0,,0,1.29,6,9,-3,-0.49,-0.96,Matches
743,Arturo Vidal,cl CHI,MF,it Juventus,27,1987,12,1045,87,89.3,11.6,12,,8,0,,0,1.75,15,9,+6,+0.52,-0.20,Matches
744,Nick Viergever,nl NED,DF,nl Ajax,24,1989,5,396,79,73.3,4.4,4,,3,1,,1,1.00,7,8,-1,-0.23,+0.40,Matches
745,Borja Viguera,es ESP,FW,es Athletic Club,27,1987,3,112,37,20.7,1.2,1,,1,2,,1,2.00,2,0,+2,+1.61,+1.82,Matches
746,Mitja Viler,si SVN,DF,si NK Maribor,27,1986,5,417,83,77.2,4.6,5,,4,0,,1,1.36,3,8,-5,-1.08,-1.08,Matches
747,Vinicius,br BRA,MF,cy APOEL FC,28,1986,6,524,87,97.0,5.8,6,,5,0,,0,0.90,1,11,-10,-1.72,-29.84,Matches
748,Vitinho,br BRA,"FW,MF",ru CSKA Moscow,20,1993,0,,,,,0,,0,0,,2,,,,,,,Matches
749,Dare Vršič,si SVN,MF,si NK Maribor,29,1984,5,241,48,44.6,2.7,3,,0,2,,1,1.27,2,6,-4,-1.49,-1.19,Matches
750,Theo Walcott,eng ENG,"FW,MF",eng Arsenal,25,1989,2,48,24,6.7,0.5,0,,0,2,,1,1.50,2,1,+1,+1.87,+0.94,Matches
751,Wallace,br BRA,DF,fr Monaco,19,1994,4,270,68,30.0,3.0,3,,3,1,,4,2.25,5,3,+2,+0.67,+0.67,Matches
752,Wanderson,bg BUL,"FW,MF",bg Ludogorets,26,1988,4,76,19,14.1,0.8,0,,0,4,,2,1.57,2,3,-1,-1.18,-0.41,Matches
753,Roman Weidenfeller,de GER,GK,de Dortmund,33,1980,7,630,90,87.5,7.0,7,,7,0,,1,1.71,14,8,+6,+0.86,+0.86,Matches
754,Mitchell Weiser,de GER,"DF,FW",de Bayern Munich,20,1994,2,21,11,1.9,0.2,0,,0,2,,4,3.00,3,0,+3,+12.86,+11.41,Matches
755,Danny Welbeck,eng ENG,"FW,MF",eng Arsenal,23,1990,6,500,83,69.4,5.6,6,,3,0,,0,1.67,9,9,0,0.00,-3.27,Matches
756,Timon Wellenreuther,de GER,GK,de Schalke 04,18,1995,2,180,90,25.0,2.0,2,,2,0,,0,1.50,4,5,-1,-0.50,+0.33,Matches
757,Wendell,br BRA,DF,de Leverkusen,21,1993,5,469,94,62.5,5.2,5,,4,0,,2,1.80,6,3,+3,+0.58,-1.03,Matches
758,Pontus Wernbloom,se SWE,"FW,MF",ru CSKA Moscow,28,1986,2,180,90,33.3,2.0,2,,2,0,,0,1.50,2,4,-2,-1.00,+0.25,Matches
759,Christian Wetklo,de GER,GK,de Schalke 04,34,1980,0,,,,,0,,0,0,,7,,,,,,,Matches
